Phi[deg],Theta[deg],dB(GainLHCP),dB(GainRHCP)
169,88,-2.02225,-13.6639
170,88,-2.21085,-13.5736
171,88,-2.4042,-13.4976
172,88,-2.6022,-13.4356
173,88,-2.80471,-13.3873
174,88,-3.01152,-13.3523
175,88,-3.22239,-13.3302
176,88,-3.43699,-13.3201
177,88,-3.65491,-13.3214
178,88,-3.87572,-13.333
179,88,-4.09885,-13.3538
180,88,-4.3237,-13.3823
-180,89,-4.32177,-13.3304
-179,89,-4.54743,-13.3658
-178,89,-4.77331,-13.4055
-177,89,-4.99857,-13.4474
-176,89,-5.22226,-13.4891
-175,89,-5.44342,-13.5281
-174,89,-5.661,-13.5616
-173,89,-5.87393,-13.5869
-172,89,-6.08112,-13.6012
-171,89,-6.28149,-13.6018
-170,89,-6.47401,-13.5863
-169,89,-6.65769,-13.5529
-168,89,-6.83166,-13.5001
-167,89,-6.99515,-13.4272
-166,89,-7.14758,-13.334
-165,89,-7.2885,-13.2212
-164,89,-7.4177,-13.0902
-163,89,-7.53514,-12.9428
-162,89,-7.64102,-12.7815
-161,89,-7.73571,-12.609
-160,89,-7.8198,-12.4282
-159,89,-7.89404,-12.2422
-158,89,-7.95933,-12.054
-157,89,-8.0167,-11.8666
-156,89,-8.06727,-11.6827
-155,89,-8.11222,-11.5048
-154,89,-8.15279,-11.3355
-153,89,-8.19022,-11.1767
-152,89,-8.22577,-11.0306
-151,89,-8.26066,-10.8989
-150,89,-8.29609,-10.7832
-149,89,-8.33324,-10.6851
-148,89,-8.37322,-10.6059
-147,89,-8.4171,-10.5471
-146,89,-8.46591,-10.5098
-145,89,-8.52063,-10.4954
-144,89,-8.58219,-10.505
-143,89,-8.65149,-10.5399
-142,89,-8.72938,-10.6012
-141,89,-8.81669,-10.6903
-140,89,-8.9142,-10.8084
-139,89,-9.02269,-10.9568
-138,89,-9.14291,-11.1368
-137,89,-9.27559,-11.3496
-136,89,-9.42146,-11.5963
-135,89,-9.58125,-11.8777
-134,89,-9.75569,-12.1943
-133,89,-9.94549,-12.5456
-132,89,-10.1514,-12.9302
-131,89,-10.3742,-13.3445
-130,89,-10.6147,-13.7821
-129,89,-10.8737,-14.2321
-128,89,-11.1521,-14.6777
-127,89,-11.4507,-15.0946
-126,89,-11.7706,-15.45
-125,89,-12.1128,-15.7053
-124,89,-12.4784,-15.8217
-123,89,-12.8688,-15.7705
-122,89,-13.2851,-15.543
-121,89,-13.729,-15.1534
-120,89,-14.2022,-14.6335
-119,89,-14.7064,-14.023
-118,89,-15.2438,-13.3593
-117,89,-15.8168,-12.6731
-116,89,-16.4282,-11.9869
-115,89,-17.0811,-11.3157
-114,89,-17.7793,-10.6691
-113,89,-18.527,-10.0528
-112,89,-19.3294,-9.46972
-111,89,-20.1927,-8.92101
-110,89,-21.1245,-8.40686
-109,89,-22.134,-7.92679
-108,89,-23.233,-7.47992
-107,89,-24.4364,-7.06522
-106,89,-25.764,-6.68157
-105,89,-27.2427,-6.32785
-104,89,-28.9105,-6.00299
-103,89,-30.8238,-5.70596
-102,89,-33.072,-5.43583
-101,89,-35.8111,-5.19176
-100,89,-39.3533,-4.97299
-99,89,-44.485,-4.77882
-98,89,-54.1795,-4.60868
-97,89,-52.8983,-4.46206
-96,89,-45.8758,-4.33851
-95,89,-42.6425,-4.23769
-94,89,-40.881,-4.15932
-93,89,-39.9646,-4.10317
-92,89,-39.6698,-4.0691
-91,89,-39.9338,-4.05705
-90,89,-40.8034,-4.06699
-89,89,-42.4635,-4.09899
-88,89,-45.369,-4.15316
-87,89,-50.296,-4.22969
-86,89,-50.3907,-4.32884
-85,89,-43.7571,-4.45092
-84,89,-39.075,-4.59633
-83,89,-35.6685,-4.76554
-82,89,-32.9884,-4.95908
-81,89,-30.772,-5.17756
-80,89,-28.8786,-5.42168
-79,89,-27.2246,-5.6922
-78,89,-25.7564,-5.98996
-77,89,-24.4373,-6.31587
-76,89,-23.2412,-6.6709
-75,89,-22.1489,-7.05606
-74,89,-21.1454,-7.47234
-73,89,-20.2194,-7.9207
-72,89,-19.3616,-8.40195
-71,89,-18.5646,-8.91663
-70,89,-17.8222,-9.46478
-69,89,-17.1292,-10.0456
-68,89,-16.4814,-10.6571
-67,89,-15.875,-11.2952
-66,89,-15.3069,-11.9529
-65,89,-14.7743,-12.6189
-64,89,-14.2749,-13.2765
-63,89,-13.8064,-13.9018
-62,89,-13.367,-14.4642
-61,89,-12.955,-14.9284
-60,89,-12.569,-15.2604
-59,89,-12.2075,-15.4361
-58,89,-11.8694,-15.4491
-57,89,-11.5534,-15.3131
-56,89,-11.2587,-15.057
-55,89,-10.9841,-14.7161
-54,89,-10.7289,-14.3247
-53,89,-10.4923,-13.9108
-52,89,-10.2734,-13.4958
-51,89,-10.0715,-13.0942
-50,89,-9.88597,-12.7155
-49,89,-9.7161,-12.3655
-48,89,-9.56125,-12.0474
-47,89,-9.4208,-11.7628
-46,89,-9.29415,-11.5119
-45,89,-9.18067,-11.2945
-44,89,-9.07977,-11.1098
-43,89,-8.99083,-10.9569
-42,89,-8.91324,-10.8345
-41,89,-8.84634,-10.7417
-40,89,-8.78948,-10.677
-39,89,-8.74197,-10.6392
-38,89,-8.70307,-10.6272
-37,89,-8.672,-10.6395
-36,89,-8.64793,-10.6751
-35,89,-8.62998,-10.7324
-34,89,-8.61718,-10.8102
-33,89,-8.60852,-10.907
-32,89,-8.60287,-11.0212
-31,89,-8.59907,-11.1511
-30,89,-8.59584,-11.2948
-29,89,-8.59184,-11.4503
-28,89,-8.58568,-11.6153
-27,89,-8.57589,-11.7874
-26,89,-8.56098,-11.9637
-25,89,-8.53946,-12.1415
-24,89,-8.50986,-12.3175
-23,89,-8.47076,-12.4885
-22,89,-8.42085,-12.6513
-21,89,-8.35898,-12.8026
-20,89,-8.28417,-12.9395
-19,89,-8.19565,-13.0594
-18,89,-8.09294,-13.1601
-17,89,-7.9758,-13.2402
-16,89,-7.84429,-13.299
-15,89,-7.69873,-13.3366
-14,89,-7.53971,-13.3538
-13,89,-7.36803,-13.3521
-12,89,-7.18471,-13.3337
-11,89,-6.9909,-13.3012
-10,89,-6.78786,-13.2573
-9,89,-6.57691,-13.2052
-8,89,-6.3594,-13.1477
-7,89,-6.13666,-13.0877
-6,89,-5.90997,-13.028
-5,89,-5.68056,-12.9709
-4,89,-5.44955,-12.9187
-3,89,-5.21798,-12.8732
-2,89,-4.98678,-12.8361
-1,89,-4.75679,-12.8088
0,89,-4.52871,-12.7924
1,89,-4.30318,-12.7878
2,89,-4.08071,-12.7958
3,89,-3.86174,-12.8169
4,89,-3.64662,-12.8515
5,89,-3.43561,-12.8999
6,89,-3.22891,-12.9622
7,89,-3.02668,-13.0386
8,89,-2.82898,-13.1289
9,89,-2.63586,-13.2331
10,89,-2.4473,-13.351
11,89,-2.26326,-13.4824
12,89,-2.08366,-13.6269
13,89,-1.90839,-13.7844
14,89,-1.73731,-13.9543
15,89,-1.57027,-14.1365
16,89,-1.4071,-14.3303
17,89,-1.24761,-14.5356
18,89,-1.0916,-14.7517
19,89,-0.938858,-14.9784
20,89,-0.789163,-15.2151
21,89,-0.642293,-15.4614
22,89,-0.498017,-15.7169
23,89,-0.356104,-15.9812
24,89,-0.216323,-16.2538
25,89,-0.0784406,-16.5343
26,89,0.0577696,-16.8224
27,89,0.192531,-17.1174
28,89,0.32606,-17.419
29,89,0.458562,-17.7267
30,89,0.590235,-18.0399
31,89,0.721259,-18.3579
32,89,0.851802,-18.6802
33,89,0.982012,-19.0059
34,89,1.11202,-19.3342
35,89,1.24193,-19.664
36,89,1.37183,-19.9943
37,89,1.50178,-20.3239
38,89,1.63181,-20.6514
39,89,1.76193,-20.9755
40,89,1.89212,-21.2948
41,89,2.02234,-21.608
42,89,2.15252,-21.9136
43,89,2.28255,-22.2105
44,89,2.41233,-22.4977
45,89,2.54172,-22.7747
46,89,2.67055,-23.0411
47,89,2.79866,-23.2969
48,89,2.92587,-23.5427
49,89,3.05198,-23.7794
50,89,3.17678,-24.0083
51,89,3.30009,-24.231
52,89,3.42168,-24.4497
53,89,3.54136,-24.6663
54,89,3.65892,-24.8834
55,89,3.77419,-25.1032
56,89,3.88696,-25.3283
57,89,3.99708,-25.561
58,89,4.10439,-25.8036
59,89,4.20873,-26.0583
60,89,4.30997,-26.327
61,89,4.408,-26.6116
62,89,4.50272,-26.9137
63,89,4.59403,-27.2348
64,89,4.68186,-27.5761
65,89,4.76616,-27.9386
66,89,4.84687,-28.3231
67,89,4.92397,-28.73
68,89,4.99744,-29.1596
69,89,5.06727,-29.6116
70,89,5.13345,-30.0853
71,89,5.196,-30.5796
72,89,5.25494,-31.0925
73,89,5.31029,-31.6215
74,89,5.36208,-32.1627
75,89,5.41036,-32.7117
76,89,5.45516,-33.2624
77,89,5.49653,-33.8079
78,89,5.53451,-34.3399
79,89,5.56915,-34.8497
80,89,5.6005,-35.3281
81,89,5.6286,-35.7666
82,89,5.65351,-36.1581
83,89,5.67527,-36.498
84,89,5.69392,-36.7844
85,89,5.7095,-37.0183
86,89,5.72206,-37.2034
87,89,5.73163,-37.3451
88,89,5.73824,-37.4494
89,89,5.74192,-37.5224
90,89,5.74271,-37.5688
91,89,5.74061,-37.592
92,89,5.73565,-37.5932
93,89,5.72784,-37.5722
94,89,5.71719,-37.5266
95,89,5.70371,-37.4533
96,89,5.68739,-37.348
97,89,5.66822,-37.2068
98,89,5.64621,-37.0262
99,89,5.62134,-36.8042
100,89,5.59358,-36.5404
101,89,5.56293,-36.2365
102,89,5.52934,-35.8957
103,89,5.49279,-35.5229
104,89,5.45324,-35.1238
105,89,5.41067,-34.7043
106,89,5.36503,-34.2704
107,89,5.31628,-33.8276
108,89,5.26437,-33.3806
109,89,5.20927,-32.9334
110,89,5.15094,-32.4893
111,89,5.08933,-32.0506
112,89,5.02442,-31.6191
113,89,4.95616,-31.196
114,89,4.88454,-30.782
115,89,4.80953,-30.3773
116,89,4.73113,-29.9818
117,89,4.64933,-29.5954
118,89,4.56416,-29.2173
119,89,4.47562,-28.847
120,89,4.38378,-28.4837
121,89,4.28867,-28.1264
122,89,4.19038,-27.7744
123,89,4.08899,-27.4265
124,89,3.98462,-27.0818
125,89,3.87739,-26.7395
126,89,3.76745,-26.3984
127,89,3.65496,-26.0578
128,89,3.5401,-25.7169
129,89,3.42307,-25.3748
130,89,3.30408,-25.031
131,89,3.18335,-24.6849
132,89,3.06112,-24.3361
133,89,2.9376,-23.9842
134,89,2.81305,-23.6292
135,89,2.68768,-23.2711
136,89,2.56172,-22.91
137,89,2.43538,-22.5462
138,89,2.30886,-22.1801
139,89,2.18231,-21.8122
140,89,2.05588,-21.4432
141,89,1.92968,-21.0737
142,89,1.8038,-20.7046
143,89,1.67826,-20.3367
144,89,1.55307,-19.9709
145,89,1.42819,-19.608
146,89,1.30355,-19.249
147,89,1.17903,-18.8947
148,89,1.05448,-18.546
149,89,0.929715,-18.2036
150,89,0.80452,-17.8684
151,89,0.678653,-17.5412
152,89,0.551848,-17.2226
153,89,0.423823,-16.9133
154,89,0.294284,-16.6139
155,89,0.162927,-16.3249
156,89,0.0294442,-16.047
157,89,-0.10647,-15.7806
158,89,-0.245117,-15.5261
159,89,-0.386789,-15.284
160,89,-0.531767,-15.0547
161,89,-0.680314,-14.8384
162,89,-0.832677,-14.6354
163,89,-0.989079,-14.4461
164,89,-1.14972,-14.2706
165,89,-1.31477,-14.1092
166,89,-1.48438,-13.962
167,89,-1.65865,-13.8291
168,89,-1.83766,-13.7105
169,89,-2.02145,-13.6064
170,89,-2.21003,-13.5165
171,89,-2.40333,-13.4409
172,89,-2.60127,-13.3793
173,89,-2.80371,-13.3314
174,89,-3.01045,-13.2969
175,89,-3.22121,-13.2752
176,89,-3.43569,-13.2656
177,89,-3.65349,-13.2675
178,89,-3.87414,-13.2797
179,89,-4.09711,-13.3011
180,89,-4.32177,-13.3304
-180,90,-4.31997,-13.2802
-179,90,-4.54541,-13.3165
-178,90,-4.77105,-13.3573
-177,90,-4.99605,-13.4005
-176,90,-5.21949,-13.4436
-175,90,-5.44036,-13.4842
-174,90,-5.65765,-13.5196
-173,90,-5.87026,-13.5469
-172,90,-6.07712,-13.5633
-171,90,-6.27715,-13.5663
-170,90,-6.4693,-13.5533
-169,90,-6.6526,-13.5225
-168,90,-6.82617,-13.4723
-167,90,-6.98926,-13.402
-166,90,-7.14125,-13.3113
-165,90,-7.28175,-13.2009
-164,90,-7.41051,-13.0721
-163,90,-7.52752,-12.9268
-162,90,-7.63296,-12.7672
-161,90,-7.72723,-12.5961
-160,90,-7.81091,-12.4166
-159,90,-7.88476,-12.2315
-158,90,-7.94968,-12.044
-157,90,-8.00669,-11.857
-156,90,-8.05692,-11.6733
-155,90,-8.10154,-11.4955
-154,90,-8.1418,-11.3261
-153,90,-8.17893,-11.1671
-152,90,-8.21417,-11.0206
-151,90,-8.24875,-10.8884
-150,90,-8.28387,-10.7721
-149,90,-8.32068,-10.6734
-148,90,-8.36029,-10.5936
-147,90,-8.40378,-10.5341
-146,90,-8.45216,-10.4962
-145,90,-8.50639,-10.481
-144,90,-8.56742,-10.4899
-143,90,-8.63612,-10.5241
-142,90,-8.71335,-10.5847
-141,90,-8.79992,-10.6731
-140,90,-8.89662,-10.7905
-139,90,-9.00422,-10.9382
-138,90,-9.12346,-11.1174
-137,90,-9.25508,-11.3295
-136,90,-9.39979,-11.5754
-135,90,-9.55833,-11.8561
-134,90,-9.73141,-12.1719
-133,90,-9.91976,-12.5225
-132,90,-10.1241,-12.9062
-131,90,-10.3453,-13.3196
-130,90,-10.584,-13.7562
-129,90,-10.8411,-14.2052
-128,90,-11.1175,-14.6499
-127,90,-11.414,-15.0659
-126,90,-11.7316,-15.4207
-125,90,-12.0714,-15.6758
-124,90,-12.4345,-15.7924
-123,90,-12.8221,-15.7422
-122,90,-13.2356,-15.5161
-121,90,-13.6764,-15.1281
-120,90,-14.1463,-14.6101
-119,90,-14.647,-14.0012
-118,90,-15.1807,-13.3391
-117,90,-15.7496,-12.6542
-116,90,-16.3566,-11.969
-115,90,-17.0047,-11.2987
-114,90,-17.6976,-10.6529
-113,90,-18.4395,-10.0372
-112,90,-19.2354,-9.45465
-111,90,-20.0914,-8.9064
-110,90,-21.0149,-8.39265
-109,90,-22.0148,-7.91293
-108,90,-23.1026,-7.46639
-107,90,-24.2925,-7.05197
-106,90,-25.6038,-6.66858
-105,90,-27.0619,-6.3151
-104,90,-28.7027,-5.99044
-103,90,-30.5787,-5.6936
-102,90,-32.7716,-5.42365
-101,90,-35.4189,-5.17973
-100,90,-38.7781,-4.96108
-99,90,-43.3994,-4.76702
-98,90,-50.2178,-4.59697
-97,90,-50.893,-4.4504
-96,90,-45.5699,-4.32689
-95,90,-42.477,-4.22607
-94,90,-40.7,-4.14767
-93,90,-39.724,-4.09147
-92,90,-39.3339,-4.05731
-91,90,-39.4471,-4.04513
-90,90,-40.0566,-4.0549
-89,90,-41.2027,-4.08668
-88,90,-42.8918,-4.14058
-87,90,-44.6319,-4.21678
-86,90,-44.4049,-4.31555
-85,90,-41.5246,-4.43718
-84,90,-38.1774,-4.58206
-83,90,-35.2513,-4.75066
-82,90,-32.7781,-4.94349
-81,90,-30.6638,-5.16116
-80,90,-28.8258,-5.40436
-79,90,-27.204,-5.67382
-78,90,-25.7552,-5.97038
-77,90,-24.4483,-6.29492
-76,90,-23.2599,-6.6484
-75,90,-22.1724,-7.03178
-74,90,-21.1719,-7.44605
-73,90,-20.2477,-7.89213
-72,90,-19.3907,-8.3708
-71,90,-18.5939,-8.88257
-70,90,-17.8513,-9.42744
-69,90,-17.1579,-10.0046
-68,90,-16.5093,-10.6121
-67,90,-15.9021,-11.2458
-66,90,-15.333,-11.899
-65,90,-14.7993,-12.5605
-64,90,-14.2987,-13.2141
-63,90,-13.829,-13.8364
-62,90,-13.3884,-14.3978
-61,90,-12.9752,-14.8637
-60,90,-12.5878,-15.2007
-59,90,-12.2251,-15.3846
-58,90,-11.8857,-15.4082
-57,90,-11.5685,-15.2838
-56,90,-11.2725,-15.0389
-55,90,-10.9967,-14.7078
-54,90,-10.7403,-14.3244
-53,90,-10.5025,-13.9168
-52,90,-10.2825,-13.5064
-51,90,-10.0795,-13.1079
-50,90,-9.89288,-12.7313
-49,90,-9.72199,-12.3825
-48,90,-9.56619,-12.0649
-47,90,-9.42484,-11.7802
-46,90,-9.29733,-11.5288
-45,90,-9.18308,-11.3105
-44,90,-9.08146,-11.1247
-43,90,-8.99188,-10.9703
-42,90,-8.91371,-10.8464
-41,90,-8.84631,-10.7517
-40,90,-8.78902,-10.6851
-39,90,-8.74114,-10.6453
-38,90,-8.70194,-10.6311
-37,90,-8.67063,-10.6412
-36,90,-8.64639,-10.6744
-35,90,-8.62831,-10.7293
-34,90,-8.61543,-10.8047
-33,90,-8.60671,-10.8991
-32,90,-8.60105,-11.0109
-31,90,-8.59723,-11.1384
-30,90,-8.59399,-11.2799
-29,90,-8.58998,-11.4333
-28,90,-8.58377,-11.5965
-27,90,-8.5739,-11.7669
-26,90,-8.55886,-11.9419
-25,90,-8.53716,-12.1187
-24,90,-8.5073,-12.2942
-23,90,-8.46788,-12.4651
-22,90,-8.41758,-12.6282
-21,90,-8.35524,-12.7804
-20,90,-8.2799,-12.9186
-19,90,-8.1908,-13.0402
-18,90,-8.08746,-13.1431
-17,90,-7.96966,-13.2257
-16,90,-7.83747,-13.2871
-15,90,-7.69123,-13.3274
-14,90,-7.53155,-13.3473
-13,90,-7.35924,-13.3483
-12,90,-7.17533,-13.3323
-11,90,-6.98097,-13.3019
-10,90,-6.77744,-13.2599
-9,90,-6.56607,-13.2092
-8,90,-6.3482,-13.1528
-7,90,-6.12516,-13.0936
-6,90,-5.89823,-13.0343
-5,90,-5.66863,-12.9774
-4,90,-5.43749,-12.9252
-3,90,-5.20583,-12.8794
-2,90,-4.9746,-12.8419
-1,90,-4.7446,-12.8141
0,90,-4.51655,-12.797
1,90,-4.29107,-12.7918
2,90,-4.06869,-12.7991
3,90,-3.84982,-12.8195
4,90,-3.63481,-12.8535
5,90,-3.42393,-12.9014
6,90,-3.21738,-12.9634
7,90,-3.0153,-13.0395
8,90,-2.81777,-13.1297
9,90,-2.62483,-13.234
10,90,-2.43647,-13.3522
11,90,-2.25263,-13.4841
12,90,-2.07324,-13.6294
13,90,-1.8982,-13.788
14,90,-1.72736,-13.9593
15,90,-1.56057,-14.1431
16,90,-1.39766,-14.3391
17,90,-1.23844,-14.5467
18,90,-1.08271,-14.7655
19,90,-0.930263,-14.9953
20,90,-0.780873,-15.2354
21,90,-0.634315,-15.4855
22,90,-0.49036,-15.7451
23,90,-0.348774,-16.0138
24,90,-0.209323,-16.2912
25,90,-0.071774,-16.5767
26,90,0.0641024,-16.8699
27,90,0.198532,-17.1704
28,90,0.331733,-17.4775
29,90,0.463914,-17.7907
30,90,0.595273,-18.1094
31,90,0.725995,-18.4329
32,90,0.856248,-18.7604
33,90,0.986184,-19.0912
34,90,1.11593,-19.4242
35,90,1.2456,-19.7583
36,90,1.37528,-20.0924
37,90,1.50502,-20.4251
38,90,1.63487,-20.7552
39,90,1.76483,-21.0812
40,90,1.89488,-21.4016
41,90,2.02497,-21.715
42,90,2.15504,-22.0201
43,90,2.28499,-22.3159
44,90,2.4147,-22.6013
45,90,2.54403,-22.8759
46,90,2.67283,-23.1395
47,90,2.80091,-23.3922
48,90,2.92811,-23.6347
49,90,3.05421,-23.8681
50,90,3.17902,-24.0939
51,90,3.30234,-24.314
52,90,3.42395,-24.5303
53,90,3.54365,-24.7453
54,90,3.66125,-24.9614
55,90,3.77655,-25.1811
56,90,3.88936,-25.4069
57,90,3.99952,-25.6412
58,90,4.10686,-25.8864
59,90,4.21124,-26.1448
60,90,4.31253,-26.4183
61,90,4.4106,-26.7089
62,90,4.50535,-27.0183
63,90,4.5967,-27.3481
64,90,4.68457,-27.6996
65,90,4.76891,-28.074
66,90,4.84966,-28.4722
67,90,4.9268,-28.895
68,90,5.0003,-29.3427
69,90,5.07016,-29.8154
70,90,5.13638,-30.3127
71,90,5.19896,-30.8336
72,90,5.25793,-31.3765
73,90,5.31332,-31.9389
74,90,5.36515,-32.5172
75,90,5.41346,-33.1064
76,90,5.45829,-33.7001
77,90,5.49969,-34.29
78,90,5.5377,-34.8664
79,90,5.57237,-35.4181
80,90,5.60374,-35.9328
81,90,5.63187,-36.399
82,90,5.6568,-36.8063
83,90,5.67858,-37.1476
84,90,5.69725,-37.4198
85,90,5.71286,-37.6241
86,90,5.72544,-37.7656
87,90,5.73502,-37.852
88,90,5.74165,-37.8921
89,90,5.74534,-37.8945
90,90,5.74613,-37.8663
91,90,5.74404,-37.8129
92,90,5.73908,-37.7371
93,90,5.73127,-37.6398
94,90,5.72062,-37.5201
95,90,5.70713,-37.3758
96,90,5.6908,-37.2039
97,90,5.67162,-37.0017
98,90,5.64959,-36.7668
99,90,5.62469,-36.498
100,90,5.59691,-36.1955
101,90,5.56622,-35.8608
102,90,5.53259,-35.497
103,90,5.496,-35.1081
104,90,5.45642,-34.6987
105,90,5.4138,-34.2739
106,90,5.3681,-33.8385
107,90,5.31929,-33.3969
108,90,5.26733,-32.9532
109,90,5.21217,-32.5108
110,90,5.15377,-32.0723
111,90,5.09209,-31.6399
112,90,5.0271,-31.2151
113,90,4.95876,-30.799
114,90,4.88706,-30.3922
115,90,4.81197,-29.9951
116,90,4.73348,-29.6076
117,90,4.6516,-29.2294
118,90,4.56633,-28.8601
119,90,4.47771,-28.4991
120,90,4.38576,-28.1457
121,90,4.29056,-27.799
122,90,4.19218,-27.4581
123,90,4.09069,-27.122
124,90,3.98623,-26.7898
125,90,3.8789,-26.4603
126,90,3.76886,-26.1327
127,90,3.65628,-25.8058
128,90,3.54133,-25.4788
129,90,3.42422,-25.1508
130,90,3.30515,-24.8209
131,90,3.18434,-24.4884
132,90,3.06203,-24.1529
133,90,2.93845,-23.8139
134,90,2.81383,-23.4711
135,90,2.6884,-23.1244
136,90,2.56239,-22.7739
137,90,2.436,-22.4199
138,90,2.30943,-22.0626
139,90,2.18284,-21.7027
140,90,2.05637,-21.3408
141,90,1.93014,-20.9776
142,90,1.80422,-20.614
143,90,1.67865,-20.2508
144,90,1.55343,-19.889
145,90,1.42852,-19.5296
146,90,1.30384,-19.1735
147,90,1.17929,-18.8217
148,90,1.0547,-18.4751
149,90,0.929902,-18.1345
150,90,0.804666,-17.8008
151,90,0.678756,-17.4748
152,90,0.551906,-17.1573
153,90,0.423836,-16.8489
154,90,0.294251,-16.5503
155,90,0.162849,-16.2622
156,90,0.0293238,-15.9849
157,90,-0.10663,-15.7191
158,90,-0.245313,-15.4652
159,90,-0.387015,-15.2236
160,90,-0.532016,-14.9947
161,90,-0.680578,-14.7789
162,90,-0.832946,-14.5764
163,90,-0.989342,-14.3875
164,90,-1.14997,-14.2125
165,90,-1.31499,-14.0515
166,90,-1.48455,-13.9047
167,90,-1.65876,-13.7722
168,90,-1.83771,-13.654
169,90,-2.02142,-13.5503
170,90,-2.20989,-13.4608
171,90,-2.40308,-13.3856
172,90,-2.6009,-13.3244
173,90,-2.8032,-13.277
174,90,-3.00978,-13.2429
175,90,-3.22039,-13.2216
176,90,-3.43469,-13.2126
177,90,-3.65231,-13.215
178,90,-3.87276,-13.2279
179,90,-4.09553,-13.2501
180,90,-4.31997,-13.2802
-180,91,-4.31834,-13.2319
-179,91,-4.54353,-13.2693
-178,91,-4.76894,-13.3114
-177,91,-4.9937,-13.3559
-176,91,-5.21689,-13.4006
-175,91,-5.43752,-13.4429
-174,91,-5.65456,-13.4802
-173,91,-5.86693,-13.5097
-172,91,-6.07354,-13.5285
-171,91,-6.27331,-13.534
-170,91,-6.46521,-13.5238
-169,91,-6.64824,-13.4957
-168,91,-6.82154,-13.4484
-167,91,-6.98434,-13.3808
-166,91,-7.13605,-13.2928
-165,91,-7.27625,-13.185
-164,91,-7.40471,-13.0585
-163,91,-7.52142,-12.9152
-162,91,-7.62655,-12.7574
-161,91,-7.72051,-12.5878
-160,91,-7.80388,-12.4094
-159,91,-7.87741,-12.2252
-158,91,-7.94202,-12.0383
-157,91,-7.99871,-11.8516
-156,91,-8.04862,-11.668
-155,91,-8.09293,-11.49
-154,91,-8.13285,-11.3202
-153,91,-8.16964,-11.1607
-152,91,-8.20452,-11.0136
-151,91,-8.23872,-10.8806
-150,91,-8.27344,-10.7636
-149,91,-8.30981,-10.664
-148,91,-8.34895,-10.5832
-147,91,-8.39191,-10.5227
-146,91,-8.43971,-10.4836
-145,91,-8.49332,-10.4674
-144,91,-8.55365,-10.4751
-143,91,-8.62159,-10.5081
-142,91,-8.69797,-10.5675
-141,91,-8.78362,-10.6546
-140,91,-8.8793,-10.7707
-139,91,-8.98579,-10.9171
-138,91,-9.10383,-11.0949
-137,91,-9.23413,-11.3055
-136,91,-9.37743,-11.5499
-135,91,-9.53444,-11.829
-134,91,-9.70587,-12.1431
-133,91,-9.89245,-12.4919
-132,91,-10.0949,-12.8738
-131,91,-10.314,-13.2854
-130,91,-10.5506,-13.7203
-129,91,-10.8053,-14.1678
-128,91,-11.0792,-14.6115
-127,91,-11.373,-15.0272
-126,91,-11.6878,-15.383
-125,91,-12.0245,-15.6405
-124,91,-12.3843,-15.7614
-123,91,-12.7684,-15.7169
-122,91,-13.178,-15.4973
-121,91,-13.6148,-15.1159
-120,91,-14.0801,-14.6038
-119,91,-14.576,-13.9998
-118,91,-15.1043,-13.3414
-117,91,-15.6674,-12.6593
-116,91,-16.2679,-11.9761
-115,91,-16.9087,-11.3071
-114,91,-17.5934,-10.6622
-113,91,-18.3261,-10.0471
-112,91,-19.1114,-9.46491
-111,91,-19.9551,-8.91689
-110,91,-20.864,-8.40327
-109,91,-21.8465,-7.92361
-108,91,-22.913,-7.47709
-107,91,-24.0763,-7.06267
-106,91,-25.3533,-6.67926
-105,91,-26.7658,-6.32575
-104,91,-28.343,-6.00106
-103,91,-30.1252,-5.70419
-102,91,-32.169,-5.4342
-101,91,-34.5531,-5.19024
-100,91,-37.3761,-4.97156
-99,91,-40.6701,-4.77746
-98,91,-43.8406,-4.60737
-97,91,-44.6952,-4.46075
-96,91,-43.0484,-4.33719
-95,91,-41.1743,-4.23631
-94,91,-39.8068,-4.15783
-93,91,-38.9564,-4.10153
-92,91,-38.5499,-4.06726
-91,91,-38.5336,-4.05494
-90,91,-38.8727,-4.06456
-89,91,-39.5207,-4.09615
-88,91,-40.3388,-4.14983
-87,91,-40.9218,-4.22577
-86,91,-40.5594,-4.32423
-85,91,-38.9672,-4.4455
-84,91,-36.7202,-4.58997
-83,91,-34.4069,-4.75809
-82,91,-32.2627,-4.95037
-81,91,-30.334,-5.1674
-80,91,-28.6072,-5.40986
-79,91,-27.0555,-5.67848
-78,91,-25.6531,-5.97406
-77,91,-24.3778,-6.29747
-76,91,-23.2117,-6.64965
-75,91,-22.1402,-7.03154
-74,91,-21.1515,-7.44409
-73,91,-20.2359,-7.88819
-72,91,-19.3855,-8.36457
-71,91,-18.5937,-8.8737
-70,91,-17.8547,-9.41554
-69,91,-17.1641,-9.98926
-68,91,-16.5176,-10.5928
-67,91,-15.9119,-11.222
-66,91,-15.3438,-11.8703
-65,91,-14.8109,-12.5266
-64,91,-14.3106,-13.1747
-63,91,-13.8411,-13.7921
-62,91,-13.4005,-14.3495
-61,91,-12.9871,-14.8133
-60,91,-12.5995,-15.1509
-59,91,-12.2363,-15.3383
-58,91,-11.8964,-15.3681
-57,91,-11.5787,-15.2517
-56,91,-11.282,-15.0153
-55,91,-11.0056,-14.6925
-54,91,-10.7486,-14.3163
-53,91,-10.5101,-13.9148
-52,91,-10.2893,-13.5091
-51,91,-10.0856,-13.1143
-50,91,-9.89835,-12.7404
