Phi[deg],Theta[deg],re(rEPhi)[mV]
-4,46,4201.84
-3,46,4074.32
-2,46,3938.31
-1,46,3794.06
0,46,3641.85
1,46,3481.97
2,46,3314.74
3,46,3140.52
4,46,2959.64
5,46,2772.49
6,46,2579.45
7,46,2380.93
8,46,2177.34
9,46,1969.12
10,46,1756.7
11,46,1540.52
12,46,1321.04
13,46,1098.73
14,46,874.039
15,46,647.439
16,46,419.396
17,46,190.376
18,46,-39.1577
19,46,-268.744
20,46,-497.93
21,46,-726.266
22,46,-953.314
23,46,-1178.65
24,46,-1401.84
25,46,-1622.49
26,46,-1840.21
27,46,-2054.62
28,46,-2265.35
29,46,-2472.06
30,46,-2674.43
31,46,-2872.15
32,46,-3064.92
33,46,-3252.48
34,46,-3434.58
35,46,-3610.99
36,46,-3781.51
37,46,-3945.95
38,46,-4104.16
39,46,-4255.98
40,46,-4401.31
41,46,-4540.04
42,46,-4672.11
43,46,-4797.45
44,46,-4916.04
45,46,-5027.87
46,46,-5132.94
47,46,-5231.29
48,46,-5322.96
49,46,-5408.01
50,46,-5486.53
51,46,-5558.62
52,46,-5624.4
53,46,-5683.99
54,46,-5737.54
55,46,-5785.2
56,46,-5827.15
57,46,-5863.57
58,46,-5894.65
59,46,-5920.59
60,46,-5941.59
61,46,-5957.88
62,46,-5969.67
63,46,-5977.19
64,46,-5980.67
65,46,-5980.35
66,46,-5976.45
67,46,-5969.23
68,46,-5958.92
69,46,-5945.76
70,46,-5929.99
71,46,-5911.84
72,46,-5891.55
73,46,-5869.35
74,46,-5845.47
75,46,-5820.14
76,46,-5793.57
77,46,-5765.98
78,46,-5737.58
79,46,-5708.57
80,46,-5679.15
81,46,-5649.51
82,46,-5619.84
83,46,-5590.31
84,46,-5561.1
85,46,-5532.36
86,46,-5504.26
87,46,-5476.94
88,46,-5450.54
89,46,-5425.19
90,46,-5401.02
91,46,-5378.14
92,46,-5356.66
93,46,-5336.68
94,46,-5318.3
95,46,-5301.59
96,46,-5286.64
97,46,-5273.51
98,46,-5262.26
99,46,-5252.94
100,46,-5245.6
101,46,-5240.28
102,46,-5237
103,46,-5235.78
104,46,-5236.63
105,46,-5239.57
106,46,-5244.58
107,46,-5251.66
108,46,-5260.78
109,46,-5271.92
110,46,-5285.05
111,46,-5300.12
112,46,-5317.08
113,46,-5335.87
114,46,-5356.43
115,46,-5378.69
116,46,-5402.55
117,46,-5427.94
118,46,-5454.76
119,46,-5482.9
120,46,-5512.25
121,46,-5542.69
122,46,-5574.1
123,46,-5606.33
124,46,-5639.25
125,46,-5672.71
126,46,-5706.55
127,46,-5740.61
128,46,-5774.73
129,46,-5808.73
130,46,-5842.42
131,46,-5875.63
132,46,-5908.15
133,46,-5939.81
134,46,-5970.38
135,46,-5999.68
136,46,-6027.48
137,46,-6053.59
138,46,-6077.78
139,46,-6099.85
140,46,-6119.57
141,46,-6136.72
142,46,-6151.1
143,46,-6162.48
144,46,-6170.66
145,46,-6175.4
146,46,-6176.52
147,46,-6173.8
148,46,-6167.04
149,46,-6156.04
150,46,-6140.62
151,46,-6120.6
152,46,-6095.8
153,46,-6066.05
154,46,-6031.21
155,46,-5991.13
156,46,-5945.68
157,46,-5894.74
158,46,-5838.2
159,46,-5775.97
160,46,-5707.97
161,46,-5634.15
162,46,-5554.45
163,46,-5468.85
164,46,-5377.34
165,46,-5279.92
166,46,-5176.63
167,46,-5067.5
168,46,-4952.6
169,46,-4832.02
170,46,-4705.86
171,46,-4574.24
172,46,-4437.3
173,46,-4295.22
174,46,-4148.17
175,46,-3996.35
176,46,-3840
177,46,-3679.34
178,46,-3514.65
179,46,-3346.19
180,46,-3174.26
-180,47,-3109.89
-179,47,-2929.24
-178,47,-2745.74
-177,47,-2559.75
-176,47,-2371.63
-175,47,-2181.77
-174,47,-1990.56
-173,47,-1798.41
-172,47,-1605.72
-171,47,-1412.93
-170,47,-1220.46
-169,47,-1028.73
-168,47,-838.176
-167,47,-649.24
-166,47,-462.351
-165,47,-277.942
-164,47,-96.4399
-163,47,81.7313
-162,47,256.156
-161,47,426.427
-160,47,592.147
-159,47,752.93
-158,47,908.404
-157,47,1058.21
-156,47,1202.01
-155,47,1339.47
-154,47,1470.28
-153,47,1594.17
-152,47,1710.86
-151,47,1820.11
-150,47,1921.7
-149,47,2015.42
-148,47,2101.1
-147,47,2178.59
-146,47,2247.76
-145,47,2308.51
-144,47,2360.77
-143,47,2404.48
-142,47,2439.62
-141,47,2466.2
-140,47,2484.23
-139,47,2493.77
-138,47,2494.9
-137,47,2487.71
-136,47,2472.34
-135,47,2448.93
-134,47,2417.64
-133,47,2378.68
-132,47,2332.26
-131,47,2278.61
-130,47,2217.97
-129,47,2150.63
-128,47,2076.86
-127,47,1996.97
-126,47,1911.27
-125,47,1820.11
-124,47,1723.81
-123,47,1622.73
-122,47,1517.24
-121,47,1407.7
-120,47,1294.5
-119,47,1178.03
-118,47,1058.66
-117,47,936.805
-116,47,812.851
-115,47,687.198
-114,47,560.246
-113,47,432.393
-112,47,304.036
-111,47,175.568
-110,47,47.3798
-109,47,-80.1434
-108,47,-206.621
-107,47,-331.68
-106,47,-454.952
-105,47,-576.079
-104,47,-694.711
-103,47,-810.506
-102,47,-923.132
-101,47,-1032.27
-100,47,-1137.61
-99,47,-1238.85
-98,47,-1335.7
-97,47,-1427.9
-96,47,-1515.17
-95,47,-1597.28
-94,47,-1673.98
-93,47,-1745.06
-92,47,-1810.3
-91,47,-1869.52
-90,47,-1922.53
-89,47,-1969.17
-88,47,-2009.3
-87,47,-2042.77
-86,47,-2069.47
-85,47,-2089.29
-84,47,-2102.15
-83,47,-2107.97
-82,47,-2106.69
-81,47,-2098.28
-80,47,-2082.69
-79,47,-2059.93
-78,47,-2030
-77,47,-1992.91
-76,47,-1948.7
-75,47,-1897.42
-74,47,-1839.14
-73,47,-1773.93
-72,47,-1701.89
-71,47,-1623.14
-70,47,-1537.79
-69,47,-1446
-68,47,-1347.91
-67,47,-1243.7
-66,47,-1133.55
-65,47,-1017.65
-64,47,-896.231
-63,47,-769.504
-62,47,-637.714
-61,47,-501.112
-60,47,-359.964
-59,47,-214.546
-58,47,-65.1489
-57,47,87.9268
-56,47,244.369
-55,47,403.854
-54,47,566.051
-53,47,730.614
-52,47,897.194
-51,47,1065.43
-50,47,1234.95
-49,47,1405.38
-48,47,1576.35
-47,47,1747.45
-46,47,1918.3
-45,47,2088.51
-44,47,2257.66
-43,47,2425.35
-42,47,2591.19
-41,47,2754.76
-40,47,2915.66
-39,47,3073.47
-38,47,3227.81
-37,47,3378.25
-36,47,3524.42
-35,47,3665.91
-34,47,3802.34
-33,47,3933.34
-32,47,4058.52
-31,47,4177.53
-30,47,4290.01
-29,47,4395.63
-28,47,4494.06
-27,47,4584.98
-26,47,4668.1
-25,47,4743.13
-24,47,4809.79
-23,47,4867.85
-22,47,4917.08
-21,47,4957.25
-20,47,4988.18
-19,47,5009.7
-18,47,5021.65
-17,47,5023.93
-16,47,5016.41
-15,47,4999.03
-14,47,4971.73
-13,47,4934.48
-12,47,4887.28
-11,47,4830.15
-10,47,4763.13
-9,47,4686.31
-8,47,4599.77
-7,47,4503.65
-6,47,4398.09
-5,47,4283.27
-4,47,4159.39
-3,47,4026.68
-2,47,3885.37
-1,47,3735.75
0,47,3578.11
1,47,3412.75
2,47,3240.03
3,47,3060.28
4,47,2873.89
5,47,2681.24
6,47,2482.73
7,47,2278.8
8,47,2069.87
9,47,1856.38
10,47,1638.78
11,47,1417.55
12,47,1193.15
13,47,966.057
14,47,736.744
15,47,505.695
16,47,273.388
17,47,40.3046
18,47,-193.081
19,47,-426.296
20,47,-658.875
21,47,-890.362
22,47,-1120.31
23,47,-1348.27
24,47,-1573.83
25,47,-1796.57
26,47,-2016.1
27,47,-2232.03
28,47,-2443.99
29,47,-2651.64
30,47,-2854.66
31,47,-3052.72
32,47,-3245.55
33,47,-3432.87
34,47,-3614.44
35,47,-3790.04
36,47,-3959.46
37,47,-4122.52
38,47,-4279.07
39,47,-4428.98
40,47,-4572.14
41,47,-4708.45
42,47,-4837.85
43,47,-4960.3
44,47,-5075.78
45,47,-5184.29
46,47,-5285.84
47,47,-5380.48
48,47,-5468.26
49,47,-5549.28
50,47,-5623.61
51,47,-5691.38
52,47,-5752.71
53,47,-5807.75
54,47,-5856.66
55,47,-5899.6
56,47,-5936.76
57,47,-5968.34
58,47,-5994.54
59,47,-6015.56
60,47,-6031.64
61,47,-6043.01
62,47,-6049.88
63,47,-6052.51
64,47,-6051.14
65,47,-6046.01
66,47,-6037.37
67,47,-6025.47
68,47,-6010.55
69,47,-5992.87
70,47,-5972.68
71,47,-5950.21
72,47,-5925.71
73,47,-5899.43
74,47,-5871.59
75,47,-5842.42
76,47,-5812.16
77,47,-5781.02
78,47,-5749.22
79,47,-5716.96
80,47,-5684.44
81,47,-5651.87
82,47,-5619.42
83,47,-5587.28
84,47,-5555.61
85,47,-5524.59
86,47,-5494.37
87,47,-5465.1
88,47,-5436.91
89,47,-5409.94
90,47,-5384.31
91,47,-5360.14
92,47,-5337.53
93,47,-5316.58
94,47,-5297.39
95,47,-5280.03
96,47,-5264.58
97,47,-5251.1
98,47,-5239.65
99,47,-5230.28
100,47,-5223.03
101,47,-5217.93
102,47,-5215
103,47,-5214.27
104,47,-5215.73
105,47,-5219.4
106,47,-5225.26
107,47,-5233.3
108,47,-5243.48
109,47,-5255.79
110,47,-5270.18
111,47,-5286.61
112,47,-5305.01
113,47,-5325.32
114,47,-5347.47
115,47,-5371.39
116,47,-5396.98
117,47,-5424.16
118,47,-5452.8
119,47,-5482.81
120,47,-5514.07
121,47,-5546.45
122,47,-5579.82
123,47,-5614.03
124,47,-5648.93
125,47,-5684.38
126,47,-5720.2
127,47,-5756.24
128,47,-5792.3
129,47,-5828.22
130,47,-5863.79
131,47,-5898.83
132,47,-5933.14
133,47,-5966.52
134,47,-5998.75
135,47,-6029.62
136,47,-6058.92
137,47,-6086.43
138,47,-6111.93
139,47,-6135.18
140,47,-6155.98
141,47,-6174.09
142,47,-6189.28
143,47,-6201.34
144,47,-6210.05
145,47,-6215.18
146,47,-6216.51
147,47,-6213.84
148,47,-6206.96
149,47,-6195.66
150,47,-6179.76
151,47,-6159.06
152,47,-6133.39
153,47,-6102.58
154,47,-6066.47
155,47,-6024.91
156,47,-5977.78
157,47,-5924.95
158,47,-5866.31
159,47,-5801.76
160,47,-5731.25
161,47,-5654.69
162,47,-5572.05
163,47,-5483.31
164,47,-5388.45
165,47,-5287.49
166,47,-5180.46
167,47,-5067.4
168,47,-4948.4
169,47,-4823.53
170,47,-4692.92
171,47,-4556.69
172,47,-4415
173,47,-4268.01
174,47,-4115.94
175,47,-3958.98
176,47,-3797.38
177,47,-3631.39
178,47,-3461.28
179,47,-3287.34
180,47,-3109.89
-180,48,-3044.73
-179,48,-2858.54
-178,48,-2669.5
-177,48,-2477.97
-176,48,-2284.33
-175,48,-2088.98
-174,48,-1892.34
-173,48,-1694.83
-172,48,-1496.87
-171,48,-1298.91
-170,48,-1101.38
-169,48,-904.737
-168,48,-709.423
-167,48,-515.89
-166,48,-324.588
-165,48,-135.962
-164,48,49.5434
-163,48,231.494
-162,48,409.459
-161,48,583.021
-160,48,751.77
-159,48,915.31
-158,48,1073.26
-157,48,1225.25
-156,48,1370.93
-155,48,1509.97
-154,48,1642.06
-153,48,1766.9
-152,48,1884.23
-151,48,1993.79
-150,48,2095.37
-149,48,2188.75
-148,48,2273.78
-147,48,2350.29
-146,48,2418.16
-145,48,2477.3
-144,48,2527.63
-143,48,2569.12
-142,48,2601.73
-141,48,2625.49
-140,48,2640.43
-139,48,2646.6
-138,48,2644.1
-137,48,2633.04
-136,48,2613.55
-135,48,2585.79
-134,48,2549.95
-133,48,2506.23
-132,48,2454.86
-131,48,2396.09
-130,48,2330.18
-129,48,2257.41
-128,48,2178.1
-127,48,2092.55
-126,48,2001.1
-125,48,1904.09
-124,48,1801.88
-123,48,1694.84
-122,48,1583.35
-121,48,1467.8
-120,48,1348.58
-119,48,1226.08
-118,48,1100.72
-117,48,972.902
-116,48,843.036
-115,48,711.535
-114,48,578.808
-113,48,445.268
-112,48,311.322
-111,48,177.375
-110,48,43.8287
-109,48,-88.922
-108,48,-220.487
-107,48,-350.484
-106,48,-478.536
-105,48,-604.278
-104,48,-727.351
-103,48,-847.407
-102,48,-964.11
-101,48,-1077.13
-100,48,-1186.16
-99,48,-1290.88
-98,48,-1391.02
-97,48,-1486.29
-96,48,-1576.43
-95,48,-1661.18
-94,48,-1740.32
-93,48,-1813.61
-92,48,-1880.85
-91,48,-1941.85
-90,48,-1996.42
-89,48,-2044.41
-88,48,-2085.67
-87,48,-2120.05
-86,48,-2147.45
-85,48,-2167.77
-84,48,-2180.91
-83,48,-2186.8
-82,48,-2185.4
-81,48,-2176.67
-80,48,-2160.57
-79,48,-2137.1
-78,48,-2106.27
-77,48,-2068.11
-76,48,-2022.66
-75,48,-1969.97
-74,48,-1910.11
-73,48,-1843.17
-72,48,-1769.25
-71,48,-1688.47
-70,48,-1600.97
-69,48,-1506.89
-68,48,-1406.39
-67,48,-1299.66
-66,48,-1186.89
-65,48,-1068.27
-64,48,-944.041
-63,48,-814.429
-62,48,-679.684
-61,48,-540.066
-60,48,-395.852
-59,48,-247.327
-58,48,-94.7904
-57,48,61.4464
-56,48,221.061
-55,48,383.722
-54,48,549.085
-53,48,716.797
-52,48,886.497
-51,48,1057.81
-50,48,1230.37
-49,48,1403.78
-48,48,1577.64
-47,48,1751.57
-46,48,1925.16
-45,48,2098
-44,48,2269.68
-43,48,2439.79
-42,48,2607.9
-41,48,2773.62
-40,48,2936.51
-39,48,3096.17
-38,48,3252.18
-37,48,3404.14
-36,48,3551.63
-35,48,3694.27
-34,48,3831.65
-33,48,3963.39
-32,48,4089.11
-31,48,4208.45
-30,48,4321.04
-29,48,4426.56
-28,48,4524.65
-27,48,4615.01
-26,48,4697.33
-25,48,4771.32
-24,48,4836.72
-23,48,4893.28
-22,48,4940.77
-21,48,4978.96
-20,48,5007.68
-19,48,5026.76
-18,48,5036.05
-17,48,5035.43
-16,48,5024.8
-15,48,5004.08
-14,48,4973.24
-13,48,4932.25
-12,48,4881.11
-11,48,4819.85
-10,48,4748.53
-9,48,4667.23
-8,48,4576.07
-7,48,4475.17
-6,48,4364.7
-5,48,4244.85
-4,48,4115.83
-3,48,3977.88
-2,48,3831.27
-1,48,3676.26
0,48,3513.19
1,48,3342.37
2,48,3164.15
3,48,2978.91
4,48,2787.04
5,48,2588.94
6,48,2385.03
7,48,2175.74
8,48,1961.54
9,48,1742.87
10,48,1520.21
11,48,1294.04
12,48,1064.83
13,48,833.085
14,48,599.29
15,48,363.941
16,48,127.531
17,48,-109.448
18,48,-346.507
19,48,-583.165
20,48,-818.946
21,48,-1053.38
22,48,-1286.01
23,48,-1516.4
24,48,-1744.1
25,48,-1968.71
26,48,-2189.81
27,48,-2407.02
28,48,-2619.98
29,48,-2828.33
30,48,-3031.74
31,48,-3229.91
32,48,-3422.55
33,48,-3609.38
34,48,-3790.18
35,48,-3964.71
36,48,-4132.79
37,48,-4294.23
38,48,-4448.9
39,48,-4596.66
40,48,-4737.4
41,48,-4871.07
42,48,-4997.58
43,48,-5116.93
44,48,-5229.08
45,48,-5334.06
46,48,-5431.9
47,48,-5522.64
48,48,-5606.37
49,48,-5683.17
50,48,-5753.15
51,48,-5816.45
52,48,-5873.19
53,48,-5923.55
54,48,-5967.68
55,48,-6005.79
56,48,-6038.05
57,48,-6064.69
58,48,-6085.92
59,48,-6101.96
60,48,-6113.05
61,48,-6119.43
62,48,-6121.35
63,48,-6119.06
64,48,-6112.81
65,48,-6102.85
66,48,-6089.46
67,48,-6072.87
68,48,-6053.36
69,48,-6031.19
70,48,-6006.6
71,48,-5979.85
72,48,-5951.19
73,48,-5920.87
74,48,-5889.13
75,48,-5856.2
76,48,-5822.32
77,48,-5787.71
78,48,-5752.59
79,48,-5717.18
80,48,-5681.66
81,48,-5646.25
82,48,-5611.14
83,48,-5576.49
84,48,-5542.49
85,48,-5509.31
86,48,-5477.09
87,48,-5445.99
88,48,-5416.15
89,48,-5387.69
90,48,-5360.74
91,48,-5335.42
92,48,-5311.82
93,48,-5290.05
94,48,-5270.2
95,48,-5252.33
96,48,-5236.52
97,48,-5222.85
98,48,-5211.34
99,48,-5202.07
100,48,-5195.05
101,48,-5190.32
102,48,-5187.9
103,48,-5187.8
104,48,-5190.03
105,48,-5194.58
106,48,-5201.44
107,48,-5210.58
108,48,-5221.98
109,48,-5235.6
110,48,-5251.4
111,48,-5269.32
112,48,-5289.31
113,48,-5311.28
114,48,-5335.17
115,48,-5360.88
116,48,-5388.34
117,48,-5417.42
118,48,-5448.03
119,48,-5480.04
120,48,-5513.34
121,48,-5547.78
122,48,-5583.23
123,48,-5619.53
124,48,-5656.54
125,48,-5694.09
126,48,-5732
127,48,-5770.11
128,48,-5808.22
129,48,-5846.16
130,48,-5883.71
131,48,-5920.68
132,48,-5956.86
133,48,-5992.04
134,48,-6026.01
135,48,-6058.54
136,48,-6089.4
137,48,-6118.38
138,48,-6145.24
139,48,-6169.74
140,48,-6191.66
141,48,-6210.77
142,48,-6226.83
143,48,-6239.61
144,48,-6248.88
145,48,-6254.42
146,48,-6256
147,48,-6253.4
148,48,-6246.41
149,48,-6234.83
150,48,-6218.45
151,48,-6197.08
152,48,-6170.54
153,48,-6138.66
154,48,-6101.27
155,48,-6058.24
156,48,-6009.41
157,48,-5954.67
158,48,-5893.91
159,48,-5827.04
160,48,-5753.98
161,48,-5674.67
162,48,-5589.07
163,48,-5497.16
164,48,-5398.93
165,48,-5294.39
166,48,-5183.6
167,48,-5066.59
168,48,-4943.45
169,48,-4814.28
170,48,-4679.19
171,48,-4538.33
172,48,-4391.87
173,48,-4239.98
174,48,-4082.87
175,48,-3920.77
176,48,-3753.92
177,48,-3582.6
178,48,-3407.08
179,48,-3227.69
180,48,-3044.73
-180,49,-2978.76
-179,49,-2787.08
-178,49,-2592.53
-177,49,-2395.5
-176,49,-2196.4
-175,49,-1995.63
-174,49,-1793.63
-173,49,-1590.83
-172,49,-1387.69
-171,49,-1184.65
-170,49,-982.169
-169,49,-780.717
-168,49,-580.756
-167,49,-382.752
-166,49,-187.168
-165,49,5.53434
-164,49,194.898
-163,49,380.475
-162,49,561.822
-161,49,738.51
-160,49,910.117
-159,49,1076.24
-158,49,1236.48
-157,49,1390.47
-156,49,1537.85
-155,49,1678.27
-154,49,1811.44
-153,49,1937.04
-152,49,2054.8
-151,49,2164.47
-150,49,2265.83
-149,49,2358.69
-148,49,2442.85
-147,49,2518.18
-146,49,2584.56
-145,49,2641.89
-144,49,2690.11
-143,49,2729.18
-142,49,2759.09
-141,49,2779.86
-140,49,2791.52
-139,49,2794.16
-138,49,2787.87
-137,49,2772.77
-136,49,2749.02
-135,49,2716.77
-134,49,2676.24
-133,49,2627.64
-132,49,2571.21
-131,49,2507.22
-130,49,2435.93
-129,49,2357.66
-128,49,2272.72
-127,49,2181.44
-126,49,2084.17
-125,49,1981.28
-124,49,1873.12
-123,49,1760.1
-122,49,1642.6
-121,49,1521.02
-120,49,1395.77
-119,49,1267.27
-118,49,1135.94
-117,49,1002.2
-116,49,866.461
-115,49,729.162
-114,49,590.722
-113,49,451.564
-112,49,312.108
-111,49,172.769
-110,49,33.9587
-109,49,-103.917
-108,49,-240.459
-107,49,-375.277
-106,49,-507.986
-105,49,-638.212
-104,49,-765.59
-103,49,-889.767
-102,49,-1010.4
-101,49,-1127.15
-100,49,-1239.71
-99,49,-1347.76
-98,49,-1451.01
-97,49,-1549.19
-96,49,-1642.02
-95,49,-1729.25
-94,49,-1810.64
-93,49,-1885.97
-92,49,-1955.03
-91,49,-2017.62
-90,49,-2073.58
-89,49,-2122.73
-88,49,-2164.93
-87,49,-2200.05
-86,49,-2227.96
-85,49,-2248.59
-84,49,-2261.83
-83,49,-2267.62
-82,49,-2265.91
-81,49,-2256.67
-80,49,-2239.88
-79,49,-2215.53
-78,49,-2183.64
-77,49,-2144.24
-76,49,-2097.37
-75,49,-2043.1
-74,49,-1981.51
-73,49,-1912.68
-72,49,-1836.72
-71,49,-1753.77
-70,49,-1663.96
-69,49,-1567.45
-68,49,-1464.41
-67,49,-1355.03
-66,49,-1239.5
-65,49,-1118.04
-64,49,-990.887
-63,49,-858.277
-62,49,-720.47
-61,49,-577.737
-60,49,-430.361
-59,49,-278.64
-58,49,-122.882
-57,49,36.5915
-56,49,199.449
-55,49,365.348
-54,49,533.934
-53,49,704.845
-52,49,877.707
-51,49,1052.14
-50,49,1227.76
-49,49,1404.16
-48,49,1580.95
-47,49,1757.71
-46,49,1934.04
-45,49,2109.51
-44,49,2283.7
-43,49,2456.2
-42,49,2626.57
-41,49,2794.4
-40,49,2959.25
-39,49,3120.7
-38,49,3278.34
-37,49,3431.75
-36,49,3580.51
-35,49,3724.22
-34,49,3862.47
-33,49,3994.88
-32,49,4121.06
-31,49,4240.64
-30,49,4353.26
-29,49,4458.56
-28,49,4556.22
-27,49,4645.92
-26,49,4727.34
-25,49,4800.2
-24,49,4864.23
-23,49,4919.17
-22,49,4964.81
-21,49,5000.93
-20,49,5027.33
-19,49,5043.86
-18,49,5050.37
-17,49,5046.75
-16,49,5032.9
-15,49,5008.76
-14,49,4974.28
-13,49,4929.45
-12,49,4874.29
-11,49,4808.82
-10,49,4733.12
-9,49,4647.28
-8,49,4551.43
-7,49,4445.7
-6,49,4330.27
-5,49,4205.35
-4,49,4071.16
-3,49,3927.95
-2,49,3776
-1,49,3615.61
0,49,3447.11
1,49,3270.83
2,49,3087.15
3,49,2896.45
4,49,2699.14
5,49,2495.64
6,49,2286.39
7,49,2071.83
8,49,1852.44
9,49,1628.69
10,49,1401.07
11,49,1170.06
12,49,936.181
13,49,699.92
14,49,461.79
15,49,222.297
16,49,-18.051
17,49,-258.751
18,49,-499.303
19,49,-739.213
20,49,-977.996
21,49,-1215.18
22,49,-1450.29
23,49,-1682.87
24,49,-1912.5
25,49,-2138.74
26,49,-2361.18
27,49,-2579.45
28,49,-2793.16
29,49,-3001.96
30,49,-3205.53
31,49,-3403.56
32,49,-3595.76
33,49,-3781.87
34,49,-3961.65
35,49,-4134.88
36,49,-4301.37
37,49,-4460.96
38,49,-4613.5
39,49,-4758.88
40,49,-4897
41,49,-5027.79
42,49,-5151.21
43,49,-5267.24
44,49,-5375.87
45,49,-5477.13
46,49,-5571.06
47,49,-5657.74
48,49,-5737.24
49,49,-5809.67
50,49,-5875.15
51,49,-5933.82
52,49,-5985.85
53,49,-6031.39
54,49,-6070.65
55,49,-6103.81
56,49,-6131.09
57,49,-6152.7
58,49,-6168.89
59,49,-6179.88
60,49,-6185.93
61,49,-6187.29
62,49,-6184.22
63,49,-6176.98
64,49,-6165.83
65,49,-6151.05
66,49,-6132.9
67,49,-6111.65
68,49,-6087.57
69,49,-6060.93
70,49,-6031.98
71,49,-6001
72,49,-5968.23
73,49,-5933.94
74,49,-5898.36
75,49,-5861.75
76,49,-5824.33
77,49,-5786.34
78,49,-5747.99
79,49,-5709.51
80,49,-5671.11
81,49,-5632.97
82,49,-5595.29
83,49,-5558.26
84,49,-5522.05
85,49,-5486.82
86,49,-5452.74
87,49,-5419.94
88,49,-5388.57
89,49,-5358.76
90,49,-5330.63
91,49,-5304.29
92,49,-5279.85
93,49,-5257.39
94,49,-5237.01
95,49,-5218.78
96,49,-5202.76
97,49,-5189.03
98,49,-5177.62
99,49,-5168.58
100,49,-5161.95
101,49,-5157.73
102,49,-5155.97
103,49,-5156.65
104,49,-5159.78
105,49,-5165.35
106,49,-5173.35
107,49,-5183.74
108,49,-5196.5
109,49,-5211.57
110,49,-5228.92
111,49,-5248.48
112,49,-5270.18
113,49,-5293.94
114,49,-5319.7
115,49,-5347.34
116,49,-5376.78
117,49,-5407.91
118,49,-5440.6
119,49,-5474.74
120,49,-5510.19
121,49,-5546.81
122,49,-5584.46
123,49,-5622.97
124,49,-5662.19
125,49,-5701.94
126,49,-5742.05
127,49,-5782.33
128,49,-5822.59
129,49,-5862.63
130,49,-5902.25
131,49,-5941.24
132,49,-5979.37
133,49,-6016.44
134,49,-6052.21
135,49,-6086.46
136,49,-6118.96
137,49,-6149.46
138,49,-6177.74
139,49,-6203.55
140,49,-6226.65
141,49,-6246.8
142,49,-6263.76
143,49,-6277.29
144,49,-6287.16
145,49,-6293.13
146,49,-6294.97
147,49,-6292.47
148,49,-6285.39
149,49,-6273.52
150,49,-6256.67
151,49,-6234.63
152,49,-6207.22
153,49,-6174.26
154,49,-6135.59
155,49,-6091.06
156,49,-6040.53
157,49,-5983.86
158,49,-5920.97
159,49,-5851.74
160,49,-5776.12
161,49,-5694.03
162,49,-5605.44
163,49,-5510.33
164,49,-5408.7
165,49,-5300.57
166,49,-5185.98
167,49,-5064.99
168,49,-4937.7
169,49,-4804.2
170,49,-4664.62
171,49,-4519.12
172,49,-4367.87
173,49,-4211.06
174,49,-4048.92
175,49,-3881.67
176,49,-3709.58
177,49,-3532.94
178,49,-3352.03
179,49,-3167.19
180,49,-2978.76
-180,50,-2911.97
-179,50,-2714.83
-178,50,-2514.82
-177,50,-2312.36
-176,50,-2107.85
-175,50,-1901.73
-174,50,-1694.45
-173,50,-1486.45
-172,50,-1278.21
-171,50,-1070.19
-170,50,-862.875
-169,50,-656.733
-168,50,-452.25
-167,50,-249.905
-166,50,-50.1794
-165,50,146.453
-164,50,339.522
-163,50,528.565
-162,50,713.128
-161,50,892.768
-160,50,1067.06
-159,50,1235.57
-158,50,1397.92
-157,50,1553.72
-156,50,1702.6
-155,50,1844.22
-154,50,1978.26
-153,50,2104.41
-152,50,2222.4
-151,50,2331.99
-150,50,2432.93
-149,50,2525.05
-148,50,2608.15
-147,50,2682.11
-146,50,2746.79
-145,50,2802.12
-144,50,2848.04
-143,50,2884.5
-142,50,2911.52
-141,50,2929.12
-140,50,2937.35
-139,50,2936.29
-138,50,2926.05
-137,50,2906.77
-136,50,2878.61
-135,50,2841.75
-134,50,2796.4
-133,50,2742.8
-132,50,2681.2
-131,50,2611.88
-130,50,2535.14
-129,50,2451.28
-128,50,2360.65
-127,50,2263.58
-126,50,2160.45
-125,50,2051.63
-124,50,1937.51
-123,50,1818.48
-122,50,1694.96
-121,50,1567.36
-120,50,1436.1
-119,50,1301.62
-118,50,1164.35
-117,50,1024.72
-116,50,883.168
-115,50,740.133
-114,50,596.05
-113,50,451.353
-112,50,306.473
-111,50,161.837
-110,50,17.8666
-109,50,-125.024
-108,50,-266.426
-107,50,-405.941
-106,50,-543.176
-105,50,-677.75
-104,50,-809.292
-103,50,-937.441
-102,50,-1061.85
-101,50,-1182.18
-100,50,-1298.1
-99,50,-1409.32
-98,50,-1515.52
-97,50,-1616.43
-96,50,-1711.77
-95,50,-1801.3
-94,50,-1884.77
-93,50,-1961.96
-92,50,-2032.66
-91,50,-2096.67
-90,50,-2153.82
-89,50,-2203.95
-88,50,-2246.92
-87,50,-2282.58
-86,50,-2310.83
-85,50,-2331.58
-84,50,-2344.74
-83,50,-2350.24
-82,50,-2348.05
-81,50,-2338.14
-80,50,-2320.48
-79,50,-2295.07
-78,50,-2261.95
-77,50,-2221.14
-76,50,-2172.7
-75,50,-2116.69
-74,50,-2053.2
-73,50,-1982.33
-72,50,-1904.19
-71,50,-1818.92
-70,50,-1726.66
-69,50,-1627.58
-68,50,-1521.86
-67,50,-1409.7
-66,50,-1291.3
-65,50,-1166.88
-64,50,-1036.69
-63,50,-900.971
-62,50,-760.001
-61,50,-614.056
-60,50,-463.43
-59,50,-308.429
-58,50,-149.373
-57,50,13.4092
-56,50,179.574
-55,50,348.769
-54,50,520.629
-53,50,694.783
