Phi[deg],Theta[deg],im(rETheta)[mV]
-83,-28,-6925.2
-82,-28,-6921.13
-81,-28,-6914.48
-80,-28,-6905.27
-79,-28,-6893.52
-78,-28,-6879.26
-77,-28,-6862.5
-76,-28,-6843.28
-75,-28,-6821.61
-74,-28,-6797.51
-73,-28,-6771.01
-72,-28,-6742.13
-71,-28,-6710.89
-70,-28,-6677.31
-69,-28,-6641.42
-68,-28,-6603.24
-67,-28,-6562.79
-66,-28,-6520.11
-65,-28,-6475.22
-64,-28,-6428.14
-63,-28,-6378.92
-62,-28,-6327.57
-61,-28,-6274.14
-60,-28,-6218.66
-59,-28,-6161.17
-58,-28,-6101.7
-57,-28,-6040.31
-56,-28,-5977.03
-55,-28,-5911.91
-54,-28,-5845.02
-53,-28,-5776.39
-52,-28,-5706.09
-51,-28,-5634.18
-50,-28,-5560.72
-49,-28,-5485.78
-48,-28,-5409.43
-47,-28,-5331.75
-46,-28,-5252.81
-45,-28,-5172.7
-44,-28,-5091.49
-43,-28,-5009.29
-42,-28,-4926.17
-41,-28,-4842.25
-40,-28,-4757.61
-39,-28,-4672.35
-38,-28,-4586.6
-37,-28,-4500.44
-36,-28,-4414
-35,-28,-4327.39
-34,-28,-4240.73
-33,-28,-4154.13
-32,-28,-4067.72
-31,-28,-3981.61
-30,-28,-3895.94
-29,-28,-3810.83
-28,-28,-3726.41
-27,-28,-3642.8
-26,-28,-3560.14
-25,-28,-3478.54
-24,-28,-3398.14
-23,-28,-3319.07
-22,-28,-3241.45
-21,-28,-3165.41
-20,-28,-3091.06
-19,-28,-3018.54
-18,-28,-2947.96
-17,-28,-2879.43
-16,-28,-2813.07
-15,-28,-2748.99
-14,-28,-2687.3
-13,-28,-2628.09
-12,-28,-2571.46
-11,-28,-2517.51
-10,-28,-2466.33
-9,-28,-2417.98
-8,-28,-2372.56
-7,-28,-2330.14
-6,-28,-2290.77
-5,-28,-2254.51
-4,-28,-2221.43
-3,-28,-2191.56
-2,-28,-2164.94
-1,-28,-2141.61
0,-28,-2121.59
1,-28,-2104.9
2,-28,-2091.56
3,-28,-2081.56
4,-28,-2074.9
5,-28,-2071.59
6,-28,-2071.59
7,-28,-2074.89
8,-28,-2081.46
9,-28,-2091.27
10,-28,-2104.27
11,-28,-2120.41
12,-28,-2139.65
13,-28,-2161.92
14,-28,-2187.16
15,-28,-2215.31
16,-28,-2246.28
17,-28,-2279.99
18,-28,-2316.38
19,-28,-2355.34
20,-28,-2396.79
21,-28,-2440.63
22,-28,-2486.78
23,-28,-2535.12
24,-28,-2585.55
25,-28,-2637.98
26,-28,-2692.3
27,-28,-2748.4
28,-28,-2806.17
29,-28,-2865.51
30,-28,-2926.29
31,-28,-2988.43
32,-28,-3051.8
33,-28,-3116.29
34,-28,-3181.81
35,-28,-3248.23
36,-28,-3315.46
37,-28,-3383.38
38,-28,-3451.89
39,-28,-3520.89
40,-28,-3590.28
41,-28,-3659.96
42,-28,-3729.82
43,-28,-3799.78
44,-28,-3869.74
45,-28,-3939.6
46,-28,-4009.29
47,-28,-4078.7
48,-28,-4147.75
49,-28,-4216.36
50,-28,-4284.45
51,-28,-4351.93
52,-28,-4418.74
53,-28,-4484.78
54,-28,-4550
55,-28,-4614.31
56,-28,-4677.65
57,-28,-4739.94
58,-28,-4801.11
59,-28,-4861.11
60,-28,-4919.86
61,-28,-4977.31
62,-28,-5033.37
63,-28,-5088
64,-28,-5141.13
65,-28,-5192.7
66,-28,-5242.65
67,-28,-5290.92
68,-28,-5337.44
69,-28,-5382.15
70,-28,-5425.01
71,-28,-5465.94
72,-28,-5504.88
73,-28,-5541.78
74,-28,-5576.57
75,-28,-5609.2
76,-28,-5639.61
77,-28,-5667.72
78,-28,-5693.49
79,-28,-5716.84
80,-28,-5737.73
81,-28,-5756.08
82,-28,-5771.84
83,-28,-5784.94
84,-28,-5795.33
85,-28,-5802.94
86,-28,-5807.71
87,-28,-5809.59
88,-28,-5808.51
89,-28,-5804.41
90,-28,-5797.25
91,-28,-5786.96
92,-28,-5773.48
93,-28,-5756.77
94,-28,-5736.77
95,-28,-5713.44
96,-28,-5686.73
97,-28,-5656.59
98,-28,-5622.98
99,-28,-5585.87
100,-28,-5545.22
101,-28,-5501
102,-28,-5453.17
103,-28,-5401.73
104,-28,-5346.64
105,-28,-5287.9
106,-28,-5225.48
107,-28,-5159.4
108,-28,-5089.65
109,-28,-5016.24
110,-28,-4939.17
111,-28,-4858.47
112,-28,-4774.16
113,-28,-4686.28
114,-28,-4594.86
115,-28,-4499.94
116,-28,-4401.59
117,-28,-4299.84
118,-28,-4194.79
119,-28,-4086.49
120,-28,-3975.03
121,-28,-3860.49
122,-28,-3742.99
123,-28,-3622.61
124,-28,-3499.47
125,-28,-3373.69
126,-28,-3245.41
127,-28,-3114.74
128,-28,-2981.85
129,-28,-2846.87
130,-28,-2709.96
131,-28,-2571.29
132,-28,-2431.04
133,-28,-2289.37
134,-28,-2146.47
135,-28,-2002.54
136,-28,-1857.76
137,-28,-1712.35
138,-28,-1566.51
139,-28,-1420.45
140,-28,-1274.39
141,-28,-1128.54
142,-28,-983.141
143,-28,-838.41
144,-28,-694.579
145,-28,-551.88
146,-28,-410.546
147,-28,-270.812
148,-28,-132.914
149,-28,2.91415
150,-28,136.438
151,-28,267.424
152,-28,395.64
153,-28,520.859
154,-28,642.853
155,-28,761.402
156,-28,876.286
157,-28,987.292
158,-28,1094.21
159,-28,1196.85
160,-28,1295
161,-28,1388.47
162,-28,1477.1
163,-28,1560.7
164,-28,1639.12
165,-28,1712.19
166,-28,1779.77
167,-28,1841.73
168,-28,1897.94
169,-28,1948.29
170,-28,1992.68
171,-28,2031.01
172,-28,2063.2
173,-28,2089.19
174,-28,2108.93
175,-28,2122.36
176,-28,2129.45
177,-28,2130.2
178,-28,2124.59
179,-28,2112.64
180,-28,2094.35
-180,-27,2114.73
-179,-27,2092.04
-178,-27,2063.26
-177,-27,2028.45
-176,-27,1987.66
-175,-27,1940.99
-174,-27,1888.5
-173,-27,1830.3
-172,-27,1766.49
-171,-27,1697.2
-170,-27,1622.55
-169,-27,1542.67
-168,-27,1457.71
-167,-27,1367.82
-166,-27,1273.16
-165,-27,1173.91
-164,-27,1070.24
-163,-27,962.324
-162,-27,850.356
-161,-27,734.528
-160,-27,615.037
-159,-27,492.085
-158,-27,365.878
-157,-27,236.624
-156,-27,104.534
-155,-27,-30.1782
-154,-27,-167.299
-153,-27,-306.612
-152,-27,-447.902
-151,-27,-590.954
-150,-27,-735.554
-149,-27,-881.486
-148,-27,-1028.54
-147,-27,-1176.51
-146,-27,-1325.18
-145,-27,-1474.35
-144,-27,-1623.83
-143,-27,-1773.41
-142,-27,-1922.9
-141,-27,-2072.11
-140,-27,-2220.87
-139,-27,-2368.99
-138,-27,-2516.29
-137,-27,-2662.63
-136,-27,-2807.82
-135,-27,-2951.73
-134,-27,-3094.19
-133,-27,-3235.07
-132,-27,-3374.22
-131,-27,-3511.53
-130,-27,-3646.87
-129,-27,-3780.12
-128,-27,-3911.17
-127,-27,-4039.92
-126,-27,-4166.27
-125,-27,-4290.13
-124,-27,-4411.42
-123,-27,-4530.06
-122,-27,-4645.97
-121,-27,-4759.11
-120,-27,-4869.39
-119,-27,-4976.78
-118,-27,-5081.22
-117,-27,-5182.67
-116,-27,-5281.1
-115,-27,-5376.47
-114,-27,-5468.75
-113,-27,-5557.93
-112,-27,-5643.98
-111,-27,-5726.89
-110,-27,-5806.65
-109,-27,-5883.26
-108,-27,-5956.71
-107,-27,-6027
-106,-27,-6094.13
-105,-27,-6158.12
-104,-27,-6218.97
-103,-27,-6276.69
-102,-27,-6331.3
-101,-27,-6382.81
-100,-27,-6431.24
-99,-27,-6476.6
-98,-27,-6518.92
-97,-27,-6558.22
-96,-27,-6594.53
-95,-27,-6627.85
-94,-27,-6658.23
-93,-27,-6685.67
-92,-27,-6710.21
-91,-27,-6731.88
-90,-27,-6750.69
-89,-27,-6766.68
-88,-27,-6779.86
-87,-27,-6790.27
-86,-27,-6797.92
-85,-27,-6802.86
-84,-27,-6805.09
-83,-27,-6804.64
-82,-27,-6801.55
-81,-27,-6795.83
-80,-27,-6787.51
-79,-27,-6776.61
-78,-27,-6763.16
-77,-27,-6747.18
-76,-27,-6728.7
-75,-27,-6707.74
-74,-27,-6684.32
-73,-27,-6658.48
-72,-27,-6630.23
-71,-27,-6599.6
-70,-27,-6566.62
-69,-27,-6531.32
-68,-27,-6493.72
-67,-27,-6453.86
-66,-27,-6411.76
-65,-27,-6367.45
-64,-27,-6320.97
-63,-27,-6272.36
-62,-27,-6221.64
-61,-27,-6168.87
-60,-27,-6114.07
-59,-27,-6057.29
-58,-27,-5998.57
-57,-27,-5937.97
-56,-27,-5875.53
-55,-27,-5811.3
-54,-27,-5745.34
-53,-27,-5677.71
-52,-27,-5608.46
-51,-27,-5537.66
-50,-27,-5465.39
-49,-27,-5391.7
-48,-27,-5316.67
-47,-27,-5240.38
-46,-27,-5162.9
-45,-27,-5084.33
-44,-27,-5004.74
-43,-27,-4924.23
-42,-27,-4842.89
-41,-27,-4760.81
-40,-27,-4678.1
-39,-27,-4594.85
-38,-27,-4511.17
-37,-27,-4427.16
-36,-27,-4342.94
-35,-27,-4258.62
-34,-27,-4174.31
-33,-27,-4090.13
-32,-27,-4006.2
-31,-27,-3922.63
-30,-27,-3839.54
-29,-27,-3757.07
-28,-27,-3675.32
-27,-27,-3594.43
-26,-27,-3514.52
-25,-27,-3435.7
-24,-27,-3358.11
-23,-27,-3281.86
-22,-27,-3207.07
-21,-27,-3133.87
-20,-27,-3062.36
-19,-27,-2992.67
-18,-27,-2924.92
-17,-27,-2859.2
-16,-27,-2795.63
-15,-27,-2734.31
-14,-27,-2675.33
-13,-27,-2618.81
-12,-27,-2564.83
-11,-27,-2513.47
-10,-27,-2464.82
-9,-27,-2418.96
-8,-27,-2375.95
-7,-27,-2335.87
-6,-27,-2298.78
-5,-27,-2264.74
-4,-27,-2233.78
-3,-27,-2205.96
-2,-27,-2181.31
-1,-27,-2159.86
0,-27,-2141.63
1,-27,-2126.66
2,-27,-2114.93
3,-27,-2106.46
4,-27,-2101.26
5,-27,-2099.29
6,-27,-2100.57
7,-27,-2105.05
8,-27,-2112.72
9,-27,-2123.54
10,-27,-2137.48
11,-27,-2154.47
12,-27,-2174.49
13,-27,-2197.47
14,-27,-2223.34
15,-27,-2252.05
16,-27,-2283.52
17,-27,-2317.68
18,-27,-2354.45
19,-27,-2393.74
20,-27,-2435.47
21,-27,-2479.55
22,-27,-2525.89
23,-27,-2574.38
24,-27,-2624.94
25,-27,-2677.46
26,-27,-2731.84
27,-27,-2787.98
28,-27,-2845.77
29,-27,-2905.11
30,-27,-2965.89
31,-27,-3028
32,-27,-3091.34
33,-27,-3155.8
34,-27,-3221.28
35,-27,-3287.66
36,-27,-3354.84
37,-27,-3422.72
38,-27,-3491.19
39,-27,-3560.15
40,-27,-3629.5
41,-27,-3699.14
42,-27,-3768.97
43,-27,-3838.9
44,-27,-3908.83
45,-27,-3978.66
46,-27,-4048.31
47,-27,-4117.68
48,-27,-4186.69
49,-27,-4255.25
50,-27,-4323.28
51,-27,-4390.7
52,-27,-4457.41
53,-27,-4523.36
54,-27,-4588.45
55,-27,-4652.61
56,-27,-4715.77
57,-27,-4777.86
58,-27,-4838.8
59,-27,-4898.52
60,-27,-4956.96
61,-27,-5014.05
62,-27,-5069.71
63,-27,-5123.89
64,-27,-5176.52
65,-27,-5227.53
66,-27,-5276.86
67,-27,-5324.45
68,-27,-5370.23
69,-27,-5414.14
70,-27,-5456.12
71,-27,-5496.11
72,-27,-5534.04
73,-27,-5569.86
74,-27,-5603.5
75,-27,-5634.91
76,-27,-5664.01
77,-27,-5690.75
78,-27,-5715.07
79,-27,-5736.91
80,-27,-5756.21
81,-27,-5772.9
82,-27,-5786.93
83,-27,-5798.25
84,-27,-5806.78
85,-27,-5812.47
86,-27,-5815.27
87,-27,-5815.11
88,-27,-5811.95
89,-27,-5805.73
90,-27,-5796.39
91,-27,-5783.88
92,-27,-5768.16
93,-27,-5749.17
94,-27,-5726.88
95,-27,-5701.23
96,-27,-5672.18
97,-27,-5639.7
98,-27,-5603.75
99,-27,-5564.31
100,-27,-5521.33
101,-27,-5474.79
102,-27,-5424.68
103,-27,-5370.98
104,-27,-5313.67
105,-27,-5252.74
106,-27,-5188.2
107,-27,-5120.04
108,-27,-5048.27
109,-27,-4972.9
110,-27,-4893.95
111,-27,-4811.45
112,-27,-4725.43
113,-27,-4635.91
114,-27,-4542.96
115,-27,-4446.6
116,-27,-4346.91
117,-27,-4243.94
118,-27,-4137.77
119,-27,-4028.47
120,-27,-3916.13
121,-27,-3800.83
122,-27,-3682.68
123,-27,-3561.79
124,-27,-3438.26
125,-27,-3312.22
126,-27,-3183.8
127,-27,-3053.13
128,-27,-2920.35
129,-27,-2785.62
130,-27,-2649.09
131,-27,-2510.91
132,-27,-2371.27
133,-27,-2230.33
134,-27,-2088.28
135,-27,-1945.3
136,-27,-1801.59
137,-27,-1657.34
138,-27,-1512.75
139,-27,-1368.04
140,-27,-1223.41
141,-27,-1079.07
142,-27,-935.241
143,-27,-792.147
144,-27,-650.007
145,-27,-509.044
146,-27,-369.485
147,-27,-231.554
148,-27,-95.4786
149,-27,38.516
150,-27,170.205
151,-27,299.363
152,-27,425.771
153,-27,549.207
154,-27,669.456
155,-27,786.304
156,-27,899.545
157,-27,1008.97
158,-27,1114.39
159,-27,1215.6
160,-27,1312.42
161,-27,1404.67
162,-27,1492.18
163,-27,1574.78
164,-27,1652.32
165,-27,1724.65
166,-27,1791.63
167,-27,1853.13
168,-27,1909.03
169,-27,1959.22
170,-27,2003.61
171,-27,2042.11
172,-27,2074.64
173,-27,2101.14
174,-27,2121.56
175,-27,2135.84
176,-27,2143.97
177,-27,2145.92
178,-27,2141.7
179,-27,2131.29
180,-27,2114.73
-180,-26,2134.44
-179,-26,2113.6
-178,-26,2086.85
-177,-26,2054.23
-176,-26,2015.8
-175,-26,1971.63
-174,-26,1921.8
-173,-26,1866.41
-172,-26,1805.55
-171,-26,1739.34
-170,-26,1667.89
-169,-26,1591.33
-168,-26,1509.8
-167,-26,1423.44
-166,-26,1332.41
-165,-26,1236.86
-164,-26,1136.95
-163,-26,1032.87
-162,-26,924.791
-161,-26,812.89
-160,-26,697.359
-159,-26,578.387
-158,-26,456.171
-157,-26,330.91
-156,-26,202.803
-155,-26,72.0543
-154,-26,-61.1317
-153,-26,-196.55
-152,-26,-333.993
-151,-26,-473.256
-150,-26,-614.132
-149,-26,-756.417
-148,-26,-899.906
-147,-26,-1044.4
-146,-26,-1189.7
-145,-26,-1335.6
-144,-26,-1481.91
-143,-26,-1628.45
-142,-26,-1775.03
-141,-26,-1921.45
-140,-26,-2067.55
-139,-26,-2213.15
-138,-26,-2358.08
-137,-26,-2502.18
-136,-26,-2645.29
-135,-26,-2787.25
-134,-26,-2927.92
-133,-26,-3067.16
-132,-26,-3204.83
-131,-26,-3340.8
-130,-26,-3474.95
-129,-26,-3607.16
-128,-26,-3737.31
-127,-26,-3865.31
-126,-26,-3991.06
-125,-26,-4114.45
-124,-26,-4235.42
-123,-26,-4353.86
-122,-26,-4469.71
-121,-26,-4582.91
-120,-26,-4693.37
-119,-26,-4801.06
-118,-26,-4905.91
-117,-26,-5007.88
-116,-26,-5106.92
-115,-26,-5203
-114,-26,-5296.08
-113,-26,-5386.14
-112,-26,-5473.15
-111,-26,-5557.09
-110,-26,-5637.95
-109,-26,-5715.71
-108,-26,-5790.37
-107,-26,-5861.92
-106,-26,-5930.35
-105,-26,-5995.68
-104,-26,-6057.9
-103,-26,-6117.01
-102,-26,-6173.03
-101,-26,-6225.96
-100,-26,-6275.83
-99,-26,-6322.64
-98,-26,-6366.4
-97,-26,-6407.14
-96,-26,-6444.87
-95,-26,-6479.62
-94,-26,-6511.39
-93,-26,-6540.23
-92,-26,-6566.13
-91,-26,-6589.14
-90,-26,-6609.27
-89,-26,-6626.54
-88,-26,-6640.98
-87,-26,-6652.62
-86,-26,-6661.47
-85,-26,-6667.57
-84,-26,-6670.93
-83,-26,-6671.58
-82,-26,-6669.55
-81,-26,-6664.87
-80,-26,-6657.55
-79,-26,-6647.63
-78,-26,-6635.12
-77,-26,-6620.06
-76,-26,-6602.48
-75,-26,-6582.39
-74,-26,-6559.82
-73,-26,-6534.82
-72,-26,-6507.39
-71,-26,-6477.57
-70,-26,-6445.4
-69,-26,-6410.9
-68,-26,-6374.1
-67,-26,-6335.03
-66,-26,-6293.74
-65,-26,-6250.26
-64,-26,-6204.62
-63,-26,-6156.85
-62,-26,-6107.02
-61,-26,-6055.14
-60,-26,-6001.28
-59,-26,-5945.47
-58,-26,-5887.76
-57,-26,-5828.2
-56,-26,-5766.86
-55,-26,-5703.77
-54,-26,-5639.01
-53,-26,-5572.62
-52,-26,-5504.69
-51,-26,-5435.26
-50,-26,-5364.41
-49,-26,-5292.22
-48,-26,-5218.76
-47,-26,-5144.1
-46,-26,-5068.33
-45,-26,-4991.53
-44,-26,-4913.79
-43,-26,-4835.19
-42,-26,-4755.84
-41,-26,-4675.82
-40,-26,-4595.24
-39,-26,-4514.19
-38,-26,-4432.77
-37,-26,-4351.1
-36,-26,-4269.28
-35,-26,-4187.42
-34,-26,-4105.63
-33,-26,-4024.03
-32,-26,-3942.72
-31,-26,-3861.83
-30,-26,-3781.47
-29,-26,-3701.75
-28,-26,-3622.8
-27,-26,-3544.74
-26,-26,-3467.68
-25,-26,-3391.74
-24,-26,-3317.04
-23,-26,-3243.69
-22,-26,-3171.81
-21,-26,-3101.52
-20,-26,-3032.91
-19,-26,-2966.12
-18,-26,-2901.23
-17,-26,-2838.36
-16,-26,-2777.61
-15,-26,-2719.07
-14,-26,-2662.85
-13,-26,-2609.03
-12,-26,-2557.7
-11,-26,-2508.93
-10,-26,-2462.82
-9,-26,-2419.44
-8,-26,-2378.84
-7,-26,-2341.1
-6,-26,-2306.27
-5,-26,-2274.4
-4,-26,-2245.54
-3,-26,-2219.74
-2,-26,-2197.02
-1,-26,-2177.41
0,-26,-2160.94
1,-26,-2147.62
2,-26,-2137.47
3,-26,-2130.48
4,-26,-2126.65
5,-26,-2125.98
6,-26,-2128.45
7,-26,-2134.05
8,-26,-2142.74
9,-26,-2154.49
10,-26,-2169.27
11,-26,-2187.03
12,-26,-2207.73
13,-26,-2231.31
14,-26,-2257.71
15,-26,-2286.87
16,-26,-2318.73
17,-26,-2353.21
18,-26,-2390.23
19,-26,-2429.72
20,-26,-2471.59
21,-26,-2515.76
22,-26,-2562.13
23,-26,-2610.63
24,-26,-2661.14
25,-26,-2713.58
26,-26,-2767.85
27,-26,-2823.84
28,-26,-2881.46
29,-26,-2940.61
30,-26,-3001.17
31,-26,-3063.06
32,-26,-3126.15
33,-26,-3190.35
34,-26,-3255.56
35,-26,-3321.66
36,-26,-3388.56
37,-26,-3456.15
38,-26,-3524.33
39,-26,-3592.99
40,-26,-3662.05
41,-26,-3731.39
42,-26,-3800.92
43,-26,-3870.54
44,-26,-3940.16
45,-26,-4009.68
46,-26,-4079.02
47,-26,-4148.07
48,-26,-4216.75
49,-26,-4284.98
50,-26,-4352.66
51,-26,-4419.72
52,-26,-4486.06
53,-26,-4551.62
54,-26,-4616.3
55,-26,-4680.03
56,-26,-4742.74
57,-26,-4804.34
58,-26,-4864.77
59,-26,-4923.95
60,-26,-4981.81
61,-26,-5038.28
62,-26,-5093.28
63,-26,-5146.76
64,-26,-5198.64
65,-26,-5248.86
66,-26,-5297.34
67,-26,-5344.03
68,-26,-5388.86
69,-26,-5431.76
70,-26,-5472.68
71,-26,-5511.54
72,-26,-5548.29
73,-26,-5582.86
74,-26,-5615.19
75,-26,-5645.23
76,-26,-5672.9
77,-26,-5698.15
78,-26,-5720.91
79,-26,-5741.14
80,-26,-5758.76
81,-26,-5773.72
82,-26,-5785.97
83,-26,-5795.44
84,-26,-5802.07
85,-26,-5805.83
86,-26,-5806.64
87,-26,-5804.45
88,-26,-5799.22
89,-26,-5790.89
90,-26,-5779.42
91,-26,-5764.75
92,-26,-5746.85
93,-26,-5725.66
94,-26,-5701.15
95,-26,-5673.28
96,-26,-5642.02
97,-26,-5607.32
98,-26,-5569.16
99,-26,-5527.52
100,-26,-5482.37
101,-26,-5433.69
102,-26,-5381.47
103,-26,-5325.69
104,-26,-5266.35
105,-26,-5203.44
106,-26,-5136.98
107,-26,-5066.96
108,-26,-4993.4
109,-26,-4916.32
110,-26,-4835.73
111,-26,-4751.68
112,-26,-4664.19
113,-26,-4573.31
114,-26,-4479.08
115,-26,-4381.56
116,-26,-4280.81
117,-26,-4176.89
118,-26,-4069.89
119,-26,-3959.87
120,-26,-3846.93
121,-26,-3731.16
122,-26,-3612.66
123,-26,-3491.54
124,-26,-3367.92
125,-26,-3241.91
126,-26,-3113.64
127,-26,-2983.25
128,-26,-2850.88
129,-26,-2716.68
130,-26,-2580.8
131,-26,-2443.41
132,-26,-2304.66
133,-26,-2164.73
134,-26,-2023.79
135,-26,-1882.04
136,-26,-1739.65
137,-26,-1596.82
138,-26,-1453.75
139,-26,-1310.63
140,-26,-1167.68
141,-26,-1025.08
142,-26,-883.068
143,-26,-741.841
144,-26,-601.615
145,-26,-462.608
146,-26,-325.036
147,-26,-189.115
148,-26,-55.0629
149,-26,76.9033
150,-26,206.568
151,-26,333.717
152,-26,458.137
153,-26,579.62
154,-26,697.958
155,-26,812.948
156,-26,924.39
157,-26,1032.09
158,-26,1135.86
159,-26,1235.52
160,-26,1330.88
161,-26,1421.77
162,-26,1508.04
163,-26,1589.53
164,-26,1666.07
165,-26,1737.55
166,-26,1803.82
167,-26,1864.76
168,-26,1920.25
169,-26,1970.2
170,-26,2014.51
171,-26,2053.1
172,-26,2085.89
173,-26,2112.83
174,-26,2133.85
175,-26,2148.93
176,-26,2158.02
177,-26,2161.13
178,-26,2158.22
179,-26,2149.32
180,-26,2134.44
-180,-25,2153.47
-179,-25,2134.45
-178,-25,2109.68
-177,-25,2079.21
-176,-25,2043.1
-175,-25,2001.42
-174,-25,1954.24
-173,-25,1901.64
-172,-25,1843.71
-171,-25,1780.57
-170,-25,1712.33
-169,-25,1639.1
-168,-25,1561.01
-167,-25,1478.2
-166,-25,1390.81
-165,-25,1298.99
-164,-25,1202.9
-163,-25,1102.7
-162,-25,998.552
-161,-25,890.639
-160,-25,779.134
-159,-25,664.219
-158,-25,546.078
-157,-25,424.9
-156,-25,300.876
-155,-25,174.199
-154,-25,45.0633
-153,-25,-86.3343
-152,-25,-219.797
-151,-25,-355.128
-150,-25,-492.131
-149,-25,-630.609
-148,-25,-770.366
-147,-25,-911.209
-146,-25,-1052.95
-145,-25,-1195.39
-144,-25,-1338.34
-143,-25,-1481.63
-142,-25,-1625.08
-141,-25,-1768.49
-140,-25,-1911.71
-139,-25,-2054.55
-138,-25,-2196.86
-137,-25,-2338.48
-136,-25,-2479.24
-135,-25,-2619.01
-134,-25,-2757.63
-133,-25,-2894.96
-132,-25,-3030.86
-131,-25,-3165.22
-130,-25,-3297.9
-129,-25,-3428.79
-128,-25,-3557.77
-127,-25,-3684.74
-126,-25,-3809.6
-125,-25,-3932.25
-124,-25,-4052.6
-123,-25,-4170.57
-122,-25,-4286.08
-121,-25,-4399.05
-120,-25,-4509.43
-119,-25,-4617.13
-118,-25,-4722.12
-117,-25,-4824.34
-116,-25,-4923.74
-115,-25,-5020.27
-114,-25,-5113.9
-113,-25,-5204.6
-112,-25,-5292.33
-111,-25,-5377.08
-110,-25,-5458.81
-109,-25,-5537.52
-108,-25,-5613.18
-107,-25,-5685.79
-106,-25,-5755.34
-105,-25,-5821.83
-104,-25,-5885.24
-103,-25,-5945.59
-102,-25,-6002.88
-101,-25,-6057.1
-100,-25,-6108.28
-99,-25,-6156.41
-98,-25,-6201.52
-97,-25,-6243.61
-96,-25,-6282.69
-95,-25,-6318.79
-94,-25,-6351.92
-93,-25,-6382.09
-92,-25,-6409.33
-91,-25,-6433.66
-90,-25,-6455.1
-89,-25,-6473.67
-88,-25,-6489.39
-87,-25,-6502.28
-86,-25,-6512.37
-85,-25,-6519.69
-84,-25,-6524.25
-83,-25,-6526.08
-82,-25,-6525.2
-81,-25,-6521.65
-80,-25,-6515.45
-79,-25,-6506.62
-78,-25,-6495.19
-77,-25,-6481.19
-76,-25,-6464.65
-75,-25,-6445.6
-74,-25,-6424.06
-73,-25,-6400.07
-72,-25,-6373.65
-71,-25,-6344.84
-70,-25,-6313.67
-69,-25,-6280.18
-68,-25,-6244.4
-67,-25,-6206.36
-66,-25,-6166.1
-65,-25,-6123.67
-64,-25,-6079.1
-63,-25,-6032.44
-62,-25,-5983.72
-61,-25,-5933
-60,-25,-5880.32
-59,-25,-5825.73
-58,-25,-5769.29
-57,-25,-5711.04
-56,-25,-5651.04
-55,-25,-5589.36
-54,-25,-5526.05
-53,-25,-5461.17
-52,-25,-5394.8
-51,-25,-5326.99
-50,-25,-5257.83
-49,-25,-5187.38
-48,-25,-5115.73
-47,-25,-5042.94
-46,-25,-4969.11
-45,-25,-4894.32
-44,-25,-4818.65
-43,-25,-4742.19
-42,-25,-4665.05
-41,-25,-4587.3
-40,-25,-4509.05
-39,-25,-4430.4
-38,-25,-4351.45
-37,-25,-4272.3
-36,-25,-4193.05
-35,-25,-4113.82
-34,-25,-4034.72
-33,-25,-3955.84
-32,-25,-3877.31
-31,-25,-3799.24
-30,-25,-3721.73
-29,-25,-3644.9
-28,-25,-3568.87
-27,-25,-3493.75
-26,-25,-3419.65
-25,-25,-3346.68
-24,-25,-3274.96
-23,-25,-3204.59
-22,-25,-3135.7
-21,-25,-3068.37
-20,-25,-3002.73
-19,-25,-2938.88
-18,-25,-2876.91
-17,-25,-2816.93
-16,-25,-2759.03
-15,-25,-2703.31
-14,-25,-2649.85
-13,-25,-2598.75
-12,-25,-2550.08
-11,-25,-2503.92
-10,-25,-2460.35
-9,-25,-2419.43
-8,-25,-2381.23
-7,-25,-2345.81
-6,-25,-2313.22
-5,-25,-2283.51
-4,-25,-2256.73
-3,-25,-2232.9
-2,-25,-2212.08
-1,-25,-2194.27
0,-25,-2179.5
1,-25,-2167.79
2,-25,-2159.15
3,-25,-2153.58
4,-25,-2151.07
5,-25,-2151.63
6,-25,-2155.23
7,-25,-2161.86
8,-25,-2171.49
9,-25,-2184.09
10,-25,-2199.62
11,-25,-2218.05
12,-25,-2239.33
13,-25,-2263.41
14,-25,-2290.23
15,-25,-2319.73
16,-25,-2351.84
17,-25,-2386.51
18,-25,-2423.66
19,-25,-2463.2
20,-25,-2505.07
21,-25,-2549.18
22,-25,-2595.44
23,-25,-2643.77
24,-25,-2694.07
25,-25,-2746.26
26,-25,-2800.23
27,-25,-2855.9
28,-25,-2913.16
29,-25,-2971.91
30,-25,-3032.05
31,-25,-3093.49
32,-25,-3156.12
33,-25,-3219.84
34,-25,-3284.54
35,-25,-3350.13
36,-25,-3416.51
37,-25,-3483.56
38,-25,-3551.2
39,-25,-3619.31
40,-25,-3687.8
41,-25,-3756.58
42,-25,-3825.54
43,-25,-3894.58
44,-25,-3963.62
45,-25,-4032.55
46,-25,-4101.29
47,-25,-4169.74
48,-25,-4237.81
49,-25,-4305.41
50,-25,-4372.46
51,-25,-4438.87
52,-25,-4504.55
53,-25,-4569.43
54,-25,-4633.42
55,-25,-4696.44
56,-25,-4758.41
57,-25,-4819.25
58,-25,-4878.89
59,-25,-4937.26
60,-25,-4994.27
61,-25,-5049.86
62,-25,-5103.95
63,-25,-5156.48
64,-25,-5207.37
65,-25,-5256.55
66,-25,-5303.96
67,-25,-5349.53
68,-25,-5393.2
69,-25,-5434.89
70,-25,-5474.54
71,-25,-5512.1
