Phi[deg],Theta[deg],im(rEPhi)[mV]
-149,66,-2033.46
-148,66,-2008.92
-147,66,-1978.47
-146,66,-1942.31
-145,66,-1900.65
-144,66,-1853.74
-143,66,-1801.86
-142,66,-1745.32
-141,66,-1684.47
-140,66,-1619.65
-139,66,-1551.25
-138,66,-1479.67
-137,66,-1405.31
-136,66,-1328.6
-135,66,-1249.96
-134,66,-1169.84
-133,66,-1088.66
-132,66,-1006.86
-131,66,-924.869
-130,66,-843.112
-129,66,-761.999
-128,66,-681.93
-127,66,-603.29
-126,66,-526.445
-125,66,-451.744
-124,66,-379.511
-123,66,-310.051
-122,66,-243.641
-121,66,-180.536
-120,66,-120.962
-119,66,-65.1185
-118,66,-13.1769
-117,66,34.719
-116,66,78.4536
-115,66,117.939
-114,66,153.117
-113,66,183.952
-112,66,210.441
-111,66,232.601
-110,66,250.478
-109,66,264.14
-108,66,273.677
-107,66,279.202
-106,66,280.848
-105,66,278.765
-104,66,273.123
-103,66,264.106
-102,66,251.916
-101,66,236.764
-100,66,218.876
-99,66,198.488
-98,66,175.846
-97,66,151.204
-96,66,124.822
-95,66,96.9672
-94,66,67.9102
-93,66,37.926
-92,66,7.29195
-91,66,-23.713
-90,66,-54.8095
-89,66,-85.7184
-88,66,-116.162
-87,66,-145.865
-86,66,-174.554
-85,66,-201.961
-84,66,-227.823
-83,66,-251.881
-82,66,-273.884
-81,66,-293.588
-80,66,-310.758
-79,66,-325.169
-78,66,-336.605
-77,66,-344.862
-76,66,-349.751
-75,66,-351.094
-74,66,-348.729
-73,66,-342.51
-72,66,-332.31
-71,66,-318.018
-70,66,-299.544
-69,66,-276.821
-68,66,-249.799
-67,66,-218.457
-66,66,-182.794
-65,66,-142.835
-64,66,-98.6316
-63,66,-50.2615
-62,66,2.17104
-61,66,58.5343
-60,66,118.669
-59,66,182.39
-58,66,249.484
-57,66,319.712
-56,66,392.808
-55,66,468.484
-54,66,546.428
-53,66,626.306
-52,66,707.765
-51,66,790.434
-50,66,873.927
-49,66,957.844
-48,66,1041.78
-47,66,1125.3
-46,66,1208.01
-45,66,1289.47
-44,66,1369.26
-43,66,1446.96
-42,66,1522.16
-41,66,1594.47
-40,66,1663.5
-39,66,1728.89
-38,66,1790.28
-37,66,1847.34
-36,66,1899.79
-35,66,1947.34
-34,66,1989.75
-33,66,2026.81
-32,66,2058.34
-31,66,2084.2
-30,66,2104.27
-29,66,2118.49
-28,66,2126.83
-27,66,2129.28
-26,66,2125.89
-25,66,2116.74
-24,66,2101.95
-23,66,2081.67
-22,66,2056.09
-21,66,2025.45
-20,66,1990
-19,66,1950.03
-18,66,1905.88
-17,66,1857.87
-16,66,1806.41
-15,66,1751.87
-14,66,1694.7
-13,66,1635.32
-12,66,1574.19
-11,66,1511.78
-10,66,1448.58
-9,66,1385.05
-8,66,1321.7
-7,66,1259
-6,66,1197.44
-5,66,1137.5
-4,66,1079.66
-3,66,1024.35
-2,66,972.026
-1,66,923.106
0,66,877.988
1,66,837.049
2,66,800.636
3,66,769.069
4,66,742.637
5,66,721.595
6,66,706.166
7,66,696.535
8,66,692.851
9,66,695.225
10,66,703.731
11,66,718.404
12,66,739.241
13,66,766.199
14,66,799.2
15,66,838.129
16,66,882.834
17,66,933.129
18,66,988.796
19,66,1049.58
20,66,1115.22
21,66,1185.38
22,66,1259.75
23,66,1337.97
24,66,1419.67
25,66,1504.44
26,66,1591.88
27,66,1681.56
28,66,1773.06
29,66,1865.92
30,66,1959.7
31,66,2053.96
32,66,2148.23
33,66,2242.06
34,66,2335.02
35,66,2426.65
36,66,2516.52
37,66,2604.22
38,66,2689.33
39,66,2771.45
40,66,2850.21
41,66,2925.24
42,66,2996.19
43,66,3062.74
44,66,3124.58
45,66,3181.44
46,66,3233.05
47,66,3279.17
48,66,3319.6
49,66,3354.14
50,66,3382.63
51,66,3404.93
52,66,3420.93
53,66,3430.54
54,66,3433.68
55,66,3430.32
56,66,3420.44
57,66,3404.04
58,66,3381.13
59,66,3351.77
60,66,3316.02
61,66,3273.95
62,66,3225.66
63,66,3171.27
64,66,3110.9
65,66,3044.7
66,66,2972.81
67,66,2895.41
68,66,2812.66
69,66,2724.74
70,66,2631.86
71,66,2534.19
72,66,2431.95
73,66,2325.34
74,66,2214.58
75,66,2099.86
76,66,1981.41
77,66,1859.45
78,66,1734.19
79,66,1605.86
80,66,1474.67
81,66,1340.85
82,66,1204.62
83,66,1066.2
84,66,925.817
85,66,783.693
86,66,640.056
87,66,495.131
88,66,349.149
89,66,202.339
90,66,54.9354
91,66,-92.8271
92,66,-240.71
93,66,-388.471
94,66,-535.866
95,66,-682.645
96,66,-828.557
97,66,-973.345
98,66,-1116.75
99,66,-1258.51
100,66,-1398.35
101,66,-1536
102,66,-1671.19
103,66,-1803.64
104,66,-1933.08
105,66,-2059.22
106,66,-2181.77
107,66,-2300.47
108,66,-2415.03
109,66,-2525.17
110,66,-2630.62
111,66,-2731.1
112,66,-2826.36
113,66,-2916.14
114,66,-3000.2
115,66,-3078.28
116,66,-3150.18
117,66,-3215.68
118,66,-3274.58
119,66,-3326.71
120,66,-3371.91
121,66,-3410.03
122,66,-3440.97
123,66,-3464.62
124,66,-3480.92
125,66,-3489.83
126,66,-3491.31
127,66,-3485.4
128,66,-3472.12
129,66,-3451.55
130,66,-3423.78
131,66,-3388.95
132,66,-3347.21
133,66,-3298.76
134,66,-3243.82
135,66,-3182.65
136,66,-3115.51
137,66,-3042.73
138,66,-2964.64
139,66,-2881.61
140,66,-2794.02
141,66,-2702.28
142,66,-2606.84
143,66,-2508.14
144,66,-2406.65
145,66,-2302.86
146,66,-2197.28
147,66,-2090.4
148,66,-1982.76
149,66,-1874.86
150,66,-1767.24
151,66,-1660.42
152,66,-1554.93
153,66,-1451.27
154,66,-1349.96
155,66,-1251.48
156,66,-1156.32
157,66,-1064.93
158,66,-977.763
159,66,-895.227
160,66,-817.714
161,66,-745.586
162,66,-679.176
163,66,-618.78
164,66,-564.663
165,66,-517.05
166,66,-476.13
167,66,-442.051
168,66,-414.919
169,66,-394.799
170,66,-381.715
171,66,-375.646
172,66,-376.529
173,66,-384.258
174,66,-398.684
175,66,-419.618
176,66,-446.83
177,66,-480.051
178,66,-518.976
179,66,-563.262
180,66,-612.534
-180,67,-539.12
-179,67,-592.627
-178,67,-650.206
-177,67,-711.403
-176,67,-775.747
-175,67,-842.746
-174,67,-911.894
-173,67,-982.672
-172,67,-1054.55
-171,67,-1127.01
-170,67,-1199.5
-169,67,-1271.5
-168,67,-1342.49
-167,67,-1411.95
-166,67,-1479.39
-165,67,-1544.31
-164,67,-1606.26
-163,67,-1664.79
-162,67,-1719.48
-161,67,-1769.96
-160,67,-1815.86
-159,67,-1856.86
-158,67,-1892.67
-157,67,-1923.05
-156,67,-1947.78
-155,67,-1966.68
-154,67,-1979.62
-153,67,-1986.52
-152,67,-1987.31
-151,67,-1981.99
-150,67,-1970.59
-149,67,-1953.17
-148,67,-1929.85
-147,67,-1900.77
-146,67,-1866.1
-145,67,-1826.08
-144,67,-1780.94
-143,67,-1730.96
-142,67,-1676.45
-141,67,-1617.73
-140,67,-1555.17
-139,67,-1489.13
-138,67,-1420
-137,67,-1348.19
-136,67,-1274.1
-135,67,-1198.15
-134,67,-1120.78
-133,67,-1042.4
-132,67,-963.436
-131,67,-884.31
-130,67,-805.43
-129,67,-727.198
-128,67,-650
-127,67,-574.21
-126,67,-500.182
-125,67,-428.254
-124,67,-358.738
-123,67,-291.929
-122,67,-228.093
-121,67,-167.474
-120,67,-110.289
-119,67,-56.7286
-118,67,-6.95598
-117,67,38.8929
-116,67,80.7093
-115,67,118.412
-114,67,151.946
-113,67,181.283
-112,67,206.421
-111,67,227.382
-110,67,244.211
-109,67,256.978
-108,67,265.774
-107,67,270.709
-106,67,271.915
-105,67,269.539
-104,67,263.747
-103,67,254.719
-102,67,242.65
-101,67,227.747
-100,67,210.228
-99,67,190.322
-98,67,168.265
-97,67,144.303
-96,67,118.687
-95,67,91.6737
-94,67,63.5236
-93,67,34.5007
-92,67,4.87126
-91,67,-25.0974
-90,67,-55.1375
-89,67,-84.9819
-88,67,-114.365
-87,67,-143.022
-86,67,-170.694
-85,67,-197.123
-84,67,-222.058
-83,67,-245.251
-82,67,-266.463
-81,67,-285.46
-80,67,-302.018
-79,67,-315.921
-78,67,-326.962
-77,67,-334.947
-76,67,-339.693
-75,67,-341.03
-74,67,-338.802
-73,67,-332.869
-72,67,-323.107
-71,67,-309.41
-70,67,-291.691
-69,67,-269.883
-68,67,-243.939
-67,67,-213.835
-66,67,-179.57
-65,67,-141.168
-64,67,-98.6755
-63,67,-52.1665
-62,67,-1.74035
-61,67,52.4775
-60,67,110.335
-59,67,171.654
-58,67,236.229
-57,67,303.831
-56,67,374.205
-55,67,447.071
-54,67,522.13
-53,67,599.058
-52,67,677.513
-51,67,757.137
-50,67,837.556
-49,67,918.382
-48,67,999.218
-47,67,1079.66
-46,67,1159.3
-45,67,1237.72
-44,67,1314.52
-43,67,1389.28
-42,67,1461.62
-41,67,1531.14
-40,67,1597.47
-39,67,1660.25
-38,67,1719.15
-37,67,1773.84
-36,67,1824.03
-35,67,1869.46
-34,67,1909.88
-33,67,1945.1
-32,67,1974.94
-31,67,1999.26
-30,67,2017.96
-29,67,2030.95
-28,67,2038.22
-27,67,2039.77
-26,67,2035.64
-25,67,2025.9
-24,67,2010.68
-23,67,1990.12
-22,67,1964.42
-21,67,1933.79
-20,67,1898.49
-19,67,1858.81
-18,67,1815.06
-17,67,1767.58
-16,67,1716.74
-15,67,1662.93
-14,67,1606.57
-13,67,1548.09
-12,67,1487.93
-11,67,1426.54
-10,67,1364.4
-9,67,1301.97
-8,67,1239.74
-7,67,1178.17
-6,67,1117.75
-5,67,1058.93
-4,67,1002.18
-3,67,947.932
-2,67,896.623
-1,67,848.66
0,67,804.433
1,67,764.305
2,67,728.616
3,67,697.676
4,67,671.765
5,67,651.132
6,67,635.989
7,67,626.517
8,67,622.857
9,67,625.117
10,67,633.365
11,67,647.632
12,67,667.911
13,67,694.161
14,67,726.3
15,67,764.213
16,67,807.749
17,67,856.725
18,67,910.925
19,67,970.102
20,67,1033.98
21,67,1102.27
22,67,1174.62
23,67,1250.71
24,67,1330.16
25,67,1412.59
26,67,1497.6
27,67,1584.77
28,67,1673.68
29,67,1763.9
30,67,1855.01
31,67,1946.55
32,67,2038.1
33,67,2129.21
34,67,2219.45
35,67,2308.4
36,67,2395.64
37,67,2480.76
38,67,2563.36
39,67,2643.07
40,67,2719.52
41,67,2792.36
42,67,2861.25
43,67,2925.89
44,67,2985.99
45,67,3041.26
46,67,3091.48
47,67,3136.4
48,67,3175.82
49,67,3209.58
50,67,3237.5
51,67,3259.47
52,67,3275.36
53,67,3285.11
54,67,3288.63
55,67,3285.9
56,67,3276.89
57,67,3261.61
58,67,3240.09
59,67,3212.35
60,67,3178.47
61,67,3138.52
62,67,3092.59
63,67,3040.8
64,67,2983.26
65,67,2920.11
66,67,2851.5
67,67,2777.59
68,67,2698.53
69,67,2614.51
70,67,2525.71
71,67,2432.31
72,67,2334.5
73,67,2232.49
74,67,2126.46
75,67,2016.64
76,67,1903.21
77,67,1786.4
78,67,1666.4
79,67,1543.43
80,67,1417.7
81,67,1289.42
82,67,1158.8
83,67,1026.07
84,67,891.418
85,67,755.078
86,67,617.262
87,67,478.188
88,67,338.077
89,67,197.15
90,67,55.6331
91,67,-86.2475
92,67,-228.261
93,67,-370.175
94,67,-511.752
95,67,-652.751
96,67,-792.929
97,67,-932.037
98,67,-1069.82
99,67,-1206.03
100,67,-1340.4
101,67,-1472.68
102,67,-1602.58
103,67,-1729.85
104,67,-1854.22
105,67,-1975.42
106,67,-2093.16
107,67,-2207.18
108,67,-2317.21
109,67,-2422.98
110,67,-2524.22
111,67,-2620.67
112,67,-2712.07
113,67,-2798.18
114,67,-2878.76
115,67,-2953.57
116,67,-3022.4
117,67,-3085.04
118,67,-3141.31
119,67,-3191.03
120,67,-3234.04
121,67,-3270.2
122,67,-3299.41
123,67,-3321.57
124,67,-3336.61
125,67,-3344.48
126,67,-3345.17
127,67,-3338.69
128,67,-3325.07
129,67,-3304.38
130,67,-3276.71
131,67,-3242.19
132,67,-3200.97
133,67,-3153.24
134,67,-3099.22
135,67,-3039.13
136,67,-2973.26
137,67,-2901.91
138,67,-2825.41
139,67,-2744.1
140,67,-2658.36
141,67,-2568.6
142,67,-2475.24
143,67,-2378.72
144,67,-2279.49
145,67,-2178.04
146,67,-2074.84
147,67,-1970.4
148,67,-1865.23
149,67,-1759.82
150,67,-1654.7
151,67,-1550.38
152,67,-1447.36
153,67,-1346.16
154,67,-1247.26
155,67,-1151.16
156,67,-1058.31
157,67,-969.177
158,67,-884.183
159,67,-803.74
160,67,-728.231
161,67,-658.011
162,67,-593.405
163,67,-534.707
164,67,-482.175
165,67,-436.031
166,67,-396.461
167,67,-363.609
168,67,-337.58
169,67,-318.44
170,67,-306.21
171,67,-300.87
172,67,-302.359
173,67,-310.571
174,67,-325.362
175,67,-346.545
176,67,-373.894
177,67,-407.144
178,67,-445.995
179,67,-490.109
180,67,-539.12
-180,68,-470.924
-179,68,-523.808
-178,68,-580.668
-177,68,-641.064
-176,68,-704.531
-175,68,-770.591
-174,68,-838.745
-173,68,-908.488
-172,68,-979.303
-171,68,-1050.67
-170,68,-1122.07
-169,68,-1192.99
-168,68,-1262.91
-167,68,-1331.33
-166,68,-1397.76
-165,68,-1461.74
-164,68,-1522.8
-163,68,-1580.52
-162,68,-1634.49
-161,68,-1684.34
-160,68,-1729.72
-159,68,-1770.31
-158,68,-1805.84
-157,68,-1836.07
-156,68,-1860.78
-155,68,-1879.81
-154,68,-1893.04
-153,68,-1900.37
-152,68,-1901.76
-151,68,-1897.2
-150,68,-1886.72
-149,68,-1870.39
-148,68,-1848.32
-147,68,-1820.65
-146,68,-1787.56
-145,68,-1749.26
-144,68,-1706.01
-143,68,-1658.06
-142,68,-1605.72
-141,68,-1549.32
-140,68,-1489.19
-139,68,-1425.7
-138,68,-1359.23
-137,68,-1290.17
-136,68,-1218.93
-135,68,-1145.9
-134,68,-1071.51
-133,68,-996.161
-132,68,-920.267
-131,68,-844.233
-130,68,-768.457
-129,68,-693.325
-128,68,-619.212
-127,68,-546.477
-126,68,-475.463
-125,68,-406.491
-124,68,-339.865
-123,68,-275.865
-122,68,-214.748
-121,68,-156.745
-120,68,-102.064
-119,68,-50.8844
-118,68,-3.36208
-117,68,40.3753
-116,68,80.2261
-115,68,116.115
-114,68,147.993
-113,68,175.835
-112,68,199.642
-111,68,219.439
-110,68,235.272
-109,68,247.212
-108,68,255.348
-107,68,259.788
-106,68,260.662
-105,68,258.114
-104,68,252.304
-103,68,243.407
-102,68,231.612
-101,68,217.118
-100,68,200.137
-99,68,180.887
-98,68,159.597
-97,68,136.502
-96,68,111.843
-95,68,85.8652
-94,68,58.8181
-93,68,30.954
-92,68,2.52694
-91,68,-26.208
-90,68,-54.9957
-89,68,-83.5816
-88,68,-111.713
-87,68,-139.138
-86,68,-165.609
-85,68,-190.883
-84,68,-214.72
-83,68,-236.885
-82,68,-257.149
-81,68,-275.292
-80,68,-291.099
-79,68,-304.364
-78,68,-314.891
-77,68,-322.496
-76,68,-327.002
-75,68,-328.248
-74,68,-326.085
-73,68,-320.379
-72,68,-311.01
-71,68,-297.878
-70,68,-280.896
-69,68,-260.001
-68,68,-235.146
-67,68,-206.308
-66,68,-173.485
-65,68,-136.696
-64,68,-95.9875
-63,68,-51.4274
-62,68,-3.11001
-61,68,48.8455
-60,68,104.294
-59,68,163.066
-58,68,224.966
-57,68,289.772
-56,68,357.242
-55,68,427.108
-54,68,499.079
-53,68,572.846
-52,68,648.081
-51,68,724.437
-50,68,801.553
-49,68,879.057
-48,68,956.564
-47,68,1033.68
-46,68,1110.02
-45,68,1185.18
-44,68,1258.76
-43,68,1330.37
-42,68,1399.63
-41,68,1466.16
-40,68,1529.59
-39,68,1589.59
-38,68,1645.82
-37,68,1697.98
-36,68,1745.78
-35,68,1788.97
-34,68,1827.31
-33,68,1860.61
-32,68,1888.7
-31,68,1911.44
-30,68,1928.73
-29,68,1940.51
-28,68,1946.74
-27,68,1947.43
-26,68,1942.62
-25,68,1932.39
-24,68,1916.85
-23,68,1896.16
-22,68,1870.48
-21,68,1840.04
-20,68,1805.09
-19,68,1765.9
-18,68,1722.78
-17,68,1676.07
-16,68,1626.12
-15,68,1573.32
-14,68,1518.06
-13,68,1460.76
-12,68,1401.85
-11,68,1341.79
-10,68,1281.02
-9,68,1220
-8,68,1159.2
-7,68,1099.08
-6,68,1040.09
-5,68,982.69
-4,68,927.325
-3,68,874.423
-2,68,824.4
-1,68,777.653
0,68,734.56
1,68,695.474
2,68,660.723
3,68,630.605
4,68,605.393
5,68,585.324
6,68,570.604
7,68,561.405
8,68,557.862
9,68,560.077
10,68,568.112
11,68,581.996
12,68,601.719
13,68,627.236
14,68,658.466
15,68,695.293
16,68,737.568
17,68,785.11
18,68,837.707
19,68,895.116
20,68,957.069
21,68,1023.27
22,68,1093.41
23,68,1167.13
24,68,1244.09
25,68,1323.92
26,68,1406.22
27,68,1490.59
28,68,1576.62
29,68,1663.9
30,68,1752.01
31,68,1840.53
32,68,1929.03
33,68,2017.09
34,68,2104.29
35,68,2190.24
36,68,2274.52
37,68,2356.74
38,68,2436.53
39,68,2513.51
40,68,2587.35
41,68,2657.71
42,68,2724.26
43,68,2786.72
44,68,2844.8
45,68,2898.25
46,68,2946.84
47,68,2990.34
48,68,3028.56
49,68,3061.34
50,68,3088.53
51,68,3110
52,68,3125.66
53,68,3135.42
54,68,3139.22
55,68,3137.03
56,68,3128.83
57,68,3114.62
58,68,3094.43
59,68,3068.3
60,68,3036.28
61,68,2998.46
62,68,2954.92
63,68,2905.76
64,68,2851.1
65,68,2791.07
66,68,2725.81
67,68,2655.47
68,68,2580.2
69,68,2500.18
70,68,2415.57
71,68,2326.55
72,68,2233.3
73,68,2136.02
74,68,2034.89
75,68,1930.1
76,68,1821.86
77,68,1710.35
78,68,1595.78
79,68,1478.34
80,68,1358.24
81,68,1235.68
82,68,1110.86
83,68,983.986
84,68,855.265
85,68,724.901
86,68,593.102
87,68,460.078
88,68,326.04
89,68,191.202
90,68,55.7792
91,68,-80.0093
92,68,-215.942
93,68,-351.793
94,68,-487.335
95,68,-622.335
96,68,-756.558
97,68,-889.764
98,68,-1021.71
99,68,-1152.15
100,68,-1280.83
101,68,-1407.5
102,68,-1531.9
103,68,-1653.78
104,68,-1772.86
105,68,-1888.9
106,68,-2001.62
107,68,-2110.77
108,68,-2216.07
109,68,-2317.28
110,68,-2414.13
111,68,-2506.38
112,68,-2593.77
113,68,-2676.06
114,68,-2753.03
115,68,-2824.45
116,68,-2890.1
117,68,-2949.81
118,68,-3003.36
119,68,-3050.61
120,68,-3091.4
121,68,-3125.59
122,68,-3153.08
123,68,-3173.76
124,68,-3187.58
125,68,-3194.49
126,68,-3194.48
127,68,-3187.53
128,68,-3173.7
129,68,-3153.05
130,68,-3125.66
131,68,-3091.64
132,68,-3051.16
133,68,-3004.39
134,68,-2951.52
135,68,-2892.81
136,68,-2828.5
137,68,-2758.88
138,68,-2684.28
139,68,-2605.03
140,68,-2521.5
141,68,-2434.08
142,68,-2343.17
143,68,-2249.2
144,68,-2152.62
145,68,-2053.88
146,68,-1953.46
147,68,-1851.85
148,68,-1749.53
149,68,-1646.99
150,68,-1544.75
151,68,-1443.3
152,68,-1343.13
153,68,-1244.73
154,68,-1148.6
155,68,-1055.19
156,68,-964.978
157,68,-878.389
158,68,-795.85
159,68,-717.761
160,68,-644.494
161,68,-576.399
162,68,-513.793
163,68,-456.962
164,68,-406.161
165,68,-361.605
166,68,-323.477
167,68,-291.918
168,68,-267.033
169,68,-248.883
170,68,-237.492
171,68,-232.838
172,68,-234.862
173,68,-243.462
174,68,-258.495
175,68,-279.779
176,68,-307.091
177,68,-340.174
178,68,-378.732
179,68,-422.435
180,68,-470.924
-180,69,-407.925
-179,69,-459.905
-178,69,-515.751
-177,69,-575.034
-176,69,-637.302
-175,69,-702.086
-174,69,-768.904
-173,69,-837.261
-172,69,-906.655
-171,69,-976.582
-170,69,-1046.53
-169,69,-1116.01
-168,69,-1184.5
-167,69,-1251.54
-166,69,-1316.63
-165,69,-1379.33
-164,69,-1439.19
-163,69,-1495.8
-162,69,-1548.76
-161,69,-1597.71
-160,69,-1642.31
-159,69,-1682.27
-158,69,-1717.3
-157,69,-1747.19
-156,69,-1771.72
-155,69,-1790.75
-154,69,-1804.14
-153,69,-1811.82
-152,69,-1813.73
-151,69,-1809.89
-150,69,-1800.31
-149,69,-1785.07
-148,69,-1764.28
-147,69,-1738.08
-146,69,-1706.64
-145,69,-1670.17
-144,69,-1628.91
-143,69,-1583.13
-142,69,-1533.12
-141,69,-1479.18
-140,69,-1421.67
-139,69,-1360.93
-138,69,-1297.32
-137,69,-1231.23
-136,69,-1163.05
-135,69,-1093.17
-134,69,-1021.98
-133,69,-949.895
-132,69,-877.299
-131,69,-804.584
-130,69,-732.134
-129,69,-660.32
-128,69,-589.502
-127,69,-520.024
-126,69,-452.214
-125,69,-386.381
-124,69,-322.813
-123,69,-261.778
-122,69,-203.52
-121,69,-148.259
-120,69,-96.1918
-119,69,-47.4885
-118,69,-2.29483
-117,69,39.2694
-116,69,77.1096
-115,69,111.157
-114,69,141.366
-113,69,167.718
-112,69,190.216
-111,69,208.886
-110,69,223.776
-109,69,234.954
-108,69,242.51
-107,69,246.55
-106,69,247.198
-105,69,244.596
-104,69,238.897
-103,69,230.271
-102,69,218.898
-101,69,204.97
-100,69,188.69
-99,69,170.267
-98,69,149.92
-97,69,127.873
-96,69,104.354
-95,69,79.599
-94,69,53.8437
-93,69,27.3282
-92,69,0.293514
-91,69,-27.0185
-90,69,-54.3659
-89,69,-81.5078
-88,69,-108.205
-87,69,-134.219
-86,69,-159.317
-85,69,-183.268
-84,69,-205.844
-83,69,-226.825
-82,69,-245.994
-81,69,-263.142
-80,69,-278.066
-79,69,-290.573
-78,69,-300.475
-77,69,-307.598
-76,69,-311.774
-75,69,-312.852
-74,69,-310.688
-73,69,-305.155
-72,69,-296.139
-71,69,-283.543
-70,69,-267.285
-69,69,-247.303
-68,69,-223.552
-67,69,-196.009
-66,69,-164.67
-65,69,-129.553
-64,69,-90.7003
-63,69,-48.1757
-62,69,-2.06784
-61,69,47.5107
-60,69,100.423
-59,69,156.507
-58,69,215.577
-57,69,277.423
-56,69,341.813
-55,69,408.49
-54,69,477.178
-53,69,547.581
-52,69,619.384
-51,69,692.254
-50,69,765.846
-49,69,839.803
-48,69,913.754
-47,69,987.326
-46,69,1060.14
-45,69,1131.81
-44,69,1201.95
-43,69,1270.19
-42,69,1336.16
-41,69,1399.5
-40,69,1459.86
-39,69,1516.89
-38,69,1570.3
-37,69,1619.78
-36,69,1665.06
-35,69,1705.89
-34,69,1742.05
-33,69,1773.35
-32,69,1799.63
-31,69,1820.76
-30,69,1836.64
-29,69,1847.2
-28,69,1852.42
-27,69,1852.31
-26,69,1846.9
-25,69,1836.27
-24,69,1820.53
-23,69,1799.82
-22,69,1774.33
-21,69,1744.26
-20,69,1709.85
-19,69,1671.37
-18,69,1629.12
-17,69,1583.42
-16,69,1534.61
-15,69,1483.08
-14,69,1429.19
-13,69,1373.37
-12,69,1316.02
-11,69,1257.58
-10,69,1198.49
-9,69,1139.19
-8,69,1080.13
-7,69,1021.75
-6,69,964.498
-5,69,908.814
-4,69,855.124
-3,69,803.843
-2,69,755.374
-1,69,710.1
0,69,668.384
1,69,630.565
2,69,596.961
3,69,567.858
4,69,543.517
5,69,524.165
6,69,510
7,69,501.185
8,69,497.848
9,69,500.084
10,69,507.95
11,69,521.472
12,69,540.635
13,69,565.394
14,69,595.666
15,69,631.336
16,69,672.258
17,69,718.252
18,69,769.109
19,69,824.595
20,69,884.445
21,69,948.374
22,69,1016.07
23,69,1087.21
24,69,1161.44
25,69,1238.41
26,69,1317.73
27,69,1399.02
28,69,1481.89
29,69,1565.93
30,69,1650.74
31,69,1735.92
32,69,1821.06
33,69,1905.75
34,69,1989.61
35,69,2072.22
36,69,2153.23
37,69,2232.24
38,69,2308.9
39,69,2382.87
40,69,2453.81
41,69,2521.39
42,69,2585.33
43,69,2645.35
44,69,2701.17
45,69,2752.55
46,69,2799.28
47,69,2841.14
48,69,2877.97
49,69,2909.6
50,69,2935.88
51,69,2956.72
52,69,2972
53,69,2981.66
54,69,2985.63
55,69,2983.9
56,69,2976.44
57,69,2963.25
58,69,2944.36
59,69,2919.82
60,69,2889.66
61,69,2853.97
62,69,2812.83
63,69,2766.34
64,69,2714.61
65,69,2657.75
66,69,2595.91
67,69,2529.22
68,69,2457.84
69,69,2381.91
70,69,2301.6
71,69,2217.08
72,69,2128.52
73,69,2036.1
74,69,1939.99
75,69,1840.39
76,69,1737.47
77,69,1631.41
78,69,1522.42
79,69,1410.68
80,69,1296.37
81,69,1179.7
82,69,1060.85
83,69,940.023
84,69,817.408
85,69,693.203
86,69,567.609
87,69,440.825
88,69,313.053
89,69,184.499
90,69,55.3693
91,69,-74.1252
92,69,-203.772
93,69,-333.354
94,69,-462.652
95,69,-591.442
96,69,-719.498
97,69,-846.589
98,69,-972.48
99,69,-1096.93
100,69,-1219.71
101,69,-1340.56
102,69,-1459.25
103,69,-1575.52
104,69,-1689.11
105,69,-1799.79
106,69,-1907.29
107,69,-2011.36
108,69,-2111.76
109,69,-2208.22
110,69,-2300.51
111,69,-2388.39
112,69,-2471.61
113,69,-2549.94
114,69,-2623.17
115,69,-2691.08
116,69,-2753.47
117,69,-2810.14
118,69,-2860.92
119,69,-2905.64
120,69,-2944.17
121,69,-2976.37
122,69,-3002.14
123,69,-3021.38
124,69,-3034.03
125,69,-3040.04
126,69,-3039.4
127,69,-3032.11
128,69,-3018.21
129,69,-2997.74
130,69,-2970.79
131,69,-2937.48
132,69,-2897.95
133,69,-2852.36
134,69,-2800.92
135,69,-2743.83
136,69,-2681.37
137,69,-2613.79
138,69,-2541.41
139,69,-2464.56
140,69,-2383.58
141,69,-2298.84
142,69,-2210.74
143,69,-2119.7
144,69,-2026.14
145,69,-1930.5
146,69,-1833.24
147,69,-1734.83
148,69,-1635.75
149,69,-1536.47
150,69,-1437.48
151,69,-1339.26
152,69,-1242.29
153,69,-1147.06
154,69,-1054.02
155,69,-963.642
156,69,-876.363
157,69,-792.615
158,69,-712.806
159,69,-637.325
160,69,-566.537
161,69,-500.78
162,69,-440.363
163,69,-385.567
164,69,-336.637
165,69,-293.786
166,69,-257.19
167,69,-226.989
168,69,-203.282
169,69,-186.133
170,69,-175.561
171,69,-171.548
172,69,-174.036
173,69,-182.924
174,69,-198.074
175,69,-219.307
176,69,-246.408
177,69,-279.125
178,69,-317.169
179,69,-360.22
180,69,-407.925
-180,70,-350.076
-179,70,-400.871
-178,70,-455.407
-177,70,-513.266
-176,70,-574.01
-175,70,-637.185
-174,70,-702.323
-173,70,-768.944
-172,70,-836.563
-171,70,-904.69
-170,70,-972.835
-169,70,-1040.51
-168,70,-1107.23
-167,70,-1172.53
-166,70,-1235.95
-165,70,-1297.05
-164,70,-1355.39
-163,70,-1410.58
-162,70,-1462.25
-161,70,-1510.03
-160,70,-1553.61
-159,70,-1592.7
-158,70,-1627.03
-157,70,-1656.39
-156,70,-1680.58
-155,70,-1699.46
-154,70,-1712.9
-153,70,-1720.83
-152,70,-1723.21
-151,70,-1720.04
-150,70,-1711.35
-149,70,-1697.21
-148,70,-1677.72
-147,70,-1653.04
-146,70,-1623.32
-145,70,-1588.77
-144,70,-1549.63
-143,70,-1506.14
-142,70,-1458.6
-141,70,-1407.31
-140,70,-1352.59
