Phi[deg],Theta[deg],re(rEPhi)[mV]
-161,69,-151.831
-160,69,-244.024
-159,69,-338.839
-158,69,-435.847
-157,69,-534.603
-156,69,-634.653
-155,69,-735.527
-154,69,-836.753
-153,69,-937.855
-152,69,-1038.36
-151,69,-1137.78
-150,69,-1235.67
-149,69,-1331.57
-148,69,-1425.02
-147,69,-1515.61
-146,69,-1602.92
-145,69,-1686.56
-144,69,-1766.18
-143,69,-1841.44
-142,69,-1912.01
-141,69,-1977.63
-140,69,-2038.03
-139,69,-2093
-138,69,-2142.35
-137,69,-2185.93
-136,69,-2223.61
-135,69,-2255.31
-134,69,-2280.97
-133,69,-2300.57
-132,69,-2314.12
-131,69,-2321.67
-130,69,-2323.29
-129,69,-2319.07
-128,69,-2309.15
-127,69,-2293.67
-126,69,-2272.82
-125,69,-2246.8
-124,69,-2215.82
-123,69,-2180.11
-122,69,-2139.93
-121,69,-2095.54
-120,69,-2047.21
-119,69,-1995.22
-118,69,-1939.85
-117,69,-1881.4
-116,69,-1820.14
-115,69,-1756.37
-114,69,-1690.36
-113,69,-1622.38
-112,69,-1552.72
-111,69,-1481.61
-110,69,-1409.3
-109,69,-1336.03
-108,69,-1262.01
-107,69,-1187.43
-106,69,-1112.48
-105,69,-1037.33
-104,69,-962.115
-103,69,-886.969
-102,69,-812
-101,69,-737.299
-100,69,-662.937
-99,69,-588.971
-98,69,-515.437
-97,69,-442.358
-96,69,-369.742
-95,69,-297.583
-94,69,-225.861
-93,69,-154.548
-92,69,-83.6074
-91,69,-12.9935
-90,69,57.3436
-89,69,127.457
-88,69,197.402
-87,69,267.232
-86,69,337
-85,69,406.752
-84,69,476.53
-83,69,546.367
-82,69,616.285
-81,69,686.298
-80,69,756.403
-79,69,826.586
-78,69,896.815
-77,69,967.044
-76,69,1037.21
-75,69,1107.22
-74,69,1176.99
-73,69,1246.39
-72,69,1315.28
-71,69,1383.51
-70,69,1450.9
-69,69,1517.25
-68,69,1582.37
-67,69,1646.02
-66,69,1707.97
-65,69,1767.96
-64,69,1825.73
-63,69,1881.01
-62,69,1933.52
-61,69,1982.98
-60,69,2029.1
-59,69,2071.6
-58,69,2110.19
-57,69,2144.59
-56,69,2174.55
-55,69,2199.79
-54,69,2220.08
-53,69,2235.18
-52,69,2244.89
-51,69,2249.03
-50,69,2247.42
-49,69,2239.95
-48,69,2226.49
-47,69,2206.97
-46,69,2181.36
-45,69,2149.64
-44,69,2111.84
-43,69,2068.03
-42,69,2018.29
-41,69,1962.78
-40,69,1901.65
-39,69,1835.13
-38,69,1763.45
-37,69,1686.9
-36,69,1605.79
-35,69,1520.45
-34,69,1431.27
-33,69,1338.64
-32,69,1242.98
-31,69,1144.74
-30,69,1044.38
-29,69,942.367
-28,69,839.198
-27,69,735.363
-26,69,631.361
-25,69,527.691
-24,69,424.85
-23,69,323.324
-22,69,223.593
-21,69,126.122
-20,69,31.3567
-19,69,-60.2746
-18,69,-148.368
-17,69,-232.547
-16,69,-312.46
-15,69,-387.791
-14,69,-458.253
-13,69,-523.595
-12,69,-583.604
-11,69,-638.1
-10,69,-686.946
-9,69,-730.041
-8,69,-767.325
-7,69,-798.775
-6,69,-824.41
-5,69,-844.286
-4,69,-858.497
-3,69,-867.175
-2,69,-870.486
-1,69,-868.631
0,69,-861.845
1,69,-850.39
2,69,-834.561
3,69,-814.676
4,69,-791.079
5,69,-764.133
6,69,-734.221
7,69,-701.743
8,69,-667.11
9,69,-630.745
10,69,-593.077
11,69,-554.54
12,69,-515.568
13,69,-476.595
14,69,-438.048
15,69,-400.349
16,69,-363.908
17,69,-329.122
18,69,-296.372
19,69,-266.021
20,69,-238.411
21,69,-213.862
22,69,-192.667
23,69,-175.094
24,69,-161.38
25,69,-151.734
26,69,-146.331
27,69,-145.316
28,69,-148.798
29,69,-156.853
30,69,-169.52
31,69,-186.807
32,69,-208.683
33,69,-235.084
34,69,-265.912
35,69,-301.033
36,69,-340.283
37,69,-383.464
38,69,-430.349
39,69,-480.68
40,69,-534.175
41,69,-590.523
42,69,-649.39
43,69,-710.422
44,69,-773.245
45,69,-837.466
46,69,-902.681
47,69,-968.47
48,69,-1034.41
49,69,-1100.06
50,69,-1164.98
51,69,-1228.74
52,69,-1290.88
53,69,-1350.99
54,69,-1408.62
55,69,-1463.36
56,69,-1514.79
57,69,-1562.52
58,69,-1606.17
59,69,-1645.37
60,69,-1679.79
61,69,-1709.1
62,69,-1733.02
63,69,-1751.26
64,69,-1763.6
65,69,-1769.83
66,69,-1769.76
67,69,-1763.25
68,69,-1750.18
69,69,-1730.48
70,69,-1704.11
71,69,-1671.05
72,69,-1631.34
73,69,-1585.05
74,69,-1532.27
75,69,-1473.15
76,69,-1407.85
77,69,-1336.59
78,69,-1259.6
79,69,-1177.18
80,69,-1089.62
81,69,-997.261
82,69,-900.474
83,69,-799.65
84,69,-695.208
85,69,-587.589
86,69,-477.253
87,69,-364.677
88,69,-250.355
89,69,-134.789
90,69,-18.493
91,69,98.0152
92,69,214.214
93,69,329.584
94,69,443.607
95,69,555.774
96,69,665.584
97,69,772.549
98,69,876.199
99,69,976.081
100,69,1071.76
101,69,1162.84
102,69,1248.93
103,69,1329.69
104,69,1404.79
105,69,1473.95
106,69,1536.91
107,69,1593.46
108,69,1643.43
109,69,1686.67
110,69,1723.08
111,69,1752.6
112,69,1775.22
113,69,1790.95
114,69,1799.84
115,69,1802.01
116,69,1797.58
117,69,1786.73
118,69,1769.66
119,69,1746.61
120,69,1717.87
121,69,1683.74
122,69,1644.55
123,69,1600.65
124,69,1552.44
125,69,1500.3
126,69,1444.67
127,69,1385.98
128,69,1324.66
129,69,1261.19
130,69,1196.01
131,69,1129.59
132,69,1062.4
133,69,994.889
134,69,927.516
135,69,860.722
136,69,794.938
137,69,730.579
138,69,668.045
139,69,607.714
140,69,549.94
141,69,495.056
142,69,443.365
143,69,395.146
144,69,350.643
145,69,310.074
146,69,273.62
147,69,241.432
148,69,213.626
149,69,190.282
150,69,171.448
151,69,157.135
152,69,147.318
153,69,141.941
154,69,140.912
155,69,144.104
156,69,151.36
157,69,162.491
158,69,177.279
159,69,195.474
160,69,216.804
161,69,240.968
162,69,267.643
163,69,296.485
164,69,327.132
165,69,359.204
166,69,392.308
167,69,426.04
168,69,459.985
169,69,493.725
170,69,526.838
171,69,558.901
172,69,589.494
173,69,618.203
174,69,644.624
175,69,668.362
176,69,689.039
177,69,706.291
178,69,719.779
179,69,729.181
180,69,734.205
-180,70,707.966
-179,70,708.322
-178,70,703.963
-177,70,694.692
-176,70,680.345
-175,70,660.792
-174,70,635.939
-173,70,605.727
-172,70,570.136
-171,70,529.182
-170,70,482.919
-169,70,431.438
-168,70,374.867
-167,70,313.371
-166,70,247.151
-165,70,176.441
-164,70,101.506
-163,70,22.6454
-162,70,-59.8162
-161,70,-145.526
-160,70,-234.109
-159,70,-325.166
-158,70,-418.283
-157,70,-513.029
-156,70,-608.96
-155,70,-705.625
-154,70,-802.565
-153,70,-899.32
-152,70,-995.43
-151,70,-1090.44
-150,70,-1183.89
-149,70,-1275.36
-148,70,-1364.41
-147,70,-1450.63
-146,70,-1533.64
-145,70,-1613.05
-144,70,-1688.53
-143,70,-1759.74
-142,70,-1826.39
-141,70,-1888.22
-140,70,-1944.99
-139,70,-1996.48
-138,70,-2042.53
-137,70,-2083
-136,70,-2117.76
-135,70,-2146.75
-134,70,-2169.93
-133,70,-2187.26
-132,70,-2198.79
-131,70,-2204.54
-130,70,-2204.61
-129,70,-2199.09
-128,70,-2188.12
-127,70,-2171.85
-126,70,-2150.47
-125,70,-2124.16
-124,70,-2093.16
-123,70,-2057.68
-122,70,-2017.99
-121,70,-1974.34
-120,70,-1927
-119,70,-1876.25
-118,70,-1822.36
-117,70,-1765.61
-116,70,-1706.3
-115,70,-1644.69
-114,70,-1581.07
-113,70,-1515.7
-112,70,-1448.83
-111,70,-1380.73
-110,70,-1311.62
-109,70,-1241.72
-108,70,-1171.25
-107,70,-1100.39
-106,70,-1029.33
-105,70,-958.205
-104,70,-887.167
-103,70,-816.333
-102,70,-745.803
-101,70,-675.66
-100,70,-605.968
-99,70,-536.775
-98,70,-468.11
-97,70,-399.988
-96,70,-332.407
-95,70,-265.354
-94,70,-198.802
-93,70,-132.714
-92,70,-67.0454
-91,70,-1.74181
-90,70,63.2546
-89,70,128.006
-88,70,192.575
-87,70,257.025
-86,70,321.417
-85,70,385.807
-84,70,450.245
-83,70,514.774
-82,70,579.426
-81,70,644.223
-80,70,709.175
-79,70,774.275
-78,70,839.503
-77,70,904.822
-76,70,970.178
-75,70,1035.5
-74,70,1100.69
-73,70,1165.65
-72,70,1230.25
-71,70,1294.34
-70,70,1357.75
-69,70,1420.3
-68,70,1481.8
-67,70,1542.03
-66,70,1600.75
-65,70,1657.73
-64,70,1712.71
-63,70,1765.43
-62,70,1815.61
-61,70,1862.98
-60,70,1907.26
-59,70,1948.16
-58,70,1985.42
-57,70,2018.74
-56,70,2047.88
-55,70,2072.57
-54,70,2092.57
-53,70,2107.66
-52,70,2117.61
-51,70,2122.26
-50,70,2121.42
-49,70,2114.97
-48,70,2102.79
-47,70,2084.8
-46,70,2060.96
-45,70,2031.25
-44,70,1995.68
-43,70,1954.32
-42,70,1907.25
-41,70,1854.59
-40,70,1796.52
-39,70,1733.23
-38,70,1664.95
-37,70,1591.95
-36,70,1514.53
-35,70,1433.01
-34,70,1347.76
-33,70,1259.15
-32,70,1167.6
-31,70,1073.54
-30,70,977.4
-29,70,879.652
-28,70,780.764
-27,70,681.214
-26,70,581.485
-25,70,482.06
-24,70,383.42
-23,70,286.037
-22,70,190.375
-21,70,96.8848
-20,70,5.99912
-19,70,-81.8679
-18,70,-166.325
-17,70,-247.006
-16,70,-323.573
-15,70,-395.717
-14,70,-463.162
-13,70,-525.664
-12,70,-583.017
-11,70,-635.048
-10,70,-681.623
-9,70,-722.646
-8,70,-758.057
-7,70,-787.837
-6,70,-812.003
-5,70,-830.61
-4,70,-843.749
-3,70,-851.549
-2,70,-854.17
-1,70,-851.807
0,70,-844.688
1,70,-833.068
2,70,-817.23
3,70,-797.483
4,70,-774.16
5,70,-747.613
6,70,-718.213
7,70,-686.344
8,70,-652.406
9,70,-616.806
10,70,-579.959
11,70,-542.285
12,70,-504.203
13,70,-466.131
14,70,-428.483
15,70,-391.664
16,70,-356.072
17,70,-322.088
18,70,-290.081
19,70,-260.4
20,70,-233.376
21,70,-209.315
22,70,-188.502
23,70,-171.192
24,70,-157.617
25,70,-147.975
26,70,-142.436
27,70,-141.139
28,70,-144.188
29,70,-151.657
30,70,-163.584
31,70,-179.975
32,70,-200.8
33,70,-225.998
34,70,-255.473
35,70,-289.097
36,70,-326.712
37,70,-368.128
38,70,-413.124
39,70,-461.455
40,70,-512.845
41,70,-566.998
42,70,-623.593
43,70,-682.287
44,70,-742.72
45,70,-804.517
46,70,-867.285
47,70,-930.623
48,70,-994.12
49,70,-1057.36
50,70,-1119.91
51,70,-1181.35
52,70,-1241.27
53,70,-1299.23
54,70,-1354.83
55,70,-1407.66
56,70,-1457.32
57,70,-1503.43
58,70,-1545.63
59,70,-1583.56
60,70,-1616.9
61,70,-1645.33
62,70,-1668.57
63,70,-1686.37
64,70,-1698.49
65,70,-1704.72
66,70,-1704.9
67,70,-1698.87
68,70,-1686.54
69,70,-1667.82
70,70,-1642.67
71,70,-1611.08
72,70,-1573.08
73,70,-1528.73
74,70,-1478.12
75,70,-1421.39
76,70,-1358.7
77,70,-1290.25
78,70,-1216.27
79,70,-1137.04
80,70,-1052.83
81,70,-963.991
82,70,-870.861
83,70,-773.821
84,70,-673.274
85,70,-569.644
86,70,-463.374
87,70,-354.924
88,70,-244.77
89,70,-133.397
90,70,-21.2996
91,70,91.0219
92,70,203.065
93,70,314.326
94,70,424.306
95,70,532.512
96,70,638.461
97,70,741.681
98,70,841.717
99,70,938.132
100,70,1030.51
101,70,1118.45
102,70,1201.59
103,70,1279.6
104,70,1352.15
105,70,1418.98
106,70,1479.84
107,70,1534.51
108,70,1582.84
109,70,1624.68
110,70,1659.93
111,70,1688.53
112,70,1710.48
113,70,1725.77
114,70,1734.47
115,70,1736.68
116,70,1732.51
117,70,1722.15
118,70,1705.78
119,70,1683.65
120,70,1656.01
121,70,1623.16
122,70,1585.42
123,70,1543.14
124,70,1496.68
125,70,1446.43
126,70,1392.8
127,70,1336.2
128,70,1277.08
129,70,1215.85
130,70,1152.97
131,70,1088.89
132,70,1024.06
133,70,958.908
134,70,893.882
135,70,829.407
136,70,765.9
137,70,703.764
138,70,643.382
139,70,585.122
140,70,529.326
141,70,476.316
142,70,426.386
143,70,379.805
144,70,336.812
145,70,297.615
146,70,262.393
147,70,231.29
148,70,204.421
149,70,181.864
150,70,163.664
151,70,149.834
152,70,140.352
153,70,135.161
154,70,134.174
155,70,137.27
156,70,144.296
157,70,155.07
158,70,169.381
159,70,186.988
160,70,207.627
161,70,231.006
162,70,256.815
163,70,284.72
164,70,314.369
165,70,345.396
166,70,377.419
167,70,410.048
168,70,442.882
169,70,475.514
170,70,507.538
171,70,538.543
172,70,568.124
173,70,595.881
174,70,621.422
175,70,644.366
176,70,664.347
177,70,681.016
178,70,694.043
179,70,703.12
180,70,707.966
-180,71,677.969
-179,71,678.147
-178,71,673.794
-177,71,664.723
-176,71,650.78
-175,71,631.842
-174,71,607.823
-173,71,578.669
-172,71,544.364
-171,71,504.927
-170,71,460.413
-169,71,410.914
-168,71,356.557
-167,71,297.504
-166,71,233.951
-165,71,166.128
-164,71,94.2938
-163,71,18.7378
-162,71,-60.2235
-161,71,-142.248
-160,71,-226.973
-159,71,-314.012
-158,71,-402.964
-157,71,-493.415
-156,71,-584.935
-155,71,-677.089
-154,71,-769.438
-153,71,-861.536
-152,71,-952.943
-151,71,-1043.22
-150,71,-1131.94
-149,71,-1218.68
-148,71,-1303.03
-147,71,-1384.6
-146,71,-1463.02
-145,71,-1537.93
-144,71,-1609
-143,71,-1675.93
-142,71,-1738.43
-141,71,-1796.26
-140,71,-1849.2
-139,71,-1897.04
-138,71,-1939.63
-137,71,-1976.84
-136,71,-2008.57
-135,71,-2034.75
-134,71,-2055.35
-133,71,-2070.35
-132,71,-2079.79
-131,71,-2083.73
-130,71,-2082.23
-129,71,-2075.42
-128,71,-2063.42
-127,71,-2046.4
-126,71,-2024.53
-125,71,-1998.01
-124,71,-1967.06
-123,71,-1931.92
-122,71,-1892.82
-121,71,-1850.02
-120,71,-1803.79
-119,71,-1754.39
-118,71,-1702.11
-117,71,-1647.22
-116,71,-1589.99
-115,71,-1530.7
-114,71,-1469.61
-113,71,-1406.99
-112,71,-1343.08
-111,71,-1278.13
-110,71,-1212.35
-109,71,-1145.98
-108,71,-1079.2
-107,71,-1012.2
-106,71,-945.146
-105,71,-878.184
-104,71,-811.444
-103,71,-745.037
-102,71,-679.057
-101,71,-613.578
-100,71,-548.657
-99,71,-484.331
-98,71,-420.624
-97,71,-357.541
-96,71,-295.074
-95,71,-233.202
-94,71,-171.89
-93,71,-111.093
-92,71,-50.7592
-91,71,9.17374
-90,71,68.7714
-89,71,128.103
-88,71,187.241
-87,71,246.256
-86,71,305.217
-85,71,364.188
-84,71,423.229
-83,71,482.391
-82,71,541.716
-81,71,601.235
-80,71,660.967
-79,71,720.915
-78,71,781.069
-77,71,841.402
-76,71,901.871
-75,71,962.414
-74,71,1022.95
-73,71,1083.38
-72,71,1143.59
-71,71,1203.45
-70,71,1262.79
-69,71,1321.44
-68,71,1379.22
-67,71,1435.93
-66,71,1491.33
-65,71,1545.2
-64,71,1597.3
-63,71,1647.36
-62,71,1695.12
-61,71,1740.32
-60,71,1782.68
-59,71,1821.92
-58,71,1857.78
-57,71,1889.98
-56,71,1918.26
-55,71,1942.37
-54,71,1962.07
-53,71,1977.13
-52,71,1987.34
-51,71,1992.52
-50,71,1992.5
-49,71,1987.13
-48,71,1976.3
-47,71,1959.94
-46,71,1937.97
-45,71,1910.39
-44,71,1877.21
-43,71,1838.46
-42,71,1794.23
-41,71,1744.64
-40,71,1689.84
-39,71,1630.01
-38,71,1565.37
-37,71,1496.18
-36,71,1422.72
-35,71,1345.31
-34,71,1264.28
-33,71,1180.01
-32,71,1092.88
-31,71,1003.31
-30,71,911.719
-29,71,818.557
-28,71,724.276
-27,71,629.335
-26,71,534.2
-25,71,439.335
-24,71,345.204
-23,71,252.263
-22,71,160.959
-21,71,71.7248
-20,71,-15.0205
-19,71,-98.8784
-18,71,-179.472
-17,71,-256.447
-16,71,-329.479
-15,71,-398.27
-14,71,-462.554
-13,71,-522.097
-12,71,-576.698
-11,71,-626.192
-10,71,-670.45
-9,71,-709.38
-8,71,-742.924
-7,71,-771.063
-6,71,-793.815
-5,71,-811.232
-4,71,-823.402
-3,71,-830.449
-2,71,-832.527
-1,71,-829.826
0,71,-822.563
1,71,-810.984
2,71,-795.361
3,71,-775.993
4,71,-753.198
5,71,-727.315
6,71,-698.701
7,71,-667.725
8,71,-634.771
9,71,-600.231
10,71,-564.503
11,71,-527.989
12,71,-491.093
13,71,-454.216
14,71,-417.754
15,71,-382.097
16,71,-347.625
17,71,-314.706
18,71,-283.691
19,71,-254.917
20,71,-228.699
21,71,-205.332
22,71,-185.087
23,71,-168.211
24,71,-154.923
25,71,-145.414
26,71,-139.848
27,71,-138.355
28,71,-141.037
29,71,-147.963
30,71,-159.17
31,71,-174.663
32,71,-194.414
33,71,-218.363
34,71,-246.42
35,71,-278.461
36,71,-314.334
37,71,-353.858
38,71,-396.822
39,71,-442.989
40,71,-492.099
41,71,-543.865
42,71,-597.98
43,71,-654.118
44,71,-711.934
45,71,-771.067
46,71,-831.144
47,71,-891.779
48,71,-952.578
49,71,-1013.14
50,71,-1073.06
51,71,-1131.94
52,71,-1189.37
53,71,-1244.94
54,71,-1298.25
55,71,-1348.93
56,71,-1396.59
57,71,-1440.86
58,71,-1481.4
59,71,-1517.86
60,71,-1549.93
61,71,-1577.31
62,71,-1599.74
63,71,-1616.96
64,71,-1628.74
65,71,-1634.89
66,71,-1635.25
67,71,-1629.67
68,71,-1618.05
69,71,-1600.31
70,71,-1576.41
71,71,-1546.33
72,71,-1510.11
73,71,-1467.79
74,71,-1419.47
75,71,-1365.27
76,71,-1305.35
77,71,-1239.9
78,71,-1169.14
79,71,-1093.32
80,71,-1012.72
81,71,-927.659
82,71,-838.468
83,71,-745.508
84,71,-649.166
85,71,-549.847
86,71,-447.976
87,71,-343.994
88,71,-238.356
89,71,-131.528
90,71,-23.9851
91,71,83.7936
92,71,191.325
93,71,298.125
94,71,403.715
95,71,507.622
96,71,609.379
97,71,708.535
98,71,804.651
99,71,897.305
100,71,986.097
101,71,1070.65
102,71,1150.6
103,71,1225.63
104,71,1295.44
105,71,1359.77
106,71,1418.36
107,71,1471.04
108,71,1517.61
109,71,1557.97
110,71,1592
111,71,1619.66
112,71,1640.92
113,71,1655.79
114,71,1664.34
115,71,1666.64
116,71,1662.83
117,71,1653.06
118,71,1637.52
119,71,1616.44
120,71,1590.06
121,71,1558.68
122,71,1522.59
123,71,1482.13
124,71,1437.64
125,71,1389.52
126,71,1338.13
127,71,1283.88
128,71,1227.18
129,71,1168.46
130,71,1108.15
131,71,1046.66
132,71,984.441
133,71,921.905
134,71,859.475
135,71,797.563
136,71,736.57
137,71,676.883
138,71,618.871
139,71,562.887
140,71,509.261
141,71,458.304
142,71,410.3
143,71,365.506
144,71,324.154
145,71,286.444
146,71,252.55
147,71,222.612
148,71,196.738
149,71,175.007
150,71,157.463
151,71,144.117
152,71,134.949
153,71,129.906
154,71,128.903
155,71,131.825
156,71,138.526
157,71,148.828
158,71,162.53
159,71,179.4
160,71,199.184
161,71,221.6
162,71,246.35
163,71,273.111
164,71,301.545
165,71,331.3
166,71,362.008
167,71,393.292
168,71,424.766
169,71,456.041
170,71,486.722
171,71,516.417
172,71,544.735
173,71,571.291
174,71,595.708
175,71,617.622
176,71,636.681
177,71,652.55
178,71,664.913
179,71,673.476
180,71,677.969
-180,72,644.285
-179,72,644.128
-178,72,639.642
-177,72,630.653
-176,72,617.015
-175,72,598.616
-174,72,575.376
-173,72,547.248
-172,72,514.219
-171,72,476.313
-170,72,433.586
-169,72,386.13
-168,72,334.071
-167,72,277.568
-166,72,216.813
-165,72,152.028
-164,72,83.4652
-163,72,11.405
-162,72,-63.8467
-161,72,-141.96
-160,72,-222.585
-159,72,-305.351
-158,72,-389.872
-157,72,-475.749
-156,72,-562.571
-155,72,-649.923
-154,72,-737.381
-153,72,-824.524
-152,72,-910.927
-151,72,-996.175
-150,72,-1079.86
-149,72,-1161.57
-148,72,-1240.94
-147,72,-1317.58
-146,72,-1391.14
-145,72,-1461.29
-144,72,-1527.71
-143,72,-1590.12
-142,72,-1648.26
-141,72,-1701.9
-140,72,-1750.81
-139,72,-1794.84
-138,72,-1833.82
-137,72,-1867.64
-136,72,-1896.22
-135,72,-1919.49
-134,72,-1937.43
-133,72,-1950.05
-132,72,-1957.37
-131,72,-1959.46
-130,72,-1956.4
-129,72,-1948.31
-128,72,-1935.31
-127,72,-1917.57
-126,72,-1895.28
-125,72,-1868.62
-124,72,-1837.81
-123,72,-1803.08
-122,72,-1764.67
-121,72,-1722.84
-120,72,-1677.84
-119,72,-1629.94
-118,72,-1579.4
-117,72,-1526.5
-116,72,-1471.5
-115,72,-1414.67
-114,72,-1356.26
-113,72,-1296.53
-112,72,-1235.72
-111,72,-1174.06
-110,72,-1111.77
-109,72,-1049.05
-108,72,-986.101
-107,72,-923.088
-106,72,-860.17
-105,72,-797.486
-104,72,-735.158
-103,72,-673.288
-102,72,-611.961
-101,72,-551.242
-100,72,-491.18
-99,72,-431.806
-98,72,-373.134
-97,72,-315.164
-96,72,-257.879
-95,72,-201.25
-94,72,-145.235
-93,72,-89.7838
-92,72,-34.8347
-91,72,19.6801
-90,72,73.8338
-89,72,127.704
-88,72,181.368
-87,72,234.906
-86,72,288.394
-85,72,341.905
-84,72,395.506
-83,72,449.256
-82,72,503.207
-81,72,557.399
-80,72,611.857
-79,72,666.598
-78,72,721.62
-77,72,776.905
-76,72,832.421
-75,72,888.117
-74,72,943.923
-73,72,999.751
-72,72,1055.5
-71,72,1111.03
-70,72,1166.21
-69,72,1220.88
-68,72,1274.86
-67,72,1327.95
-66,72,1379.95
-65,72,1430.62
-64,72,1479.75
-63,72,1527.07
-62,72,1572.33
-61,72,1615.28
-60,72,1655.65
-59,72,1693.17
-58,72,1727.58
-57,72,1758.6
-56,72,1785.99
-55,72,1809.5
-54,72,1828.88
-53,72,1843.91
-52,72,1854.39
-51,72,1860.13
-50,72,1860.96
-49,72,1856.73
-48,72,1847.33
-47,72,1832.67
-46,72,1812.7
-45,72,1787.38
-44,72,1756.71
-43,72,1720.74
-42,72,1679.53
-41,72,1633.2
-40,72,1581.87
-39,72,1525.73
-38,72,1464.97
-37,72,1399.84
-36,72,1330.61
-35,72,1257.58
-34,72,1181.06
-33,72,1101.42
-32,72,1019.02
-31,72,934.248
-30,72,847.524
-29,72,759.267
-28,72,669.909
-27,72,579.894
-26,72,489.664
-25,72,399.668
-24,72,310.347
-23,72,222.139
-22,72,135.472
-21,72,50.7623
-20,72,-31.5894
-19,72,-111.201
-18,72,-187.71
-17,72,-260.779
-16,72,-330.096
-15,72,-395.375
-14,72,-456.361
-13,72,-512.829
-12,72,-564.589
-11,72,-611.481
-10,72,-653.382
-9,72,-690.203
-8,72,-721.889
-7,72,-748.423
-6,72,-769.819
-5,72,-786.129
-4,72,-797.437
-3,72,-803.861
-2,72,-805.549
-1,72,-802.681
0,72,-795.465
1,72,-784.136
2,72,-768.955
3,72,-750.206
4,72,-728.193
5,72,-703.241
6,72,-675.688
7,72,-645.89
8,72,-614.211
9,72,-581.024
10,72,-546.711
11,72,-511.655
12,72,-476.24
13,72,-440.849
14,72,-405.86
15,72,-371.645
16,72,-338.564
17,72,-306.969
18,72,-277.195
19,72,-249.562
20,72,-224.369
21,72,-201.899
22,72,-182.409
23,72,-166.133
24,72,-153.28
25,72,-144.033
26,72,-138.546
27,72,-136.944
28,72,-139.324
29,72,-145.75
30,72,-156.258
31,72,-170.852
32,72,-189.506
33,72,-212.164
34,72,-238.737
35,72,-269.11
36,72,-303.138
37,72,-340.647
38,72,-381.438
39,72,-425.285
40,72,-471.941
41,72,-521.132
42,72,-572.568
43,72,-625.938
44,72,-680.913
45,72,-737.151
46,72,-794.296
47,72,-851.983
48,72,-909.836
49,72,-967.475
50,72,-1024.51
51,72,-1080.57
52,72,-1135.25
53,72,-1188.18
54,72,-1238.97
55,72,-1287.27
56,72,-1332.7
57,72,-1374.91
58,72,-1413.58
59,72,-1448.38
60,72,-1479.01
61,72,-1505.19
62,72,-1526.65
63,72,-1543.16
64,72,-1554.5
65,72,-1560.48
66,72,-1560.95
67,72,-1555.77
68,72,-1544.83
69,72,-1528.07
70,72,-1505.43
71,72,-1476.91
72,72,-1442.53
73,72,-1402.34
74,72,-1356.42
75,72,-1304.9
76,72,-1247.91
77,72,-1185.63
78,72,-1118.29
79,72,-1046.1
80,72,-969.353
81,72,-888.327
82,72,-803.347
83,72,-714.757
84,72,-622.921
85,72,-528.228
86,72,-431.08
87,72,-331.899
88,72,-231.116
89,72,-129.178
90,72,-26.5356
91,72,76.3524
92,72,179.025
93,72,281.021
94,72,381.883
95,72,481.158
96,72,578.401
97,72,673.18
98,72,765.075
99,72,853.683
100,72,938.62
101,72,1019.52
102,72,1096.05
103,72,1167.9
104,72,1234.77
105,72,1296.41
106,72,1352.6
107,72,1403.14
108,72,1447.87
109,72,1486.66
110,72,1519.42
111,72,1546.09
112,72,1566.66
113,72,1581.13
114,72,1589.56
115,72,1592.02
116,72,1588.64
117,72,1579.57
118,72,1564.98
119,72,1545.09
120,72,1520.13
121,72,1490.39
122,72,1456.14
123,72,1417.7
124,72,1375.41
125,72,1329.62
126,72,1280.71
127,72,1229.04
128,72,1175.03
129,72,1119.07
130,72,1061.57
131,72,1002.93
132,72,943.572
133,72,883.897
134,72,824.309
135,72,765.199
136,72,706.951
137,72,649.935
138,72,594.506
139,72,541.001
140,72,489.736
141,72,441.009
142,72,395.092
143,72,352.232
144,72,312.651
145,72,276.544
146,72,244.074
147,72,215.378
148,72,190.561
149,72,169.697
150,72,152.829
151,72,139.97
152,72,131.1
153,72,126.168
154,72,125.095
155,72,127.769
156,72,134.05
157,72,143.771
158,72,156.736
159,72,172.725
160,72,191.492
161,72,212.77
162,72,236.271
163,72,261.687
164,72,288.694
165,72,316.953
166,72,346.113
167,72,375.813
168,72,405.684
169,72,435.352
170,72,464.441
171,72,492.575
172,72,519.38
173,72,544.489
174,72,567.544
175,72,588.194
176,72,606.106
177,72,620.961
178,72,632.458
179,72,640.318
180,72,644.285
-180,73,607.004
-179,73,606.358
-178,73,601.603
-177,73,592.578
-176,73,579.149
-175,73,561.212
-174,73,538.696
-173,73,511.56
-172,73,479.798
-171,73,443.436
-170,73,402.533
-169,73,357.18
-168,73,307.501
-167,73,253.653
-166,73,195.821
-165,73,134.221
-164,73,69.0974
-163,73,0.719086
-162,73,-70.6196
-161,73,-144.602
-160,73,-220.893
-159,73,-299.137
-158,73,-378.967
-157,73,-460.001
-156,73,-541.849
-155,73,-624.114
-154,73,-706.395
-153,73,-788.29
-152,73,-869.399
-151,73,-949.327
-150,73,-1027.69
-149,73,-1104.1
-148,73,-1178.2
-147,73,-1249.64
-146,73,-1318.09
-145,73,-1383.23
-144,73,-1444.77
-143,73,-1502.45
-142,73,-1556.02
-141,73,-1605.26
-140,73,-1649.98
-139,73,-1690.03
-138,73,-1725.26
-137,73,-1755.57
-136,73,-1780.89
-135,73,-1801.18
-134,73,-1816.4
-133,73,-1826.58
-132,73,-1831.75
-131,73,-1831.98
