Phi[deg],Theta[deg],im(rETheta)[mV]
67,107,-2101.04
68,107,-2375.66
69,107,-2642.37
70,107,-2900.58
71,107,-3149.77
72,107,-3389.43
73,107,-3619.08
74,107,-3838.26
75,107,-4046.56
76,107,-4243.59
77,107,-4428.98
78,107,-4602.4
79,107,-4763.53
80,107,-4912.08
81,107,-5047.79
82,107,-5170.43
83,107,-5279.77
84,107,-5375.62
85,107,-5457.81
86,107,-5526.18
87,107,-5580.61
88,107,-5620.98
89,107,-5647.21
90,107,-5659.23
91,107,-5656.99
92,107,-5640.46
93,107,-5609.65
94,107,-5564.58
95,107,-5505.27
96,107,-5431.81
97,107,-5344.28
98,107,-5242.79
99,107,-5127.49
100,107,-4998.55
101,107,-4856.16
102,107,-4700.55
103,107,-4531.97
104,107,-4350.72
105,107,-4157.11
106,107,-3951.49
107,107,-3734.26
108,107,-3505.83
109,107,-3266.66
110,107,-3017.24
111,107,-2758.1
112,107,-2489.8
113,107,-2212.95
114,107,-1928.18
115,107,-1636.17
116,107,-1337.61
117,107,-1033.26
118,107,-723.882
119,107,-410.284
120,107,-93.302
121,107,226.203
122,107,547.341
123,107,869.203
124,107,1190.86
125,107,1511.36
126,107,1829.74
127,107,2145.04
128,107,2456.27
129,107,2762.45
130,107,3062.62
131,107,3355.79
132,107,3641.02
133,107,3917.35
134,107,4183.86
135,107,4439.66
136,107,4683.89
137,107,4915.71
138,107,5134.33
139,107,5339.01
140,107,5529.06
141,107,5703.84
142,107,5862.76
143,107,6005.31
144,107,6131.04
145,107,6239.55
146,107,6330.54
147,107,6403.78
148,107,6459.1
149,107,6496.42
150,107,6515.74
151,107,6517.14
152,107,6500.77
153,107,6466.87
154,107,6415.76
155,107,6347.82
156,107,6263.52
157,107,6163.39
158,107,6048.05
159,107,5918.16
160,107,5774.45
161,107,5617.72
162,107,5448.79
163,107,5268.57
164,107,5077.96
165,107,4877.95
166,107,4669.52
167,107,4453.68
168,107,4231.49
169,107,4003.99
170,107,3772.23
171,107,3537.27
172,107,3300.16
173,107,3061.95
174,107,2823.66
175,107,2586.3
176,107,2350.84
177,107,2118.22
178,107,1889.37
179,107,1665.15
180,107,1446.38
-180,108,1441.05
-179,108,1229.85
-178,108,1025.66
-177,108,829.149
-176,108,640.933
-175,108,461.566
-174,108,291.545
-173,108,131.302
-172,108,-18.7927
-171,108,-158.434
-170,108,-287.382
-169,108,-405.459
-168,108,-512.554
-167,108,-608.62
-166,108,-693.674
-165,108,-767.792
-164,108,-831.114
-163,108,-883.837
-162,108,-926.214
-161,108,-958.553
-160,108,-981.214
-159,108,-994.603
-158,108,-999.174
-157,108,-995.421
-156,108,-983.875
-155,108,-965.103
-154,108,-939.701
-153,108,-908.291
-152,108,-871.515
-151,108,-830.035
-150,108,-784.522
-149,108,-735.657
-148,108,-684.124
-147,108,-630.604
-146,108,-575.776
-145,108,-520.305
-144,108,-464.843
-143,108,-410.025
-142,108,-356.461
-141,108,-304.737
-140,108,-255.407
-139,108,-208.994
-138,108,-165.984
-137,108,-126.825
-136,108,-91.9241
-135,108,-61.6443
-134,108,-36.305
-133,108,-16.1791
-132,108,-1.49279
-131,108,7.57565
-130,108,10.8957
-129,108,8.38496
-128,108,0.00830402
-127,108,-14.2224
-126,108,-34.2494
-125,108,-59.9705
-124,108,-91.2405
-123,108,-127.873
-122,108,-169.642
-121,108,-216.287
-120,108,-267.508
-119,108,-322.98
-118,108,-382.342
-117,108,-445.213
-116,108,-511.186
-115,108,-579.833
-114,108,-650.712
-113,108,-723.364
-112,108,-797.324
-111,108,-872.115
-110,108,-947.259
-109,108,-1022.28
-108,108,-1096.69
-107,108,-1170.03
-106,108,-1241.83
-105,108,-1311.63
-104,108,-1379.01
-103,108,-1443.54
-102,108,-1504.81
-101,108,-1562.45
-100,108,-1616.09
-99,108,-1665.41
-98,108,-1710.11
-97,108,-1749.91
-96,108,-1784.57
-95,108,-1813.87
-94,108,-1837.65
-93,108,-1855.77
-92,108,-1868.11
-91,108,-1874.61
-90,108,-1875.24
-89,108,-1870
-88,108,-1858.94
-87,108,-1842.13
-86,108,-1819.68
-85,108,-1791.76
-84,108,-1758.53
-83,108,-1720.23
-82,108,-1677.09
-81,108,-1629.4
-80,108,-1577.46
-79,108,-1521.62
-78,108,-1462.23
-77,108,-1399.66
-76,108,-1334.33
-75,108,-1266.65
-74,108,-1197.05
-73,108,-1125.97
-72,108,-1053.86
-71,108,-981.181
-70,108,-908.389
-69,108,-835.941
-68,108,-764.29
-67,108,-693.881
-66,108,-625.15
-65,108,-558.521
-64,108,-494.4
-63,108,-433.178
-62,108,-375.221
-61,108,-320.876
-60,108,-270.462
-59,108,-224.271
-58,108,-182.565
-57,108,-145.575
-56,108,-113.501
-55,108,-86.5058
-54,108,-64.719
-53,108,-48.2326
-52,108,-37.1016
-51,108,-31.3428
-50,108,-30.9343
-49,108,-35.8151
-48,108,-45.885
-47,108,-61.0043
-46,108,-80.9942
-45,108,-105.637
-44,108,-134.676
-43,108,-167.817
-42,108,-204.729
-41,108,-245.046
-40,108,-288.364
-39,108,-334.25
-38,108,-382.236
-37,108,-431.827
-36,108,-482.499
-35,108,-533.704
-34,108,-584.871
-33,108,-635.409
-32,108,-684.711
-31,108,-732.157
-30,108,-777.118
-29,108,-818.959
-28,108,-857.04
-27,108,-890.727
-26,108,-919.389
-25,108,-942.408
-24,108,-959.178
-23,108,-969.113
-22,108,-971.652
-21,108,-966.258
-20,108,-952.429
-19,108,-929.698
-18,108,-897.638
-17,108,-855.865
-16,108,-804.044
-15,108,-741.891
-14,108,-669.175
-13,108,-585.723
-12,108,-491.421
-11,108,-386.218
-10,108,-270.126
-9,108,-143.223
-8,108,-5.65072
-7,108,142.379
-6,108,300.587
-5,108,468.63
-4,108,646.095
-3,108,832.505
-2,108,1027.32
-1,108,1229.93
0,108,1439.68
1,108,1655.85
2,108,1877.66
3,108,2104.28
4,108,2334.85
5,108,2568.45
6,108,2804.14
7,108,3040.93
8,108,3277.8
9,108,3513.73
10,108,3747.67
11,108,3978.56
12,108,4205.33
13,108,4426.93
14,108,4642.31
15,108,4850.42
16,108,5050.24
17,108,5240.8
18,108,5421.12
19,108,5590.28
20,108,5747.41
21,108,5891.69
22,108,6022.32
23,108,6138.61
24,108,6239.89
25,108,6325.58
26,108,6395.17
27,108,6448.2
28,108,6484.3
29,108,6503.19
30,108,6504.65
31,108,6488.55
32,108,6454.81
33,108,6403.48
34,108,6334.64
35,108,6248.47
36,108,6145.21
37,108,6025.2
38,108,5888.81
39,108,5736.52
40,108,5568.82
41,108,5386.31
42,108,5189.61
43,108,4979.4
44,108,4756.42
45,108,4521.43
46,108,4275.24
47,108,4018.68
48,108,3752.61
49,108,3477.93
50,108,3195.52
51,108,2906.31
52,108,2611.22
53,108,2311.17
54,108,2007.09
55,108,1699.89
56,108,1390.5
57,108,1079.81
58,108,768.712
59,108,458.073
60,108,148.743
61,108,-158.449
62,108,-462.7
63,108,-763.233
64,108,-1059.3
65,108,-1350.17
66,108,-1635.16
67,108,-1913.61
68,108,-2184.87
69,108,-2448.36
70,108,-2703.51
71,108,-2949.76
72,108,-3186.61
73,108,-3413.59
74,108,-3630.24
75,108,-3836.14
76,108,-4030.91
77,108,-4214.16
78,108,-4385.57
79,108,-4544.82
80,108,-4691.62
81,108,-4825.71
82,108,-4946.85
83,108,-5054.82
84,108,-5149.43
85,108,-5230.51
86,108,-5297.9
87,108,-5351.48
88,108,-5391.13
89,108,-5416.78
90,108,-5428.35
91,108,-5425.81
92,108,-5409.12
93,108,-5378.29
94,108,-5333.35
95,108,-5274.33
96,108,-5201.31
97,108,-5114.37
98,108,-5013.65
99,108,-4899.28
100,108,-4771.45
101,108,-4630.34
102,108,-4476.19
103,108,-4309.26
104,108,-4129.85
105,108,-3938.27
106,108,-3734.88
107,108,-3520.07
108,108,-3294.27
109,108,-3057.93
110,108,-2811.55
111,108,-2555.65
112,108,-2290.8
113,108,-2017.61
114,108,-1736.69
115,108,-1448.74
116,108,-1154.44
117,108,-854.534
118,108,-549.792
119,108,-241.011
120,108,70.982
121,108,385.334
122,108,701.168
123,108,1017.58
124,108,1333.66
125,108,1648.47
126,108,1961.07
127,108,2270.49
128,108,2575.77
129,108,2875.96
130,108,3170.1
131,108,3457.23
132,108,3736.41
133,108,4006.71
134,108,4267.24
135,108,4517.12
136,108,4755.5
137,108,4981.56
138,108,5194.55
139,108,5393.72
140,108,5578.4
141,108,5747.97
142,108,5901.86
143,108,6039.56
144,108,6160.63
145,108,6264.7
146,108,6351.46
147,108,6420.7
148,108,6472.24
149,108,6506.02
150,108,6522.04
151,108,6520.38
152,108,6501.18
153,108,6464.7
154,108,6411.23
155,108,6341.17
156,108,6254.98
157,108,6153.19
158,108,6036.4
159,108,5905.27
160,108,5760.52
161,108,5602.94
162,108,5433.35
163,108,5252.64
164,108,5061.72
165,108,4861.55
166,108,4653.11
167,108,4437.41
168,108,4215.48
169,108,3988.36
170,108,3757.1
171,108,3522.75
172,108,3286.35
173,108,3048.94
174,108,2811.54
175,108,2575.14
176,108,2340.72
177,108,2109.21
178,108,1881.53
179,108,1658.53
180,108,1441.05
-180,109,1435.83
-179,109,1226.09
-178,109,1023.39
-177,109,828.421
-176,109,641.774
-175,109,464.007
-174,109,295.61
-173,109,137.013
-172,109,-11.417
-171,109,-149.378
-170,109,-276.632
-169,109,-393.005
-168,109,-498.389
-167,109,-592.739
-166,109,-676.073
-165,109,-748.471
-164,109,-810.072
-163,109,-861.076
-162,109,-901.737
-161,109,-932.363
-160,109,-953.313
-159,109,-964.994
-158,109,-967.858
-157,109,-962.396
-156,109,-949.139
-155,109,-928.649
-154,109,-901.519
-153,109,-868.366
-152,109,-829.827
-151,109,-786.556
-150,109,-739.22
-149,109,-688.49
-148,109,-635.043
-147,109,-579.552
-146,109,-522.685
-145,109,-465.098
-144,109,-407.433
-143,109,-350.314
-142,109,-294.341
-141,109,-240.09
-140,109,-188.105
-139,109,-138.899
-138,109,-92.9493
-137,109,-50.6944
-136,109,-12.5334
-135,109,21.177
-134,109,50.1235
-133,109,74.0378
-132,109,92.6973
-131,109,105.926
-130,109,113.593
-129,109,115.616
-128,109,111.956
-127,109,102.622
-126,109,87.6649
-125,109,67.18
-124,109,41.3032
-123,109,10.2101
-122,109,-25.8859
-121,109,-66.7361
-120,109,-112.059
-119,109,-161.542
-118,109,-214.845
-117,109,-271.603
-116,109,-331.428
-115,109,-393.915
-114,109,-458.64
-113,109,-525.167
-112,109,-593.05
-111,109,-661.836
-110,109,-731.069
-109,109,-800.29
-108,109,-869.043
-107,109,-936.877
-106,109,-1003.35
-105,109,-1068.03
-104,109,-1130.5
-103,109,-1190.35
-102,109,-1247.2
-101,109,-1300.69
-100,109,-1350.48
-99,109,-1396.24
-98,109,-1437.69
-97,109,-1474.57
-96,109,-1506.65
-95,109,-1533.73
-94,109,-1555.64
-93,109,-1572.25
-92,109,-1583.46
-91,109,-1589.2
-90,109,-1589.46
-89,109,-1584.22
-88,109,-1573.55
-87,109,-1557.5
-86,109,-1536.21
-85,109,-1509.8
-84,109,-1478.46
-83,109,-1442.4
-82,109,-1401.87
-81,109,-1357.12
-80,109,-1308.47
-79,109,-1256.22
-78,109,-1200.73
-77,109,-1142.36
-76,109,-1081.49
-75,109,-1018.53
-74,109,-953.883
-73,109,-887.979
-72,109,-821.245
-71,109,-754.117
-70,109,-687.031
-69,109,-620.421
-68,109,-554.719
-67,109,-490.349
-66,109,-427.723
-65,109,-367.242
-64,109,-309.292
-63,109,-254.242
-62,109,-202.437
-61,109,-154.204
-60,109,-109.842
-59,109,-69.626
-58,109,-33.8009
-57,109,-2.58212
-56,109,23.8462
-55,109,45.3328
-54,109,61.7605
-53,109,73.047
-52,109,79.1459
-51,109,80.0472
-50,109,75.7783
-49,109,66.4036
-48,109,52.0256
-47,109,32.7844
-46,109,8.85818
-45,109,-19.5377
-44,109,-52.1505
-43,109,-88.6911
-42,109,-128.834
-41,109,-172.22
-40,109,-218.455
-39,109,-267.113
-38,109,-317.737
-37,109,-369.841
-36,109,-422.912
-35,109,-476.413
-34,109,-529.784
-33,109,-582.446
-32,109,-633.802
-31,109,-683.243
-30,109,-730.151
-29,109,-773.9
-28,109,-813.862
-27,109,-849.411
-26,109,-879.924
-25,109,-904.791
-24,109,-923.413
-23,109,-935.21
-22,109,-939.627
-21,109,-936.131
-20,109,-924.224
-19,109,-903.44
-18,109,-873.356
-17,109,-833.587
-16,109,-783.799
-15,109,-723.707
-14,109,-653.078
-13,109,-571.737
-12,109,-479.566
-11,109,-376.51
-10,109,-262.577
-9,109,-137.837
-8,109,-2.42889
-7,109,143.443
-6,109,299.509
-5,109,465.431
-4,109,640.805
-3,109,825.162
-2,109,1017.97
-1,109,1218.64
0,109,1426.51
1,109,1640.87
2,109,1860.96
3,109,2085.96
4,109,2315.02
5,109,2547.23
6,109,2781.65
7,109,3017.3
8,109,3253.2
9,109,3488.31
10,109,3721.6
11,109,3952.01
12,109,4178.5
13,109,4400.02
14,109,4615.51
15,109,4823.96
16,109,5024.34
17,109,5215.67
18,109,5397.01
19,109,5567.42
20,109,5726.05
21,109,5872.06
22,109,6004.68
23,109,6123.2
24,109,6226.97
25,109,6315.39
26,109,6387.94
27,109,6444.18
28,109,6483.74
29,109,6506.31
30,109,6511.67
31,109,6499.69
32,109,6470.28
33,109,6423.47
34,109,6359.33
35,109,6278.04
36,109,6179.83
37,109,6065.01
38,109,5933.95
39,109,5787.09
40,109,5624.94
41,109,5448.07
42,109,5257.07
43,109,5052.64
44,109,4835.47
45,109,4606.31
46,109,4365.97
47,109,4115.25
48,109,3855.02
49,109,3586.13
50,109,3309.48
51,109,3025.97
52,109,2736.51
53,109,2442.01
54,109,2143.39
55,109,1841.55
56,109,1537.42
57,109,1231.87
58,109,925.789
59,109,620.041
60,109,315.47
61,109,12.898
62,109,-286.874
63,109,-583.071
64,109,-874.945
65,109,-1161.78
66,109,-1442.87
67,109,-1717.57
68,109,-1985.25
69,109,-2245.29
70,109,-2497.13
71,109,-2740.24
72,109,-2974.09
73,109,-3198.21
74,109,-3412.15
75,109,-3615.48
76,109,-3807.81
77,109,-3988.78
78,109,-4158.04
79,109,-4315.28
80,109,-4460.21
81,109,-4592.57
82,109,-4712.12
83,109,-4818.64
84,109,-4911.93
85,109,-4991.83
86,109,-5058.19
87,109,-5110.87
88,109,-5149.77
89,109,-5174.81
90,109,-5185.93
91,109,-5183.07
92,109,-5166.23
93,109,-5135.4
94,109,-5090.62
95,109,-5031.92
96,109,-4959.39
97,109,-4873.12
98,109,-4773.24
99,109,-4659.89
100,109,-4533.25
101,109,-4393.53
102,109,-4240.96
103,109,-4075.81
104,109,-3898.37
105,109,-3708.97
106,109,-3507.97
107,109,-3295.76
108,109,-3072.76
109,109,-2839.44
110,109,-2596.3
111,109,-2343.85
112,109,-2082.67
113,109,-1813.36
114,109,-1536.54
115,109,-1252.88
116,109,-963.088
117,109,-667.89
118,109,-368.049
119,109,-64.3539
120,109,242.375
121,109,551.295
122,109,861.54
123,109,1172.22
124,109,1482.43
125,109,1791.26
126,109,2097.76
127,109,2401.01
128,109,2700.05
129,109,2993.94
130,109,3281.74
131,109,3562.52
132,109,3835.36
133,109,4099.34
134,109,4353.59
135,109,4597.25
136,109,4829.49
137,109,5049.52
138,109,5256.58
139,109,5449.96
140,109,5629
141,109,5793.1
142,109,5941.7
143,109,6074.3
144,109,6190.49
145,109,6289.89
146,109,6372.21
147,109,6437.24
148,109,6484.82
149,109,6514.88
150,109,6527.43
151,109,6522.55
152,109,6500.39
153,109,6461.2
154,109,6405.27
155,109,6333.01
156,109,6244.85
157,109,6141.33
158,109,6023.04
159,109,5890.64
160,109,5744.84
161,109,5586.41
162,109,5416.18
163,109,5235.01
164,109,5043.82
165,109,4843.54
166,109,4635.16
167,109,4419.67
168,109,4198.1
169,109,3971.46
170,109,3740.81
171,109,3507.18
172,109,3271.61
173,109,3035.13
174,109,2798.74
175,109,2563.43
176,109,2330.18
177,109,2099.92
178,109,1873.54
179,109,1651.9
180,109,1435.83
-180,110,1430.69
-179,110,1222.53
-178,110,1021.46
-177,110,828.137
-176,110,643.17
-175,110,467.105
-174,110,300.429
-173,110,143.567
-172,110,-3.11602
-171,110,-139.322
-170,110,-264.817
-169,110,-379.429
-168,110,-483.053
-167,110,-575.645
-166,110,-657.225
-165,110,-727.876
-164,110,-787.738
-163,110,-837.01
-162,110,-875.947
-161,110,-904.858
-160,110,-924.1
-159,110,-934.078
-158,110,-935.243
-157,110,-928.084
-156,110,-913.128
-155,110,-890.933
-154,110,-862.086
-153,110,-827.2
-152,110,-786.905
-151,110,-741.849
-150,110,-692.69
-149,110,-640.092
-148,110,-584.722
-147,110,-527.243
-146,110,-468.314
-145,110,-408.581
-144,110,-348.676
-143,110,-289.211
-142,110,-230.777
-141,110,-173.937
-140,110,-119.227
-139,110,-67.1502
-138,110,-18.1733
-137,110,27.2727
-136,110,68.7966
-135,110,106.048
-134,110,138.72
-133,110,166.548
-132,110,189.313
-131,110,206.839
-130,110,218.997
-129,110,225.702
-128,110,226.913
-127,110,222.633
-126,110,212.908
-125,110,197.823
-124,110,177.506
-123,110,152.121
-122,110,121.868
-121,110,86.982
-120,110,47.7293
-119,110,4.40506
-118,110,-42.6684
-117,110,-93.1448
-116,110,-146.657
-115,110,-202.818
-114,110,-261.227
-113,110,-321.47
-112,110,-383.122
-111,110,-445.753
-110,110,-508.927
-109,110,-572.209
-108,110,-635.165
-107,110,-697.366
-106,110,-758.389
-105,110,-817.823
-104,110,-875.269
-103,110,-930.343
-102,110,-982.678
-101,110,-1031.93
-100,110,-1077.77
-99,110,-1119.9
-98,110,-1158.04
-97,110,-1191.95
-96,110,-1221.4
-95,110,-1246.22
-94,110,-1266.23
-93,110,-1281.31
-92,110,-1291.38
-91,110,-1296.37
-90,110,-1296.25
-89,110,-1291.04
-88,110,-1280.77
-87,110,-1265.53
-86,110,-1245.42
-85,110,-1220.58
-84,110,-1191.19
-83,110,-1157.45
-82,110,-1119.59
-81,110,-1077.87
-80,110,-1032.58
-79,110,-984.023
-78,110,-932.533
-77,110,-878.459
-76,110,-822.168
-75,110,-764.043
-74,110,-704.477
-73,110,-643.874
-72,110,-582.642
-71,110,-521.197
-70,110,-459.952
-69,110,-399.32
-68,110,-339.71
-67,110,-281.522
-66,110,-225.147
-65,110,-170.964
-64,110,-119.336
-63,110,-70.6094
-62,110,-25.1108
-61,110,16.8551
-60,110,55.0075
-59,110,89.0907
-58,110,118.876
-57,110,144.165
-56,110,164.788
-55,110,180.607
-54,110,191.517
-53,110,197.445
-52,110,198.354
-51,110,194.242
-50,110,185.142
-49,110,171.121
-48,110,152.286
-47,110,128.777
-46,110,100.772
-45,110,68.485
-44,110,32.1652
-43,110,-7.90259
-42,110,-51.3987
-41,110,-97.97
-40,110,-147.23
-39,110,-198.762
-38,110,-252.117
-37,110,-306.82
-36,110,-362.368
-35,110,-418.234
-34,110,-473.869
-33,110,-528.705
-32,110,-582.158
-31,110,-633.628
-30,110,-682.509
-29,110,-728.183
-28,110,-770.035
-27,110,-807.447
-26,110,-839.805
-25,110,-866.508
-24,110,-886.965
-23,110,-900.603
-22,110,-906.871
-21,110,-905.243
-20,110,-895.225
-19,110,-876.356
-18,110,-848.213
-17,110,-810.415
-16,110,-762.628
-15,110,-704.566
-14,110,-635.997
-13,110,-556.743
-12,110,-466.684
-11,110,-365.762
-10,110,-253.979
-9,110,-131.402
-8,110,1.83535
-7,110,145.537
-6,110,299.438
-5,110,463.209
-4,110,636.454
-3,110,818.712
-2,110,1009.46
-1,110,1208.12
0,110,1414.04
1,110,1626.52
2,110,1844.8
3,110,2068.1
4,110,2295.55
5,110,2526.26
6,110,2759.3
7,110,2993.72
8,110,3228.53
9,110,3462.71
10,110,3695.23
11,110,3925.07
12,110,4151.17
13,110,4372.49
14,110,4588
15,110,4796.68
16,110,4997.52
17,110,5189.55
18,110,5371.82
19,110,5543.42
20,110,5703.48
21,110,5851.18
22,110,5985.75
23,110,6106.48
24,110,6212.71
25,110,6303.86
26,110,6379.4
27,110,6438.89
28,110,6481.94
29,110,6508.25
30,110,6517.59
31,110,6509.82
32,110,6484.84
33,110,6442.68
34,110,6383.39
35,110,6307.13
36,110,6214.13
37,110,6104.68
38,110,5979.14
39,110,5837.93
40,110,5681.55
41,110,5510.55
42,110,5325.51
43,110,5127.1
44,110,4916
45,110,4692.96
46,110,4458.75
47,110,4214.17
48,110,3960.06
49,110,3697.28
50,110,3426.69
51,110,3149.19
52,110,2865.67
53,110,2577.04
54,110,2284.2
55,110,1988.04
56,110,1689.48
57,110,1389.38
58,110,1088.63
59,110,788.076
60,110,488.563
61,110,190.908
62,110,-104.094
63,110,-395.672
64,110,-683.081
65,110,-965.602
66,110,-1242.54
67,110,-1513.25
68,110,-1777.09
69,110,-2033.45
70,110,-2281.77
71,110,-2521.51
72,110,-2752.16
73,110,-2973.23
74,110,-3184.27
75,110,-3384.86
76,110,-3574.6
77,110,-3753.13
78,110,-3920.11
79,110,-4075.21
80,110,-4218.16
81,110,-4348.68
82,110,-4466.54
83,110,-4571.52
84,110,-4663.42
85,110,-4742.08
86,110,-4807.34
87,110,-4859.09
88,110,-4897.21
89,110,-4921.62
90,110,-4932.27
91,110,-4929.11
92,110,-4912.12
93,110,-4881.32
94,110,-4836.73
95,110,-4778.4
96,110,-4706.42
97,110,-4620.88
98,110,-4521.91
99,110,-4409.66
100,110,-4284.33
101,110,-4146.11
102,110,-3995.24
103,110,-3832
104,110,-3656.68
105,110,-3469.61
106,110,-3271.16
107,110,-3061.72
108,110,-2841.71
109,110,-2611.61
110,110,-2371.9
111,110,-2123.12
112,110,-1865.82
113,110,-1600.62
114,110,-1328.13
115,110,-1049.01
116,110,-763.978
117,110,-473.742
118,110,-179.061
119,110,119.28
120,110,420.474
121,110,723.686
122,110,1028.06
123,110,1332.72
124,110,1636.78
125,110,1939.33
126,110,2239.46
127,110,2536.24
128,110,2828.74
129,110,3116.05
130,110,3397.22
131,110,3671.36
132,110,3937.57
133,110,4194.94
134,110,4442.63
135,110,4679.78
136,110,4905.61
137,110,5119.32
138,110,5320.19
139,110,5507.52
140,110,5680.67
141,110,5839.04
142,110,5982.11
143,110,6109.38
144,110,6220.46
145,110,6314.97
146,110,6392.65
147,110,6453.27
148,110,6496.7
149,110,6522.88
150,110,6531.8
151,110,6523.56
152,110,6498.32
153,110,6456.3
154,110,6397.82
155,110,6323.25
156,110,6233.06
157,110,6127.76
158,110,6007.93
159,110,5874.24
160,110,5727.37
161,110,5568.1
162,110,5397.24
163,110,5215.65
164,110,5024.23
165,110,4823.91
166,110,4615.65
167,110,4400.45
168,110,4179.32
169,110,3953.27
170,110,3723.33
171,110,3490.54
172,110,3255.91
173,110,3020.48
174,110,2785.23
175,110,2551.15
176,110,2319.21
177,110,2090.32
178,110,1865.37
179,110,1645.23
180,110,1430.69
-180,111,1425.6
-179,111,1219.14
-178,111,1019.81
-177,111,828.251
-176,111,645.07
-175,111,470.806
-174,111,305.943
-173,111,150.903
-172,111,6.04299
-171,111,-128.34
-170,111,-252.015
-169,111,-364.814
-168,111,-466.633
-167,111,-557.431
-166,111,-637.231
-165,111,-706.114
-164,111,-764.222
-163,111,-811.756
-162,111,-848.969
-161,111,-876.168
-160,111,-893.711
-159,111,-902
-158,111,-901.482
-157,111,-892.643
-156,111,-876.006
-155,111,-852.124
-154,111,-821.579
-153,111,-784.976
-152,111,-742.94
-151,111,-696.109
-150,111,-645.134
-149,111,-590.67
-148,111,-533.373
-147,111,-473.898
-146,111,-412.892
-145,111,-350.991
-144,111,-288.815
-143,111,-226.967
-142,111,-166.025
-141,111,-106.545
-140,111,-49.049
-139,111,5.96836
-138,111,58.0487
-137,111,106.77
-136,111,151.748
-135,111,192.639
-134,111,229.141
-133,111,260.994
-132,111,287.98
-131,111,309.927
-130,111,326.702
-129,111,338.221
-128,111,344.437
-127,111,345.349
-126,111,340.995
-125,111,331.453
-124,111,316.84
-123,111,297.307
-122,111,273.043
-121,111,244.267
-120,111,211.23
-119,111,174.208
-118,111,133.508
-117,111,89.4539
-116,111,42.3948
-115,111,-7.3047
-114,111,-59.2645
-113,111,-113.092
-112,111,-168.386
-111,111,-224.737
-110,111,-281.734
-109,111,-338.963
-108,111,-396.012
-107,111,-452.473
-106,111,-507.947
-105,111,-562.041
-104,111,-614.378
-103,111,-664.592
-102,111,-712.335
-101,111,-757.278
-100,111,-799.113
-99,111,-837.554
-98,111,-872.339
-97,111,-903.234
-96,111,-930.031
-95,111,-952.551
-94,111,-970.645
-93,111,-984.195
-92,111,-993.114
-91,111,-997.347
-90,111,-996.873
-89,111,-991.7
-88,111,-981.872
-87,111,-967.464
-86,111,-948.58
-85,111,-925.359
-84,111,-897.967
-83,111,-866.599
-82,111,-831.479
-81,111,-792.856
-80,111,-751.002
-79,111,-706.215
-78,111,-658.809
-77,111,-609.119
-76,111,-557.496
-75,111,-504.302
-74,111,-449.913
-73,111,-394.712
-72,111,-339.088
-71,111,-283.432
-70,111,-228.138
-69,111,-173.595
-68,111,-120.19
-67,111,-68.3007
-66,111,-18.2952
-65,111,29.4704
-64,111,74.6547
-63,111,116.933
-62,111,156.001
-61,111,191.573
-60,111,223.388
-59,111,251.208
-58,111,274.824
-57,111,294.052
-56,111,308.737
-55,111,318.754
-54,111,324.012
-53,111,324.448
-52,111,320.035
-51,111,310.776
-50,111,296.712
-49,111,277.915
-48,111,254.493
-47,111,226.59
-46,111,194.383
-45,111,158.084
-44,111,117.94
-43,111,74.2335
-42,111,27.2775
-41,111,-22.5805
-40,111,-74.9613
-39,111,-129.455
-38,111,-185.624
-37,111,-243
-36,111,-301.091
-35,111,-359.381
-34,111,-417.331
-33,111,-474.384
-32,111,-529.966
-31,111,-583.491
-30,111,-634.36
-29,111,-681.97
-28,111,-725.713
-27,111,-764.982
-26,111,-799.174
-25,111,-827.694
-24,111,-849.962
-23,111,-865.411
-22,111,-873.497
-21,111,-873.702
-20,111,-865.534
-19,111,-848.539
-18,111,-822.297
-17,111,-786.43
-16,111,-740.605
-15,111,-684.537
-14,111,-617.994
-13,111,-540.798
-12,111,-452.826
-11,111,-354.018
-10,111,-244.373
-9,111,-123.954
-8,111,7.11245
-7,111,148.634
-6,111,300.354
-5,111,461.949
-4,111,633.032
-3,111,813.15
-2,111,1001.79
-1,111,1198.38
0,111,1402.28
1,111,1612.8
2,111,1829.21
3,111,2050.7
4,111,2276.45
5,111,2505.57
6,111,2737.14
7,111,2970.21
8,111,3203.82
9,111,3436.95
10,111,3668.6
11,111,3897.74
12,111,4123.34
13,111,4344.35
14,111,4559.78
15,111,4768.59
16,111,4969.79
17,111,5162.43
18,111,5345.55
19,111,5518.26
20,111,5679.69
21,111,5829.02
22,111,5965.5
23,111,6088.4
24,111,6197.09
25,111,6290.96
26,111,6369.5
27,111,6432.25
28,111,6478.83
29,111,6508.93
30,111,6522.32
31,111,6518.84
32,111,6498.39
33,111,6460.98
34,111,6406.67
35,111,6335.59
36,111,6247.95
37,111,6144.04
38,111,6024.21
39,111,5888.85
40,111,5738.45
41,111,5573.54
42,111,5394.7
43,111,5202.55
44,111,4997.79
45,111,4781.13
46,111,4553.33
47,111,4315.17
48,111,4067.48
49,111,3811.09
50,111,3546.87
51,111,3275.68
52,111,2998.41
53,111,2715.96
54,111,2429.2
55,111,2139.04
56,111,1846.35
57,111,1552.02
58,111,1256.9
59,111,961.853
60,111,667.699
61,111,375.255
62,111,85.3119
63,111,-201.364
64,111,-484.03
65,111,-761.971
66,111,-1034.5
67,111,-1300.96
68,111,-1560.71
69,111,-1813.16
70,111,-2057.74
71,111,-2293.9
72,111,-2521.14
73,111,-2738.96
