Phi[deg],Theta[deg],re(rETheta)[mV]
-67,106,1461.68
-66,106,1389.57
-65,106,1315.17
-64,106,1238.73
-63,106,1160.5
-62,106,1080.77
-61,106,999.841
-60,106,918.04
-59,106,835.715
-58,106,753.234
-57,106,670.98
-56,106,589.351
-55,106,508.761
-54,106,429.632
-53,106,352.395
-52,106,277.489
-51,106,205.352
-50,106,136.428
-49,106,71.1528
-48,106,9.96151
-47,106,-46.7211
-46,106,-98.481
-45,106,-144.918
-44,106,-185.65
-43,106,-220.313
-42,106,-248.569
-41,106,-270.103
-40,106,-284.63
-39,106,-291.898
-38,106,-291.686
-37,106,-283.813
-36,106,-268.135
-35,106,-244.551
-34,106,-213.002
-33,106,-173.475
-32,106,-126.003
-31,106,-70.6708
-30,106,-7.60882
-29,106,62.9999
-28,106,140.921
-27,106,225.87
-26,106,317.51
-25,106,415.452
-24,106,519.258
-23,106,628.44
-22,106,742.461
-21,106,860.737
-20,106,982.641
-19,106,1107.5
-18,106,1234.61
-17,106,1363.22
-16,106,1492.56
-15,106,1621.8
-14,106,1750.12
-13,106,1876.65
-12,106,2000.52
-11,106,2120.85
-10,106,2236.73
-9,106,2347.27
-8,106,2451.56
-7,106,2548.71
-6,106,2637.85
-5,106,2718.1
-4,106,2788.62
-3,106,2848.6
-2,106,2897.25
-1,106,2933.83
0,106,2957.63
1,106,2967.99
2,106,2964.3
3,106,2946
4,106,2912.61
5,106,2863.68
6,106,2798.84
7,106,2717.79
8,106,2620.29
9,106,2506.19
10,106,2375.4
11,106,2227.89
12,106,2063.74
13,106,1883.06
14,106,1686.08
15,106,1473.08
16,106,1244.41
17,106,1000.49
18,106,741.824
19,106,468.971
20,106,182.554
21,106,-116.744
22,106,-428.183
23,106,-750.974
24,106,-1084.28
25,106,-1427.21
26,106,-1778.86
27,106,-2138.26
28,106,-2504.45
29,106,-2876.42
30,106,-3253.16
31,106,-3633.63
32,106,-4016.8
33,106,-4401.65
34,106,-4787.14
35,106,-5172.27
36,106,-5556.03
37,106,-5937.45
38,106,-6315.58
39,106,-6689.51
40,106,-7058.36
41,106,-7421.29
42,106,-7777.51
43,106,-8126.26
44,106,-8466.86
45,106,-8798.65
46,106,-9121.07
47,106,-9433.58
48,106,-9735.71
49,106,-10027.1
50,106,-10307.3
51,106,-10576.1
52,106,-10833.3
53,106,-11078.6
54,106,-11312.1
55,106,-11533.7
56,106,-11743.3
57,106,-11941.1
58,106,-12127.2
59,106,-12301.8
60,106,-12465
61,106,-12617.1
62,106,-12758.5
63,106,-12889.6
64,106,-13010.5
65,106,-13121.9
66,106,-13224.1
67,106,-13317.6
68,106,-13402.8
69,106,-13480.2
70,106,-13550.4
71,106,-13613.9
72,106,-13671
73,106,-13722.4
74,106,-13768.5
75,106,-13809.8
76,106,-13846.9
77,106,-13880
78,106,-13909.7
79,106,-13936.3
80,106,-13960.3
81,106,-13981.9
82,106,-14001.6
83,106,-14019.5
84,106,-14035.9
85,106,-14051.1
86,106,-14065.1
87,106,-14078.2
88,106,-14090.3
89,106,-14101.6
90,106,-14112
91,106,-14121.4
92,106,-14129.9
93,106,-14137.3
94,106,-14143.3
95,106,-14147.9
96,106,-14150.8
97,106,-14151.6
98,106,-14150.1
99,106,-14146
100,106,-14138.8
101,106,-14128.2
102,106,-14113.7
103,106,-14095
104,106,-14071.6
105,106,-14042.9
106,106,-14008.6
107,106,-13968.1
108,106,-13921
109,106,-13866.8
110,106,-13804.9
111,106,-13735
112,106,-13656.5
113,106,-13569
114,106,-13472.1
115,106,-13365.4
116,106,-13248.4
117,106,-13120.9
118,106,-12982.4
119,106,-12832.8
120,106,-12671.7
121,106,-12498.9
122,106,-12314.3
123,106,-12117.7
124,106,-11909.1
125,106,-11688.4
126,106,-11455.6
127,106,-11210.8
128,106,-10954.1
129,106,-10685.7
130,106,-10405.7
131,106,-10114.6
132,106,-9812.63
133,106,-9500.16
134,106,-9177.68
135,106,-8845.68
136,106,-8504.73
137,106,-8155.44
138,106,-7798.47
139,106,-7434.54
140,106,-7064.4
141,106,-6688.87
142,106,-6308.79
143,106,-5925.04
144,106,-5538.53
145,106,-5150.22
146,106,-4761.07
147,106,-4372.09
148,106,-3984.27
149,106,-3598.63
150,106,-3216.21
151,106,-2838.02
152,106,-2465.08
153,106,-2098.4
154,106,-1738.97
155,106,-1387.75
156,106,-1045.7
157,106,-713.698
158,106,-392.629
159,106,-83.3106
160,106,213.481
161,106,497.025
162,106,766.657
163,106,1021.77
164,106,1261.84
165,106,1486.37
166,106,1694.98
167,106,1887.33
168,106,2063.17
169,106,2222.31
170,106,2364.65
171,106,2490.16
172,106,2598.87
173,106,2690.92
174,106,2766.49
175,106,2825.85
176,106,2869.32
177,106,2897.31
178,106,2910.28
179,106,2908.75
180,106,2893.3
-180,107,2888.29
-179,107,2858.45
-178,107,2816.1
-177,107,2761.99
-176,107,2696.88
-175,107,2621.56
-174,107,2536.88
-173,107,2443.68
-172,107,2342.84
-171,107,2235.27
-170,107,2121.85
-169,107,2003.51
-168,107,1881.14
-167,107,1755.66
-166,107,1627.95
-165,107,1498.91
-164,107,1369.39
-163,107,1240.23
-162,107,1112.24
-161,107,986.217
-160,107,862.897
-159,107,742.993
-158,107,627.173
-157,107,516.061
-156,107,410.236
-155,107,310.226
-154,107,216.51
-153,107,129.514
-152,107,49.6098
-151,107,-22.8845
-150,107,-87.7058
-149,107,-144.646
-148,107,-193.553
-147,107,-234.327
-146,107,-266.923
-145,107,-291.347
-144,107,-307.656
-143,107,-315.954
-142,107,-316.393
-141,107,-309.168
-140,107,-294.513
-139,107,-272.702
-138,107,-244.041
-137,107,-208.87
-136,107,-167.555
-135,107,-120.484
-134,107,-68.0694
-133,107,-10.7362
-132,107,51.0759
-131,107,116.919
-130,107,186.338
-129,107,258.878
-128,107,334.085
-127,107,411.508
-126,107,490.706
-125,107,571.247
-124,107,652.712
-123,107,734.697
-122,107,816.817
-121,107,898.704
-120,107,980.014
-119,107,1060.42
-118,107,1139.63
-117,107,1217.35
-116,107,1293.34
-115,107,1367.38
-114,107,1439.24
-113,107,1508.76
-112,107,1575.77
-111,107,1640.15
-110,107,1701.77
-109,107,1760.55
-108,107,1816.41
-107,107,1869.29
-106,107,1919.15
-105,107,1965.97
-104,107,2009.72
-103,107,2050.41
-102,107,2088.04
-101,107,2122.62
-100,107,2154.16
-99,107,2182.68
-98,107,2208.2
-97,107,2230.74
-96,107,2250.32
-95,107,2266.95
-94,107,2280.65
-93,107,2291.41
-92,107,2299.24
-91,107,2304.13
-90,107,2306.08
-89,107,2305.05
-88,107,2301.04
-87,107,2294
-86,107,2283.9
-85,107,2270.7
-84,107,2254.37
-83,107,2234.86
-82,107,2212.12
-81,107,2186.12
-80,107,2156.81
-79,107,2124.17
-78,107,2088.17
-77,107,2048.79
-76,107,2006.03
-75,107,1959.89
-74,107,1910.41
-73,107,1857.61
-72,107,1801.56
-71,107,1742.34
-70,107,1680.03
-69,107,1614.77
-68,107,1546.7
-67,107,1475.98
-66,107,1402.79
-65,107,1327.37
-64,107,1249.94
-63,107,1170.76
-62,107,1090.12
-61,107,1008.33
-60,107,925.719
-59,107,842.625
-58,107,759.417
-57,107,676.478
-56,107,594.203
-55,107,513.003
-54,107,433.296
-53,107,355.51
-52,107,280.077
-51,107,207.434
-50,107,138.016
-49,107,72.2582
-48,107,10.5879
-47,107,-46.5743
-46,107,-98.8191
-45,107,-145.751
-44,107,-186.992
-43,107,-222.183
-42,107,-250.987
-41,107,-273.096
-40,107,-288.225
-39,107,-296.124
-38,107,-296.576
-37,107,-289.4
-36,107,-274.451
-35,107,-251.63
-34,107,-220.875
-33,107,-182.174
-32,107,-135.558
-31,107,-81.1068
-30,107,-18.95
-29,107,50.7337
-28,107,127.715
-27,107,211.712
-26,107,302.394
-25,107,399.379
-24,107,502.234
-23,107,610.477
-22,107,723.579
-21,107,840.963
-20,107,962.008
-19,107,1086.05
-18,107,1212.39
-17,107,1340.29
-16,107,1468.98
-15,107,1597.65
-14,107,1725.48
-13,107,1851.61
-12,107,1975.17
-11,107,2095.3
-10,107,2211.09
-9,107,2321.65
-8,107,2426.09
-7,107,2523.52
-6,107,2613.07
-5,107,2693.88
-4,107,2765.1
-3,107,2825.93
-2,107,2875.59
-1,107,2913.33
0,107,2938.44
1,107,2950.27
2,107,2948.21
3,107,2931.7
4,107,2900.24
5,107,2853.4
6,107,2790.8
7,107,2712.13
8,107,2617.16
9,107,2505.71
10,107,2377.69
11,107,2233.08
12,107,2071.93
13,107,1894.36
14,107,1700.58
15,107,1490.85
16,107,1265.52
17,107,1025
18,107,769.777
19,107,500.398
20,107,217.472
21,107,-78.3299
22,107,-386.282
23,107,-705.608
24,107,-1035.48
25,107,-1375.04
26,107,-1723.37
27,107,-2079.53
28,107,-2442.57
29,107,-2811.5
30,107,-3185.3
31,107,-3562.96
32,107,-3943.47
33,107,-4325.8
34,107,-4708.93
35,107,-5091.86
36,107,-5473.61
37,107,-5853.2
38,107,-6229.69
39,107,-6602.18
40,107,-6969.79
41,107,-7331.68
42,107,-7687.06
43,107,-8035.2
44,107,-8375.39
45,107,-8706.99
46,107,-9029.42
47,107,-9342.15
48,107,-9644.7
49,107,-9936.68
50,107,-10217.7
51,107,-10487.5
52,107,-10745.9
53,107,-10992.7
54,107,-11227.7
55,107,-11450.9
56,107,-11662.4
57,107,-11862.2
58,107,-12050.4
59,107,-12227.1
60,107,-12392.6
61,107,-12547.2
62,107,-12691.1
63,107,-12824.6
64,107,-12948.2
65,107,-13062.2
66,107,-13167.1
67,107,-13263.2
68,107,-13351.1
69,107,-13431.3
70,107,-13504.1
71,107,-13570.1
72,107,-13629.8
73,107,-13683.7
74,107,-13732.2
75,107,-13775.9
76,107,-13815.1
77,107,-13850.4
78,107,-13882.1
79,107,-13910.6
80,107,-13936.3
81,107,-13959.6
82,107,-13980.6
83,107,-13999.8
84,107,-14017.4
85,107,-14033.5
86,107,-14048.3
87,107,-14061.9
88,107,-14074.5
89,107,-14086
90,107,-14096.4
91,107,-14105.8
92,107,-14113.9
93,107,-14120.8
94,107,-14126.2
95,107,-14129.9
96,107,-14131.7
97,107,-14131.4
98,107,-14128.6
99,107,-14122.9
100,107,-14114.1
101,107,-14101.8
102,107,-14085.5
103,107,-14064.8
104,107,-14039.3
105,107,-14008.5
106,107,-13972
107,107,-13929.3
108,107,-13879.8
109,107,-13823.2
110,107,-13759
111,107,-13686.7
112,107,-13605.8
113,107,-13516
114,107,-13416.8
115,107,-13307.8
116,107,-13188.6
117,107,-13058.9
118,107,-12918.3
119,107,-12766.7
120,107,-12603.7
121,107,-12429.1
122,107,-12242.8
123,107,-12044.7
124,107,-11834.6
125,107,-11612.5
126,107,-11378.6
127,107,-11132.7
128,107,-10875.1
129,107,-10605.9
130,107,-10325.4
131,107,-10033.9
132,107,-9731.59
133,107,-9419
134,107,-9096.55
135,107,-8764.74
136,107,-8424.14
137,107,-8075.36
138,107,-7719.05
139,107,-7355.93
140,107,-6986.76
141,107,-6612.34
142,107,-6233.51
143,107,-5851.15
144,107,-5466.17
145,107,-5079.5
146,107,-4692.13
147,107,-4305.02
148,107,-3919.19
149,107,-3535.64
150,107,-3155.39
151,107,-2779.46
152,107,-2408.86
153,107,-2044.57
154,107,-1687.6
155,107,-1338.89
156,107,-999.37
157,107,-669.942
158,107,-351.463
159,107,-44.7456
160,107,249.444
161,107,530.394
162,107,797.447
163,107,1050.01
164,107,1287.55
165,107,1509.61
166,107,1715.78
167,107,1905.76
168,107,2079.28
169,107,2236.18
170,107,2376.34
171,107,2499.76
172,107,2606.47
173,107,2696.6
174,107,2770.35
175,107,2827.97
176,107,2869.81
177,107,2896.27
178,107,2907.81
179,107,2904.96
180,107,2888.29
-180,108,2882.23
-179,108,2851.29
-178,108,2807.96
-177,108,2752.99
-176,108,2687.11
-175,108,2611.15
-174,108,2525.92
-173,108,2432.28
-172,108,2331.1
-171,108,2223.27
-170,108,2109.69
-169,108,1991.27
-168,108,1868.91
-167,108,1743.5
-166,108,1615.94
-165,108,1487.1
-164,108,1357.83
-163,108,1228.98
-162,108,1101.35
-161,108,975.704
-160,108,852.793
-159,108,733.318
-158,108,617.939
-157,108,507.275
-156,108,401.895
-155,108,302.322
-154,108,209.028
-153,108,122.432
-152,108,42.9013
-151,108,-29.2528
-150,108,-93.7717
-149,108,-150.452
-148,108,-199.144
-147,108,-239.752
-146,108,-272.232
-145,108,-296.593
-144,108,-312.89
-143,108,-321.228
-142,108,-321.757
-141,108,-314.669
-140,108,-300.196
-139,108,-278.606
-138,108,-250.2
-137,108,-215.312
-136,108,-174.301
-135,108,-127.548
-134,108,-75.4551
-133,108,-18.4407
-132,108,43.0653
-131,108,108.624
-130,108,177.791
-129,108,250.12
-128,108,325.166
-127,108,402.488
-126,108,481.653
-125,108,562.236
-124,108,643.826
-123,108,726.026
-122,108,808.456
-121,108,890.752
-120,108,972.573
-119,108,1053.6
-118,108,1133.52
-117,108,1212.07
-116,108,1288.99
-115,108,1364.05
-114,108,1437.04
-113,108,1507.77
-112,108,1576.07
-111,108,1641.82
-110,108,1704.87
-109,108,1765.14
-108,108,1822.52
-107,108,1876.97
-106,108,1928.41
-105,108,1976.82
-104,108,2022.16
-103,108,2064.42
-102,108,2103.59
-101,108,2139.66
-100,108,2172.64
-99,108,2202.53
-98,108,2229.35
-97,108,2253.1
-96,108,2273.79
-95,108,2291.43
-94,108,2306.02
-93,108,2317.55
-92,108,2326.04
-91,108,2331.46
-90,108,2333.8
-89,108,2333.04
-88,108,2329.16
-87,108,2322.13
-86,108,2311.91
-85,108,2298.48
-84,108,2281.79
-83,108,2261.81
-82,108,2238.5
-81,108,2211.83
-80,108,2181.77
-79,108,2148.3
-78,108,2111.39
-77,108,2071.05
-76,108,2027.28
-75,108,1980.09
-74,108,1929.52
-73,108,1875.62
-72,108,1818.45
-71,108,1758.11
-70,108,1694.69
-69,108,1628.32
-68,108,1559.17
-67,108,1487.38
-66,108,1413.18
-65,108,1336.76
-64,108,1258.38
-63,108,1178.3
-62,108,1096.8
-61,108,1014.2
-60,108,930.812
-59,108,846.996
-58,108,763.113
-57,108,679.541
-56,108,596.676
-55,108,514.923
-54,108,434.698
-53,108,356.424
-52,108,280.531
-51,108,207.449
-50,108,137.61
-49,108,71.4414
-48,108,9.36798
-47,108,-48.1955
-46,108,-100.845
-45,108,-148.189
-44,108,-189.855
-43,108,-225.487
-42,108,-254.754
-41,108,-277.349
-40,108,-292.992
-39,108,-301.436
-38,108,-302.465
-37,108,-295.898
-36,108,-281.595
-35,108,-259.453
-34,108,-229.414
-33,108,-191.462
-32,108,-145.628
-31,108,-91.9903
-30,108,-30.6745
-29,108,38.1433
-28,108,114.237
-27,108,197.332
-26,108,287.099
-25,108,383.163
-24,108,485.096
-23,108,592.424
-22,108,704.624
-21,108,821.125
-20,108,941.316
-19,108,1064.54
-18,108,1190.11
-17,108,1317.28
-16,108,1445.3
-15,108,1573.37
-14,108,1700.68
-13,108,1826.37
-12,108,1949.6
-11,108,2069.48
-10,108,2185.13
-9,108,2295.68
-8,108,2400.23
-7,108,2497.9
-6,108,2587.82
-5,108,2669.14
-4,108,2741.03
-3,108,2802.67
-2,108,2853.3
-1,108,2892.17
0,108,2918.57
1,108,2931.86
2,108,2931.41
3,108,2916.69
4,108,2887.17
5,108,2842.44
6,108,2782.1
7,108,2705.85
8,108,2613.45
9,108,2504.71
10,108,2379.54
11,108,2237.9
12,108,2079.85
13,108,1905.49
14,108,1715.01
15,108,1508.67
16,108,1286.82
17,108,1049.84
18,108,798.215
19,108,532.472
20,108,253.21
21,108,-38.9152
22,108,-343.191
23,108,-658.856
24,108,-985.099
25,108,-1321.07
26,108,-1665.87
27,108,-2018.58
28,108,-2378.25
29,108,-2743.91
30,108,-3114.55
31,108,-3489.19
32,108,-3866.81
33,108,-4246.4
34,108,-4626.96
35,108,-5007.49
36,108,-5387.02
37,108,-5764.58
38,108,-6139.24
39,108,-6510.1
40,108,-6876.29
41,108,-7236.98
42,108,-7591.38
43,108,-7938.75
44,108,-8278.4
45,108,-8609.68
46,108,-8932.02
47,108,-9244.87
48,108,-9547.77
49,108,-9840.3
50,108,-10122.1
51,108,-10392.9
52,108,-10652.4
53,108,-10900.5
54,108,-11137.1
55,108,-11362
56,108,-11575.3
57,108,-11777.1
58,108,-11967.4
59,108,-12146.4
60,108,-12314.3
61,108,-12471.3
62,108,-12617.8
63,108,-12754
64,108,-12880.2
65,108,-12997
66,108,-13104.6
67,108,-13203.5
68,108,-13294.2
69,108,-13377
70,108,-13452.6
71,108,-13521.3
72,108,-13583.7
73,108,-13640.1
74,108,-13691.2
75,108,-13737.2
76,108,-13778.8
77,108,-13816.2
78,108,-13850
79,108,-13880.4
80,108,-13907.9
81,108,-13932.8
82,108,-13955.4
83,108,-13975.9
84,108,-13994.5
85,108,-14011.6
86,108,-14027.2
87,108,-14041.4
88,108,-14054.3
89,108,-14066
90,108,-14076.5
91,108,-14085.6
92,108,-14093.4
93,108,-14099.7
94,108,-14104.4
95,108,-14107.2
96,108,-14107.9
97,108,-14106.3
98,108,-14102.1
99,108,-14094.9
100,108,-14084.4
101,108,-14070.3
102,108,-14052
103,108,-14029.3
104,108,-14001.6
105,108,-13968.6
106,108,-13929.8
107,108,-13884.7
108,108,-13832.9
109,108,-13773.9
110,108,-13707.2
111,108,-13632.4
112,108,-13549.1
113,108,-13456.9
114,108,-13355.3
115,108,-13243.9
116,108,-13122.5
117,108,-12990.6
118,108,-12847.9
119,108,-12694.2
120,108,-12529.3
121,108,-12352.9
122,108,-12164.9
123,108,-11965.2
124,108,-11753.6
125,108,-11530.3
126,108,-11295.1
127,108,-11048.2
128,108,-10789.8
129,108,-10519.9
130,108,-10238.9
131,108,-9946.92
132,108,-9644.43
133,108,-9331.8
134,108,-9009.48
135,108,-8677.97
136,108,-8337.83
137,108,-7989.67
138,108,-7634.16
139,108,-7272
140,108,-6903.95
141,108,-6530.8
142,108,-6153.39
143,108,-5772.6
144,108,-5389.32
145,108,-5004.5
146,108,-4619.1
147,108,-4234.08
148,108,-3850.45
149,108,-3469.21
150,108,-3091.36
151,108,-2717.92
152,108,-2349.88
153,108,-1988.22
154,108,-1633.94
155,108,-1287.96
156,108,-951.209
157,108,-624.577
158,108,-308.909
159,108,-5.00838
160,108,286.369
161,108,564.52
162,108,828.799
163,108,1078.62
164,108,1313.46
165,108,1532.87
166,108,1736.46
167,108,1923.91
168,108,2094.99
169,108,2249.51
170,108,2387.4
171,108,2508.63
172,108,2613.25
173,108,2701.39
174,108,2773.25
175,108,2829.1
176,108,2869.27
177,108,2894.18
178,108,2904.28
179,108,2900.1
180,108,2882.23
-180,109,2875.08
-179,109,2843.06
-178,109,2798.79
-177,109,2742.98
-176,109,2676.4
-175,109,2599.83
-174,109,2514.12
-173,109,2420.09
-172,109,2318.63
-171,109,2210.62
-170,109,2096.95
-169,109,1978.52
-168,109,1856.23
-167,109,1730.96
-166,109,1603.61
-165,109,1475.03
-164,109,1346.09
-163,109,1217.59
-162,109,1090.35
-161,109,965.135
-160,109,842.668
-159,109,723.648
-158,109,608.73
-157,109,498.524
-156,109,393.592
-155,109,294.449
-154,109,201.562
-153,109,115.342
-152,109,36.15
-151,109,-35.7063
-150,109,-99.9739
-149,109,-156.453
-148,109,-204.998
-147,109,-245.515
-146,109,-277.963
-145,109,-302.349
-144,109,-318.73
-143,109,-327.209
-142,109,-327.934
-141,109,-321.093
-140,109,-306.914
-139,109,-285.66
-138,109,-257.628
-137,109,-223.143
-136,109,-182.556
-135,109,-136.241
-134,109,-84.5912
-133,109,-28.0153
-132,109,33.0664
-131,109,98.2246
-130,109,167.025
-129,109,239.031
-128,109,313.807
-127,109,390.921
-126,109,469.949
-125,109,550.475
-124,109,632.094
-123,109,714.416
-122,109,797.066
-121,109,879.685
-120,109,961.935
-119,109,1043.5
-118,109,1124.07
-117,109,1203.37
-116,109,1281.15
-115,109,1357.17
-114,109,1431.21
-113,109,1503.09
-112,109,1572.64
-111,109,1639.69
-110,109,1704.13
-109,109,1765.83
-108,109,1824.71
-107,109,1880.67
-106,109,1933.66
-105,109,1983.62
-104,109,2030.52
-103,109,2074.32
-102,109,2115
-101,109,2152.54
-100,109,2186.94
-99,109,2218.19
-98,109,2246.3
-97,109,2271.25
-96,109,2293.04
-95,109,2311.69
-94,109,2327.17
-93,109,2339.49
-92,109,2348.63
-91,109,2354.59
-90,109,2357.34
-89,109,2356.87
-88,109,2353.15
-87,109,2346.15
-86,109,2335.84
-85,109,2322.2
-84,109,2305.19
-83,109,2284.78
-82,109,2260.94
-81,109,2233.64
-80,109,2202.87
-79,109,2168.6
-78,109,2130.84
-77,109,2089.58
-76,109,2044.84
-75,109,1996.64
-74,109,1945.04
-73,109,1890.08
-72,109,1831.84
-71,109,1770.42
-70,109,1705.94
-69,109,1638.52
-68,109,1568.33
-67,109,1495.55
-66,109,1420.36
-65,109,1343.01
-64,109,1263.74
-63,109,1182.8
-62,109,1100.5
-61,109,1017.14
-60,109,933.045
-59,109,848.569
-58,109,764.072
-57,109,679.933
-56,109,596.544
-55,109,514.307
-54,109,433.635
-53,109,354.948
-52,109,278.67
-51,109,205.228
-50,109,135.047
-49,109,68.5519
-48,109,6.16071
-47,109,-51.7166
-46,109,-104.681
-45,109,-152.346
-44,109,-194.344
-43,109,-230.324
-42,109,-259.959
-41,109,-282.946
-40,109,-299.008
-39,109,-307.902
-38,109,-309.413
-37,109,-303.364
-36,109,-289.616
-35,109,-268.066
-34,109,-238.657
-33,109,-201.373
-32,109,-156.243
-31,109,-103.344
-30,109,-42.8
-29,109,25.2161
-28,109,100.482
-27,109,182.725
-26,109,271.624
-25,109,366.807
-24,109,467.853
-23,109,574.293
-22,109,685.61
-21,109,801.243
-20,109,920.586
-19,109,1042.99
-18,109,1167.78
-17,109,1294.21
-16,109,1421.55
-15,109,1549
-14,109,1675.76
-13,109,1800.99
-12,109,1923.83
-11,109,2043.43
-10,109,2158.92
-9,109,2269.4
-8,109,2374.01
-7,109,2471.87
-6,109,2562.12
-5,109,2643.92
-4,109,2716.43
-3,109,2778.85
-2,109,2830.42
-1,109,2870.38
0,109,2898.06
1,109,2912.78
2,109,2913.94
3,109,2900.99
4,109,2873.43
5,109,2830.82
6,109,2772.76
7,109,2698.96
8,109,2609.16
9,109,2503.18
10,109,2380.92
11,109,2242.33
12,109,2087.45
13,109,1916.39
14,109,1729.32
15,109,1526.5
16,109,1308.25
17,109,1074.95
18,109,827.069
19,109,565.119
20,109,289.687
21,109,1.41456
22,109,-299.002
23,109,-610.816
24,109,-933.23
25,109,-1265.41
26,109,-1606.47
27,109,-1955.52
28,109,-2311.6
29,109,-2673.77
30,109,-3041.05
31,109,-3412.44
32,109,-3786.95
33,109,-4163.59
34,109,-4541.36
35,109,-4919.28
36,109,-5296.37
37,109,-5671.7
38,109,-6044.33
39,109,-6413.38
40,109,-6777.97
41,109,-7137.29
42,109,-7490.54
43,109,-7837
44,109,-8175.97
45,109,-8506.81
46,109,-8828.93
47,109,-9141.8
48,109,-9444.95
49,109,-9737.95
50,109,-10020.4
51,109,-10292.1
52,109,-10552.8
53,109,-10802.2
54,109,-11040.2
55,109,-11266.9
56,109,-11482
57,109,-11685.8
58,109,-11878.3
59,109,-12059.6
60,109,-12229.9
61,109,-12389.4
62,109,-12538.5
63,109,-12677.4
64,109,-12806.4
65,109,-12925.9
66,109,-13036.4
67,109,-13138.1
68,109,-13231.6
69,109,-13317.4
70,109,-13395.7
71,109,-13467.2
72,109,-13532.3
73,109,-13591.4
74,109,-13645
75,109,-13693.5
76,109,-13737.4
77,109,-13777.1
78,109,-13813
79,109,-13845.4
80,109,-13874.7
81,109,-13901.3
82,109,-13925.3
83,109,-13947.2
84,109,-13967
85,109,-13985
86,109,-14001.3
87,109,-14016.1
88,109,-14029.4
89,109,-14041.3
90,109,-14051.7
91,109,-14060.6
92,109,-14068
93,109,-14073.7
94,109,-14077.5
95,109,-14079.4
96,109,-14079
97,109,-14076
98,109,-14070.3
99,109,-14061.5
100,109,-14049.2
101,109,-14033.2
102,109,-14012.9
103,109,-13988.1
104,109,-13958.2
105,109,-13922.9
106,109,-13881.7
107,109,-13834.2
108,109,-13779.9
109,109,-13718.4
110,109,-13649.2
111,109,-13571.9
112,109,-13486.1
113,109,-13391.4
114,109,-13287.4
115,109,-13173.6
116,109,-13049.9
117,109,-12915.7
118,109,-12770.9
119,109,-12615.2
120,109,-12448.3
121,109,-12270.1
122,109,-12080.4
123,109,-11879
124,109,-11666.1
125,109,-11441.4
126,109,-11205.1
127,109,-10957.3
128,109,-10698
129,109,-10427.5
130,109,-10146
131,109,-9853.72
132,109,-9551.11
133,109,-9238.53
134,109,-8916.43
135,109,-8585.33
136,109,-8245.77
137,109,-7898.38
138,109,-7543.81
139,109,-7182.76
140,109,-6815.98
141,109,-6444.27
142,109,-6068.47
143,109,-5689.43
144,109,-5308.06
145,109,-4925.28
146,109,-4542.06
147,109,-4159.35
148,109,-3778.14
149,109,-3399.43
150,109,-3024.21
151,109,-2653.48
152,109,-2288.23
153,109,-1929.45
154,109,-1578.07
155,109,-1235.06
156,109,-901.309
157,109,-577.697
158,109,-265.061
159,109,35.8076
160,109,324.164
161,109,599.315
162,109,860.627
163,109,1107.52
164,109,1339.49
165,109,1556.09
166,109,1756.93
167,109,1941.72
168,109,2110.22
169,109,2262.26
170,109,2397.76
171,109,2516.7
172,109,2619.15
173,109,2705.23
174,109,2775.15
175,109,2829.18
176,109,2867.66
177,109,2890.99
178,109,2899.65
179,109,2894.15
180,109,2875.08
-180,110,2866.82
-179,110,2833.76
-178,110,2788.56
-177,110,2731.96
-176,110,2664.71
-175,110,2587.6
-174,110,2501.45
-173,110,2407.11
-172,110,2305.43
-171,110,2197.3
-170,110,2083.61
-169,110,1965.24
-168,110,1843.08
-167,110,1718.02
-166,110,1590.93
-165,110,1462.68
-164,110,1334.11
-163,110,1206.02
-162,110,1079.22
-161,110,954.461
-160,110,832.467
-159,110,713.926
-158,110,599.483
-157,110,489.739
-156,110,385.252
-155,110,286.528
-154,110,194.026
-153,110,108.153
-152,110,29.2619
-151,110,-42.344
-150,110,-106.416
-149,110,-162.759
-148,110,-211.229
-147,110,-251.735
-146,110,-284.236
-145,110,-308.74
-144,110,-325.303
-143,110,-334.028
-142,110,-335.057
-141,110,-328.576
-140,110,-314.808
-139,110,-294.01
-138,110,-266.472
-137,110,-232.512
-136,110,-192.473
-135,110,-146.72
-134,110,-95.6369
-133,110,-39.6224
-132,110,20.913
-131,110,85.5503
-130,110,153.865
-129,110,225.431
-128,110,299.823
-127,110,376.618
-126,110,455.4
-125,110,535.762
-124,110,617.307
-123,110,699.65
-122,110,782.422
-121,110,865.27
-120,110,947.857
-119,110,1029.86
-118,110,1110.99
-117,110,1190.97
-116,110,1269.52
-115,110,1346.42
-114,110,1421.45
-113,110,1494.41
-112,110,1565.12
-111,110,1633.43
-110,110,1699.18
-109,110,1762.26
-108,110,1822.56
-107,110,1879.99
-106,110,1934.47
-105,110,1985.94
-104,110,2034.35
-103,110,2079.65
-102,110,2121.8
-101,110,2160.78
-100,110,2196.58
-99,110,2229.16
-98,110,2258.53
-97,110,2284.66
-96,110,2307.55
-95,110,2327.19
-94,110,2343.57
-93,110,2356.67
-92,110,2366.48
-91,110,2372.98
-90,110,2376.16
-89,110,2375.99
-88,110,2372.45
-87,110,2365.51
-86,110,2355.15
-85,110,2341.33
-84,110,2324.03
-83,110,2303.23
-82,110,2278.9
-81,110,2251.02
-80,110,2219.58
-79,110,2184.58
-78,110,2146.01
-77,110,2103.88
-76,110,2058.23
-75,110,2009.08
-74,110,1956.5
-73,110,1900.54
-72,110,1841.3
