Phi[deg],Theta[deg],re(rEPhi)[mV]
27,-42,3012.96
28,-42,2965.02
29,-42,2913.68
30,-42,2859.15
31,-42,2801.62
32,-42,2741.32
33,-42,2678.45
34,-42,2613.24
35,-42,2545.91
36,-42,2476.67
37,-42,2405.76
38,-42,2333.39
39,-42,2259.79
40,-42,2185.17
41,-42,2109.75
42,-42,2033.75
43,-42,1957.38
44,-42,1880.84
45,-42,1804.33
46,-42,1728.04
47,-42,1652.17
48,-42,1576.89
49,-42,1502.39
50,-42,1428.81
51,-42,1356.33
52,-42,1285.08
53,-42,1215.21
54,-42,1146.85
55,-42,1080.12
56,-42,1015.12
57,-42,951.963
58,-42,890.73
59,-42,831.502
60,-42,774.347
61,-42,719.324
62,-42,666.48
63,-42,615.851
64,-42,567.463
65,-42,521.333
66,-42,477.466
67,-42,435.856
68,-42,396.49
69,-42,359.343
70,-42,324.382
71,-42,291.564
72,-42,260.837
73,-42,232.14
74,-42,205.407
75,-42,180.559
76,-42,157.515
77,-42,136.183
78,-42,116.467
79,-42,98.2629
80,-42,81.4629
81,-42,65.9531
82,-42,51.6149
83,-42,38.326
84,-42,25.9601
85,-42,14.3881
86,-42,3.47814
87,-42,-6.90355
88,-42,-16.8923
89,-42,-26.6243
90,-42,-36.2364
91,-42,-45.865
92,-42,-55.646
93,-42,-65.7143
94,-42,-76.2029
95,-42,-87.2426
96,-42,-98.9615
97,-42,-111.485
98,-42,-124.933
99,-42,-139.424
100,-42,-155.07
101,-42,-171.979
102,-42,-190.252
103,-42,-209.987
104,-42,-231.272
105,-42,-254.192
106,-42,-278.824
107,-42,-305.236
108,-42,-333.493
109,-42,-363.648
110,-42,-395.748
111,-42,-429.832
112,-42,-465.931
113,-42,-504.068
114,-42,-544.256
115,-42,-586.501
116,-42,-630.8
117,-42,-677.141
118,-42,-725.504
119,-42,-775.86
120,-42,-828.171
121,-42,-882.391
122,-42,-938.464
123,-42,-996.326
124,-42,-1055.91
125,-42,-1117.12
126,-42,-1179.89
127,-42,-1244.11
128,-42,-1309.67
129,-42,-1376.46
130,-42,-1444.36
131,-42,-1513.25
132,-42,-1582.97
133,-42,-1653.4
134,-42,-1724.37
135,-42,-1795.74
136,-42,-1867.32
137,-42,-1938.96
138,-42,-2010.47
139,-42,-2081.67
140,-42,-2152.37
141,-42,-2222.38
142,-42,-2291.5
143,-42,-2359.52
144,-42,-2426.24
145,-42,-2491.46
146,-42,-2554.95
147,-42,-2616.52
148,-42,-2675.94
149,-42,-2733
150,-42,-2787.49
151,-42,-2839.21
152,-42,-2887.94
153,-42,-2933.48
154,-42,-2975.62
155,-42,-3014.19
156,-42,-3048.97
157,-42,-3079.81
158,-42,-3106.51
159,-42,-3128.93
160,-42,-3146.9
161,-42,-3160.28
162,-42,-3168.94
163,-42,-3172.76
164,-42,-3171.63
165,-42,-3165.47
166,-42,-3154.2
167,-42,-3137.75
168,-42,-3116.08
169,-42,-3089.15
170,-42,-3056.97
171,-42,-3019.52
172,-42,-2976.83
173,-42,-2928.94
174,-42,-2875.91
175,-42,-2817.81
176,-42,-2754.72
177,-42,-2686.76
178,-42,-2614.06
179,-42,-2536.74
180,-42,-2454.97
-180,-41,-2501.75
-179,-41,-2415.78
-178,-41,-2325.76
-177,-41,-2231.9
-176,-41,-2134.41
-175,-41,-2033.51
-174,-41,-1929.43
-173,-41,-1822.42
-172,-41,-1712.72
-171,-41,-1600.61
-170,-41,-1486.34
-169,-41,-1370.2
-168,-41,-1252.47
-167,-41,-1133.43
-166,-41,-1013.37
-165,-41,-892.588
-164,-41,-771.371
-163,-41,-650.015
-162,-41,-528.81
-161,-41,-408.047
-160,-41,-288.011
-159,-41,-168.986
-158,-41,-51.2474
-157,-41,64.933
-156,-41,179.291
-155,-41,291.572
-154,-41,401.529
-153,-41,508.923
-152,-41,613.529
-151,-41,715.13
-150,-41,813.523
-149,-41,908.515
-148,-41,999.927
-147,-41,1087.59
-146,-41,1171.36
-145,-41,1251.1
-144,-41,1326.67
-143,-41,1397.97
-142,-41,1464.91
-141,-41,1527.39
-140,-41,1585.37
-139,-41,1638.77
-138,-41,1687.57
-137,-41,1731.74
-136,-41,1771.27
-135,-41,1806.16
-134,-41,1836.42
-133,-41,1862.08
-132,-41,1883.18
-131,-41,1899.76
-130,-41,1911.9
-129,-41,1919.65
-128,-41,1923.11
-127,-41,1922.34
-126,-41,1917.46
-125,-41,1908.55
-124,-41,1895.74
-123,-41,1879.13
-122,-41,1858.85
-121,-41,1835.01
-120,-41,1807.74
-119,-41,1777.18
-118,-41,1743.45
-117,-41,1706.68
-116,-41,1667.01
-115,-41,1624.58
-114,-41,1579.51
-113,-41,1531.93
-112,-41,1481.98
-111,-41,1429.79
-110,-41,1375.48
-109,-41,1319.17
-108,-41,1260.99
-107,-41,1201.06
-106,-41,1139.49
-105,-41,1076.39
-104,-41,1011.87
-103,-41,946.045
-102,-41,879.009
-101,-41,810.864
-100,-41,741.704
-99,-41,671.624
-98,-41,600.715
-97,-41,529.063
-96,-41,456.756
-95,-41,383.877
-94,-41,310.508
-93,-41,236.729
-92,-41,162.621
-91,-41,88.2634
-90,-41,13.7343
-89,-41,-60.8872
-88,-41,-135.521
-87,-41,-210.088
-86,-41,-284.505
-85,-41,-358.69
-84,-41,-432.556
-83,-41,-506.017
-82,-41,-578.983
-81,-41,-651.359
-80,-41,-723.049
-79,-41,-793.954
-78,-41,-863.97
-77,-41,-932.988
-76,-41,-1000.9
-75,-41,-1067.58
-74,-41,-1132.92
-73,-41,-1196.8
-72,-41,-1259.08
-71,-41,-1319.63
-70,-41,-1378.31
-69,-41,-1435
-68,-41,-1489.54
-67,-41,-1541.79
-66,-41,-1591.61
-65,-41,-1638.84
-64,-41,-1683.34
-63,-41,-1724.95
-62,-41,-1763.52
-61,-41,-1798.9
-60,-41,-1830.95
-59,-41,-1859.51
-58,-41,-1884.45
-57,-41,-1905.62
-56,-41,-1922.88
-55,-41,-1936.11
-54,-41,-1945.18
-53,-41,-1949.97
-52,-41,-1950.38
-51,-41,-1946.31
-50,-41,-1937.66
-49,-41,-1924.35
-48,-41,-1906.32
-47,-41,-1883.51
-46,-41,-1855.87
-45,-41,-1823.37
-44,-41,-1786
-43,-41,-1743.76
-42,-41,-1696.64
-41,-41,-1644.68
-40,-41,-1587.91
-39,-41,-1526.41
-38,-41,-1460.22
-37,-41,-1389.45
-36,-41,-1314.18
-35,-41,-1234.55
-34,-41,-1150.68
-33,-41,-1062.71
-32,-41,-970.811
-31,-41,-875.153
-30,-41,-775.923
-29,-41,-673.323
-28,-41,-567.563
-27,-41,-458.867
-26,-41,-347.47
-25,-41,-233.616
-24,-41,-117.557
-23,-41,0.445681
-22,-41,120.123
-21,-41,241.201
-20,-41,363.4
-19,-41,486.435
-18,-41,610.018
-17,-41,733.86
-16,-41,857.669
-15,-41,981.153
-14,-41,1104.02
-13,-41,1225.98
-12,-41,1346.75
-11,-41,1466.05
-10,-41,1583.58
-9,-41,1699.09
-8,-41,1812.31
-7,-41,1922.97
-6,-41,2030.82
-5,-41,2135.62
-4,-41,2237.14
-3,-41,2335.16
-2,-41,2429.46
-1,-41,2519.84
0,-41,2606.11
1,-41,2688.11
2,-41,2765.67
3,-41,2838.64
4,-41,2906.88
5,-41,2970.29
6,-41,3028.76
7,-41,3082.19
8,-41,3130.52
9,-41,3173.69
10,-41,3211.65
11,-41,3244.37
12,-41,3271.86
13,-41,3294.1
14,-41,3311.12
15,-41,3322.95
16,-41,3329.64
17,-41,3331.26
18,-41,3327.86
19,-41,3319.56
20,-41,3306.45
21,-41,3288.64
22,-41,3266.26
23,-41,3239.44
24,-41,3208.35
25,-41,3173.12
26,-41,3133.94
27,-41,3090.98
28,-41,3044.41
29,-41,2994.44
30,-41,2941.25
31,-41,2885.05
32,-41,2826.05
33,-41,2764.46
34,-41,2700.48
35,-41,2634.33
36,-41,2566.24
37,-41,2496.41
38,-41,2425.07
39,-41,2352.43
40,-41,2278.71
41,-41,2204.11
42,-41,2128.85
43,-41,2053.13
44,-41,1977.15
45,-41,1901.11
46,-41,1825.2
47,-41,1749.59
48,-41,1674.48
49,-41,1600.02
50,-41,1526.38
51,-41,1453.72
52,-41,1382.17
53,-41,1311.88
54,-41,1242.98
55,-41,1175.57
56,-41,1109.78
57,-41,1045.69
58,-41,983.402
59,-41,922.989
60,-41,864.521
61,-41,808.056
62,-41,753.642
63,-41,701.317
64,-41,651.108
65,-41,603.032
66,-41,557.099
67,-41,513.304
68,-41,471.637
69,-41,432.076
70,-41,394.591
71,-41,359.143
72,-41,325.684
73,-41,294.158
74,-41,264.5
75,-41,236.64
76,-41,210.499
77,-41,185.99
78,-41,163.023
79,-41,141.5
80,-41,121.316
81,-41,102.365
82,-41,84.5332
83,-41,67.7038
84,-41,51.7566
85,-41,36.5683
86,-41,22.0131
87,-41,7.96322
88,-41,-5.71056
89,-41,-19.1384
90,-41,-32.451
91,-41,-45.7788
92,-41,-59.2516
93,-41,-72.9981
94,-41,-87.1453
95,-41,-101.818
96,-41,-117.139
97,-41,-133.227
98,-41,-150.197
99,-41,-168.161
100,-41,-187.227
101,-41,-207.495
102,-41,-229.063
103,-41,-252.023
104,-41,-276.459
105,-41,-302.451
106,-41,-330.07
107,-41,-359.382
108,-41,-390.445
109,-41,-423.311
110,-41,-458.022
111,-41,-494.613
112,-41,-533.113
113,-41,-573.54
114,-41,-615.907
115,-41,-660.215
116,-41,-706.461
117,-41,-754.63
118,-41,-804.699
119,-41,-856.64
120,-41,-910.412
121,-41,-965.968
122,-41,-1023.25
123,-41,-1082.2
124,-41,-1142.74
125,-41,-1204.8
126,-41,-1268.28
127,-41,-1333.08
128,-41,-1399.1
129,-41,-1466.24
130,-41,-1534.37
131,-41,-1603.35
132,-41,-1673.07
133,-41,-1743.37
134,-41,-1814.1
135,-41,-1885.12
136,-41,-1956.26
137,-41,-2027.34
138,-41,-2098.2
139,-41,-2168.66
140,-41,-2238.54
141,-41,-2307.63
142,-41,-2375.76
143,-41,-2442.71
144,-41,-2508.3
145,-41,-2572.33
146,-41,-2634.57
147,-41,-2694.84
148,-41,-2752.92
149,-41,-2808.6
150,-41,-2861.69
151,-41,-2911.98
152,-41,-2959.26
153,-41,-3003.35
154,-41,-3044.04
155,-41,-3081.15
156,-41,-3114.5
157,-41,-3143.91
158,-41,-3169.22
159,-41,-3190.27
160,-41,-3206.91
161,-41,-3219
162,-41,-3226.42
163,-41,-3229.06
164,-41,-3226.81
165,-41,-3219.58
166,-41,-3207.3
167,-41,-3189.92
168,-41,-3167.38
169,-41,-3139.67
170,-41,-3106.77
171,-41,-3068.68
172,-41,-3025.44
173,-41,-2977.07
174,-41,-2923.63
175,-41,-2865.19
176,-41,-2801.85
177,-41,-2733.7
178,-41,-2660.88
179,-41,-2583.51
180,-41,-2501.75
-180,-40,-2548.38
-179,-40,-2462.57
-178,-40,-2372.77
-177,-40,-2279.19
-176,-40,-2182.03
-175,-40,-2081.51
-174,-40,-1977.85
-173,-40,-1871.29
-172,-40,-1762.07
-171,-40,-1650.46
-170,-40,-1536.72
-169,-40,-1421.11
-168,-40,-1303.91
-167,-40,-1185.4
-166,-40,-1065.87
-165,-40,-945.594
-164,-40,-824.864
-163,-40,-703.965
-162,-40,-583.183
-161,-40,-462.804
-160,-40,-343.106
-159,-40,-224.369
-158,-40,-106.864
-157,-40,9.14295
-156,-40,123.392
-155,-40,235.63
-154,-40,345.615
-153,-40,453.111
-152,-40,557.895
-151,-40,659.752
-150,-40,758.48
-149,-40,853.889
-148,-40,945.799
-147,-40,1034.04
-146,-40,1118.47
-145,-40,1198.95
-144,-40,1275.34
-143,-40,1347.54
-142,-40,1415.44
-141,-40,1478.97
-140,-40,1538.06
-139,-40,1592.64
-138,-40,1642.68
-137,-40,1688.15
-136,-40,1729.03
-135,-40,1765.31
-134,-40,1797.02
-133,-40,1824.16
-132,-40,1846.77
-131,-40,1864.89
-130,-40,1878.59
-129,-40,1887.92
-128,-40,1892.95
-127,-40,1893.77
-126,-40,1890.47
-125,-40,1883.15
-124,-40,1871.89
-123,-40,1856.83
-122,-40,1838.06
-121,-40,1815.71
-120,-40,1789.89
-119,-40,1760.74
-118,-40,1728.37
-117,-40,1692.92
-116,-40,1654.52
-115,-40,1613.3
-114,-40,1569.38
-113,-40,1522.89
-112,-40,1473.97
-111,-40,1422.75
-110,-40,1369.33
-109,-40,1313.86
-108,-40,1256.45
-107,-40,1197.23
-106,-40,1136.29
-105,-40,1073.77
-104,-40,1009.77
-103,-40,944.398
-102,-40,877.758
-101,-40,809.952
-100,-40,741.081
-99,-40,671.241
-98,-40,600.526
-97,-40,529.027
-96,-40,456.836
-95,-40,384.04
-94,-40,310.726
-93,-40,236.98
-92,-40,162.885
-91,-40,88.5272
-90,-40,13.9894
-89,-40,-60.6441
-88,-40,-135.289
-87,-40,-209.859
-86,-40,-284.268
-85,-40,-358.428
-84,-40,-432.249
-83,-40,-505.639
-82,-40,-578.503
-81,-40,-650.743
-80,-40,-722.259
-79,-40,-792.948
-78,-40,-862.702
-77,-40,-931.412
-76,-40,-998.962
-75,-40,-1065.23
-74,-40,-1130.11
-73,-40,-1193.46
-72,-40,-1255.16
-71,-40,-1315.07
-70,-40,-1373.06
-69,-40,-1428.99
-68,-40,-1482.73
-67,-40,-1534.11
-66,-40,-1583.01
-65,-40,-1629.28
-64,-40,-1672.75
-63,-40,-1713.3
-62,-40,-1750.77
-61,-40,-1785.01
-60,-40,-1815.88
-59,-40,-1843.23
-58,-40,-1866.93
-57,-40,-1886.83
-56,-40,-1902.82
-55,-40,-1914.76
-54,-40,-1922.53
-53,-40,-1926.03
-52,-40,-1925.14
-51,-40,-1919.78
-50,-40,-1909.85
-49,-40,-1895.28
-48,-40,-1876.02
-47,-40,-1851.99
-46,-40,-1823.17
-45,-40,-1789.53
-44,-40,-1751.05
-43,-40,-1707.73
-42,-40,-1659.58
-41,-40,-1606.64
-40,-40,-1548.94
-39,-40,-1486.55
-38,-40,-1419.54
-37,-40,-1347.98
-36,-40,-1271.99
-35,-40,-1191.69
-34,-40,-1107.2
-33,-40,-1018.66
-32,-40,-926.251
-31,-40,-830.13
-30,-40,-730.488
-29,-40,-627.523
-28,-40,-521.445
-27,-40,-412.474
-26,-40,-300.844
-25,-40,-186.794
-24,-40,-70.5753
-23,-40,47.5547
-22,-40,167.331
-21,-40,288.482
-20,-40,410.732
-19,-40,533.8
-18,-40,657.402
-17,-40,781.251
-16,-40,905.061
-15,-40,1028.54
-14,-40,1151.41
-13,-40,1273.38
-12,-40,1394.16
-11,-40,1513.48
-10,-40,1631.06
-9,-40,1746.63
-8,-40,1859.93
-7,-40,1970.7
-6,-40,2078.7
-5,-40,2183.68
-4,-40,2285.41
-3,-40,2383.68
-2,-40,2478.27
-1,-40,2568.99
0,-40,2655.65
1,-40,2738.08
2,-40,2816.12
3,-40,2889.62
4,-40,2958.46
5,-40,3022.51
6,-40,3081.67
7,-40,3135.86
8,-40,3184.99
9,-40,3229.02
10,-40,3267.9
11,-40,3301.6
12,-40,3330.11
13,-40,3353.42
14,-40,3371.57
15,-40,3384.58
16,-40,3392.49
17,-40,3395.36
18,-40,3393.27
19,-40,3386.31
20,-40,3374.56
21,-40,3358.15
22,-40,3337.2
23,-40,3311.83
24,-40,3282.2
25,-40,3248.45
26,-40,3210.75
27,-40,3169.27
28,-40,3124.18
29,-40,3075.68
30,-40,3023.94
31,-40,2969.18
32,-40,2911.59
33,-40,2851.37
34,-40,2788.73
35,-40,2723.88
36,-40,2657.03
37,-40,2588.39
38,-40,2518.18
39,-40,2446.6
40,-40,2373.87
41,-40,2300.18
42,-40,2225.75
43,-40,2150.77
44,-40,2075.43
45,-40,1999.94
46,-40,1924.47
47,-40,1849.2
48,-40,1774.31
49,-40,1699.96
50,-40,1626.32
51,-40,1553.52
52,-40,1481.72
53,-40,1411.05
54,-40,1341.63
55,-40,1273.58
56,-40,1207.01
57,-40,1142.02
58,-40,1078.69
59,-40,1017.1
60,-40,957.314
61,-40,899.402
62,-40,843.406
63,-40,789.367
64,-40,737.312
65,-40,687.263
66,-40,639.227
67,-40,593.206
68,-40,549.191
69,-40,507.163
70,-40,467.096
71,-40,428.955
72,-40,392.695
73,-40,358.264
74,-40,325.604
75,-40,294.647
76,-40,265.319
77,-40,237.541
78,-40,211.226
79,-40,186.281
80,-40,162.61
81,-40,140.109
82,-40,118.672
83,-40,98.1884
84,-40,78.544
85,-40,59.6217
86,-40,41.3022
87,-40,23.464
88,-40,5.98433
89,-40,-11.2605
90,-40,-28.3946
91,-40,-45.542
92,-40,-62.826
93,-40,-80.3689
94,-40,-98.2914
95,-40,-116.712
96,-40,-135.747
97,-40,-155.508
98,-40,-176.107
99,-40,-197.647
100,-40,-220.231
101,-40,-243.954
102,-40,-268.909
103,-40,-295.181
104,-40,-322.85
105,-40,-351.99
106,-40,-382.67
107,-40,-414.948
108,-40,-448.881
109,-40,-484.514
110,-40,-521.887
111,-40,-561.032
112,-40,-601.973
113,-40,-644.726
114,-40,-689.301
115,-40,-735.698
116,-40,-783.908
117,-40,-833.918
118,-40,-885.703
119,-40,-939.231
120,-40,-994.462
121,-40,-1051.35
122,-40,-1109.83
123,-40,-1169.85
124,-40,-1231.33
125,-40,-1294.2
126,-40,-1358.36
127,-40,-1423.71
128,-40,-1490.16
129,-40,-1557.6
130,-40,-1625.9
131,-40,-1694.94
132,-40,-1764.59
133,-40,-1834.71
134,-40,-1905.14
135,-40,-1975.75
136,-40,-2046.38
137,-40,-2116.84
138,-40,-2186.99
139,-40,-2256.64
140,-40,-2325.61
141,-40,-2393.72
142,-40,-2460.77
143,-40,-2526.59
144,-40,-2590.98
145,-40,-2653.73
146,-40,-2714.65
147,-40,-2773.54
148,-40,-2830.2
149,-40,-2884.44
150,-40,-2936.04
151,-40,-2984.83
152,-40,-3030.6
153,-40,-3073.16
154,-40,-3112.33
155,-40,-3147.93
156,-40,-3179.78
157,-40,-3207.71
158,-40,-3231.57
159,-40,-3251.2
160,-40,-3266.47
161,-40,-3277.23
162,-40,-3283.38
163,-40,-3284.8
164,-40,-3281.39
165,-40,-3273.07
166,-40,-3259.78
167,-40,-3241.45
168,-40,-3218.05
169,-40,-3189.55
170,-40,-3155.95
171,-40,-3117.24
172,-40,-3073.45
173,-40,-3024.63
174,-40,-2970.82
175,-40,-2912.09
176,-40,-2848.54
177,-40,-2780.27
178,-40,-2707.39
179,-40,-2630.05
180,-40,-2548.38
-180,-39,-2594.91
-179,-39,-2509.34
-178,-39,-2419.86
-177,-39,-2326.65
-176,-39,-2229.93
-175,-39,-2129.89
-174,-39,-2026.76
-173,-39,-1920.77
-172,-39,-1812.17
-171,-39,-1701.19
-170,-39,-1588.1
-169,-39,-1473.17
-168,-39,-1356.65
-167,-39,-1238.82
-166,-39,-1119.96
-165,-39,-1000.34
-164,-39,-880.249
-163,-39,-759.964
-162,-39,-639.763
-161,-39,-519.925
-160,-39,-400.725
-159,-39,-282.435
-158,-39,-165.322
-157,-39,-49.6459
-156,-39,64.3366
-155,-39,176.378
-154,-39,286.239
-153,-39,393.687
-152,-39,498.503
-151,-39,600.473
-150,-39,699.398
-149,-39,795.088
-148,-39,887.366
-147,-39,976.066
-146,-39,1061.04
-145,-39,1142.13
-144,-39,1219.24
-143,-39,1292.23
-142,-39,1361.01
-141,-39,1425.5
-140,-39,1485.62
-139,-39,1541.31
-138,-39,1592.52
-137,-39,1639.23
-136,-39,1681.4
-135,-39,1719.05
-134,-39,1752.16
-133,-39,1780.75
-132,-39,1804.86
-131,-39,1824.51
-130,-39,1839.77
-129,-39,1850.68
-128,-39,1857.31
-127,-39,1859.74
-126,-39,1858.06
-125,-39,1852.35
-124,-39,1842.71
-123,-39,1829.24
-122,-39,1812.05
-121,-39,1791.26
-120,-39,1766.97
-119,-39,1739.32
-118,-39,1708.41
-117,-39,1674.38
-116,-39,1637.36
-115,-39,1597.46
-114,-39,1554.82
-113,-39,1509.55
-112,-39,1461.8
-111,-39,1411.68
-110,-39,1359.32
-109,-39,1304.84
-108,-39,1248.36
-107,-39,1189.99
-106,-39,1129.87
-105,-39,1068.1
-104,-39,1004.79
-103,-39,940.047
-102,-39,873.986
-101,-39,806.709
-100,-39,738.317
-99,-39,668.909
-98,-39,598.584
-97,-39,527.437
-96,-39,455.562
-95,-39,383.051
-94,-39,309.995
-93,-39,236.485
-92,-39,162.61
-91,-39,88.4574
-90,-39,14.1173
-89,-39,-60.3218
-88,-39,-134.771
-87,-39,-209.139
-86,-39,-283.335
-85,-39,-357.267
-84,-39,-430.839
-83,-39,-503.956
-82,-39,-576.519
-81,-39,-648.426
-80,-39,-719.573
-79,-39,-789.854
-78,-39,-859.158
-77,-39,-927.372
-76,-39,-994.381
-75,-39,-1060.06
-74,-39,-1124.3
-73,-39,-1186.95
-72,-39,-1247.9
-71,-39,-1307.02
-70,-39,-1364.16
-69,-39,-1419.19
-68,-39,-1471.97
-67,-39,-1522.36
-66,-39,-1570.21
-65,-39,-1615.38
-64,-39,-1657.72
-63,-39,-1697.1
-62,-39,-1733.35
-61,-39,-1766.35
-60,-39,-1795.95
-59,-39,-1822.01
-58,-39,-1844.4
-57,-39,-1862.98
-56,-39,-1877.63
-55,-39,-1888.23
-54,-39,-1894.67
-53,-39,-1896.83
-52,-39,-1894.62
-51,-39,-1887.95
-50,-39,-1876.74
-49,-39,-1860.92
-48,-39,-1840.42
-47,-39,-1815.2
-46,-39,-1785.23
-45,-39,-1750.47
-44,-39,-1710.92
-43,-39,-1666.58
-42,-39,-1617.47
-41,-39,-1563.61
-40,-39,-1505.06
-39,-39,-1441.86
-38,-39,-1374.11
-37,-39,-1301.87
-36,-39,-1225.26
-35,-39,-1144.4
-34,-39,-1059.41
-33,-39,-970.435
-32,-39,-877.64
-31,-39,-781.195
-30,-39,-681.283
-29,-39,-578.101
-28,-39,-471.857
-27,-39,-362.768
-26,-39,-251.063
-25,-39,-136.981
-24,-39,-20.7685
-23,-39,97.3212
-22,-39,217.027
-21,-39,338.08
-20,-39,460.21
-19,-39,583.14
-18,-39,706.59
-17,-39,830.278
-16,-39,953.921
-15,-39,1077.24
-14,-39,1199.94
-13,-39,1321.75
-12,-39,1442.39
-11,-39,1561.58
-10,-39,1679.06
-9,-39,1794.55
-8,-39,1907.8
-7,-39,2018.55
-6,-39,2126.56
-5,-39,2231.6
-4,-39,2333.44
-3,-39,2431.85
-2,-39,2526.64
-1,-39,2617.61
0,-39,2704.57
1,-39,2787.36
2,-39,2865.82
3,-39,2939.81
4,-39,3009.18
5,-39,3073.84
6,-39,3133.67
7,-39,3188.58
8,-39,3238.52
9,-39,3283.4
10,-39,3323.2
11,-39,3357.88
12,-39,3387.43
13,-39,3411.85
14,-39,3431.15
15,-39,3445.37
16,-39,3454.55
17,-39,3458.73
18,-39,3458
19,-39,3452.44
20,-39,3442.13
21,-39,3427.19
22,-39,3407.74
23,-39,3383.9
24,-39,3355.81
25,-39,3323.63
26,-39,3287.5
27,-39,3247.59
28,-39,3204.08
29,-39,3157.14
30,-39,3106.96
31,-39,3053.73
32,-39,2997.64
33,-39,2938.89
34,-39,2877.69
35,-39,2814.23
36,-39,2748.72
37,-39,2681.37
38,-39,2612.38
39,-39,2541.95
40,-39,2470.29
41,-39,2397.6
42,-39,2324.08
43,-39,2249.91
44,-39,2175.3
45,-39,2100.42
46,-39,2025.47
47,-39,1950.6
48,-39,1876
49,-39,1801.81
50,-39,1728.21
51,-39,1655.33
52,-39,1583.32
53,-39,1512.3
54,-39,1442.41
55,-39,1373.74
56,-39,1306.42
57,-39,1240.53
58,-39,1176.17
59,-39,1113.41
60,-39,1052.32
61,-39,992.956
62,-39,935.371
63,-39,879.605
64,-39,825.687
65,-39,773.639
66,-39,723.473
67,-39,675.192
68,-39,628.79
69,-39,584.251
70,-39,541.553
71,-39,500.664
72,-39,461.544
73,-39,424.146
74,-39,388.416
75,-39,354.29
76,-39,321.701
77,-39,290.574
78,-39,260.827
79,-39,232.375
80,-39,205.126
81,-39,178.984
82,-39,153.847
83,-39,129.613
84,-39,106.172
85,-39,83.4159
86,-39,61.2306
87,-39,39.5018
88,-39,18.1134
89,-39,-3.05133
90,-39,-24.1098
91,-39,-45.179
92,-39,-66.3757
93,-39,-87.8153
94,-39,-109.612
95,-39,-131.877
96,-39,-154.72
97,-39,-178.248
98,-39,-202.564
99,-39,-227.768
100,-39,-253.953
101,-39,-281.212
102,-39,-309.629
103,-39,-339.286
104,-39,-370.257
105,-39,-402.61
106,-39,-436.409
107,-39,-471.71
108,-39,-508.563
109,-39,-547.01
110,-39,-587.087
111,-39,-628.822
112,-39,-672.237
113,-39,-717.344
114,-39,-764.15
115,-39,-812.652
116,-39,-862.842
117,-39,-914.701
118,-39,-968.205
119,-39,-1023.32
120,-39,-1080
121,-39,-1138.21
122,-39,-1197.88
123,-39,-1258.95
124,-39,-1321.35
125,-39,-1385
126,-39,-1449.81
127,-39,-1515.68
128,-39,-1582.52
129,-39,-1650.22
130,-39,-1718.65
131,-39,-1787.7
132,-39,-1857.23
133,-39,-1927.11
134,-39,-1997.2
135,-39,-2067.35
136,-39,-2137.4
137,-39,-2207.19
138,-39,-2276.55
139,-39,-2345.32
140,-39,-2413.33
141,-39,-2480.38
142,-39,-2546.31
143,-39,-2610.92
144,-39,-2674.03
145,-39,-2735.45
146,-39,-2794.98
147,-39,-2852.43
148,-39,-2907.61
149,-39,-2960.33
150,-39,-3010.39
151,-39,-3057.61
152,-39,-3101.81
153,-39,-3142.79
154,-39,-3180.39
155,-39,-3214.42
156,-39,-3244.72
157,-39,-3271.13
158,-39,-3293.49
159,-39,-3311.67
160,-39,-3325.53
161,-39,-3334.93
162,-39,-3339.78
163,-39,-3339.95
164,-39,-3335.37
165,-39,-3325.95
166,-39,-3311.63
167,-39,-3292.36
168,-39,-3268.1
169,-39,-3238.82
170,-39,-3204.53
171,-39,-3165.22
172,-39,-3120.92
173,-39,-3071.67
174,-39,-3017.53
175,-39,-2958.56
176,-39,-2894.86
177,-39,-2826.52
178,-39,-2753.66
179,-39,-2676.41
180,-39,-2594.91
-180,-38,-2641.39
-179,-38,-2556.14
-178,-38,-2467.06
-177,-38,-2374.33
-176,-38,-2278.14
-175,-38,-2178.69
-174,-38,-2076.21
-173,-38,-1970.91
-172,-38,-1863.03
-171,-38,-1752.82
-170,-38,-1640.52
-169,-38,-1526.39
-168,-38,-1410.68
-167,-38,-1293.68
-166,-38,-1175.63
-165,-38,-1056.82
-164,-38,-937.519
-163,-38,-817.998
-162,-38,-698.531
-161,-38,-579.389
-160,-38,-460.841
-159,-38,-343.153
-158,-38,-226.586
-157,-38,-111.396
-156,-38,2.16669
-155,-38,113.859
-154,-38,223.446
-153,-38,330.699
-152,-38,435.4
-151,-38,537.342
-150,-38,636.325
-149,-38,732.161
-148,-38,824.676
-147,-38,913.704
-146,-38,999.094
-145,-38,1080.7
-144,-38,1158.41
-143,-38,1232.09
-142,-38,1301.65
-141,-38,1367
-140,-38,1428.07
-139,-38,1484.78
-138,-38,1537.1
-137,-38,1584.99
-136,-38,1628.41
-135,-38,1667.36
-134,-38,1701.84
-133,-38,1731.86
-132,-38,1757.43
-131,-38,1778.6
-130,-38,1795.41
-129,-38,1807.91
-128,-38,1816.15
-127,-38,1820.21
-126,-38,1820.17
-125,-38,1816.11
-124,-38,1808.12
-123,-38,1796.31
-122,-38,1780.76
-121,-38,1761.59
-120,-38,1738.91
-119,-38,1712.84
-118,-38,1683.49
-117,-38,1650.98
-116,-38,1615.44
-115,-38,1576.98
-114,-38,1535.74
-113,-38,1491.83
-112,-38,1445.38
-111,-38,1396.51
-110,-38,1345.34
-109,-38,1292
-108,-38,1236.61
-107,-38,1179.28
