Phi[deg],Theta[deg],re(rETheta)[mV]
128,17,1925.55
129,17,1926.89
130,17,1928.52
131,17,1930.4
132,17,1932.47
133,17,1934.68
134,17,1936.98
135,17,1939.31
136,17,1941.61
137,17,1943.85
138,17,1945.95
139,17,1947.87
140,17,1949.55
141,17,1950.95
142,17,1952
143,17,1952.65
144,17,1952.86
145,17,1952.57
146,17,1951.73
147,17,1950.3
148,17,1948.23
149,17,1945.47
150,17,1941.98
151,17,1937.72
152,17,1932.64
153,17,1926.71
154,17,1919.89
155,17,1912.16
156,17,1903.47
157,17,1893.79
158,17,1883.11
159,17,1871.4
160,17,1858.63
161,17,1844.78
162,17,1829.85
163,17,1813.82
164,17,1796.67
165,17,1778.4
166,17,1759.01
167,17,1738.49
168,17,1716.84
169,17,1694.07
170,17,1670.19
171,17,1645.2
172,17,1619.11
173,17,1591.95
174,17,1563.73
175,17,1534.47
176,17,1504.19
177,17,1472.92
178,17,1440.68
179,17,1407.51
180,17,1373.44
-180,18,1416.49
-179,18,1382.75
-178,18,1348.1
-177,18,1312.59
-176,18,1276.26
-175,18,1239.17
-174,18,1201.35
-173,18,1162.85
-172,18,1123.73
-171,18,1084.03
-170,18,1043.8
-169,18,1003.09
-168,18,961.959
-167,18,920.451
-166,18,878.619
-165,18,836.513
-164,18,794.181
-163,18,751.673
-162,18,709.037
-161,18,666.32
-160,18,623.565
-159,18,580.819
-158,18,538.121
-157,18,495.514
-156,18,453.036
-155,18,410.722
-154,18,368.608
-153,18,326.724
-152,18,285.102
-151,18,243.768
-150,18,202.746
-149,18,162.058
-148,18,121.725
-147,18,81.7627
-146,18,42.1852
-145,18,3.00404
-144,18,-35.7721
-143,18,-74.1373
-142,18,-112.088
-141,18,-149.623
-140,18,-186.745
-139,18,-223.458
-138,18,-259.768
-137,18,-295.684
-136,18,-331.217
-135,18,-366.381
-134,18,-401.191
-133,18,-435.665
-132,18,-469.82
-131,18,-503.678
-130,18,-537.26
-129,18,-570.59
-128,18,-603.693
-127,18,-636.594
-126,18,-669.319
-125,18,-701.895
-124,18,-734.351
-123,18,-766.714
-122,18,-799.012
-121,18,-831.274
-120,18,-863.528
-119,18,-895.802
-118,18,-928.122
-117,18,-960.516
-116,18,-993.011
-115,18,-1025.63
-114,18,-1058.4
-113,18,-1091.34
-112,18,-1124.47
-111,18,-1157.82
-110,18,-1191.4
-109,18,-1225.23
-108,18,-1259.32
-107,18,-1293.69
-106,18,-1328.35
-105,18,-1363.3
-104,18,-1398.56
-103,18,-1434.12
-102,18,-1470
-101,18,-1506.18
-100,18,-1542.67
-99,18,-1579.46
-98,18,-1616.55
-97,18,-1653.92
-96,18,-1691.55
-95,18,-1729.44
-94,18,-1767.57
-93,18,-1805.91
-92,18,-1844.44
-91,18,-1883.14
-90,18,-1921.97
-89,18,-1960.91
-88,18,-1999.91
-87,18,-2038.96
-86,18,-2077.99
-85,18,-2116.98
-84,18,-2155.88
-83,18,-2194.65
-82,18,-2233.23
-81,18,-2271.58
-80,18,-2309.65
-79,18,-2347.37
-78,18,-2384.7
-77,18,-2421.58
-76,18,-2457.94
-75,18,-2493.73
-74,18,-2528.89
-73,18,-2563.34
-72,18,-2597.03
-71,18,-2629.89
-70,18,-2661.85
-69,18,-2692.85
-68,18,-2722.81
-67,18,-2751.67
-66,18,-2779.35
-65,18,-2805.79
-64,18,-2830.92
-63,18,-2854.66
-62,18,-2876.95
-61,18,-2897.71
-60,18,-2916.88
-59,18,-2934.39
-58,18,-2950.17
-57,18,-2964.15
-56,18,-2976.26
-55,18,-2986.45
-54,18,-2994.64
-53,18,-3000.77
-52,18,-3004.78
-51,18,-3006.62
-50,18,-3006.23
-49,18,-3003.55
-48,18,-2998.52
-47,18,-2991.11
-46,18,-2981.26
-45,18,-2968.92
-44,18,-2954.06
-43,18,-2936.63
-42,18,-2916.61
-41,18,-2893.95
-40,18,-2868.63
-39,18,-2840.62
-38,18,-2809.9
-37,18,-2776.46
-36,18,-2740.28
-35,18,-2701.35
-34,18,-2659.66
-33,18,-2615.22
-32,18,-2568.03
-31,18,-2518.1
-30,18,-2465.43
-29,18,-2410.05
-28,18,-2351.98
-27,18,-2291.24
-26,18,-2227.87
-25,18,-2161.9
-24,18,-2093.37
-23,18,-2022.34
-22,18,-1948.84
-21,18,-1872.95
-20,18,-1794.71
-19,18,-1714.2
-18,18,-1631.47
-17,18,-1546.62
-16,18,-1459.72
-15,18,-1370.85
-14,18,-1280.09
-13,18,-1187.55
-12,18,-1093.32
-11,18,-997.503
-10,18,-900.196
-9,18,-801.51
-8,18,-701.558
-7,18,-600.453
-6,18,-498.313
-5,18,-395.259
-4,18,-291.412
-3,18,-186.897
-2,18,-81.8426
-1,18,23.6236
0,18,129.371
1,18,235.269
2,18,341.184
3,18,446.985
4,18,552.537
5,18,657.708
6,18,762.365
7,18,866.375
8,18,969.608
9,18,1071.93
10,18,1173.22
11,18,1273.35
12,18,1372.18
13,18,1469.61
14,18,1565.51
15,18,1659.76
16,18,1752.26
17,18,1842.88
18,18,1931.53
19,18,2018.1
20,18,2102.51
21,18,2184.64
22,18,2264.42
23,18,2341.76
24,18,2416.58
25,18,2488.81
26,18,2558.39
27,18,2625.24
28,18,2689.32
29,18,2750.57
30,18,2808.94
31,18,2864.41
32,18,2916.93
33,18,2966.47
34,18,3013.02
35,18,3056.57
36,18,3097.09
37,18,3134.59
38,18,3169.07
39,18,3200.54
40,18,3229.02
41,18,3254.51
42,18,3277.05
43,18,3296.67
44,18,3313.4
45,18,3327.28
46,18,3338.36
47,18,3346.69
48,18,3352.32
49,18,3355.32
50,18,3355.74
51,18,3353.65
52,18,3349.13
53,18,3342.25
54,18,3333.08
55,18,3321.71
56,18,3308.22
57,18,3292.69
58,18,3275.21
59,18,3255.88
60,18,3234.79
61,18,3212.02
62,18,3187.67
63,18,3161.85
64,18,3134.63
65,18,3106.13
66,18,3076.44
67,18,3045.66
68,18,3013.88
69,18,2981.2
70,18,2947.71
71,18,2913.52
72,18,2878.72
73,18,2843.4
74,18,2807.65
75,18,2771.56
76,18,2735.23
77,18,2698.74
78,18,2662.17
79,18,2625.61
80,18,2589.15
81,18,2552.85
82,18,2516.79
83,18,2481.05
84,18,2445.7
85,18,2410.81
86,18,2376.44
87,18,2342.66
88,18,2309.51
89,18,2277.07
90,18,2245.38
91,18,2214.49
92,18,2184.45
93,18,2155.31
94,18,2127.1
95,18,2099.85
96,18,2073.61
97,18,2048.41
98,18,2024.26
99,18,2001.2
100,18,1979.24
101,18,1958.41
102,18,1938.7
103,18,1920.15
104,18,1902.74
105,18,1886.5
106,18,1871.41
107,18,1857.47
108,18,1844.69
109,18,1833.04
110,18,1822.53
111,18,1813.12
112,18,1804.82
113,18,1797.59
114,18,1791.41
115,18,1786.27
116,18,1782.12
117,18,1778.94
118,18,1776.69
119,18,1775.34
120,18,1774.85
121,18,1775.18
122,18,1776.29
123,18,1778.12
124,18,1780.65
125,18,1783.8
126,18,1787.55
127,18,1791.83
128,18,1796.58
129,18,1801.77
130,18,1807.32
131,18,1813.19
132,18,1819.31
133,18,1825.63
134,18,1832.08
135,18,1838.61
136,18,1845.16
137,18,1851.66
138,18,1858.05
139,18,1864.28
140,18,1870.28
141,18,1875.99
142,18,1881.36
143,18,1886.32
144,18,1890.82
145,18,1894.8
146,18,1898.2
147,18,1900.97
148,18,1903.05
149,18,1904.4
150,18,1904.97
151,18,1904.7
152,18,1903.56
153,18,1901.5
154,18,1898.47
155,18,1894.44
156,18,1889.38
157,18,1883.25
158,18,1876.02
159,18,1867.66
160,18,1858.15
161,18,1847.47
162,18,1835.59
163,18,1822.51
164,18,1808.21
165,18,1792.69
166,18,1775.93
167,18,1757.93
168,18,1738.71
169,18,1718.25
170,18,1696.57
171,18,1673.68
172,18,1649.6
173,18,1624.33
174,18,1597.91
175,18,1570.35
176,18,1541.67
177,18,1511.92
178,18,1481.12
179,18,1449.29
180,18,1416.49
-180,19,1459.21
-179,19,1426.59
-178,19,1392.99
-177,19,1358.47
-176,19,1323.07
-175,19,1286.84
-174,19,1249.84
-173,19,1212.12
-172,19,1173.73
-171,19,1134.74
-170,19,1095.19
-169,19,1055.15
-168,19,1014.67
-167,19,973.807
-166,19,932.621
-165,19,891.168
-164,19,849.503
-163,19,807.679
-162,19,765.751
-161,19,723.77
-160,19,681.787
-159,19,639.851
-158,19,598.008
-157,19,556.303
-156,19,514.778
-155,19,473.473
-154,19,432.426
-153,19,391.671
-152,19,351.24
-151,19,311.162
-150,19,271.465
-149,19,232.169
-148,19,193.297
-147,19,154.865
-146,19,116.886
-145,19,79.3723
-144,19,42.3308
-143,19,5.76646
-142,19,-30.3192
-141,19,-65.9276
-140,19,-101.063
-139,19,-135.733
-138,19,-169.946
-137,19,-203.716
-136,19,-237.058
-135,19,-269.989
-134,19,-302.529
-133,19,-334.7
-132,19,-366.525
-131,19,-398.031
-130,19,-429.246
-129,19,-460.197
-128,19,-490.915
-127,19,-521.432
-126,19,-551.779
-125,19,-581.991
-124,19,-612.1
-123,19,-642.141
-122,19,-672.148
-121,19,-702.156
-120,19,-732.198
-119,19,-762.308
-118,19,-792.52
-117,19,-822.867
-116,19,-853.379
-115,19,-884.087
-114,19,-915.022
-113,19,-946.211
-112,19,-977.68
-111,19,-1009.45
-110,19,-1041.56
-109,19,-1074.01
-108,19,-1106.83
-107,19,-1140.03
-106,19,-1173.64
-105,19,-1207.66
-104,19,-1242.1
-103,19,-1276.96
-102,19,-1312.27
-101,19,-1348
-100,19,-1384.17
-99,19,-1420.77
-98,19,-1457.8
-97,19,-1495.23
-96,19,-1533.07
-95,19,-1571.3
-94,19,-1609.89
-93,19,-1648.83
-92,19,-1688.1
-91,19,-1727.66
-90,19,-1767.48
-89,19,-1807.54
-88,19,-1847.8
-87,19,-1888.22
-86,19,-1928.75
-85,19,-1969.37
-84,19,-2010.01
-83,19,-2050.63
-82,19,-2091.18
-81,19,-2131.61
-80,19,-2171.86
-79,19,-2211.87
-78,19,-2251.58
-77,19,-2290.94
-76,19,-2329.88
-75,19,-2368.32
-74,19,-2406.22
-73,19,-2443.48
-72,19,-2480.06
-71,19,-2515.87
-70,19,-2550.85
-69,19,-2584.92
-68,19,-2618
-67,19,-2650.02
-66,19,-2680.91
-65,19,-2710.59
-64,19,-2738.99
-63,19,-2766.02
-62,19,-2791.62
-61,19,-2815.7
-60,19,-2838.19
-59,19,-2859.01
-58,19,-2878.1
-57,19,-2895.37
-56,19,-2910.75
-55,19,-2924.18
-54,19,-2935.58
-53,19,-2944.89
-52,19,-2952.03
-51,19,-2956.94
-50,19,-2959.56
-49,19,-2959.83
-48,19,-2957.69
-47,19,-2953.08
-46,19,-2945.95
-45,19,-2936.25
-44,19,-2923.93
-43,19,-2908.95
-42,19,-2891.26
-41,19,-2870.84
-40,19,-2847.63
-39,19,-2821.63
-38,19,-2792.79
-37,19,-2761.1
-36,19,-2726.55
-35,19,-2689.11
-34,19,-2648.77
-33,19,-2605.55
-32,19,-2559.43
-31,19,-2510.42
-30,19,-2458.54
-29,19,-2403.79
-28,19,-2346.2
-27,19,-2285.8
-26,19,-2222.62
-25,19,-2156.68
-24,19,-2088.05
-23,19,-2016.75
-22,19,-1942.85
-21,19,-1866.4
-20,19,-1787.47
-19,19,-1706.13
-18,19,-1622.44
-17,19,-1536.48
-16,19,-1448.35
-15,19,-1358.12
-14,19,-1265.9
-13,19,-1171.77
-12,19,-1075.85
-11,19,-978.238
-10,19,-879.045
-9,19,-778.387
-8,19,-676.384
-7,19,-573.157
-6,19,-468.832
-5,19,-363.538
-4,19,-257.407
-3,19,-150.572
-2,19,-43.1709
-1,19,64.6591
0,19,172.778
1,19,281.044
2,19,389.314
3,19,497.447
4,19,605.299
5,19,712.725
6,19,819.584
7,19,925.733
8,19,1031.03
9,19,1135.33
10,19,1238.51
11,19,1340.42
12,19,1440.93
13,19,1539.91
14,19,1637.22
15,19,1732.76
16,19,1826.38
17,19,1917.99
18,19,2007.45
19,19,2094.68
20,19,2179.55
21,19,2261.97
22,19,2341.85
23,19,2419.11
24,19,2493.65
25,19,2565.4
26,19,2634.28
27,19,2700.25
28,19,2763.23
29,19,2823.17
30,19,2880.03
31,19,2933.77
32,19,2984.35
33,19,3031.75
34,19,3075.96
35,19,3116.95
36,19,3154.72
37,19,3189.26
38,19,3220.6
39,19,3248.73
40,19,3273.69
41,19,3295.48
42,19,3314.15
43,19,3329.73
44,19,3342.27
45,19,3351.8
46,19,3358.39
47,19,3362.09
48,19,3362.97
49,19,3361.09
50,19,3356.53
51,19,3349.36
52,19,3339.66
53,19,3327.52
54,19,3313.03
55,19,3296.27
56,19,3277.33
57,19,3256.32
58,19,3233.33
59,19,3208.46
60,19,3181.82
61,19,3153.5
62,19,3123.61
63,19,3092.26
64,19,3059.55
65,19,3025.59
66,19,2990.48
67,19,2954.34
68,19,2917.26
69,19,2879.36
70,19,2840.74
71,19,2801.5
72,19,2761.75
73,19,2721.58
74,19,2681.1
75,19,2640.4
76,19,2599.58
77,19,2558.73
78,19,2517.95
79,19,2477.32
80,19,2436.93
81,19,2396.86
82,19,2357.2
83,19,2318.02
84,19,2279.39
85,19,2241.4
86,19,2204.1
87,19,2167.56
88,19,2131.85
89,19,2097.02
90,19,2063.13
91,19,2030.23
92,19,1998.37
93,19,1967.59
94,19,1937.94
95,19,1909.44
96,19,1882.15
97,19,1856.07
98,19,1831.26
99,19,1807.71
100,19,1785.47
101,19,1764.53
102,19,1744.92
103,19,1726.64
104,19,1709.7
105,19,1694.11
106,19,1679.85
107,19,1666.93
108,19,1655.33
109,19,1645.05
110,19,1636.07
111,19,1628.38
112,19,1621.95
113,19,1616.76
114,19,1612.78
115,19,1609.98
116,19,1608.33
117,19,1607.8
118,19,1608.34
119,19,1609.92
120,19,1612.49
121,19,1616.01
122,19,1620.43
123,19,1625.7
124,19,1631.76
125,19,1638.57
126,19,1646.06
127,19,1654.18
128,19,1662.87
129,19,1672.07
130,19,1681.72
131,19,1691.74
132,19,1702.09
133,19,1712.69
134,19,1723.47
135,19,1734.37
136,19,1745.32
137,19,1756.26
138,19,1767.12
139,19,1777.82
140,19,1788.3
141,19,1798.5
142,19,1808.34
143,19,1817.77
144,19,1826.71
145,19,1835.1
146,19,1842.89
147,19,1850.01
148,19,1856.39
149,19,1861.99
150,19,1866.75
151,19,1870.6
152,19,1873.52
153,19,1875.43
154,19,1876.31
155,19,1876.1
156,19,1874.76
157,19,1872.26
158,19,1868.57
159,19,1863.64
160,19,1857.46
161,19,1850
162,19,1841.24
163,19,1831.16
164,19,1819.75
165,19,1807
166,19,1792.9
167,19,1777.45
168,19,1760.65
169,19,1742.51
170,19,1723.04
171,19,1702.24
172,19,1680.13
173,19,1656.73
174,19,1632.07
175,19,1606.17
176,19,1579.06
177,19,1550.77
178,19,1521.34
179,19,1490.81
180,19,1459.21
-180,20,1501.54
-179,20,1469.97
-178,20,1437.35
-177,20,1403.73
-176,20,1369.17
-175,20,1333.72
-174,20,1297.45
-173,20,1260.42
-172,20,1222.68
-171,20,1184.3
-170,20,1145.35
-169,20,1105.88
-168,20,1065.96
-167,20,1025.66
-166,20,985.04
-165,20,944.16
-164,20,903.083
-163,20,861.871
-162,20,820.582
-161,20,779.275
-160,20,738.005
-159,20,696.826
-158,20,655.79
-157,20,614.946
-156,20,574.34
-155,20,534.017
-154,20,494.016
-153,20,454.376
-152,20,415.131
-151,20,376.312
-150,20,337.946
-149,20,300.06
-148,20,262.672
-147,20,225.801
-146,20,189.46
-145,20,153.659
-144,20,118.405
-143,20,83.701
-142,20,49.5467
-141,20,15.9381
-140,20,-17.1317
-139,20,-49.6732
-138,20,-81.6999
-137,20,-113.228
-136,20,-144.277
-135,20,-174.87
-134,20,-205.03
-133,20,-234.785
-132,20,-264.164
-131,20,-293.198
-130,20,-321.922
-129,20,-350.369
-128,20,-378.576
-127,20,-406.58
-126,20,-434.421
-125,20,-462.137
-124,20,-489.769
-123,20,-517.358
-122,20,-544.944
-121,20,-572.567
-120,20,-600.269
-119,20,-628.089
-118,20,-656.067
-117,20,-684.241
-116,20,-712.65
-115,20,-741.328
-114,20,-770.312
-113,20,-799.634
-112,20,-829.327
-111,20,-859.42
-110,20,-889.94
-109,20,-920.914
-108,20,-952.364
-107,20,-984.311
-106,20,-1016.77
-105,20,-1049.77
-104,20,-1083.3
-103,20,-1117.39
-102,20,-1152.05
-101,20,-1187.26
-100,20,-1223.04
-99,20,-1259.38
-98,20,-1296.28
-97,20,-1333.73
-96,20,-1371.72
-95,20,-1410.23
-94,20,-1449.24
-93,20,-1488.74
-92,20,-1528.69
-91,20,-1569.08
-90,20,-1609.86
-89,20,-1651.01
-88,20,-1692.48
-87,20,-1734.25
-86,20,-1776.26
-85,20,-1818.47
-84,20,-1860.83
-83,20,-1903.29
-82,20,-1945.8
-81,20,-1988.29
-80,20,-2030.71
-79,20,-2073.01
-78,20,-2115.1
-77,20,-2156.93
-76,20,-2198.44
-75,20,-2239.54
-74,20,-2280.18
-73,20,-2320.27
-72,20,-2359.74
-71,20,-2398.51
-70,20,-2436.52
-69,20,-2473.67
-68,20,-2509.89
-67,20,-2545.1
-66,20,-2579.21
-65,20,-2612.16
-64,20,-2643.84
-63,20,-2674.19
-62,20,-2703.12
-61,20,-2730.55
-60,20,-2756.39
-59,20,-2780.57
-58,20,-2803
-57,20,-2823.61
-56,20,-2842.31
-55,20,-2859.02
-54,20,-2873.68
-53,20,-2886.2
-52,20,-2896.52
-51,20,-2904.56
-50,20,-2910.25
-49,20,-2913.52
-48,20,-2914.32
-47,20,-2912.57
-46,20,-2908.22
-45,20,-2901.22
-44,20,-2891.5
-43,20,-2879.03
-42,20,-2863.74
-41,20,-2845.61
-40,20,-2824.6
-39,20,-2800.66
-38,20,-2773.77
-37,20,-2743.9
-36,20,-2711.03
-35,20,-2675.15
-34,20,-2636.23
-33,20,-2594.29
-32,20,-2549.3
-31,20,-2501.29
-30,20,-2450.25
-29,20,-2396.2
-28,20,-2339.15
-27,20,-2279.14
-26,20,-2216.2
-25,20,-2150.36
-24,20,-2081.66
-23,20,-2010.16
-22,20,-1935.9
-21,20,-1858.95
-20,20,-1779.37
-19,20,-1697.23
-18,20,-1612.61
-17,20,-1525.59
-16,20,-1436.26
-15,20,-1344.71
-14,20,-1251.04
-13,20,-1155.36
-12,20,-1057.78
-11,20,-958.394
-10,20,-857.337
-9,20,-754.728
-8,20,-650.693
-7,20,-545.363
-6,20,-438.871
-5,20,-331.356
-4,20,-222.958
-3,20,-113.822
-2,20,-4.09195
-1,20,106.082
0,20,216.551
1,20,327.163
2,20,437.765
3,20,548.203
4,20,658.324
5,20,767.974
6,20,876.999
7,20,985.246
8,20,1092.56
9,20,1198.8
10,20,1303.81
11,20,1407.44
12,20,1509.56
13,20,1610.01
14,20,1708.67
15,20,1805.4
16,20,1900.07
17,20,1992.56
18,20,2082.74
19,20,2170.49
20,20,2255.72
21,20,2338.31
22,20,2418.16
23,20,2495.19
24,20,2569.29
25,20,2640.4
26,20,2708.44
27,20,2773.35
28,20,2835.05
29,20,2893.5
30,20,2948.66
31,20,3000.47
32,20,3048.92
33,20,3093.97
34,20,3135.61
35,20,3173.83
36,20,3208.62
37,20,3240
38,20,3267.96
39,20,3292.53
40,20,3313.73
41,20,3331.59
42,20,3346.15
43,20,3357.46
44,20,3365.56
45,20,3370.51
46,20,3372.37
47,20,3371.21
48,20,3367.1
49,20,3360.12
50,20,3350.35
51,20,3337.88
52,20,3322.79
53,20,3305.18
54,20,3285.15
55,20,3262.8
56,20,3238.23
57,20,3211.54
58,20,3182.86
59,20,3152.28
60,20,3119.92
61,20,3085.89
62,20,3050.31
63,20,3013.3
64,20,2974.96
65,20,2935.42
66,20,2894.79
67,20,2853.19
68,20,2810.73
69,20,2767.52
70,20,2723.69
71,20,2679.33
72,20,2634.57
73,20,2589.51
74,20,2544.26
75,20,2498.92
76,20,2453.59
77,20,2408.38
78,20,2363.38
79,20,2318.69
80,20,2274.4
81,20,2230.59
82,20,2187.35
83,20,2144.76
84,20,2102.91
85,20,2061.87
86,20,2021.7
87,20,1982.48
88,20,1944.28
89,20,1907.14
90,20,1871.13
91,20,1836.31
92,20,1802.72
93,20,1770.41
94,20,1739.42
95,20,1709.78
96,20,1681.54
97,20,1654.71
98,20,1629.34
99,20,1605.44
100,20,1583.03
101,20,1562.12
102,20,1542.73
103,20,1524.86
104,20,1508.52
105,20,1493.71
106,20,1480.42
107,20,1468.65
108,20,1458.38
109,20,1449.61
110,20,1442.31
111,20,1436.47
112,20,1432.06
113,20,1429.05
114,20,1427.41
115,20,1427.12
116,20,1428.12
117,20,1430.39
118,20,1433.87
119,20,1438.54
120,20,1444.32
121,20,1451.19
122,20,1459.07
123,20,1467.93
124,20,1477.69
125,20,1488.31
126,20,1499.71
127,20,1511.83
128,20,1524.62
129,20,1537.99
130,20,1551.89
131,20,1566.24
132,20,1580.97
133,20,1596.01
134,20,1611.29
135,20,1626.73
136,20,1642.25
137,20,1657.78
138,20,1673.26
139,20,1688.59
140,20,1703.72
141,20,1718.55
142,20,1733.03
143,20,1747.07
144,20,1760.6
145,20,1773.56
146,20,1785.88
147,20,1797.48
148,20,1808.3
149,20,1818.28
150,20,1827.35
151,20,1835.46
152,20,1842.54
153,20,1848.55
154,20,1853.44
155,20,1857.14
156,20,1859.63
157,20,1860.85
158,20,1860.77
159,20,1859.35
160,20,1856.57
161,20,1852.39
162,20,1846.8
163,20,1839.77
164,20,1831.29
165,20,1821.34
166,20,1809.92
167,20,1797.03
168,20,1782.67
169,20,1766.85
170,20,1749.56
171,20,1730.84
172,20,1710.68
173,20,1689.13
174,20,1666.2
175,20,1641.91
176,20,1616.32
177,20,1589.44
178,20,1561.32
179,20,1532.01
180,20,1501.54
-180,21,1543.44
-179,21,1512.85
-178,21,1481.12
-177,21,1448.32
-176,21,1414.51
-175,21,1379.76
-174,21,1344.13
-173,21,1307.68
-172,21,1270.5
-171,21,1232.64
-170,21,1194.19
-169,21,1155.2
-168,21,1115.76
-167,21,1075.93
-166,21,1035.79
-165,21,995.396
-164,21,954.829
-163,21,914.152
-162,21,873.432
-161,21,832.732
-160,21,792.114
-159,21,751.638
-158,21,711.36
-157,21,671.334
-156,21,631.612
-155,21,592.24
-154,21,553.264
-153,21,514.723
-152,21,476.656
-151,21,439.095
-150,21,402.07
-149,21,365.606
-148,21,329.724
-147,21,294.443
-146,21,259.776
-145,21,225.731
-144,21,192.315
-143,21,159.529
-142,21,127.369
-141,21,95.8303
-140,21,64.9017
-139,21,34.5695
-138,21,4.81645
-137,21,-24.3783
-136,21,-53.0388
-135,21,-81.1919
-134,21,-108.868
-133,21,-136.099
-132,21,-162.92
-131,21,-189.369
-130,21,-215.486
-129,21,-241.31
-128,21,-266.886
-127,21,-292.257
-126,21,-317.469
-125,21,-342.569
-124,21,-367.602
-123,21,-392.616
-122,21,-417.659
-121,21,-442.779
-120,21,-468.021
-119,21,-493.434
-118,21,-519.062
-117,21,-544.95
-116,21,-571.143
-115,21,-597.683
-114,21,-624.609
-113,21,-651.962
-112,21,-679.777
-111,21,-708.091
-110,21,-736.934
-109,21,-766.338
-108,21,-796.329
-107,21,-826.933
-106,21,-858.171
-105,21,-890.062
-104,21,-922.622
-103,21,-955.863
-102,21,-989.795
-101,21,-1024.42
-100,21,-1059.75
-99,21,-1095.78
-98,21,-1132.5
-97,21,-1169.91
-96,21,-1207.99
-95,21,-1246.74
-94,21,-1286.13
-93,21,-1326.14
-92,21,-1366.74
-91,21,-1407.91
-90,21,-1449.62
-89,21,-1491.83
-88,21,-1534.49
-87,21,-1577.58
-86,21,-1621.04
-85,21,-1664.83
-84,21,-1708.89
-83,21,-1753.17
-82,21,-1797.61
-81,21,-1842.15
-80,21,-1886.74
-79,21,-1931.29
-78,21,-1975.76
-77,21,-2020.06
-76,21,-2064.13
-75,21,-2107.88
-74,21,-2151.26
-73,21,-2194.16
-72,21,-2236.53
-71,21,-2278.27
-70,21,-2319.3
-69,21,-2359.54
-68,21,-2398.9
-67,21,-2437.3
-66,21,-2474.66
-65,21,-2510.87
-64,21,-2545.87
-63,21,-2579.55
-62,21,-2611.83
-61,21,-2642.62
-60,21,-2671.84
-59,21,-2699.39
-58,21,-2725.19
-57,21,-2749.15
-56,21,-2771.19
-55,21,-2791.23
-54,21,-2809.18
-53,21,-2824.95
-52,21,-2838.48
-51,21,-2849.68
-50,21,-2858.48
-49,21,-2864.8
-48,21,-2868.58
-47,21,-2869.74
-46,21,-2868.22
-45,21,-2863.96
-44,21,-2856.9
-43,21,-2846.98
-42,21,-2834.15
-41,21,-2818.37
-40,21,-2799.6
-39,21,-2777.78
-38,21,-2752.89
-37,21,-2724.9
-36,21,-2693.78
-35,21,-2659.51
-34,21,-2622.07
-33,21,-2581.46
-32,21,-2537.67
-31,21,-2490.7
-30,21,-2440.56
-29,21,-2387.26
-28,21,-2330.81
-27,21,-2271.25
-26,21,-2208.6
-25,21,-2142.9
-24,21,-2074.19
-23,21,-2002.53
-22,21,-1927.95
-21,21,-1850.54
-20,21,-1770.35
-19,21,-1687.46
-18,21,-1601.94
-17,21,-1513.89
-16,21,-1423.4
-15,21,-1330.56
-14,21,-1235.48
-13,21,-1138.27
-12,21,-1039.04
-11,21,-937.919
-10,21,-835.023
-9,21,-730.485
-8,21,-624.439
-7,21,-517.026
-6,21,-408.388
-5,21,-298.672
-4,21,-188.029
-3,21,-76.6104
-2,21,35.4258
-1,21,147.922
0,21,260.716
1,21,373.648
2,21,486.552
3,21,599.265
4,21,711.622
5,21,823.457
6,21,934.607
7,21,1044.91
8,21,1154.19
9,21,1262.31
10,21,1369.09
11,21,1474.38
12,21,1578.03
13,21,1679.89
14,21,1779.81
15,21,1877.64
16,21,1973.26
17,21,2066.52
18,21,2157.3
19,21,2245.48
20,21,2330.93
21,21,2413.55
22,21,2493.23
23,21,2569.88
24,21,2643.4
25,21,2713.71
26,21,2780.73
27,21,2844.4
28,21,2904.64
29,21,2961.42
30,21,3014.67
31,21,3064.36
32,21,3110.46
33,21,3152.95
34,21,3191.82
35,21,3227.04
36,21,3258.64
37,21,3286.6
38,21,3310.96
39,21,3331.73
40,21,3348.94
41,21,3362.63
42,21,3372.85
43,21,3379.65
44,21,3383.08
45,21,3383.22
46,21,3380.12
47,21,3373.87
48,21,3364.55
49,21,3352.24
50,21,3337.04
51,21,3319.05
52,21,3298.36
53,21,3275.08
54,21,3249.31
55,21,3221.18
56,21,3190.79
57,21,3158.26
58,21,3123.71
59,21,3087.26
60,21,3049.03
61,21,3009.16
62,21,2967.75
63,21,2924.95
64,21,2880.87
65,21,2835.64
66,21,2789.39
67,21,2742.24
68,21,2694.31
69,21,2645.74
70,21,2596.63
71,21,2547.12
72,21,2497.31
73,21,2447.33
74,21,2397.29
75,21,2347.3
76,21,2297.46
77,21,2247.9
78,21,2198.7
79,21,2149.96
80,21,2101.79
81,21,2054.28
82,21,2007.51
83,21,1961.58
84,21,1916.56
85,21,1872.53
86,21,1829.57
87,21,1787.75
88,21,1747.13
89,21,1707.77
90,21,1669.75
91,21,1633.1
92,21,1597.88
93,21,1564.14
94,21,1531.92
95,21,1501.25
96,21,1472.18
97,21,1444.72
98,21,1418.92
99,21,1394.78
100,21,1372.32
101,21,1351.57
102,21,1332.53
103,21,1315.2
104,21,1299.59
105,21,1285.69
106,21,1273.51
107,21,1263.02
108,21,1254.22
109,21,1247.1
110,21,1241.62
111,21,1237.77
112,21,1235.51
113,21,1234.83
114,21,1235.68
115,21,1238.02
116,21,1241.82
117,21,1247.03
118,21,1253.6
119,21,1261.49
120,21,1270.64
121,21,1280.99
122,21,1292.5
123,21,1305.08
124,21,1318.7
125,21,1333.27
126,21,1348.73
