Phi[deg],Theta[deg],im(rEPhi)[mV]
-75,30,-468.07
-74,30,-533.81
-73,30,-598.512
-72,30,-662.055
-71,30,-724.314
-70,30,-785.164
-69,30,-844.478
-68,30,-902.129
-67,30,-957.989
-66,30,-1011.93
-65,30,-1063.82
-64,30,-1113.54
-63,30,-1160.95
-62,30,-1205.93
-61,30,-1248.36
-60,30,-1288.1
-59,30,-1325.05
-58,30,-1359.08
-57,30,-1390.07
-56,30,-1417.91
-55,30,-1442.49
-54,30,-1463.7
-53,30,-1481.43
-52,30,-1495.59
-51,30,-1506.09
-50,30,-1512.83
-49,30,-1515.72
-48,30,-1514.69
-47,30,-1509.65
-46,30,-1500.55
-45,30,-1487.31
-44,30,-1469.89
-43,30,-1448.22
-42,30,-1422.26
-41,30,-1391.97
-40,30,-1357.34
-39,30,-1318.32
-38,30,-1274.91
-37,30,-1227.09
-36,30,-1174.87
-35,30,-1118.26
-34,30,-1057.26
-33,30,-991.913
-32,30,-922.241
-31,30,-848.289
-30,30,-770.107
-29,30,-687.756
-28,30,-601.302
-27,30,-510.826
-26,30,-416.413
-25,30,-318.16
-24,30,-216.174
-23,30,-110.57
-22,30,-1.47226
-21,30,110.985
-20,30,226.657
-19,30,345.392
-18,30,467.029
-17,30,591.395
-16,30,718.312
-15,30,847.592
-14,30,979.037
-13,30,1112.44
-12,30,1247.6
-11,30,1384.28
-10,30,1522.27
-9,30,1661.32
-8,30,1801.21
-7,30,1941.68
-6,30,2082.49
-5,30,2223.37
-4,30,2364.08
-3,30,2504.36
-2,30,2643.93
-1,30,2782.53
0,30,2919.9
1,30,3055.77
2,30,3189.88
3,30,3321.95
4,30,3451.73
5,30,3578.96
6,30,3703.38
7,30,3824.74
8,30,3942.79
9,30,4057.29
10,30,4168.02
11,30,4274.74
12,30,4377.24
13,30,4475.31
14,30,4568.76
15,30,4657.4
16,30,4741.05
17,30,4819.54
18,30,4892.74
19,30,4960.5
20,30,5022.69
21,30,5079.22
22,30,5129.97
23,30,5174.87
24,30,5213.86
25,30,5246.87
26,30,5273.88
27,30,5294.87
28,30,5309.82
29,30,5318.75
30,30,5321.68
31,30,5318.65
32,30,5309.71
33,30,5294.93
34,30,5274.4
35,30,5248.2
36,30,5216.46
37,30,5179.27
38,30,5136.79
39,30,5089.16
40,30,5036.53
41,30,4979.06
42,30,4916.93
43,30,4850.33
44,30,4779.44
45,30,4704.47
46,30,4625.61
47,30,4543.09
48,30,4457.12
49,30,4367.91
50,30,4275.69
51,30,4180.68
52,30,4083.11
53,30,3983.21
54,30,3881.21
55,30,3777.34
56,30,3671.82
57,30,3564.87
58,30,3456.71
59,30,3347.58
60,30,3237.67
61,30,3127.21
62,30,3016.39
63,30,2905.42
64,30,2794.49
65,30,2683.78
66,30,2573.5
67,30,2463.79
68,30,2354.85
69,30,2246.82
70,30,2139.85
71,30,2034.11
72,30,1929.71
73,30,1826.8
74,30,1725.49
75,30,1625.9
76,30,1528.13
77,30,1432.28
78,30,1338.45
79,30,1246.71
80,30,1157.13
81,30,1069.8
82,30,984.758
83,30,902.067
84,30,821.769
85,30,743.904
86,30,668.505
87,30,595.596
88,30,525.197
89,30,457.323
90,30,391.981
91,30,329.175
92,30,268.901
93,30,211.154
94,30,155.92
95,30,103.183
96,30,52.9245
97,30,5.11889
98,30,-40.2611
99,30,-83.2465
100,30,-123.871
101,30,-162.173
102,30,-198.19
103,30,-231.966
104,30,-263.543
105,30,-292.968
106,30,-320.289
107,30,-345.554
108,30,-368.814
109,30,-390.12
110,30,-409.524
111,30,-427.079
112,30,-442.838
113,30,-456.855
114,30,-469.181
115,30,-479.871
116,30,-488.978
117,30,-496.552
118,30,-502.647
119,30,-507.311
120,30,-510.595
121,30,-512.546
122,30,-513.211
123,30,-512.634
124,30,-510.86
125,30,-507.93
126,30,-503.881
127,30,-498.753
128,30,-492.579
129,30,-485.392
130,30,-477.222
131,30,-468.096
132,30,-458.039
133,30,-447.074
134,30,-435.218
135,30,-422.49
136,30,-408.903
137,30,-394.467
138,30,-379.193
139,30,-363.084
140,30,-346.145
141,30,-328.376
142,30,-309.776
143,30,-290.34
144,30,-270.064
145,30,-248.938
146,30,-226.955
147,30,-204.102
148,30,-180.367
149,30,-155.738
150,30,-130.2
151,30,-103.739
152,30,-76.3402
153,30,-47.9891
154,30,-18.6717
155,30,11.6256
156,30,42.9149
157,30,75.2074
158,30,108.512
159,30,142.837
160,30,178.187
161,30,214.565
162,30,251.97
163,30,290.4
164,30,329.846
165,30,370.3
166,30,411.748
167,30,454.171
168,30,497.548
169,30,541.852
170,30,587.052
171,30,633.115
172,30,680
173,30,727.664
174,30,776.058
175,30,825.13
176,30,874.824
177,30,925.077
178,30,975.826
179,30,1027
180,30,1078.53
-180,31,1153.63
-179,31,1207.21
-178,31,1260.89
-177,31,1314.57
-176,31,1368.19
-175,31,1421.65
-174,31,1474.85
-173,31,1527.71
-172,31,1580.13
-171,31,1632.02
-170,31,1683.29
-169,31,1733.85
-168,31,1783.59
-167,31,1832.43
-166,31,1880.27
-165,31,1927.04
-164,31,1972.64
-163,31,2016.98
-162,31,2060
-161,31,2101.6
-160,31,2141.73
-159,31,2180.29
-158,31,2217.24
-157,31,2252.5
-156,31,2286.03
-155,31,2317.76
-154,31,2347.64
-153,31,2375.65
-152,31,2401.72
-151,31,2425.84
-150,31,2447.98
-149,31,2468.1
-148,31,2486.18
-147,31,2502.22
-146,31,2516.2
-145,31,2528.12
-144,31,2537.97
-143,31,2545.76
-142,31,2551.48
-141,31,2555.15
-140,31,2556.79
-139,31,2556.4
-138,31,2554
-137,31,2549.62
-136,31,2543.27
-135,31,2534.99
-134,31,2524.78
-133,31,2512.69
-132,31,2498.75
-131,31,2482.97
-130,31,2465.39
-129,31,2446.04
-128,31,2424.95
-127,31,2402.14
-126,31,2377.66
-125,31,2351.52
-124,31,2323.75
-123,31,2294.39
-122,31,2263.46
-121,31,2230.99
-120,31,2197
-119,31,2161.51
-118,31,2124.56
-117,31,2086.15
-116,31,2046.32
-115,31,2005.09
-114,31,1962.47
-113,31,1918.48
-112,31,1873.15
-111,31,1826.49
-110,31,1778.52
-109,31,1729.26
-108,31,1678.74
-107,31,1626.96
-106,31,1573.95
-105,31,1519.73
-104,31,1464.32
-103,31,1407.75
-102,31,1350.05
-101,31,1291.23
-100,31,1231.33
-99,31,1170.38
-98,31,1108.42
-97,31,1045.47
-96,31,981.591
-95,31,916.813
-94,31,851.184
-93,31,784.756
-92,31,717.582
-91,31,649.718
-90,31,581.226
-89,31,512.171
-88,31,442.623
-87,31,372.655
-86,31,302.343
-85,31,231.771
-84,31,161.023
-83,31,90.1899
-82,31,19.3648
-81,31,-51.3541
-80,31,-121.865
-79,31,-192.063
-78,31,-261.839
-77,31,-331.081
-76,31,-399.673
-75,31,-467.497
-74,31,-534.431
-73,31,-600.353
-72,31,-665.136
-71,31,-728.653
-70,31,-790.774
-69,31,-851.367
-68,31,-910.303
-67,31,-967.447
-66,31,-1022.67
-65,31,-1075.83
-64,31,-1126.8
-63,31,-1175.45
-62,31,-1221.65
-61,31,-1265.27
-60,31,-1306.17
-59,31,-1344.24
-58,31,-1379.34
-57,31,-1411.36
-56,31,-1440.18
-55,31,-1465.68
-54,31,-1487.75
-53,31,-1506.29
-52,31,-1521.19
-51,31,-1532.35
-50,31,-1539.68
-49,31,-1543.08
-48,31,-1542.48
-47,31,-1537.8
-46,31,-1528.95
-45,31,-1515.89
-44,31,-1498.55
-43,31,-1476.87
-42,31,-1450.8
-41,31,-1420.32
-40,31,-1385.39
-39,31,-1345.97
-38,31,-1302.07
-37,31,-1253.66
-36,31,-1200.75
-35,31,-1143.34
-34,31,-1081.46
-33,31,-1015.12
-32,31,-944.367
-31,31,-869.236
-30,31,-789.78
-29,31,-706.062
-28,31,-618.153
-27,31,-526.133
-26,31,-430.094
-25,31,-330.134
-24,31,-226.364
-23,31,-118.903
-22,31,-7.88012
-21,31,106.565
-20,31,224.283
-19,31,345.117
-18,31,468.897
-17,31,595.447
-16,31,724.58
-15,31,856.1
-14,31,989.803
-13,31,1125.48
-12,31,1262.9
-11,31,1401.84
-10,31,1542.07
-9,31,1683.34
-8,31,1825.4
-7,31,1968
-6,31,2110.88
-5,31,2253.77
-4,31,2396.41
-3,31,2538.51
-2,31,2679.82
-1,31,2820.04
0,31,2958.91
1,31,3096.14
2,31,3231.46
3,31,3364.6
4,31,3495.27
5,31,3623.21
6,31,3748.15
7,31,3869.84
8,31,3988.01
9,31,4102.42
10,31,4212.82
11,31,4318.99
12,31,4420.69
13,31,4517.72
14,31,4609.87
15,31,4696.95
16,31,4778.78
17,31,4855.19
18,31,4926.04
19,31,4991.17
20,31,5050.47
21,31,5103.83
22,31,5151.14
23,31,5192.34
24,31,5227.35
25,31,5256.13
26,31,5278.64
27,31,5294.88
28,31,5304.84
29,31,5308.54
30,31,5306.01
31,31,5297.3
32,31,5282.48
33,31,5261.61
34,31,5234.8
35,31,5202.16
36,31,5163.8
37,31,5119.86
38,31,5070.48
39,31,5015.83
40,31,4956.08
41,31,4891.4
42,31,4821.99
43,31,4748.05
44,31,4669.78
45,31,4587.4
46,31,4501.14
47,31,4411.21
48,31,4317.84
49,31,4221.29
50,31,4121.77
51,31,4019.54
52,31,3914.83
53,31,3807.9
54,31,3698.97
55,31,3588.3
56,31,3476.12
57,31,3362.66
58,31,3248.17
59,31,3132.87
60,31,3016.99
61,31,2900.75
62,31,2784.36
63,31,2668.03
64,31,2551.97
65,31,2436.37
66,31,2321.42
67,31,2207.3
68,31,2094.18
69,31,1982.23
70,31,1871.61
71,31,1762.46
72,31,1654.92
73,31,1549.13
74,31,1445.21
75,31,1343.27
76,31,1243.42
77,31,1145.76
78,31,1050.37
79,31,957.333
80,31,866.728
81,31,778.616
82,31,693.054
83,31,610.092
84,31,529.77
85,31,452.125
86,31,377.184
87,31,304.969
88,31,235.494
89,31,168.769
90,31,104.797
91,31,43.5749
92,31,-14.9042
93,31,-70.653
94,31,-123.689
95,31,-174.034
96,31,-221.714
97,31,-266.758
98,31,-309.201
99,31,-349.078
100,31,-386.43
101,31,-421.3
102,31,-453.732
103,31,-483.776
104,31,-511.48
105,31,-536.897
106,31,-560.079
107,31,-581.083
108,31,-599.964
109,31,-616.779
110,31,-631.587
111,31,-644.446
112,31,-655.415
113,31,-664.554
114,31,-671.922
115,31,-677.577
116,31,-681.579
117,31,-683.987
118,31,-684.856
119,31,-684.244
120,31,-682.206
121,31,-678.797
122,31,-674.068
123,31,-668.071
124,31,-660.855
125,31,-652.467
126,31,-642.952
127,31,-632.353
128,31,-620.711
129,31,-608.063
130,31,-594.446
131,31,-579.891
132,31,-564.429
133,31,-548.086
134,31,-530.887
135,31,-512.853
136,31,-494.003
137,31,-474.351
138,31,-453.91
139,31,-432.69
140,31,-410.697
141,31,-387.935
142,31,-364.406
143,31,-340.108
144,31,-315.039
145,31,-289.191
146,31,-262.559
147,31,-235.132
148,31,-206.9
149,31,-177.851
150,31,-147.971
151,31,-117.248
152,31,-85.6662
153,31,-53.2122
154,31,-19.8722
155,31,14.3673
156,31,49.5185
157,31,85.5927
158,31,122.599
159,31,160.546
160,31,199.439
161,31,239.279
162,31,280.068
163,31,321.803
164,31,364.476
165,31,408.077
166,31,452.593
167,31,498.006
168,31,544.292
169,31,591.426
170,31,639.376
171,31,688.106
172,31,737.575
173,31,787.74
174,31,838.551
175,31,889.952
176,31,941.887
177,31,994.291
178,31,1047.1
179,31,1100.24
180,31,1153.63
-180,32,1228.48
-179,32,1283.72
-178,32,1338.96
-177,32,1394.09
-176,32,1449.04
-175,32,1503.71
-174,32,1558.01
-173,32,1611.85
-172,32,1665.13
-171,32,1717.75
-170,32,1769.62
-169,32,1820.65
-168,32,1870.75
-167,32,1919.81
-166,32,1967.75
-165,32,2014.48
-164,32,2059.92
-163,32,2103.98
-162,32,2146.57
-161,32,2187.64
-160,32,2227.1
-159,32,2264.89
-158,32,2300.93
-157,32,2335.19
-156,32,2367.59
-155,32,2398.09
-154,32,2426.65
-153,32,2453.23
-152,32,2477.8
-151,32,2500.32
-150,32,2520.78
-149,32,2539.15
-148,32,2555.42
-147,32,2569.59
-146,32,2581.66
-145,32,2591.61
-144,32,2599.46
-143,32,2605.21
-142,32,2608.89
-141,32,2610.49
-140,32,2610.06
-139,32,2607.6
-138,32,2603.14
-137,32,2596.71
-136,32,2588.34
-135,32,2578.05
-134,32,2565.89
-133,32,2551.88
-132,32,2536.05
-131,32,2518.45
-130,32,2499.1
-129,32,2478.04
-128,32,2455.31
-127,32,2430.93
-126,32,2404.94
-125,32,2377.36
-124,32,2348.24
-123,32,2317.6
-122,32,2285.47
-121,32,2251.86
-120,32,2216.82
-119,32,2180.36
-118,32,2142.5
-117,32,2103.27
-116,32,2062.69
-115,32,2020.76
-114,32,1977.52
-113,32,1932.98
-112,32,1887.15
-111,32,1840.04
-110,32,1791.68
-109,32,1742.07
-108,32,1691.24
-107,32,1639.19
-106,32,1585.94
-105,32,1531.51
-104,32,1475.91
-103,32,1419.17
-102,32,1361.3
-101,32,1302.32
-100,32,1242.26
-99,32,1181.14
-98,32,1119
-97,32,1055.87
-96,32,991.779
-95,32,926.768
-94,32,860.881
-93,32,794.162
-92,32,726.663
-91,32,658.437
-90,32,589.543
-89,32,520.044
-88,32,450.007
-87,32,379.504
-86,32,308.611
-85,32,237.409
-84,32,165.983
-83,32,94.4229
-82,32,22.8238
-81,32,-48.7162
-80,32,-120.094
-79,32,-191.203
-78,32,-261.932
-77,32,-332.167
-76,32,-401.789
-75,32,-470.677
-74,32,-538.708
-73,32,-605.752
-72,32,-671.682
-71,32,-736.365
-70,32,-799.668
-69,32,-861.455
-68,32,-921.59
-67,32,-979.936
-66,32,-1036.36
-65,32,-1090.71
-64,32,-1142.86
-63,32,-1192.67
-62,32,-1240.01
-61,32,-1284.74
-60,32,-1326.72
-59,32,-1365.83
-58,32,-1401.93
-57,32,-1434.91
-56,32,-1464.63
-55,32,-1490.98
-54,32,-1513.84
-53,32,-1533.1
-52,32,-1548.66
-51,32,-1560.41
-50,32,-1568.25
-49,32,-1572.09
-48,32,-1571.85
-47,32,-1567.43
-46,32,-1558.78
-45,32,-1545.82
-44,32,-1528.48
-43,32,-1506.72
-42,32,-1480.48
-41,32,-1449.72
-40,32,-1414.42
-39,32,-1374.55
-38,32,-1330.08
-37,32,-1281.01
-36,32,-1227.35
-35,32,-1169.09
-34,32,-1106.26
-33,32,-1038.88
-32,32,-966.988
-31,32,-890.626
-30,32,-809.85
-29,32,-724.724
-28,32,-635.32
-27,32,-541.723
-26,32,-444.026
-25,32,-342.333
-24,32,-236.757
-23,32,-127.423
-22,32,-14.4635
-21,32,101.976
-20,32,221.742
-19,32,344.669
-18,32,470.583
-17,32,599.3
-16,32,730.627
-15,32,864.36
-14,32,1000.29
-13,32,1138.19
-12,32,1277.83
-11,32,1418.98
-10,32,1561.39
-9,32,1704.8
-8,32,1848.97
-7,32,1993.62
-6,32,2138.48
-5,32,2283.27
-4,32,2427.73
-3,32,2571.56
-2,32,2714.48
-1,32,2856.2
0,32,2996.43
1,32,3134.88
2,32,3271.27
3,32,3405.31
4,32,3536.71
5,32,3665.19
6,32,3790.49
7,32,3912.32
8,32,4030.41
9,32,4144.53
10,32,4254.41
11,32,4359.81
12,32,4460.5
13,32,4556.26
14,32,4646.89
15,32,4732.18
16,32,4811.96
17,32,4886.05
18,32,4954.3
19,32,5016.56
20,32,5072.71
21,32,5122.64
22,32,5166.26
23,32,5203.49
24,32,5234.27
25,32,5258.55
26,32,5276.31
27,32,5287.55
28,32,5292.26
29,32,5290.47
30,32,5282.23
31,32,5267.59
32,32,5246.62
33,32,5219.43
34,32,5186.1
35,32,5146.77
36,32,5101.57
37,32,5050.65
38,32,4994.16
39,32,4932.29
40,32,4865.22
41,32,4793.14
42,32,4716.27
43,32,4634.81
44,32,4549
45,32,4459.06
46,32,4365.23
47,32,4267.76
48,32,4166.89
49,32,4062.87
50,32,3955.97
51,32,3846.42
52,32,3734.5
53,32,3620.46
54,32,3504.56
55,32,3387.04
56,32,3268.17
57,32,3148.19
58,32,3027.35
59,32,2905.89
60,32,2784.05
61,32,2662.05
62,32,2540.13
63,32,2418.49
64,32,2297.35
65,32,2176.91
66,32,2057.36
67,32,1938.9
68,32,1821.7
69,32,1705.92
70,32,1591.73
71,32,1479.29
72,32,1368.72
73,32,1260.17
74,32,1153.75
75,32,1049.59
76,32,947.785
77,32,848.433
78,32,751.621
79,32,657.429
80,32,565.926
81,32,477.175
82,32,391.228
83,32,308.132
84,32,227.924
85,32,150.635
86,32,76.2894
87,32,4.90307
88,32,-63.5135
89,32,-128.957
90,32,-191.428
91,32,-250.935
92,32,-307.492
93,32,-361.115
94,32,-411.828
95,32,-459.659
96,32,-504.639
97,32,-546.802
98,32,-586.189
99,32,-622.842
100,32,-656.806
101,32,-688.131
102,32,-716.866
103,32,-743.065
104,32,-766.784
105,32,-788.081
106,32,-807.015
107,32,-823.646
108,32,-838.036
109,32,-850.248
110,32,-860.346
111,32,-868.395
112,32,-874.459
113,32,-878.603
114,32,-880.893
115,32,-881.393
116,32,-880.168
117,32,-877.283
118,32,-872.8
119,32,-866.782
120,32,-859.291
121,32,-850.386
122,32,-840.126
123,32,-828.568
124,32,-815.767
125,32,-801.777
126,32,-786.648
127,32,-770.429
128,32,-753.167
129,32,-734.905
130,32,-715.684
131,32,-695.543
132,32,-674.516
133,32,-652.637
134,32,-629.935
135,32,-606.434
136,32,-582.16
137,32,-557.131
138,32,-531.364
139,32,-504.873
140,32,-477.668
141,32,-449.757
142,32,-421.144
143,32,-391.832
144,32,-361.82
145,32,-331.104
146,32,-299.679
147,32,-267.539
148,32,-234.673
149,32,-201.072
150,32,-166.723
151,32,-131.614
152,32,-95.7316
153,32,-59.0624
154,32,-21.593
155,32,16.6898
156,32,55.798
157,32,95.7427
158,32,136.534
159,32,178.178
160,32,220.682
161,32,264.048
162,32,308.276
163,32,353.363
164,32,399.302
165,32,446.084
166,32,493.693
167,32,542.112
168,32,591.318
169,32,641.282
170,32,691.974
171,32,743.356
172,32,795.388
173,32,848.022
174,32,901.208
175,32,954.889
176,32,1009.01
177,32,1063.5
178,32,1118.29
179,32,1173.31
180,32,1228.48
-180,33,1303.02
-179,33,1359.84
-178,33,1416.52
-177,33,1472.98
-176,33,1529.13
-175,33,1584.88
-174,33,1640.14
-173,33,1694.8
-172,33,1748.77
-171,33,1801.95
-170,33,1854.25
-169,33,1905.58
-168,33,1955.83
-167,33,2004.91
-166,33,2052.74
-165,33,2099.22
-164,33,2144.27
-163,33,2187.81
-162,33,2229.77
-161,33,2270.06
-160,33,2308.61
-159,33,2345.37
-158,33,2380.27
-157,33,2413.27
-156,33,2444.3
-155,33,2473.32
-154,33,2500.3
-153,33,2525.21
-152,33,2548.01
-151,33,2568.69
-150,33,2587.22
-149,33,2603.6
-148,33,2617.83
-147,33,2629.9
-146,33,2639.81
-145,33,2647.57
-144,33,2653.21
-143,33,2656.72
-142,33,2658.15
-141,33,2657.5
-140,33,2654.81
-139,33,2650.11
-138,33,2643.42
-137,33,2634.8
-136,33,2624.26
-135,33,2611.85
-134,33,2597.61
-133,33,2581.58
-132,33,2563.79
-131,33,2544.28
-130,33,2523.1
-129,33,2500.28
-128,33,2475.87
-127,33,2449.89
-126,33,2422.38
-125,33,2393.37
-124,33,2362.9
-123,33,2331
-122,33,2297.7
-121,33,2263.02
-120,33,2226.98
-119,33,2189.62
-118,33,2150.94
-117,33,2110.98
-116,33,2069.74
-115,33,2027.24
-114,33,1983.49
-113,33,1938.51
-112,33,1892.31
-111,33,1844.9
-110,33,1796.29
-109,33,1746.49
-108,33,1695.5
-107,33,1643.34
-106,33,1590.02
-105,33,1535.54
-104,33,1479.92
-103,33,1423.16
-102,33,1365.3
-101,33,1306.33
-100,33,1246.28
-99,33,1185.17
-98,33,1123.03
-97,33,1059.88
-96,33,995.742
-95,33,930.665
-94,33,864.681
-93,33,797.832
-92,33,730.165
-91,33,661.731
-90,33,592.585
-89,33,522.788
-88,33,452.404
-87,33,381.504
-86,33,310.163
-85,33,238.461
-84,33,166.483
-83,33,94.3186
-82,33,22.0627
-81,33,-50.1851
-80,33,-122.321
-79,33,-194.235
-78,33,-265.816
-77,33,-336.946
-76,33,-407.504
-75,33,-477.367
-74,33,-546.404
-73,33,-614.488
-72,33,-681.482
-71,33,-747.252
-70,33,-811.659
-69,33,-874.564
-68,33,-935.825
-67,33,-995.301
-66,33,-1052.85
-65,33,-1108.32
-64,33,-1161.58
-63,33,-1212.49
-62,33,-1260.9
-61,33,-1306.67
-60,33,-1349.66
-59,33,-1389.74
-58,33,-1426.78
-57,33,-1460.64
-56,33,-1491.2
-55,33,-1518.33
-54,33,-1541.91
-53,33,-1561.83
-52,33,-1577.98
-51,33,-1590.24
-50,33,-1598.52
-49,33,-1602.73
-48,33,-1602.77
-47,33,-1598.56
-46,33,-1590.02
-45,33,-1577.08
-44,33,-1559.68
-43,33,-1537.76
-42,33,-1511.28
-41,33,-1480.18
-40,33,-1444.44
-39,33,-1404.03
-38,33,-1358.94
-37,33,-1309.15
-36,33,-1254.66
-35,33,-1195.49
-34,33,-1131.65
-33,33,-1063.17
-32,33,-990.085
-31,33,-912.442
-30,33,-830.296
-29,33,-743.716
-28,33,-652.776
-27,33,-557.563
-26,33,-458.175
-25,33,-354.719
-24,33,-247.313
-23,33,-136.085
-22,33,-21.1742
-21,33,97.2695
-20,33,219.086
-19,33,344.105
-18,33,472.146
-17,33,603.017
-16,33,736.518
-15,33,872.438
-14,33,1010.56
-13,33,1150.64
-12,33,1292.46
-11,33,1435.76
-10,33,1580.29
-9,33,1725.78
-8,33,1871.98
-7,33,2018.59
-6,33,2165.35
-5,33,2311.95
-4,33,2458.13
-3,33,2603.57
-2,33,2747.98
-1,33,2891.07
0,33,3032.53
1,33,3172.06
2,33,3309.37
3,33,3444.16
4,33,3576.12
5,33,3704.98
6,33,3830.44
7,33,3952.23
8,33,4070.07
9,33,4183.69
10,33,4292.84
11,33,4397.26
12,33,4496.73
13,33,4591.01
14,33,4679.88
15,33,4763.16
16,33,4840.65
17,33,4912.17
18,33,4977.58
19,33,5036.72
20,33,5089.48
21,33,5135.74
22,33,5175.41
23,33,5208.42
24,33,5234.72
25,33,5254.25
26,33,5267.01
27,33,5272.98
28,33,5272.19
29,33,5264.68
30,33,5250.48
31,33,5229.67
32,33,5202.33
33,33,5168.57
34,33,5128.51
35,33,5082.28
36,33,5030.02
37,33,4971.91
38,33,4908.12
39,33,4838.84
40,33,4764.27
41,33,4684.62
42,33,4600.12
43,33,4511
44,33,4417.5
45,33,4319.86
46,33,4218.36
47,33,4113.23
48,33,4004.75
49,33,3893.19
50,33,3778.81
51,33,3661.9
52,33,3542.71
53,33,3421.52
54,33,3298.6
55,33,3174.23
56,33,3048.66
57,33,2922.16
58,33,2794.98
59,33,2667.39
60,33,2539.62
61,33,2411.91
62,33,2284.5
63,33,2157.61
64,33,2031.46
65,33,1906.26
66,33,1782.2
67,33,1659.49
68,33,1538.3
69,33,1418.8
70,33,1301.16
71,33,1185.53
72,33,1072.05
73,33,960.864
74,33,852.083
75,33,745.826
76,33,642.197
77,33,541.291
78,33,443.192
79,33,347.976
80,33,255.712
81,33,166.457
82,33,80.2609
83,33,-2.83426
84,33,-82.7948
85,33,-159.595
86,33,-233.215
87,33,-303.644
88,33,-370.876
89,33,-434.913
90,33,-495.762
91,33,-553.436
92,33,-607.954
93,33,-659.339
94,33,-707.619
95,33,-752.828
96,33,-795.002
97,33,-834.182
98,33,-870.413
99,33,-903.743
100,33,-934.223
101,33,-961.907
102,33,-986.851
103,33,-1009.12
104,33,-1028.76
105,33,-1045.85
106,33,-1060.44
107,33,-1072.61
108,33,-1082.42
109,33,-1089.94
110,33,-1095.24
111,33,-1098.38
112,33,-1099.45
113,33,-1098.5
114,33,-1095.62
115,33,-1090.87
116,33,-1084.31
117,33,-1076.03
118,33,-1066.09
119,33,-1054.56
120,33,-1041.5
121,33,-1026.99
122,33,-1011.08
123,33,-993.843
124,33,-975.335
125,33,-955.616
126,33,-934.744
127,33,-912.774
128,33,-889.757
129,33,-865.744
130,33,-840.78
131,33,-814.912
132,33,-788.178
133,33,-760.617
134,33,-732.264
135,33,-703.15
136,33,-673.304
137,33,-642.748
138,33,-611.506
139,33,-579.595
140,33,-547.03
141,33,-513.822
142,33,-479.98
143,33,-445.509
144,33,-410.411
145,33,-374.686
146,33,-338.331
147,33,-301.342
148,33,-263.712
149,33,-225.431
150,33,-186.489
151,33,-146.876
152,33,-106.578
153,33,-65.5839
154,33,-23.8804
155,33,18.5448
156,33,61.7035
157,33,105.606
158,33,150.263
159,33,195.68
160,33,241.864
161,33,288.817
162,33,336.538
163,33,385.026
164,33,434.273
165,33,484.268
166,33,534.996
167,33,586.44
168,33,638.575
169,33,691.372
170,33,744.8
171,33,798.821
172,33,853.391
173,33,908.464
174,33,963.986
175,33,1019.9
176,33,1076.14
177,33,1132.65
178,33,1189.35
179,33,1246.17
180,33,1303.02
-180,34,1377.24
-179,34,1435.51
-178,34,1493.53
-177,34,1551.21
-176,34,1608.44
-175,34,1665.13
-174,34,1721.19
-173,34,1776.52
-172,34,1831.02
-171,34,1884.6
-170,34,1937.15
-169,34,1988.58
-168,34,2038.79
-167,34,2087.7
-166,34,2135.2
-165,34,2181.22
-164,34,2225.67
-163,34,2268.48
-162,34,2309.55
-161,34,2348.83
-160,34,2386.25
-159,34,2421.74
-158,34,2455.25
-157,34,2486.73
-156,34,2516.14
-155,34,2543.44
-154,34,2568.59
-153,34,2591.58
-152,34,2612.37
-151,34,2630.96
-150,34,2647.33
-149,34,2661.48
-148,34,2673.43
-147,34,2683.16
-146,34,2690.7
-145,34,2696.06
-144,34,2699.27
-143,34,2700.35
-142,34,2699.33
-141,34,2696.25
-140,34,2691.14
-139,34,2684.03
-138,34,2674.97
-137,34,2664.01
-136,34,2651.18
-135,34,2636.53
-134,34,2620.11
-133,34,2601.96
-132,34,2582.13
-131,34,2560.66
-130,34,2537.59
-129,34,2512.98
-128,34,2486.85
-127,34,2459.26
-126,34,2430.23
-125,34,2399.8
-124,34,2368.02
-123,34,2334.9
-122,34,2300.47
-121,34,2264.77
-120,34,2227.82
-119,34,2189.63
-118,34,2150.22
-117,34,2109.62
-116,34,2067.84
-115,34,2024.88
-114,34,1980.76
-113,34,1935.48
-112,34,1889.05
-111,34,1841.48
-110,34,1792.78
-109,34,1742.93
-108,34,1691.95
-107,34,1639.85
-106,34,1586.61
-105,34,1532.26
-104,34,1476.78
-103,34,1420.19
-102,34,1362.5
-101,34,1303.72
-100,34,1243.86
-99,34,1182.92
-98,34,1120.94
-97,34,1057.94
-96,34,993.926
-95,34,928.943
-94,34,863.021
-93,34,796.197
-92,34,728.514
-91,34,660.019
-90,34,590.765
-89,34,520.808
-88,34,450.213
-87,34,379.046
-86,34,307.383
-85,34,235.302
-84,34,162.888
-83,34,90.2299
-82,34,17.4244
-81,34,-55.4286
-80,34,-128.223
-79,34,-200.85
-78,34,-273.192
-77,34,-345.131
-76,34,-416.542
-75,34,-487.299
-74,34,-557.268
-73,34,-626.316
-72,34,-694.304
-71,34,-761.093
-70,34,-826.538
-69,34,-890.497
-68,34,-952.821
-67,34,-1013.36
-66,34,-1071.98
-65,34,-1128.52
-64,34,-1182.83
-63,34,-1234.77
-62,34,-1284.19
-61,34,-1330.94
-60,34,-1374.89
-59,34,-1415.89
-58,34,-1453.8
-57,34,-1488.49
-56,34,-1519.82
-55,34,-1547.67
-54,34,-1571.91
-53,34,-1592.42
-52,34,-1609.09
-51,34,-1621.8
-50,34,-1630.46
-49,34,-1634.97
-48,34,-1635.22
