Phi[deg],Theta[deg],dB(GainLHCP),dB(GainRHCP)
148,53,0.0652806,-22.0816
149,53,-0.0296624,-21.5685
150,53,-0.125775,-21.0829
151,53,-0.223197,-20.6234
152,53,-0.322079,-20.1887
153,53,-0.422574,-19.7778
154,53,-0.524844,-19.3898
155,53,-0.629054,-19.0237
156,53,-0.73537,-18.6789
157,53,-0.843963,-18.3547
158,53,-0.955,-18.0504
159,53,-1.06865,-17.7657
160,53,-1.18508,-17.5
161,53,-1.30444,-17.253
162,53,-1.42691,-17.0241
163,53,-1.55262,-16.8132
164,53,-1.68172,-16.6199
165,53,-1.81435,-16.4439
166,53,-1.95063,-16.2848
167,53,-2.09068,-16.1425
168,53,-2.2346,-16.0167
169,53,-2.38249,-15.907
170,53,-2.53441,-15.8132
171,53,-2.69043,-15.7349
172,53,-2.85058,-15.6719
173,53,-3.01489,-15.6236
174,53,-3.18334,-15.5896
175,53,-3.35592,-15.5694
176,53,-3.53256,-15.5623
177,53,-3.71317,-15.5676
178,53,-3.89764,-15.5843
179,53,-4.0858,-15.6115
180,53,-4.27744,-15.6478
-180,54,-4.26061,-15.5063
-179,54,-4.45693,-15.5491
-178,54,-4.65624,-15.5977
-177,54,-4.85817,-15.6503
-176,54,-5.06232,-15.7047
-175,54,-5.26822,-15.7585
-174,54,-5.47533,-15.8091
-173,54,-5.68304,-15.8537
-172,54,-5.89069,-15.8893
-171,54,-6.09754,-15.9132
-170,54,-6.3028,-15.9224
-169,54,-6.50559,-15.9146
-168,54,-6.70502,-15.8876
-167,54,-6.90015,-15.8397
-166,54,-7.09,-15.7699
-165,54,-7.2736,-15.678
-164,54,-7.45001,-15.5644
-163,54,-7.61832,-15.4301
-162,54,-7.77767,-15.2768
-161,54,-7.92734,-15.1068
-160,54,-8.06669,-14.9226
-159,54,-8.19525,-14.7268
-158,54,-8.3127,-14.5222
-157,54,-8.41889,-14.3118
-156,54,-8.51387,-14.098
-155,54,-8.59788,-13.8834
-154,54,-8.6713,-13.6702
-153,54,-8.73472,-13.4604
-152,54,-8.78884,-13.2558
-151,54,-8.83448,-13.0578
-150,54,-8.87257,-12.8677
-149,54,-8.90409,-12.6867
-148,54,-8.93006,-12.5155
-147,54,-8.95152,-12.355
-146,54,-8.96949,-12.2058
-145,54,-8.98496,-12.0682
-144,54,-8.99888,-11.9427
-143,54,-9.01214,-11.8295
-142,54,-9.02554,-11.7289
-141,54,-9.03982,-11.641
-140,54,-9.05565,-11.566
-139,54,-9.0736,-11.5039
-138,54,-9.09417,-11.4547
-137,54,-9.11776,-11.4185
-136,54,-9.14471,-11.3952
-135,54,-9.17528,-11.3848
-134,54,-9.20967,-11.3873
-133,54,-9.24798,-11.4027
-132,54,-9.29029,-11.4308
-131,54,-9.33659,-11.4716
-130,54,-9.38682,-11.5249
-129,54,-9.44089,-11.5908
-128,54,-9.49866,-11.669
-127,54,-9.55992,-11.7594
-126,54,-9.62446,-11.8619
-125,54,-9.69203,-11.9762
-124,54,-9.76234,-12.1022
-123,54,-9.8351,-12.2394
-122,54,-9.90999,-12.3877
-121,54,-9.98666,-12.5466
-120,54,-10.0648,-12.7158
-119,54,-10.144,-12.8946
-118,54,-10.224,-13.0827
-117,54,-10.3044,-13.2791
-116,54,-10.3849,-13.4834
-115,54,-10.4651,-13.6945
-114,54,-10.5447,-13.9115
-113,54,-10.6235,-14.1334
-112,54,-10.7012,-14.359
-111,54,-10.7774,-14.5871
-110,54,-10.852,-14.8164
-109,54,-10.9247,-15.0453
-108,54,-10.9953,-15.2726
-107,54,-11.0636,-15.4966
-106,54,-11.1295,-15.7159
-105,54,-11.1927,-15.929
-104,54,-11.2532,-16.1347
-103,54,-11.3106,-16.3316
-102,54,-11.3651,-16.5186
-101,54,-11.4162,-16.6949
-100,54,-11.464,-16.8595
-99,54,-11.5082,-17.012
-98,54,-11.5488,-17.1519
-97,54,-11.5855,-17.2788
-96,54,-11.6181,-17.3927
-95,54,-11.6465,-17.4933
-94,54,-11.6705,-17.5804
-93,54,-11.6899,-17.6538
-92,54,-11.7045,-17.7131
-91,54,-11.7141,-17.7579
-90,54,-11.7185,-17.7875
-89,54,-11.7175,-17.801
-88,54,-11.7111,-17.7975
-87,54,-11.6989,-17.7757
-86,54,-11.681,-17.7347
-85,54,-11.6572,-17.6732
-84,54,-11.6276,-17.5904
-83,54,-11.592,-17.4854
-82,54,-11.5507,-17.358
-81,54,-11.5036,-17.2082
-80,54,-11.451,-17.0365
-79,54,-11.393,-16.8439
-78,54,-11.3299,-16.6319
-77,54,-11.2621,-16.4024
-76,54,-11.1897,-16.1575
-75,54,-11.1133,-15.8997
-74,54,-11.0333,-15.6316
-73,54,-10.9501,-15.3557
-72,54,-10.8641,-15.0748
-71,54,-10.776,-14.7912
-70,54,-10.6861,-14.5072
-69,54,-10.5949,-14.2252
-68,54,-10.503,-13.9469
-67,54,-10.4108,-13.6741
-66,54,-10.3189,-13.4083
-65,54,-10.2276,-13.151
-64,54,-10.1375,-12.9031
-63,54,-10.0489,-12.6658
-62,54,-9.96228,-12.4398
-61,54,-9.87797,-12.2259
-60,54,-9.79632,-12.0246
-59,54,-9.71766,-11.8365
-58,54,-9.64228,-11.662
-57,54,-9.57044,-11.5013
-56,54,-9.50238,-11.3549
-55,54,-9.4383,-11.2229
-54,54,-9.37838,-11.1054
-53,54,-9.32277,-11.0028
-52,54,-9.27158,-10.9151
-51,54,-9.22491,-10.8424
-50,54,-9.18282,-10.7847
-49,54,-9.14533,-10.7423
-48,54,-9.11243,-10.715
-47,54,-9.08407,-10.703
-46,54,-9.06019,-10.7063
-45,54,-9.04065,-10.7248
-44,54,-9.0253,-10.7585
-43,54,-9.01393,-10.8074
-42,54,-9.00628,-10.8715
-41,54,-9.00204,-10.9505
-40,54,-9.00085,-11.0443
-39,54,-9.00228,-11.1528
-38,54,-9.00584,-11.2756
-37,54,-9.011,-11.4123
-36,54,-9.01711,-11.5625
-35,54,-9.0235,-11.7255
-34,54,-9.02941,-11.9006
-33,54,-9.03401,-12.0869
-32,54,-9.03643,-12.2832
-31,54,-9.03571,-12.4881
-30,54,-9.03089,-12.6999
-29,54,-9.02095,-12.9167
-28,54,-9.00487,-13.1361
-27,54,-8.98162,-13.3556
-26,54,-8.95024,-13.5722
-25,54,-8.90979,-13.7826
-24,54,-8.85943,-13.9832
-23,54,-8.79843,-14.1705
-22,54,-8.72619,-14.3408
-21,54,-8.64227,-14.4908
-20,54,-8.54641,-14.6173
-19,54,-8.43853,-14.718
-18,54,-8.31871,-14.7913
-17,54,-8.18725,-14.8365
-16,54,-8.04462,-14.8538
-15,54,-7.89141,-14.8445
-14,54,-7.72837,-14.8107
-13,54,-7.55638,-14.755
-12,54,-7.37636,-14.6809
-11,54,-7.1893,-14.5917
-10,54,-6.99625,-14.4912
-9,54,-6.79822,-14.3828
-8,54,-6.59625,-14.2699
-7,54,-6.39131,-14.1555
-6,54,-6.18435,-14.0424
-5,54,-5.97625,-13.9329
-4,54,-5.76784,-13.8289
-3,54,-5.55987,-13.7324
-2,54,-5.35302,-13.6445
-1,54,-5.1479,-13.5664
0,54,-4.94506,-13.499
1,54,-4.74496,-13.4429
2,54,-4.548,-13.3986
3,54,-4.35454,-13.3665
4,54,-4.16485,-13.3467
5,54,-3.97915,-13.3392
6,54,-3.79763,-13.3441
7,54,-3.62041,-13.3611
8,54,-3.44756,-13.39
9,54,-3.27912,-13.4306
10,54,-3.11511,-13.4825
11,54,-2.95547,-13.5452
12,54,-2.80015,-13.6183
13,54,-2.64905,-13.7012
14,54,-2.50203,-13.7934
15,54,-2.35896,-13.8943
16,54,-2.21966,-14.0031
17,54,-2.08394,-14.1192
18,54,-1.9516,-14.2419
19,54,-1.82241,-14.3704
20,54,-1.69615,-14.5039
21,54,-1.57257,-14.6416
22,54,-1.45143,-14.7828
23,54,-1.33249,-14.9266
24,54,-1.21549,-15.0723
25,54,-1.10021,-15.2191
26,54,-0.9864,-15.3663
27,54,-0.873844,-15.5132
28,54,-0.762331,-15.6591
29,54,-0.651667,-15.8036
30,54,-0.541676,-15.9459
31,54,-0.432201,-16.0858
32,54,-0.323109,-16.2228
33,54,-0.21429,-16.3567
34,54,-0.105657,-16.4871
35,54,0.00285017,-16.6139
36,54,0.111269,-16.7371
37,54,0.219611,-16.8565
38,54,0.327865,-16.9722
39,54,0.435999,-17.0843
40,54,0.543959,-17.1928
41,54,0.651673,-17.2978
42,54,0.759051,-17.3994
43,54,0.865993,-17.4978
44,54,0.972383,-17.5932
45,54,1.0781,-17.6856
46,54,1.18301,-17.7751
47,54,1.28698,-17.862
48,54,1.38987,-17.9462
49,54,1.49155,-18.028
50,54,1.59187,-18.1073
51,54,1.69071,-18.1842
52,54,1.78794,-18.2589
53,54,1.88344,-18.3313
54,54,1.97708,-18.4015
55,54,2.06877,-18.4696
56,54,2.15839,-18.5355
57,54,2.24586,-18.5995
58,54,2.3311,-18.6615
59,54,2.41401,-18.7216
60,54,2.49455,-18.78
61,54,2.57264,-18.8368
62,54,2.64823,-18.8921
63,54,2.72128,-18.946
64,54,2.79175,-18.9988
65,54,2.85961,-19.0506
66,54,2.92483,-19.1017
67,54,2.98738,-19.1523
68,54,3.04725,-19.2027
69,54,3.10444,-19.253
70,54,3.15892,-19.3037
71,54,3.21069,-19.3549
72,54,3.25975,-19.407
73,54,3.30611,-19.4603
74,54,3.34975,-19.5151
75,54,3.39069,-19.5717
76,54,3.42893,-19.6304
77,54,3.46448,-19.6915
78,54,3.49733,-19.7554
79,54,3.52751,-19.8224
80,54,3.55501,-19.8927
81,54,3.57985,-19.9668
82,54,3.60203,-20.0448
83,54,3.62156,-20.1271
84,54,3.63844,-20.2141
85,54,3.65269,-20.3059
86,54,3.66432,-20.403
87,54,3.67331,-20.5056
88,54,3.6797,-20.614
89,54,3.68347,-20.7285
90,54,3.68463,-20.8494
91,54,3.68319,-20.9771
92,54,3.67915,-21.1118
93,54,3.67252,-21.2539
94,54,3.66329,-21.4036
95,54,3.65148,-21.5613
96,54,3.63707,-21.7273
97,54,3.62009,-21.9019
98,54,3.60052,-22.0856
99,54,3.57837,-22.2786
100,54,3.55366,-22.4813
101,54,3.52638,-22.6943
102,54,3.49654,-22.9178
103,54,3.46414,-23.1524
104,54,3.42921,-23.3985
105,54,3.39175,-23.6568
106,54,3.35177,-23.9277
107,54,3.3093,-24.2122
108,54,3.26436,-24.5108
109,54,3.21696,-24.8244
110,54,3.16714,-25.1541
111,54,3.11494,-25.501
112,54,3.06038,-25.8663
113,54,3.00351,-26.2515
114,54,2.94438,-26.6584
115,54,2.88303,-27.0889
116,54,2.81953,-27.5451
117,54,2.75393,-28.0295
118,54,2.68631,-28.5449
119,54,2.61673,-29.0943
120,54,2.54528,-29.6804
121,54,2.47204,-30.3061
122,54,2.39708,-30.9731
123,54,2.32051,-31.6809
124,54,2.24242,-32.4249
125,54,2.16291,-33.1923
126,54,2.08207,-33.9562
127,54,2,-34.6677
128,54,1.91681,-35.2495
129,54,1.83258,-35.6018
130,54,1.74743,-35.6336
131,54,1.66143,-35.3099
132,54,1.57468,-34.6749
133,54,1.48726,-33.8239
134,54,1.39924,-32.856
135,54,1.31069,-31.8459
136,54,1.22166,-30.8403
137,54,1.1322,-29.8648
138,54,1.04233,-28.9318
139,54,0.952084,-28.0457
140,54,0.861453,-27.2072
141,54,0.770432,-26.4147
142,54,0.678996,-25.6661
143,54,0.587105,-24.9585
144,54,0.494705,-24.2893
145,54,0.401726,-23.6561
146,54,0.308084,-23.0565
147,54,0.213682,-22.4885
148,54,0.118409,-21.9503
149,54,0.0221426,-21.4402
150,54,-0.0752497,-20.9569
151,54,-0.173911,-20.499
152,54,-0.273993,-20.0655
153,54,-0.375652,-19.6553
154,54,-0.479054,-19.2676
155,54,-0.584367,-18.9016
156,54,-0.69176,-18.5566
157,54,-0.801408,-18.2321
158,54,-0.913482,-17.9274
159,54,-1.02815,-17.6421
160,54,-1.14559,-17.3758
161,54,-1.26596,-17.128
162,54,-1.38943,-16.8984
163,54,-1.51614,-16.6867
164,54,-1.64624,-16.4926
165,54,-1.77988,-16.3157
166,54,-1.91718,-16.1558
167,54,-2.05826,-16.0127
168,54,-2.20323,-15.886
169,54,-2.35217,-15.7755
170,54,-2.50518,-15.6808
171,54,-2.6623,-15.6018
172,54,-2.82358,-15.5379
173,54,-2.98904,-15.4888
174,54,-3.15868,-15.454
175,54,-3.33247,-15.433
176,54,-3.51036,-15.425
177,54,-3.69226,-15.4294
178,54,-3.87805,-15.4451
179,54,-4.06757,-15.4712
180,54,-4.26061,-15.5063
-180,55,-4.2455,-15.3708
-179,55,-4.44319,-15.4123
-178,55,-4.64389,-15.4596
-177,55,-4.84725,-15.5106
-176,55,-5.05285,-15.5633
-175,55,-5.26022,-15.6151
-174,55,-5.46882,-15.6634
-173,55,-5.67804,-15.7054
-172,55,-5.88719,-15.7384
-171,55,-6.09554,-15.7593
-170,55,-6.30226,-15.7655
-169,55,-6.50649,-15.7545
-168,55,-6.70731,-15.7244
-167,55,-6.90374,-15.6734
-166,55,-7.09482,-15.6009
-165,55,-7.27954,-15.5066
-164,55,-7.45695,-15.3909
-163,55,-7.6261,-15.2552
-162,55,-7.78616,-15.1011
-161,55,-7.93635,-14.9309
-160,55,-8.07605,-14.7471
-159,55,-8.20478,-14.5524
-158,55,-8.32222,-14.3497
-157,55,-8.42826,-14.1416
-156,55,-8.52294,-13.9309
-155,55,-8.60653,-13.7198
-154,55,-8.67945,-13.5107
-153,55,-8.74232,-13.3054
-152,55,-8.79587,-13.1057
-151,55,-8.84098,-12.913
-150,55,-8.8786,-12.7286
-149,55,-8.90978,-12.5536
-148,55,-8.93556,-12.3888
-147,55,-8.95703,-12.2349
-146,55,-8.97523,-12.0926
-145,55,-8.99121,-11.9622
-144,55,-9.00593,-11.8442
-143,55,-9.0203,-11.7388
-142,55,-9.03516,-11.6463
-141,55,-9.05126,-11.5669
-140,55,-9.0693,-11.5006
-139,55,-9.08984,-11.4475
-138,55,-9.11339,-11.4077
-137,55,-9.14038,-11.3812
-136,55,-9.17113,-11.3681
-135,55,-9.20592,-11.3683
-134,55,-9.24492,-11.3818
-133,55,-9.28826,-11.4086
-132,55,-9.33597,-11.4487
-131,55,-9.38806,-11.5019
-130,55,-9.44446,-11.5683
-129,55,-9.50504,-11.6478
-128,55,-9.56963,-11.7401
-127,55,-9.63803,-11.8453
-126,55,-9.70999,-11.9632
-125,55,-9.78522,-12.0935
-124,55,-9.86341,-12.236
-123,55,-9.94422,-12.3905
-122,55,-10.0273,-12.5566
-121,55,-10.1123,-12.7339
-120,55,-10.1987,-12.9219
-119,55,-10.2863,-13.12
-118,55,-10.3746,-13.3276
-117,55,-10.4633,-13.5438
-116,55,-10.5519,-13.7678
-115,55,-10.6401,-13.9985
-114,55,-10.7276,-14.2347
-113,55,-10.8139,-14.4752
-112,55,-10.8989,-14.7185
-111,55,-10.9821,-14.963
-110,55,-11.0634,-15.207
-109,55,-11.1425,-15.4489
-108,55,-11.2191,-15.6868
-107,55,-11.2931,-15.919
-106,55,-11.3642,-16.1437
-105,55,-11.4324,-16.3595
-104,55,-11.4973,-16.5648
-103,55,-11.559,-16.7586
-102,55,-11.6172,-16.9398
-101,55,-11.6718,-17.108
-100,55,-11.7227,-17.2629
-99,55,-11.7697,-17.4045
-98,55,-11.8126,-17.5329
-97,55,-11.8514,-17.6487
-96,55,-11.8857,-17.7524
-95,55,-11.9154,-17.8446
-94,55,-11.9404,-17.9257
-93,55,-11.9604,-17.996
-92,55,-11.9751,-18.0557
-91,55,-11.9844,-18.1046
-90,55,-11.9881,-18.1421
-89,55,-11.986,-18.1671
-88,55,-11.9778,-18.1785
-87,55,-11.9635,-18.1746
-86,55,-11.9428,-18.1535
-85,55,-11.9157,-18.1132
-84,55,-11.8821,-18.0517
-83,55,-11.8421,-17.9671
-82,55,-11.7957,-17.858
-81,55,-11.743,-17.7233
-80,55,-11.6842,-17.5628
-79,55,-11.6194,-17.3767
-78,55,-11.5491,-17.1662
-77,55,-11.4734,-16.9329
-76,55,-11.3929,-16.6794
-75,55,-11.3079,-16.4084
-74,55,-11.219,-16.123
-73,55,-11.1266,-15.8265
-72,55,-11.0312,-15.5222
-71,55,-10.9334,-15.2132
-70,55,-10.8337,-14.9024
-69,55,-10.7328,-14.5927
-68,55,-10.631,-14.2863
-67,55,-10.5291,-13.9856
-66,55,-10.4274,-13.6922
-65,55,-10.3266,-13.4079
-64,55,-10.227,-13.134
-63,55,-10.1292,-12.8715
-62,55,-10.0335,-12.6215
-61,55,-9.94045,-12.3846
-60,55,-9.8503,-12.1616
-59,55,-9.76342,-11.9528
-58,55,-9.68013,-11.7588
-57,55,-9.6007,-11.5798
-56,55,-9.52538,-11.4161
-55,55,-9.45438,-11.2679
-54,55,-9.3879,-11.1354
-53,55,-9.32609,-11.0186
-52,55,-9.26907,-10.9176
-51,55,-9.21694,-10.8326
-50,55,-9.16975,-10.7634
-49,55,-9.12755,-10.7103
-48,55,-9.09032,-10.6732
-47,55,-9.05803,-10.652
-46,55,-9.0306,-10.6468
-45,55,-9.00791,-10.6576
-44,55,-8.98981,-10.6843
-43,55,-8.97609,-10.7268
-42,55,-8.96649,-10.7851
-41,55,-8.96072,-10.859
-40,55,-8.95841,-10.9483
-39,55,-8.95913,-11.0529
-38,55,-8.96241,-11.1724
-37,55,-8.96768,-11.3064
-36,55,-8.97433,-11.4546
-35,55,-8.98166,-11.6163
-34,55,-8.9889,-11.7907
-33,55,-8.99522,-11.9769
-32,55,-8.99971,-12.1739
-31,55,-9.00141,-12.3801
-30,55,-8.99932,-12.5941
-29,55,-8.99238,-12.8137
-28,55,-8.97953,-13.0367
-27,55,-8.9597,-13.2605
-26,55,-8.93186,-13.482
-25,55,-8.89501,-13.6978
-24,55,-8.84826,-13.9044
-23,55,-8.7908,-14.0979
-22,55,-8.72197,-14.2747
-21,55,-8.64127,-14.431
-20,55,-8.54838,-14.5637
-19,55,-8.44316,-14.67
-18,55,-8.32567,-14.7483
-17,55,-8.19617,-14.7977
-16,55,-8.05508,-14.8182
-15,55,-7.90302,-14.8112
-14,55,-7.74074,-14.7786
-13,55,-7.5691,-14.7234
-12,55,-7.38907,-14.6489
-11,55,-7.20165,-14.5588
-10,55,-7.00792,-14.4568
-9,55,-6.80894,-14.3467
-8,55,-6.60575,-14.2318
-7,55,-6.3994,-14.1153
-6,55,-6.19084,-14.0001
-5,55,-5.981,-13.8887
-4,55,-5.77074,-13.783
-3,55,-5.56084,-13.6849
-2,55,-5.352,-13.5957
-1,55,-5.14486,-13.5167
0,55,-4.93997,-13.4486
1,55,-4.73783,-13.3922
2,55,-4.53885,-13.3479
3,55,-4.3434,-13.3161
4,55,-4.15175,-13.2968
5,55,-3.96414,-13.2902
6,55,-3.78076,-13.2962
7,55,-3.60174,-13.3146
8,55,-3.42715,-13.3452
9,55,-3.25704,-13.3876
10,55,-3.09141,-13.4416
11,55,-2.93022,-13.5066
12,55,-2.77341,-13.5821
13,55,-2.62088,-13.6676
14,55,-2.47249,-13.7625
15,55,-2.3281,-13.8662
16,55,-2.18753,-13.9778
17,55,-2.05058,-14.0969
18,55,-1.91704,-14.2224
19,55,-1.78669,-14.3538
20,55,-1.65929,-14.4901
21,55,-1.53458,-14.6306
22,55,-1.41233,-14.7744
23,55,-1.29227,-14.9207
24,55,-1.17416,-15.0687
25,55,-1.05774,-15.2177
26,55,-0.942775,-15.3669
27,55,-0.829034,-15.5156
28,55,-0.716302,-15.6632
29,55,-0.604377,-15.809
30,55,-0.49308,-15.9526
31,55,-0.382249,-16.0935
32,55,-0.27175,-16.2314
33,55,-0.161468,-16.3659
34,55,-0.0513182,-16.4969
35,55,0.0587614,-16.6242
36,55,0.168806,-16.7477
37,55,0.278825,-16.8674
38,55,0.388805,-16.9833
39,55,0.498707,-17.0956
40,55,0.608473,-17.2042
41,55,0.718026,-17.3093
42,55,0.82727,-17.411
43,55,0.936096,-17.5095
44,55,1.04438,-17.6049
45,55,1.152,-17.6973
46,55,1.25881,-17.7868
47,55,1.36468,-17.8736
48,55,1.46945,-17.9577
49,55,1.57298,-18.0392
50,55,1.67514,-18.1181
51,55,1.77578,-18.1945
52,55,1.87477,-18.2685
53,55,1.97198,-18.34
54,55,2.0673,-18.4092
55,55,2.16061,-18.476
56,55,2.25181,-18.5404
57,55,2.34079,-18.6027
58,55,2.42749,-18.6627
59,55,2.51181,-18.7206
60,55,2.59369,-18.7765
61,55,2.67307,-18.8306
62,55,2.74989,-18.8829
63,55,2.82411,-18.9337
64,55,2.89569,-18.9831
65,55,2.96459,-19.0314
66,55,3.0308,-19.0787
67,55,3.09429,-19.1255
68,55,3.15505,-19.1718
69,55,3.21305,-19.2181
70,55,3.2683,-19.2646
71,55,3.3208,-19.3116
72,55,3.37053,-19.3595
73,55,3.4175,-19.4085
74,55,3.46172,-19.4591
75,55,3.50318,-19.5115
76,55,3.5419,-19.5661
77,55,3.57788,-19.6232
78,55,3.61113,-19.6831
79,55,3.64166,-19.7462
80,55,3.66948,-19.8128
81,55,3.69459,-19.8832
82,55,3.71701,-19.9578
83,55,3.73674,-20.0368
84,55,3.7538,-20.1205
85,55,3.76819,-20.2093
86,55,3.77992,-20.3034
87,55,3.78899,-20.4033
88,55,3.79542,-20.5091
89,55,3.7992,-20.6211
90,55,3.80035,-20.7397
91,55,3.79886,-20.8651
92,55,3.79475,-20.9977
93,55,3.78801,-21.1378
94,55,3.77865,-21.2855
95,55,3.76667,-21.4414
96,55,3.75208,-21.6055
97,55,3.73486,-21.7784
98,55,3.71504,-21.9602
99,55,3.69261,-22.1514
100,55,3.66757,-22.3522
101,55,3.63993,-22.5631
102,55,3.60969,-22.7844
103,55,3.57687,-23.0166
104,55,3.54146,-23.26
105,55,3.50349,-23.5152
106,55,3.46295,-23.7827
107,55,3.41988,-24.063
108,55,3.37428,-24.357
109,55,3.32619,-24.6652
110,55,3.27562,-24.9885
111,55,3.22261,-25.3278
112,55,3.1672,-25.6843
113,55,3.10941,-26.059
114,55,3.04931,-26.4535
115,55,2.98693,-26.8691
116,55,2.92234,-27.3076
117,55,2.8556,-27.7708
118,55,2.78677,-28.2606
119,55,2.71592,-28.7789
120,55,2.64315,-29.3272
121,55,2.56852,-29.9065
122,55,2.49213,-30.5165
123,55,2.41407,-31.1542
124,55,2.33443,-31.8124
125,55,2.25333,-32.4765
126,55,2.17085,-33.1207
127,55,2.08711,-33.7035
128,55,2.0022,-34.1663
129,55,1.91623,-34.4395
130,55,1.8293,-34.4623
131,55,1.74151,-34.2086
132,55,1.65296,-33.7009
133,55,1.56372,-32.9988
134,55,1.47388,-32.173
135,55,1.38351,-31.2843
136,55,1.29268,-30.3767
137,55,1.20142,-29.478
138,55,1.10978,-28.6043
139,55,1.01778,-27.764
140,55,0.925424,-26.9609
141,55,0.832716,-26.1959
142,55,0.739629,-25.4686
143,55,0.646127,-24.7778
144,55,0.552158,-24.1218
145,55,0.457653,-23.499
146,55,0.36253,-22.9077
147,55,0.266692,-22.3462
148,55,0.170027,-21.8131
149,55,0.0724125,-21.3071
150,55,-0.0262858,-20.8269
151,55,-0.126213,-20.3714
152,55,-0.227522,-19.9397
153,55,-0.330375,-19.5309
154,55,-0.434938,-19.1442
155,55,-0.541382,-18.7788
156,55,-0.649882,-18.4343
157,55,-0.760613,-18.1099
158,55,-0.873752,-17.8052
159,55,-0.989475,-17.5198
160,55,-1.10795,-17.2532
161,55,-1.22935,-17.0051
162,55,-1.35384,-16.7751
163,55,-1.48158,-16.5629
164,55,-1.61271,-16.3682
165,55,-1.74737,-16.1908
166,55,-1.88571,-16.0303
167,55,-2.02783,-15.8866
168,55,-2.17385,-15.7593
169,55,-2.32387,-15.6482
170,55,-2.47795,-15.5529
171,55,-2.63618,-15.4732
172,55,-2.79858,-15.4087
173,55,-2.96518,-15.359
174,55,-3.13599,-15.3235
175,55,-3.31098,-15.3018
176,55,-3.49008,-15.2931
177,55,-3.67323,-15.2967
178,55,-3.8603,-15.3116
179,55,-4.05112,-15.3367
180,55,-4.2455,-15.3708
-180,56,-4.2321,-15.2417
-179,56,-4.4311,-15.2821
-178,56,-4.63312,-15.3281
-177,56,-4.83782,-15.3777
-176,56,-5.04478,-15.4286
-175,56,-5.25352,-15.4785
-174,56,-5.4635,-15.5246
-173,56,-5.67409,-15.5642
-172,56,-5.88461,-15.5944
-171,56,-6.09431,-15.6125
-170,56,-6.30235,-15.6156
-169,56,-6.50786,-15.6016
-168,56,-6.7099,-15.5683
-167,56,-6.90748,-15.5144
-166,56,-7.0996,-15.4391
-165,56,-7.28527,-15.3424
-164,56,-7.46349,-15.2249
-163,56,-7.63331,-15.0878
-162,56,-7.79388,-14.9329
-161,56,-7.94442,-14.7625
-160,56,-8.08431,-14.5793
-159,56,-8.21305,-14.3858
-158,56,-8.33035,-14.1849
-157,56,-8.43608,-13.9793
-156,56,-8.53035,-13.7716
-155,56,-8.61341,-13.5642
-154,56,-8.68574,-13.3591
-153,56,-8.74799,-13.1584
-152,56,-8.80092,-12.9636
-151,56,-8.84546,-12.7763
-150,56,-8.88261,-12.5976
-149,56,-8.91344,-12.4287
-148,56,-8.93906,-12.2702
-147,56,-8.96057,-12.123
-146,56,-8.97907,-11.9876
-145,56,-8.99563,-11.8645
-144,56,-9.01123,-11.754
-143,56,-9.02683,-11.6565
-142,56,-9.04328,-11.5721
-141,56,-9.06136,-11.5011
-140,56,-9.08175,-11.4435
-139,56,-9.10507,-11.3996
-138,56,-9.13182,-11.3693
-137,56,-9.16242,-11.3527
-136,56,-9.19723,-11.3498
-135,56,-9.23651,-11.3607
-134,56,-9.28043,-11.3854
-133,56,-9.32912,-11.4239
-132,56,-9.38261,-11.4761
-131,56,-9.44088,-11.5421
-130,56,-9.50386,-11.6218
-129,56,-9.57141,-11.7151
-128,56,-9.64333,-11.8219
-127,56,-9.7194,-11.9423
-126,56,-9.79934,-12.0759
-125,56,-9.88284,-12.2226
-124,56,-9.96954,-12.3821
-123,56,-10.0591,-12.5542
-122,56,-10.151,-12.7384
-121,56,-10.245,-12.9344
-120,56,-10.3406,-13.1414
-119,56,-10.4373,-13.3588
-118,56,-10.5347,-13.5858
-117,56,-10.6324,-13.8214
-116,56,-10.7299,-14.0643
-115,56,-10.8268,-14.3134
-114,56,-10.9228,-14.567
-113,56,-11.0175,-14.8235
-112,56,-11.1104,-15.0809
-111,56,-11.2013,-15.3374
-110,56,-11.2898,-15.5906
-109,56,-11.3758,-15.8385
-108,56,-11.4589,-16.0789
-107,56,-11.539,-16.3095
-106,56,-11.6158,-16.5286
-105,56,-11.6892,-16.7344
-104,56,-11.759,-16.9258
-103,56,-11.8251,-17.1017
-102,56,-11.8873,-17.2619
-101,56,-11.9455,-17.4065
-100,56,-11.9996,-17.536
-99,56,-12.0494,-17.6515
-98,56,-12.0948,-17.7542
-97,56,-12.1356,-17.8456
-96,56,-12.1717,-17.9272
-95,56,-12.2027,-18.0007
-94,56,-12.2286,-18.0674
-93,56,-12.2491,-18.1282
-92,56,-12.264,-18.1839
-91,56,-12.2729,-18.2346
-90,56,-12.2758,-18.2801
-89,56,-12.2723,-18.3194
-88,56,-12.2623,-18.351
-87,56,-12.2456,-18.3728
-86,56,-12.2219,-18.3822
-85,56,-12.1912,-18.3762
-84,56,-12.1535,-18.3515
-83,56,-12.1086,-18.3047
-82,56,-12.0568,-18.2327
-81,56,-11.998,-18.1328
-80,56,-11.9324,-18.003
-79,56,-11.8604,-17.8424
-78,56,-11.7822,-17.6509
-77,56,-11.6983,-17.4299
-76,56,-11.6089,-17.1813
-75,56,-11.5148,-16.9084
-74,56,-11.4163,-16.6148
-73,56,-11.314,-16.3046
-72,56,-11.2085,-15.9819
