Phi[deg],Theta[deg],re(rETheta)[mV]
178,45,2416.65
179,45,2391.55
180,45,2361.92
-180,46,2383.86
-179,46,2348.51
-178,46,2309.14
-177,46,2266.12
-176,46,2219.84
-175,46,2170.7
-174,46,2119.1
-173,46,2065.44
-172,46,2010.15
-171,46,1953.63
-170,46,1896.3
-169,46,1838.57
-168,46,1780.84
-167,46,1723.51
-166,46,1666.96
-165,46,1611.55
-164,46,1557.66
-163,46,1505.6
-162,46,1455.72
-161,46,1408.3
-160,46,1363.62
-159,46,1321.94
-158,46,1283.5
-157,46,1248.48
-156,46,1217.07
-155,46,1189.43
-154,46,1165.67
-153,46,1145.9
-152,46,1130.17
-151,46,1118.54
-150,46,1111.02
-149,46,1107.59
-148,46,1108.22
-147,46,1112.83
-146,46,1121.35
-145,46,1133.67
-144,46,1149.64
-143,46,1169.11
-142,46,1191.92
-141,46,1217.87
-140,46,1246.75
-139,46,1278.35
-138,46,1312.42
-137,46,1348.73
-136,46,1387.02
-135,46,1427.03
-134,46,1468.5
-133,46,1511.14
-132,46,1554.69
-131,46,1598.88
-130,46,1643.42
-129,46,1688.05
-128,46,1732.51
-127,46,1776.52
-126,46,1819.83
-125,46,1862.2
-124,46,1903.38
-123,46,1943.14
-122,46,1981.27
-121,46,2017.54
-120,46,2051.78
-119,46,2083.78
-118,46,2113.39
-117,46,2140.43
-116,46,2164.77
-115,46,2186.27
-114,46,2204.81
-113,46,2220.29
-112,46,2232.61
-111,46,2241.71
-110,46,2247.51
-109,46,2249.95
-108,46,2249.01
-107,46,2244.65
-106,46,2236.86
-105,46,2225.64
-104,46,2210.97
-103,46,2192.9
-102,46,2171.43
-101,46,2146.6
-100,46,2118.46
-99,46,2087.05
-98,46,2052.43
-97,46,2014.67
-96,46,1973.84
-95,46,1930.01
-94,46,1883.26
-93,46,1833.68
-92,46,1781.35
-91,46,1726.38
-90,46,1668.85
-89,46,1608.87
-88,46,1546.53
-87,46,1481.95
-86,46,1415.21
-85,46,1346.44
-84,46,1275.74
-83,46,1203.23
-82,46,1129
-81,46,1053.17
-80,46,975.857
-79,46,897.172
-78,46,817.229
-77,46,736.142
-76,46,654.027
-75,46,570.999
-74,46,487.175
-73,46,402.674
-72,46,317.614
-71,46,232.114
-70,46,146.297
-69,46,60.2841
-68,46,-25.8009
-67,46,-111.833
-66,46,-197.684
-65,46,-283.225
-64,46,-368.327
-63,46,-452.855
-62,46,-536.675
-61,46,-619.648
-60,46,-701.635
-59,46,-782.492
-58,46,-862.074
-57,46,-940.233
-56,46,-1016.82
-55,46,-1091.67
-54,46,-1164.64
-53,46,-1235.57
-52,46,-1304.29
-51,46,-1370.63
-50,46,-1434.43
-49,46,-1495.53
-48,46,-1553.73
-47,46,-1608.88
-46,46,-1660.8
-45,46,-1709.3
-44,46,-1754.22
-43,46,-1795.36
-42,46,-1832.56
-41,46,-1865.64
-40,46,-1894.41
-39,46,-1918.71
-38,46,-1938.37
-37,46,-1953.21
-36,46,-1963.08
-35,46,-1967.82
-34,46,-1967.27
-33,46,-1961.3
-32,46,-1949.77
-31,46,-1932.56
-30,46,-1909.55
-29,46,-1880.64
-28,46,-1845.75
-27,46,-1804.8
-26,46,-1757.73
-25,46,-1704.5
-24,46,-1645.1
-23,46,-1579.51
-22,46,-1507.76
-21,46,-1429.88
-20,46,-1345.93
-19,46,-1255.99
-18,46,-1160.18
-17,46,-1058.62
-16,46,-951.468
-15,46,-838.908
-14,46,-721.147
-13,46,-598.417
-12,46,-470.976
-11,46,-339.111
-10,46,-203.129
-9,46,-63.3658
-8,46,79.8198
-7,46,226.046
-6,46,374.909
-5,46,525.982
-4,46,678.822
-3,46,832.963
-2,46,987.928
-1,46,1143.22
0,46,1298.33
1,46,1452.75
2,46,1605.93
3,46,1757.37
4,46,1906.5
5,46,2052.81
6,46,2195.74
7,46,2334.77
8,46,2469.38
9,46,2599.03
10,46,2723.24
11,46,2841.51
12,46,2953.35
13,46,3058.33
14,46,3156
15,46,3245.96
16,46,3327.82
17,46,3401.23
18,46,3465.86
19,46,3521.42
20,46,3567.65
21,46,3604.33
22,46,3631.26
23,46,3648.29
24,46,3655.31
25,46,3652.24
26,46,3639.04
27,46,3615.71
28,46,3582.28
29,46,3538.82
30,46,3485.46
31,46,3422.33
32,46,3349.61
33,46,3267.52
34,46,3176.31
35,46,3076.25
36,46,2967.66
37,46,2850.85
38,46,2726.2
39,46,2594.08
40,46,2454.89
41,46,2309.05
42,46,2156.99
43,46,1999.17
44,46,1836.03
45,46,1668.06
46,46,1495.72
47,46,1319.48
48,46,1139.84
49,46,957.256
50,46,772.214
51,46,585.182
52,46,396.624
53,46,206.993
54,46,16.7349
55,46,-173.718
56,46,-363.945
57,46,-553.542
58,46,-742.119
59,46,-929.301
60,46,-1114.73
61,46,-1298.07
62,46,-1479
63,46,-1657.21
64,46,-1832.42
65,46,-2004.37
66,46,-2172.8
67,46,-2337.49
68,46,-2498.22
69,46,-2654.81
70,46,-2807.07
71,46,-2954.84
72,46,-3097.98
73,46,-3236.35
74,46,-3369.85
75,46,-3498.36
76,46,-3621.8
77,46,-3740.09
78,46,-3853.16
79,46,-3960.95
80,46,-4063.42
81,46,-4160.52
82,46,-4252.23
83,46,-4338.51
84,46,-4419.35
85,46,-4494.73
86,46,-4564.64
87,46,-4629.08
88,46,-4688.04
89,46,-4741.53
90,46,-4789.54
91,46,-4832.08
92,46,-4869.16
93,46,-4900.78
94,46,-4926.95
95,46,-4947.68
96,46,-4962.99
97,46,-4972.88
98,46,-4977.36
99,46,-4976.44
100,46,-4970.13
101,46,-4958.46
102,46,-4941.43
103,46,-4919.05
104,46,-4891.35
105,46,-4858.34
106,46,-4820.03
107,46,-4776.47
108,46,-4727.66
109,46,-4673.63
110,46,-4614.43
111,46,-4550.08
112,46,-4480.62
113,46,-4406.11
114,46,-4326.6
115,46,-4242.13
116,46,-4152.79
117,46,-4058.64
118,46,-3959.76
119,46,-3856.24
120,46,-3748.18
121,46,-3635.68
122,46,-3518.87
123,46,-3397.88
124,46,-3272.84
125,46,-3143.9
126,46,-3011.22
127,46,-2874.98
128,46,-2735.37
129,46,-2592.58
130,46,-2446.83
131,46,-2298.33
132,46,-2147.32
133,46,-1994.05
134,46,-1838.78
135,46,-1681.78
136,46,-1523.34
137,46,-1363.74
138,46,-1203.29
139,46,-1042.31
140,46,-881.11
141,46,-720.031
142,46,-559.405
143,46,-399.577
144,46,-240.893
145,46,-83.7042
146,46,71.6357
147,46,224.773
148,46,375.356
149,46,523.033
150,46,667.459
151,46,808.292
152,46,945.201
153,46,1077.86
154,46,1205.96
155,46,1329.2
156,46,1447.29
157,46,1559.96
158,46,1666.97
159,46,1768.08
160,46,1863.07
161,46,1951.77
162,46,2033.99
163,46,2109.62
164,46,2178.52
165,46,2240.62
166,46,2295.85
167,46,2344.18
168,46,2385.61
169,46,2420.18
170,46,2447.93
171,46,2468.95
172,46,2483.37
173,46,2491.32
174,46,2492.98
175,46,2488.54
176,46,2478.25
177,46,2462.35
178,46,2441.11
179,46,2414.84
180,46,2383.86
-180,47,2404.9
-179,47,2367.97
-178,47,2326.87
-177,47,2281.99
-176,47,2233.74
-175,47,2182.52
-174,47,2128.77
-173,47,2072.91
-172,47,2015.38
-171,47,1956.6
-170,47,1897.01
-169,47,1837.03
-168,47,1777.09
-167,47,1717.6
-166,47,1658.96
-165,47,1601.55
-164,47,1545.75
-163,47,1491.92
-162,47,1440.37
-161,47,1391.43
-160,47,1345.38
-159,47,1302.49
-158,47,1262.99
-157,47,1227.1
-156,47,1194.99
-155,47,1166.83
-154,47,1142.74
-153,47,1122.82
-152,47,1107.13
-151,47,1095.72
-150,47,1088.59
-149,47,1085.74
-148,47,1087.11
-147,47,1092.63
-146,47,1102.21
-145,47,1115.73
-144,47,1133.04
-143,47,1153.99
-142,47,1178.39
-141,47,1206.03
-140,47,1236.71
-139,47,1270.17
-138,47,1306.19
-137,47,1344.5
-136,47,1384.83
-135,47,1426.92
-134,47,1470.47
-133,47,1515.22
-132,47,1560.87
-131,47,1607.14
-130,47,1653.74
-129,47,1700.4
-128,47,1746.83
-127,47,1792.76
-126,47,1837.94
-125,47,1882.1
-124,47,1925
-123,47,1966.39
-122,47,2006.07
-121,47,2043.8
-120,47,2079.4
-119,47,2112.68
-118,47,2143.45
-117,47,2171.57
-116,47,2196.89
-115,47,2219.27
-114,47,2238.59
-113,47,2254.77
-112,47,2267.7
-111,47,2277.31
-110,47,2283.55
-109,47,2286.36
-108,47,2285.71
-107,47,2281.58
-106,47,2273.95
-105,47,2262.83
-104,47,2248.23
-103,47,2230.17
-102,47,2208.69
-101,47,2183.81
-100,47,2155.6
-99,47,2124.11
-98,47,2089.39
-97,47,2051.52
-96,47,2010.58
-95,47,1966.65
-94,47,1919.81
-93,47,1870.14
-92,47,1817.75
-91,47,1762.73
-90,47,1705.18
-89,47,1645.19
-88,47,1582.88
-87,47,1518.35
-86,47,1451.7
-85,47,1383.04
-84,47,1312.48
-83,47,1240.12
-82,47,1166.09
-81,47,1090.48
-80,47,1013.41
-79,47,934.983
-78,47,855.32
-77,47,774.527
-76,47,692.717
-75,47,610.002
-74,47,526.497
-73,47,442.313
-72,47,357.567
-71,47,272.374
-70,47,186.851
-69,47,101.115
-68,47,15.2872
-67,47,-70.5122
-66,47,-156.16
-65,47,-241.53
-64,47,-326.497
-63,47,-410.929
-62,47,-494.695
-61,47,-577.66
-60,47,-659.687
-59,47,-740.634
-58,47,-820.358
-57,47,-898.711
-56,47,-975.544
-55,47,-1050.7
-54,47,-1124.03
-53,47,-1195.37
-52,47,-1264.55
-51,47,-1331.42
-50,47,-1395.79
-49,47,-1457.5
-48,47,-1516.37
-47,47,-1572.23
-46,47,-1624.89
-45,47,-1674.18
-44,47,-1719.9
-43,47,-1761.89
-42,47,-1799.95
-41,47,-1833.91
-40,47,-1863.57
-39,47,-1888.77
-38,47,-1909.31
-37,47,-1925.04
-36,47,-1935.78
-35,47,-1941.37
-34,47,-1941.65
-33,47,-1936.46
-32,47,-1925.68
-31,47,-1909.17
-30,47,-1886.8
-29,47,-1858.48
-28,47,-1824.1
-27,47,-1783.6
-26,47,-1736.9
-25,47,-1683.96
-24,47,-1624.76
-23,47,-1559.28
-22,47,-1487.54
-21,47,-1409.58
-20,47,-1325.46
-19,47,-1235.25
-18,47,-1139.07
-17,47,-1037.04
-16,47,-929.329
-15,47,-816.115
-14,47,-697.611
-13,47,-574.055
-12,47,-445.712
-11,47,-312.873
-10,47,-175.857
-9,47,-35.0052
-8,47,109.312
-7,47,256.702
-6,47,406.748
-5,47,559.012
-4,47,713.036
-3,47,868.341
-2,47,1024.43
-1,47,1180.8
0,47,1336.92
1,47,1492.26
2,47,1646.27
3,47,1798.41
4,47,1948.12
5,47,2094.84
6,47,2238.02
7,47,2377.12
8,47,2511.59
9,47,2640.9
10,47,2764.53
11,47,2881.97
12,47,2992.73
13,47,3096.36
14,47,3192.4
15,47,3280.45
16,47,3360.09
17,47,3430.99
18,47,3492.8
19,47,3545.23
20,47,3588.02
21,47,3620.94
22,47,3643.81
23,47,3656.47
24,47,3658.82
25,47,3650.79
26,47,3632.34
27,47,3603.49
28,47,3564.27
29,47,3514.79
30,47,3455.16
31,47,3385.54
32,47,3306.14
33,47,3217.19
34,47,3118.96
35,47,3011.73
36,47,2895.85
37,47,2771.66
38,47,2639.55
39,47,2499.92
40,47,2353.19
41,47,2199.8
42,47,2040.21
43,47,1874.9
44,47,1704.33
45,47,1529.01
46,47,1349.42
47,47,1166.06
48,47,979.431
49,47,790.026
50,47,598.336
51,47,404.848
52,47,210.04
53,47,14.378
54,47,-181.681
55,47,-377.694
56,47,-573.233
57,47,-767.885
58,47,-961.254
59,47,-1152.96
60,47,-1342.65
61,47,-1529.98
62,47,-1714.63
63,47,-1896.29
64,47,-2074.68
65,47,-2249.55
66,47,-2420.64
67,47,-2587.74
68,47,-2750.63
69,47,-2909.14
70,47,-3063.09
71,47,-3212.33
72,47,-3356.72
73,47,-3496.15
74,47,-3630.5
75,47,-3759.68
76,47,-3883.62
77,47,-4002.24
78,47,-4115.49
79,47,-4223.32
80,47,-4325.69
81,47,-4422.57
82,47,-4513.94
83,47,-4599.77
84,47,-4680.06
85,47,-4754.81
86,47,-4824
87,47,-4887.64
88,47,-4945.73
89,47,-4998.28
90,47,-5045.29
91,47,-5086.78
92,47,-5122.75
93,47,-5153.21
94,47,-5178.17
95,47,-5197.65
96,47,-5211.65
97,47,-5220.18
98,47,-5223.26
99,47,-5220.89
100,47,-5213.08
101,47,-5199.85
102,47,-5181.21
103,47,-5157.16
104,47,-5127.73
105,47,-5092.91
106,47,-5052.74
107,47,-5007.22
108,47,-4956.38
109,47,-4900.24
110,47,-4838.82
111,47,-4772.17
112,47,-4700.31
113,47,-4623.29
114,47,-4541.15
115,47,-4453.94
116,47,-4361.73
117,47,-4264.59
118,47,-4162.59
119,47,-4055.82
120,47,-3944.38
121,47,-3828.36
122,47,-3707.88
123,47,-3583.07
124,47,-3454.07
125,47,-3321.03
126,47,-3184.12
127,47,-3043.49
128,47,-2899.35
129,47,-2751.9
130,47,-2601.34
131,47,-2447.91
132,47,-2291.85
133,47,-2133.4
134,47,-1972.85
135,47,-1810.46
136,47,-1646.53
137,47,-1481.36
138,47,-1315.27
139,47,-1148.58
140,47,-981.618
141,47,-814.737
142,47,-648.285
143,47,-482.618
144,47,-318.098
145,47,-155.091
146,47,6.03464
147,47,164.909
148,47,321.164
149,47,474.433
150,47,624.353
151,47,770.568
152,47,912.73
153,47,1050.5
154,47,1183.54
155,47,1311.56
156,47,1434.23
157,47,1551.28
158,47,1662.46
159,47,1767.5
160,47,1866.19
161,47,1958.33
162,47,2043.75
163,47,2122.3
164,47,2193.85
165,47,2258.32
166,47,2315.65
167,47,2365.79
168,47,2408.75
169,47,2444.56
170,47,2473.28
171,47,2494.99
172,47,2509.82
173,47,2517.91
174,47,2519.46
175,47,2514.68
176,47,2503.79
177,47,2487.06
178,47,2464.8
179,47,2437.3
180,47,2404.9
-180,48,2425.03
-179,48,2386.45
-178,48,2343.57
-177,48,2296.77
-176,48,2246.49
-175,48,2193.15
-174,48,2137.2
-173,48,2079.08
-172,48,2019.24
-171,48,1958.15
-170,48,1896.24
-169,48,1833.96
-168,48,1771.76
-167,48,1710.07
-166,48,1649.29
-165,48,1589.83
-164,48,1532.08
-163,48,1476.4
-162,48,1423.15
-161,48,1372.64
-160,48,1325.16
-159,48,1281.01
-158,48,1240.41
-157,48,1203.59
-156,48,1170.73
-155,48,1142
-154,48,1117.52
-153,48,1097.39
-152,48,1081.67
-151,48,1070.42
-150,48,1063.62
-149,48,1061.26
-148,48,1063.3
-147,48,1069.65
-146,48,1080.21
-145,48,1094.85
-144,48,1113.43
-143,48,1135.75
-142,48,1161.64
-141,48,1190.88
-140,48,1223.23
-139,48,1258.46
-138,48,1296.3
-137,48,1336.48
-136,48,1378.73
-135,48,1422.75
-134,48,1468.27
-133,48,1514.97
-132,48,1562.58
-131,48,1610.78
-130,48,1659.28
-129,48,1707.79
-128,48,1756.04
-127,48,1803.72
-126,48,1850.59
-125,48,1896.36
-124,48,1940.79
-123,48,1983.64
-122,48,2024.68
-121,48,2063.68
-120,48,2100.46
-119,48,2134.81
-118,48,2166.57
-117,48,2195.58
-116,48,2221.68
-115,48,2244.76
-114,48,2264.69
-113,48,2281.38
-112,48,2294.74
-111,48,2304.71
-110,48,2311.22
-109,48,2314.23
-108,48,2313.72
-107,48,2309.67
-106,48,2302.07
-105,48,2290.93
-104,48,2276.27
-103,48,2258.12
-102,48,2236.52
-101,48,2211.51
-100,48,2183.15
-99,48,2151.5
-98,48,2116.63
-97,48,2078.61
-96,48,2037.54
-95,48,1993.48
-94,48,1946.53
-93,48,1896.8
-92,48,1844.36
-91,48,1789.32
-90,48,1731.79
-89,48,1671.86
-88,48,1609.65
-87,48,1545.25
-86,48,1478.78
-85,48,1410.34
-84,48,1340.03
-83,48,1267.97
-82,48,1194.27
-81,48,1119.03
-80,48,1042.36
-79,48,964.364
-78,48,885.156
-77,48,804.841
-76,48,723.528
-75,48,641.325
-74,48,558.341
-73,48,474.684
-72,48,390.465
-71,48,305.794
-70,48,220.784
-69,48,135.547
-68,48,50.1993
-67,48,-35.1438
-66,48,-120.363
-65,48,-205.339
-64,48,-289.946
-63,48,-374.061
-62,48,-457.554
-61,48,-540.294
-60,48,-622.146
-59,48,-702.971
-58,48,-782.629
-57,48,-860.974
-56,48,-937.857
-55,48,-1013.12
-54,48,-1086.62
-53,48,-1158.19
-52,48,-1227.66
-51,48,-1294.87
-50,48,-1359.64
-49,48,-1421.8
-48,48,-1481.18
-47,48,-1537.59
-46,48,-1590.86
-45,48,-1640.78
-44,48,-1687.19
-43,48,-1729.89
-42,48,-1768.69
-41,48,-1803.4
-40,48,-1833.84
-39,48,-1859.82
-38,48,-1881.16
-37,48,-1897.68
-36,48,-1909.2
-35,48,-1915.55
-34,48,-1916.57
-33,48,-1912.09
-32,48,-1901.99
-31,48,-1886.1
-30,48,-1864.32
-29,48,-1836.52
-28,48,-1802.62
-27,48,-1762.51
-26,48,-1716.13
-25,48,-1663.44
-24,48,-1604.41
-23,48,-1539.01
-22,48,-1467.27
-21,48,-1389.21
-20,48,-1304.9
-19,48,-1214.4
-18,48,-1117.84
-17,48,-1015.35
-16,48,-907.074
-15,48,-793.212
-14,48,-673.978
-13,48,-549.612
-12,48,-420.387
-11,48,-286.6
-10,48,-148.577
-9,48,-6.67198
-8,48,138.737
-7,48,287.246
-6,48,438.427
-5,48,591.829
-4,48,746.978
-3,48,903.384
-2,48,1060.54
-1,48,1217.91
0,48,1374.96
1,48,1531.14
2,48,1685.88
3,48,1838.63
4,48,1988.82
5,48,2135.86
6,48,2279.19
7,48,2418.24
8,48,2552.46
9,48,2681.3
10,48,2804.22
11,48,2920.71
12,48,3030.27
13,48,3132.42
14,48,3226.7
15,48,3312.69
16,48,3389.99
17,48,3458.23
18,48,3517.08
19,48,3566.25
20,48,3605.46
21,48,3634.49
22,48,3653.16
23,48,3661.33
24,48,3658.89
25,48,3645.77
26,48,3621.96
27,48,3587.47
28,48,3542.37
29,48,3486.76
30,48,3420.77
31,48,3344.59
32,48,3258.44
33,48,3162.56
34,48,3057.25
35,48,2942.82
36,48,2819.62
37,48,2688.03
38,48,2548.45
39,48,2401.32
40,48,2247.06
41,48,2086.16
42,48,1919.09
43,48,1746.34
44,48,1568.42
45,48,1385.83
46,48,1199.09
47,48,1008.72
48,48,815.233
49,48,619.143
50,48,420.958
51,48,221.179
52,48,20.2962
53,48,-181.209
54,48,-382.871
55,48,-584.236
56,48,-784.869
57,48,-984.35
58,48,-1182.28
59,48,-1378.28
60,48,-1571.98
61,48,-1763.04
62,48,-1951.15
63,48,-2136
64,48,-2317.31
65,48,-2494.83
66,48,-2668.32
67,48,-2837.57
68,48,-3002.36
69,48,-3162.53
70,48,-3317.91
71,48,-3468.37
72,48,-3613.77
73,48,-3754
74,48,-3888.97
75,48,-4018.6
76,48,-4142.81
77,48,-4261.55
78,48,-4374.78
79,48,-4482.45
80,48,-4584.53
81,48,-4681.01
82,48,-4771.87
83,48,-4857.1
84,48,-4936.71
85,48,-5010.68
86,48,-5079.03
87,48,-5141.77
88,48,-5198.89
89,48,-5250.42
90,48,-5296.36
91,48,-5336.73
92,48,-5371.55
93,48,-5400.81
94,48,-5424.54
95,48,-5442.74
96,48,-5455.44
97,48,-5462.63
98,48,-5464.32
99,48,-5460.53
100,48,-5451.26
101,48,-5436.53
102,48,-5416.33
103,48,-5390.67
104,48,-5359.57
105,48,-5323.04
106,48,-5281.08
107,48,-5233.71
108,48,-5180.93
109,48,-5122.78
110,48,-5059.27
111,48,-4990.42
112,48,-4916.27
113,48,-4836.86
114,48,-4752.21
115,48,-4662.39
116,48,-4567.45
117,48,-4467.44
118,48,-4362.45
119,48,-4252.55
120,48,-4137.84
121,48,-4018.42
122,48,-3894.4
123,48,-3765.9
124,48,-3633.06
125,48,-3496.03
126,48,-3354.98
127,48,-3210.08
128,48,-3061.52
129,48,-2909.5
130,48,-2754.24
131,48,-2595.97
132,48,-2434.94
133,48,-2271.41
134,48,-2105.65
135,48,-1937.94
136,48,-1768.6
137,48,-1597.93
138,48,-1426.26
139,48,-1253.92
140,48,-1081.26
141,48,-908.629
142,48,-736.401
143,48,-564.944
144,48,-394.633
145,48,-225.851
146,48,-58.9811
147,48,105.591
148,48,267.481
149,48,426.305
150,48,581.685
151,48,733.247
152,48,880.627
153,48,1023.47
154,48,1161.43
155,48,1294.18
156,48,1421.4
157,48,1542.8
158,48,1658.1
159,48,1767.05
160,48,1869.4
161,48,1964.95
162,48,2053.52
163,48,2134.95
164,48,2209.11
165,48,2275.92
166,48,2335.29
167,48,2387.2
168,48,2431.64
169,48,2468.64
170,48,2498.27
171,48,2520.61
172,48,2535.8
173,48,2543.99
174,48,2545.38
175,48,2540.18
176,48,2528.64
177,48,2511.04
178,48,2487.68
179,48,2458.89
180,48,2425.03
-180,49,2444.22
-179,49,2403.96
-178,49,2359.23
-177,49,2310.47
-176,49,2258.1
-175,49,2202.59
-174,49,2144.38
-173,49,2083.96
-172,49,2021.78
-171,49,1958.32
-170,49,1894.06
-169,49,1829.44
-168,49,1764.94
-167,49,1700.99
-166,49,1638.03
-165,49,1576.48
-164,49,1516.73
-163,49,1459.18
-162,49,1404.17
-161,49,1352.04
-160,49,1303.11
-159,49,1257.64
-158,49,1215.9
-157,49,1178.1
-156,49,1144.44
-155,49,1115.08
-154,49,1090.16
-153,49,1069.76
-152,49,1053.96
-151,49,1042.8
-150,49,1036.26
-149,49,1034.34
-148,49,1036.97
-147,49,1044.07
-146,49,1055.53
-145,49,1071.21
-144,49,1090.95
-143,49,1114.56
-142,49,1141.84
-141,49,1172.56
-140,49,1206.48
-139,49,1243.35
-138,49,1282.89
-137,49,1324.82
-136,49,1368.85
-135,49,1414.68
-134,49,1462.01
-133,49,1510.52
-132,49,1559.92
-131,49,1609.89
-130,49,1660.13
-129,49,1710.34
-128,49,1760.22
-127,49,1809.48
-126,49,1857.85
-125,49,1905.05
-124,49,1950.83
-123,49,1994.94
-122,49,2037.15
-121,49,2077.24
-120,49,2114.99
-119,49,2150.24
-118,49,2182.78
-117,49,2212.48
-116,49,2239.19
-115,49,2262.77
-114,49,2283.12
-113,49,2300.14
-112,49,2313.76
-111,49,2323.9
-110,49,2330.51
-109,49,2333.57
-108,49,2333.04
-107,49,2328.92
-106,49,2321.21
-105,49,2309.92
-104,49,2295.08
-103,49,2276.73
-102,49,2254.91
-101,49,2229.68
-100,49,2201.09
-99,49,2169.21
-98,49,2134.13
-97,49,2095.93
-96,49,2054.68
-95,49,2010.48
-94,49,1963.43
-93,49,1913.63
-92,49,1861.16
-91,49,1806.15
-90,49,1748.69
-89,49,1688.88
-88,49,1626.83
-87,49,1562.66
-86,49,1496.46
-85,49,1428.34
-84,49,1358.42
-83,49,1286.79
-82,49,1213.56
-81,49,1138.84
-80,49,1062.73
-79,49,985.333
-78,49,906.76
-77,49,827.111
-76,49,746.489
-75,49,664.997
-74,49,582.739
-73,49,499.819
-72,49,416.341
-71,49,332.41
-70,49,248.134
-69,49,163.619
-68,49,78.9754
-67,49,-5.68645
-66,49,-90.253
-65,49,-174.608
-64,49,-258.635
-63,49,-342.21
-62,49,-425.21
-61,49,-507.508
-60,49,-588.971
-59,49,-669.464
-58,49,-748.85
-57,49,-826.983
-56,49,-903.717
-55,49,-978.901
-54,49,-1052.38
-53,49,-1123.99
-52,49,-1193.57
-51,49,-1260.95
-50,49,-1325.96
-49,49,-1388.41
-48,49,-1448.14
-47,49,-1504.96
-46,49,-1558.68
-45,49,-1609.11
-44,49,-1656.06
-43,49,-1699.34
-42,49,-1738.76
-41,49,-1774.12
-40,49,-1805.22
-39,49,-1831.88
-38,49,-1853.91
-37,49,-1871.12
-36,49,-1883.33
-35,49,-1890.35
-34,49,-1892.03
-33,49,-1888.19
-32,49,-1878.69
-31,49,-1863.37
-30,49,-1842.11
-29,49,-1814.78
-28,49,-1781.29
-27,49,-1741.53
-26,49,-1695.44
-25,49,-1642.96
-24,49,-1584.06
-23,49,-1518.71
-22,49,-1446.94
-21,49,-1368.76
-20,49,-1284.24
-19,49,-1193.45
-18,49,-1096.51
-17,49,-993.538
-16,49,-884.708
-15,49,-770.206
-14,49,-650.252
-13,49,-525.093
-12,49,-395.007
-11,49,-260.298
-10,49,-121.301
-9,49,21.6223
-8,49,168.083
-7,49,317.666
-6,49,469.932
-5,49,624.415
-4,49,780.63
-3,49,938.071
-2,49,1096.21
-1,49,1254.51
0,49,1412.41
1,49,1569.35
2,49,1724.74
3,49,1878.01
4,49,2028.56
5,49,2175.82
6,49,2319.19
7,49,2458.08
8,49,2591.94
9,49,2720.19
10,49,2842.29
11,49,2957.7
12,49,3065.92
13,49,3166.46
14,49,3258.85
15,49,3342.65
16,49,3417.47
17,49,3482.93
18,49,3538.69
19,49,3584.45
20,49,3619.96
21,49,3644.97
22,49,3659.33
23,49,3662.87
24,49,3655.52
25,49,3637.2
26,49,3607.92
27,49,3567.7
28,49,3516.61
29,49,3454.78
30,49,3382.36
31,49,3299.55
32,49,3206.58
33,49,3103.73
34,49,2991.3
35,49,2869.63
36,49,2739.1
37,49,2600.1
38,49,2453.07
39,49,2298.45
40,49,2136.71
41,49,1968.34
42,49,1793.84
43,49,1613.73
44,49,1428.54
45,49,1238.78
46,49,1045.01
47,49,847.758
48,49,647.554
49,49,444.932
50,49,240.416
51,49,34.5209
52,49,-172.248
53,49,-379.399
54,49,-586.455
55,49,-792.956
56,49,-998.457
57,49,-1202.53
58,49,-1404.78
59,49,-1604.82
60,49,-1802.28
61,49,-1996.82
62,49,-2188.13
63,49,-2375.91
64,49,-2559.88
65,49,-2739.79
66,49,-2915.41
67,49,-3086.53
68,49,-3252.96
69,49,-3414.54
70,49,-3571.1
71,49,-3722.52
72,49,-3868.67
73,49,-4009.47
74,49,-4144.83
75,49,-4274.67
76,49,-4398.94
77,49,-4517.59
78,49,-4630.59
79,49,-4737.91
80,49,-4839.52
81,49,-4935.43
82,49,-5025.63
83,49,-5110.11
84,49,-5188.89
85,49,-5261.96
86,49,-5329.36
87,49,-5391.08
88,49,-5447.15
89,49,-5497.58
90,49,-5542.39
91,49,-5581.59
92,49,-5615.2
93,49,-5643.24
94,49,-5665.71
95,49,-5682.64
96,49,-5694.03
97,49,-5699.89
98,49,-5700.22
99,49,-5695.04
100,49,-5684.36
101,49,-5668.17
102,49,-5646.47
103,49,-5619.29
104,49,-5586.6
105,49,-5548.43
106,49,-5504.78
107,49,-5455.65
108,49,-5401.05
109,49,-5340.99
110,49,-5275.5
111,49,-5204.58
112,49,-5128.26
113,49,-5046.57
114,49,-4959.55
115,49,-4867.24
116,49,-4769.69
117,49,-4666.95
118,49,-4559.09
119,49,-4446.2
120,49,-4328.35
121,49,-4205.65
122,49,-4078.21
123,49,-3946.14
124,49,-3809.58
125,49,-3668.69
126,49,-3523.62
127,49,-3374.55
128,49,-3221.67
129,49,-3065.19
130,49,-2905.33
131,49,-2742.32
132,49,-2576.42
133,49,-2407.89
134,49,-2237.01
135,49,-2064.08
136,49,-1889.4
137,49,-1713.3
138,49,-1536.12
139,49,-1358.19
140,49,-1179.89
141,49,-1001.58
142,49,-823.635
143,49,-646.441
144,49,-470.392
145,49,-295.885
146,49,-123.318
147,49,46.9062
148,49,214.386
149,49,378.722
150,49,539.519
151,49,696.387
152,49,848.945
153,49,996.821
154,49,1139.66
155,49,1277.1
156,49,1408.84
157,49,1534.54
158,49,1653.93
159,49,1766.73
160,49,1872.69
161,49,1971.61
162,49,2063.28
163,49,2147.55
164,49,2224.28
165,49,2293.36
