Phi[deg],Theta[deg],dB(GainTotal)
-53,61,-12.7997
-52,61,-12.6152
-51,61,-12.4338
-50,61,-12.2553
-49,61,-12.0795
-48,61,-11.9061
-47,61,-11.7347
-46,61,-11.5651
-45,61,-11.3969
-44,61,-11.2298
-43,61,-11.0635
-42,61,-10.8975
-41,61,-10.7317
-40,61,-10.5657
-39,61,-10.3991
-38,61,-10.2317
-37,61,-10.0632
-36,61,-9.89336
-35,61,-9.72196
-34,61,-9.54881
-33,61,-9.37376
-32,61,-9.19669
-31,61,-9.01756
-30,61,-8.83633
-29,61,-8.65302
-28,61,-8.46772
-27,61,-8.28052
-26,61,-8.09161
-25,61,-7.90117
-24,61,-7.70944
-23,61,-7.5167
-22,61,-7.32324
-21,61,-7.12939
-20,61,-6.93549
-19,61,-6.74187
-18,61,-6.5489
-17,61,-6.35693
-16,61,-6.16631
-15,61,-5.97738
-14,61,-5.79045
-13,61,-5.60583
-12,61,-5.42382
-11,61,-5.24467
-10,61,-5.06863
-9,61,-4.89591
-8,61,-4.7267
-7,61,-4.56117
-6,61,-4.39945
-5,61,-4.24167
-4,61,-4.08791
-3,61,-3.93824
-2,61,-3.7927
-1,61,-3.65133
0,61,-3.51412
1,61,-3.38106
2,61,-3.25212
3,61,-3.12725
4,61,-3.00639
5,61,-2.88945
6,61,-2.77635
7,61,-2.66698
8,61,-2.56121
9,61,-2.45892
10,61,-2.35995
11,61,-2.26415
12,61,-2.17134
13,61,-2.08135
14,61,-1.99397
15,61,-1.909
16,61,-1.82622
17,61,-1.74538
18,61,-1.66625
19,61,-1.58857
20,61,-1.51206
21,61,-1.43645
22,61,-1.36143
23,61,-1.28671
24,61,-1.21198
25,61,-1.13691
26,61,-1.06118
27,61,-0.984467
28,61,-0.90644
29,61,-0.826773
30,61,-0.745144
31,61,-0.66124
32,61,-0.57476
33,61,-0.485418
34,61,-0.392948
35,61,-0.297109
36,61,-0.197684
37,61,-0.0944895
38,61,0.0126246
39,61,0.123771
40,61,0.239023
41,61,0.358411
42,61,0.481925
43,61,0.609508
44,61,0.741062
45,61,0.876446
46,61,1.01548
47,61,1.15794
48,61,1.30356
49,61,1.45207
50,61,1.60313
51,61,1.75641
52,61,1.91154
53,61,2.06813
54,61,2.22579
55,61,2.38411
56,61,2.5427
57,61,2.70112
58,61,2.85898
59,61,3.01587
60,61,3.1714
61,61,3.32517
62,61,3.47681
63,61,3.62597
64,61,3.77228
65,61,3.91543
66,61,4.05509
67,61,4.19096
68,61,4.32277
69,61,4.45024
70,61,4.57313
71,61,4.69121
72,61,4.80425
73,61,4.91206
74,61,5.01445
75,61,5.11125
76,61,5.2023
77,61,5.28746
78,61,5.3666
79,61,5.43961
80,61,5.50637
81,61,5.5668
82,61,5.6208
83,61,5.66832
84,61,5.70928
85,61,5.74363
86,61,5.77134
87,61,5.79237
88,61,5.80669
89,61,5.8143
90,61,5.81519
91,61,5.80936
92,61,5.79682
93,61,5.7776
94,61,5.75174
95,61,5.71926
96,61,5.68023
97,61,5.6347
98,61,5.58274
99,61,5.52445
100,61,5.4599
101,61,5.38921
102,61,5.31249
103,61,5.22986
104,61,5.14147
105,61,5.04748
106,61,4.94804
107,61,4.84334
108,61,4.73357
109,61,4.61895
110,61,4.49969
111,61,4.37604
112,61,4.24824
113,61,4.11658
114,61,3.98132
115,61,3.84278
116,61,3.70125
117,61,3.55707
118,61,3.41058
119,61,3.26213
120,61,3.11206
121,61,2.96076
122,61,2.80859
123,61,2.65593
124,61,2.50316
125,61,2.35065
126,61,2.19877
127,61,2.04789
128,61,1.89836
129,61,1.75051
130,61,1.60467
131,61,1.46112
132,61,1.32013
133,61,1.18195
134,61,1.04679
135,61,0.914818
136,61,0.786182
137,61,0.660986
138,61,0.539296
139,61,0.421145
140,61,0.306525
141,61,0.195397
142,61,0.0876842
143,61,-0.01672
144,61,-0.117952
145,61,-0.216175
146,61,-0.311574
147,61,-0.404357
148,61,-0.494747
149,61,-0.582982
150,61,-0.669311
151,61,-0.753989
152,61,-0.837278
153,61,-0.919443
154,61,-1.00075
155,61,-1.08146
156,61,-1.16183
157,61,-1.24212
158,61,-1.32258
159,61,-1.40345
160,61,-1.48498
161,61,-1.56738
162,61,-1.65089
163,61,-1.73571
164,61,-1.82206
165,61,-1.91012
166,61,-2.0001
167,61,-2.09218
168,61,-2.18653
169,61,-2.28332
170,61,-2.38273
171,61,-2.4849
172,61,-2.58998
173,61,-2.69813
174,61,-2.80947
175,61,-2.92415
176,61,-3.04227
177,61,-3.16397
178,61,-3.28935
179,61,-3.4185
180,61,-3.55153
-180,62,-3.41424
-179,62,-3.55096
-178,62,-3.69167
-177,62,-3.83642
-176,62,-3.98524
-175,62,-4.13816
-174,62,-4.29517
-173,62,-4.45625
-172,62,-4.62137
-171,62,-4.79047
-170,62,-4.96346
-169,62,-5.14023
-168,62,-5.32066
-167,62,-5.50458
-166,62,-5.6918
-165,62,-5.88209
-164,62,-6.07522
-163,62,-6.27089
-162,62,-6.4688
-161,62,-6.66861
-160,62,-6.86996
-159,62,-7.07245
-158,62,-7.27567
-157,62,-7.47919
-156,62,-7.68258
-155,62,-7.8854
-154,62,-8.0872
-153,62,-8.28755
-152,62,-8.48606
-151,62,-8.68233
-150,62,-8.87603
-149,62,-9.06686
-148,62,-9.25459
-147,62,-9.43904
-146,62,-9.62013
-145,62,-9.79781
-144,62,-9.97216
-143,62,-10.1433
-142,62,-10.3115
-141,62,-10.477
-140,62,-10.6401
-139,62,-10.8015
-138,62,-10.9614
-137,62,-11.1206
-136,62,-11.2795
-135,62,-11.4389
-134,62,-11.5993
-133,62,-11.7614
-132,62,-11.9259
-131,62,-12.0933
-130,62,-12.2645
-129,62,-12.4398
-128,62,-12.6199
-127,62,-12.8052
-126,62,-12.9962
-125,62,-13.1933
-124,62,-13.3968
-123,62,-13.6067
-122,62,-13.8233
-121,62,-14.0466
-120,62,-14.2762
-119,62,-14.5121
-118,62,-14.7538
-117,62,-15.0006
-116,62,-15.2518
-115,62,-15.5065
-114,62,-15.7635
-113,62,-16.0216
-112,62,-16.279
-111,62,-16.5343
-110,62,-16.7856
-109,62,-17.031
-108,62,-17.2684
-107,62,-17.496
-106,62,-17.7118
-105,62,-17.9142
-104,62,-18.1018
-103,62,-18.2734
-102,62,-18.4283
-101,62,-18.5662
-100,62,-18.687
-99,62,-18.7914
-98,62,-18.88
-97,62,-18.954
-96,62,-19.0146
-95,62,-19.063
-94,62,-19.1005
-93,62,-19.1284
-92,62,-19.1475
-91,62,-19.1587
-90,62,-19.1624
-89,62,-19.1589
-88,62,-19.1478
-87,62,-19.1289
-86,62,-19.1015
-85,62,-19.0645
-84,62,-19.0169
-83,62,-18.9575
-82,62,-18.8851
-81,62,-18.7987
-80,62,-18.6972
-79,62,-18.5799
-78,62,-18.4464
-77,62,-18.2968
-76,62,-18.1311
-75,62,-17.9503
-74,62,-17.7551
-73,62,-17.547
-72,62,-17.3274
-71,62,-17.0979
-70,62,-16.8603
-69,62,-16.6162
-68,62,-16.3675
-67,62,-16.1156
-66,62,-15.8621
-65,62,-15.6082
-64,62,-15.3552
-63,62,-15.104
-62,62,-14.8555
-61,62,-14.6104
-60,62,-14.3691
-59,62,-14.1322
-58,62,-13.8998
-57,62,-13.6722
-56,62,-13.4495
-55,62,-13.2317
-54,62,-13.0186
-53,62,-12.8102
-52,62,-12.6064
-51,62,-12.4068
-50,62,-12.2112
-49,62,-12.0195
-48,62,-11.8312
-47,62,-11.6461
-46,62,-11.4638
-45,62,-11.284
-44,62,-11.1063
-43,62,-10.9305
-42,62,-10.756
-41,62,-10.5827
-40,62,-10.4101
-39,62,-10.2379
-38,62,-10.0657
-37,62,-9.8933
-36,62,-9.72036
-35,62,-9.5466
-34,62,-9.37179
-33,62,-9.19571
-32,62,-9.01819
-31,62,-8.83911
-30,62,-8.65837
-29,62,-8.47594
-28,62,-8.29182
-27,62,-8.10607
-26,62,-7.91878
-25,62,-7.73011
-24,62,-7.54025
-23,62,-7.34942
-22,62,-7.15788
-21,62,-6.96593
-20,62,-6.77387
-19,62,-6.58203
-18,62,-6.39074
-17,62,-6.20036
-16,62,-6.01122
-15,62,-5.82365
-14,62,-5.63799
-13,62,-5.45453
-12,62,-5.27357
-11,62,-5.09538
-10,62,-4.92021
-9,62,-4.74828
-8,62,-4.57979
-7,62,-4.41491
-6,62,-4.2538
-5,62,-4.09658
-4,62,-3.94334
-3,62,-3.79416
-2,62,-3.6491
-1,62,-3.50818
0,62,-3.37142
1,62,-3.23881
2,62,-3.11033
3,62,-2.98593
4,62,-2.86555
5,62,-2.74912
6,62,-2.63656
7,62,-2.52775
8,62,-2.42259
9,62,-2.32095
10,62,-2.22268
11,62,-2.12763
12,62,-2.03564
13,62,-1.94652
14,62,-1.86008
15,62,-1.77613
16,62,-1.69444
17,62,-1.61477
18,62,-1.5369
19,62,-1.46056
20,62,-1.38547
21,62,-1.31137
22,62,-1.23795
23,62,-1.16492
24,62,-1.09195
25,62,-1.01872
26,62,-0.944903
27,62,-0.870164
28,62,-0.794165
29,62,-0.716566
30,62,-0.637034
31,62,-0.555241
32,62,-0.47087
33,62,-0.383617
34,62,-0.293199
35,62,-0.199352
36,62,-0.101843
37,62,-0.00046607
38,62,0.104948
39,62,0.214532
40,62,0.328376
41,62,0.44653
42,62,0.568997
43,62,0.695733
44,62,0.826653
45,62,0.961622
46,62,1.10046
47,62,1.24296
48,62,1.38885
49,62,1.53785
50,62,1.68962
51,62,1.84382
52,62,2.00007
53,62,2.15797
54,62,2.31713
55,62,2.4771
56,62,2.63748
57,62,2.79784
58,62,2.95775
59,62,3.11678
60,62,3.27453
61,62,3.43059
62,62,3.58457
63,62,3.73609
64,62,3.8848
65,62,4.03034
66,62,4.17238
67,62,4.31062
68,62,4.44476
69,62,4.57452
70,62,4.69965
71,62,4.8199
72,62,4.93505
73,62,5.04488
74,62,5.14921
75,62,5.24786
76,62,5.34067
77,62,5.42749
78,62,5.50818
79,62,5.58262
80,62,5.6507
81,62,5.71233
82,62,5.76742
83,62,5.81589
84,62,5.85769
85,62,5.89275
86,62,5.92103
87,62,5.9425
88,62,5.95714
89,62,5.96493
90,62,5.96586
91,62,5.95994
92,62,5.94718
93,62,5.9276
94,62,5.90124
95,62,5.86813
96,62,5.82834
97,62,5.78191
98,62,5.72893
99,62,5.66948
100,62,5.60365
101,62,5.53155
102,62,5.4533
103,62,5.36903
104,62,5.27889
105,62,5.18303
106,62,5.08162
107,62,4.97486
108,62,4.86295
109,62,4.7461
110,62,4.62454
111,62,4.49853
112,62,4.36832
113,62,4.23421
114,62,4.09648
115,62,3.95545
116,62,3.81144
117,62,3.66479
118,62,3.51586
119,62,3.36502
120,62,3.21264
121,62,3.0591
122,62,2.90479
123,62,2.75011
124,62,2.59546
125,62,2.44122
126,62,2.28778
127,62,2.13552
128,62,1.9848
129,62,1.83598
130,62,1.68937
131,62,1.54528
132,62,1.40399
133,62,1.26574
134,62,1.13073
135,62,0.999139
136,62,0.871106
137,62,0.746726
138,62,0.626054
139,62,0.509109
140,62,0.395868
141,62,0.286274
142,62,0.180233
143,62,0.0776176
144,62,-0.0217277
145,62,-0.117986
146,62,-0.211364
147,62,-0.302088
148,62,-0.3904
149,62,-0.476555
150,62,-0.560819
151,62,-0.643463
152,62,-0.724763
153,62,-0.804993
154,62,-0.88443
155,62,-0.963346
156,62,-1.04201
157,62,-1.12067
158,62,-1.1996
159,62,-1.27904
160,62,-1.35923
161,62,-1.44039
162,62,-1.52274
163,62,-1.60651
164,62,-1.69189
165,62,-1.77908
166,62,-1.86827
167,62,-1.95963
168,62,-2.05334
169,62,-2.14957
170,62,-2.24846
171,62,-2.35018
172,62,-2.45487
173,62,-2.56266
174,62,-2.67369
175,62,-2.78808
176,62,-2.90594
177,62,-3.0274
178,62,-3.15254
179,62,-3.28146
180,62,-3.41424
-180,63,-3.27971
-179,63,-3.41617
-178,63,-3.55659
-177,63,-3.70101
-176,63,-3.84945
-175,63,-4.00192
-174,63,-4.15841
-173,63,-4.31888
-172,63,-4.4833
-171,63,-4.6516
-170,63,-4.82367
-169,63,-4.99941
-168,63,-5.17866
-167,63,-5.36126
-166,63,-5.54702
-165,63,-5.7357
-164,63,-5.92705
-163,63,-6.12079
-162,63,-6.31662
-161,63,-6.51419
-160,63,-6.71316
-159,63,-6.91315
-158,63,-7.11377
-157,63,-7.31461
-156,63,-7.51528
-155,63,-7.71536
-154,63,-7.91446
-153,63,-8.11221
-152,63,-8.30825
-151,63,-8.50226
-150,63,-8.69398
-149,63,-8.88318
-148,63,-9.0697
-147,63,-9.25345
-146,63,-9.43439
-145,63,-9.61258
-144,63,-9.78815
-143,63,-9.9613
-142,63,-10.1323
-141,63,-10.3016
-140,63,-10.4695
-139,63,-10.6365
-138,63,-10.8032
-137,63,-10.9701
-136,63,-11.138
-135,63,-11.3074
-134,63,-11.479
-133,63,-11.6534
-132,63,-11.8314
-131,63,-12.0137
-130,63,-12.2008
-129,63,-12.3934
-128,63,-12.592
-127,63,-12.7972
-126,63,-13.0095
-125,63,-13.2292
-124,63,-13.4568
-123,63,-13.6923
-122,63,-13.9361
-121,63,-14.188
-120,63,-14.4479
-119,63,-14.7157
-118,63,-14.9908
-117,63,-15.2726
-116,63,-15.5602
-115,63,-15.8527
-114,63,-16.1486
-113,63,-16.4463
-112,63,-16.7441
-111,63,-17.0397
-110,63,-17.3309
-109,63,-17.6152
-108,63,-17.8899
-107,63,-18.1523
-106,63,-18.4001
-105,63,-18.6308
-104,63,-18.8426
-103,63,-19.0339
-102,63,-19.2038
-101,63,-19.3521
-100,63,-19.4792
-99,63,-19.586
-98,63,-19.6739
-97,63,-19.7446
-96,63,-19.8004
-95,63,-19.843
-94,63,-19.8747
-93,63,-19.8972
-92,63,-19.9119
-91,63,-19.92
-90,63,-19.9221
-89,63,-19.9185
-88,63,-19.9089
-87,63,-19.8926
-86,63,-19.8685
-85,63,-19.835
-84,63,-19.7906
-83,63,-19.7333
-82,63,-19.6611
-81,63,-19.5723
-80,63,-19.4653
-79,63,-19.3387
-78,63,-19.192
-77,63,-19.0248
-76,63,-18.8374
-75,63,-18.6308
-74,63,-18.4063
-73,63,-18.1657
-72,63,-17.9111
-71,63,-17.6448
-70,63,-17.369
-69,63,-17.0861
-68,63,-16.7984
-67,63,-16.5078
-66,63,-16.2162
-65,63,-15.9252
-64,63,-15.6362
-63,63,-15.3504
-62,63,-15.0687
-61,63,-14.7918
-60,63,-14.5204
-59,63,-14.2548
-58,63,-13.9954
-57,63,-13.7422
-56,63,-13.4954
-55,63,-13.2548
-54,63,-13.0204
-53,63,-12.792
-52,63,-12.5695
-51,63,-12.3525
-50,63,-12.1408
-49,63,-11.934
-48,63,-11.7319
-47,63,-11.5341
-46,63,-11.3402
-45,63,-11.1499
-44,63,-10.9628
-43,63,-10.7786
-42,63,-10.5967
-41,63,-10.417
-40,63,-10.2389
-39,63,-10.0621
-38,63,-9.88617
-37,63,-9.71086
-36,63,-9.53577
-35,63,-9.36058
-34,63,-9.18499
-33,63,-9.00873
-32,63,-8.83157
-31,63,-8.65332
-30,63,-8.47381
-29,63,-8.29296
-28,63,-8.1107
-27,63,-7.92702
-26,63,-7.74197
-25,63,-7.55564
-24,63,-7.36818
-23,63,-7.17977
-22,63,-6.99062
-21,63,-6.801
-20,63,-6.61119
-19,63,-6.42151
-18,63,-6.23226
-17,63,-6.04378
-16,63,-5.85642
-15,63,-5.67049
-14,63,-5.48634
-13,63,-5.30426
-12,63,-5.12455
-11,63,-4.9475
-10,63,-4.77337
-9,63,-4.60237
-8,63,-4.43473
-7,63,-4.27063
-6,63,-4.11022
-5,63,-3.95364
-4,63,-3.801
-3,63,-3.65238
-2,63,-3.50785
-1,63,-3.36743
0,63,-3.23116
1,63,-3.09903
2,63,-2.97102
3,63,-2.84709
4,63,-2.7272
5,63,-2.61127
6,63,-2.49923
7,63,-2.39097
8,63,-2.28639
9,63,-2.18535
10,63,-2.08774
11,63,-1.9934
12,63,-1.90216
13,63,-1.81386
14,63,-1.7283
15,63,-1.64529
16,63,-1.56461
17,63,-1.48604
18,63,-1.40933
19,63,-1.33424
20,63,-1.26049
21,63,-1.18781
22,63,-1.1159
23,63,-1.04446
24,63,-0.973164
25,63,-0.901691
26,63,-0.829704
27,63,-0.75686
28,63,-0.682813
29,63,-0.607216
30,63,-0.529721
31,63,-0.449988
32,63,-0.367683
33,63,-0.282487
34,63,-0.194097
35,63,-0.102232
36,63,-0.00663766
37,63,0.0929113
38,63,0.196605
39,63,0.304595
40,63,0.416991
41,63,0.53386
42,63,0.65522
43,63,0.781044
44,63,0.911256
45,63,1.04573
46,63,1.1843
47,63,1.32674
48,63,1.47281
49,63,1.6222
50,63,1.77459
51,63,1.92962
52,63,2.0869
53,63,2.24603
54,63,2.40658
55,63,2.56812
56,63,2.73021
57,63,2.89241
58,63,3.05427
59,63,3.21536
60,63,3.37525
61,63,3.53352
62,63,3.68977
63,63,3.84359
64,63,3.99461
65,63,4.14247
66,63,4.28684
67,63,4.42738
68,63,4.56379
69,63,4.69579
70,63,4.82309
71,63,4.94547
72,63,5.06267
73,63,5.17448
74,63,5.28071
75,63,5.38117
76,63,5.4757
77,63,5.56413
78,63,5.64633
79,63,5.72218
80,63,5.79156
81,63,5.85437
82,63,5.91053
83,63,5.95994
84,63,6.00256
85,63,6.03832
86,63,6.06717
87,63,6.08909
88,63,6.10404
89,63,6.11201
90,63,6.113
91,63,6.107
92,63,6.09403
93,63,6.07411
94,63,6.04727
95,63,6.01356
96,63,5.97302
97,63,5.92573
98,63,5.87176
99,63,5.81118
100,63,5.7441
101,63,5.67064
102,63,5.5909
103,63,5.50503
104,63,5.41317
105,63,5.31549
106,63,5.21217
107,63,5.1034
108,63,4.98939
109,63,4.87036
110,63,4.74656
111,63,4.61824
112,63,4.48568
113,63,4.34918
114,63,4.20903
115,63,4.06557
116,63,3.91914
117,63,3.77009
118,63,3.61879
119,63,3.46562
120,63,3.31099
121,63,3.15528
122,63,2.99891
123,63,2.84229
124,63,2.68583
125,63,2.52994
126,63,2.37502
127,63,2.22147
128,63,2.06966
129,63,1.91994
130,63,1.77267
131,63,1.62813
132,63,1.48663
133,63,1.34838
134,63,1.21362
135,63,1.0825
136,63,0.955156
137,63,0.831671
138,63,0.712091
139,63,0.596419
140,63,0.484616
141,63,0.376608
142,63,0.27228
143,63,0.171486
144,63,0.0740491
145,63,-0.020234
146,63,-0.11159
147,63,-0.200265
148,63,-0.286519
149,63,-0.370626
150,63,-0.452867
151,63,-0.533528
152,63,-0.612897
153,63,-0.691261
154,63,-0.768904
155,63,-0.846108
156,63,-0.923145
157,63,-1.00028
158,63,-1.07777
159,63,-1.15587
160,63,-1.23481
161,63,-1.31483
162,63,-1.39614
163,63,-1.47895
164,63,-1.56347
165,63,-1.64988
166,63,-1.73837
167,63,-1.82911
168,63,-1.92227
169,63,-2.01801
170,63,-2.11649
171,63,-2.21783
172,63,-2.32219
173,63,-2.42969
174,63,-2.54047
175,63,-2.65462
176,63,-2.77227
177,63,-2.89352
178,63,-3.01845
179,63,-3.14716
180,63,-3.27971
-180,64,-3.14826
-179,64,-3.28447
-178,64,-3.42459
-177,64,-3.56866
-176,64,-3.71669
-175,64,-3.86867
-174,64,-4.02458
-173,64,-4.18439
-172,64,-4.34803
-171,64,-4.51542
-170,64,-4.68647
-169,64,-4.86103
-168,64,-5.03896
-167,64,-5.22007
-166,64,-5.40417
-165,64,-5.59101
-164,64,-5.78035
-163,64,-5.9719
-162,64,-6.16535
-161,64,-6.36037
-160,64,-6.55662
-159,64,-6.75374
-158,64,-6.95135
-157,64,-7.14909
-156,64,-7.34657
-155,64,-7.54343
-154,64,-7.73932
-153,64,-7.93391
-152,64,-8.12691
-151,64,-8.31806
-150,64,-8.50716
-149,64,-8.69404
-148,64,-8.87863
-147,64,-9.06091
-146,64,-9.24091
-145,64,-9.41877
-144,64,-9.59468
-143,64,-9.76892
-142,64,-9.94183
-141,64,-10.1138
-140,64,-10.2854
-139,64,-10.457
-138,64,-10.6293
-137,64,-10.803
-136,64,-10.9785
-135,64,-11.1568
-134,64,-11.3383
-133,64,-11.524
-132,64,-11.7143
-131,64,-11.9102
-130,64,-12.1122
-129,64,-12.3209
-128,64,-12.5371
-127,64,-12.7613
-126,64,-12.9941
-125,64,-13.2359
-124,64,-13.487
-123,64,-13.748
-122,64,-14.0188
-121,64,-14.2997
-120,64,-14.5906
-119,64,-14.8913
-118,64,-15.2014
-117,64,-15.5202
-116,64,-15.8469
-115,64,-16.1803
-114,64,-16.5189
-113,64,-16.8609
-112,64,-17.2041
-111,64,-17.5457
-110,64,-17.883
-109,64,-18.2126
-108,64,-18.531
-107,64,-18.8345
-106,64,-19.1198
-105,64,-19.3834
-104,64,-19.6226
-103,64,-19.8355
-102,64,-20.0208
-101,64,-20.1784
-100,64,-20.309
-99,64,-20.4142
-98,64,-20.4966
-97,64,-20.559
-96,64,-20.6045
-95,64,-20.6364
-94,64,-20.6577
-93,64,-20.6709
-92,64,-20.6784
-91,64,-20.6816
-90,64,-20.6814
-89,64,-20.6781
-88,64,-20.6713
-87,64,-20.6599
-86,64,-20.6422
-85,64,-20.616
-84,64,-20.5787
-83,64,-20.5274
-82,64,-20.4591
-81,64,-20.3711
-80,64,-20.2607
-79,64,-20.126
-78,64,-19.9657
-77,64,-19.7793
-76,64,-19.5673
-75,64,-19.331
-74,64,-19.0723
-73,64,-18.7938
-72,64,-18.4984
-71,64,-18.1894
-70,64,-17.8699
-69,64,-17.543
-68,64,-17.2116
-67,64,-16.8782
-66,64,-16.545
-65,64,-16.2141
-64,64,-15.8869
-63,64,-15.5647
-62,64,-15.2486
-61,64,-14.9393
-60,64,-14.6374
-59,64,-14.3432
-58,64,-14.0569
-57,64,-13.7787
-56,64,-13.5084
-55,64,-13.246
-54,64,-12.9913
-53,64,-12.7441
-52,64,-12.5041
-51,64,-12.2709
-50,64,-12.0443
-49,64,-11.8239
-48,64,-11.6093
-47,64,-11.4001
-46,64,-11.1959
-45,64,-10.9964
-44,64,-10.8012
-43,64,-10.6097
-42,64,-10.4217
-41,64,-10.2366
-40,64,-10.0541
-39,64,-9.8738
-38,64,-9.6952
-37,64,-9.51794
-36,64,-9.34161
-35,64,-9.16586
-34,64,-8.99032
-33,64,-8.81467
-32,64,-8.6386
-31,64,-8.46188
-30,64,-8.28427
-29,64,-8.10562
-28,64,-7.92581
-27,64,-7.74476
-26,64,-7.56247
-25,64,-7.37898
-24,64,-7.19438
-23,64,-7.00882
-22,64,-6.82247
-21,64,-6.63556
-20,64,-6.44836
-19,64,-6.26115
-18,64,-6.07424
-17,64,-5.88795
-16,64,-5.70261
-15,64,-5.51855
-14,64,-5.33611
-13,64,-5.1556
-12,64,-4.97732
-11,64,-4.80156
-10,64,-4.62859
-9,64,-4.45865
-8,64,-4.29197
-7,64,-4.12873
-6,64,-3.96911
-5,64,-3.81325
-4,64,-3.66127
-3,64,-3.51326
-2,64,-3.36929
-1,64,-3.22941
0,64,-3.09365
1,64,-2.96201
2,64,-2.83449
3,64,-2.71104
4,64,-2.59163
5,64,-2.47619
6,64,-2.36465
7,64,-2.25692
8,64,-2.15288
9,64,-2.05243
10,64,-1.95543
11,64,-1.86174
12,64,-1.77121
13,64,-1.68366
14,64,-1.59891
15,64,-1.51677
16,64,-1.43703
17,64,-1.35947
18,64,-1.28385
19,64,-1.20993
20,64,-1.13743
21,64,-1.06608
22,64,-0.995584
23,64,-0.92564
24,64,-0.855928
25,64,-0.786119
26,64,-0.715871
27,64,-0.644838
28,64,-0.572665
29,64,-0.498995
30,64,-0.42347
31,64,-0.345737
32,64,-0.265447
33,64,-0.182265
34,64,-0.0958709
35,64,-0.00596522
36,64,0.0877266
37,64,0.185449
38,64,0.287413
39,64,0.393789
40,64,0.504707
41,64,0.620251
42,64,0.740458
43,64,0.865313
44,64,0.994753
45,64,1.12866
46,64,1.26688
47,64,1.4092
48,64,1.55535
49,64,1.70506
50,64,1.85797
51,64,2.01374
52,64,2.17195
53,64,2.33221
54,64,2.49406
55,64,2.65707
56,64,2.82079
57,64,2.98474
58,64,3.14847
59,64,3.31154
60,64,3.47349
61,64,3.63389
62,64,3.79231
63,64,3.94835
64,64,4.10162
65,64,4.25173
66,64,4.39835
67,64,4.54112
68,64,4.67974
69,64,4.81391
70,64,4.94334
71,64,5.06777
72,64,5.18697
73,64,5.30072
74,64,5.4088
75,64,5.51103
76,64,5.60723
77,64,5.69724
78,64,5.78092
79,64,5.85815
80,64,5.92879
81,64,5.99276
82,64,6.04996
83,64,6.1003
84,64,6.14373
85,64,6.18017
86,64,6.20959
87,64,6.23195
88,64,6.24722
89,64,6.25537
90,64,6.25642
91,64,6.25035
92,64,6.23718
93,64,6.21694
94,64,6.18965
95,64,6.15535
96,64,6.11411
97,64,6.06598
98,64,6.01104
99,64,5.94938
100,64,5.8811
101,64,5.8063
102,64,5.72512
103,64,5.63769
104,64,5.54417
105,64,5.44472
106,64,5.33953
107,64,5.2288
108,64,5.11275
109,64,4.9916
110,64,4.86561
111,64,4.73505
112,64,4.6002
113,64,4.46136
114,64,4.31886
115,64,4.17304
116,64,4.02425
117,64,3.87286
118,64,3.71926
119,64,3.56384
120,64,3.40703
121,64,3.24923
122,64,3.09087
123,64,2.93238
124,64,2.7742
125,64,2.61674
126,64,2.46042
127,64,2.30566
128,64,2.15284
129,64,2.00232
130,64,1.85446
131,64,1.70957
132,64,1.56794
133,64,1.4298
134,64,1.29536
135,64,1.16479
136,64,1.0382
137,64,0.915682
138,64,0.797257
139,64,0.682913
140,64,0.572597
141,64,0.466212
142,64,0.363627
143,64,0.264673
144,64,0.169154
145,64,0.0768444
146,64,-0.0125019
147,64,-0.0991502
148,64,-0.18338
149,64,-0.265482
150,64,-0.345751
151,64,-0.424489
152,64,-0.501995
153,64,-0.578567
154,64,-0.654499
155,64,-0.730077
156,64,-0.805581
157,64,-0.88128
158,64,-0.957434
159,64,-1.03429
160,64,-1.1121
161,64,-1.19107
162,64,-1.27143
163,64,-1.35339
164,64,-1.43714
165,64,-1.52287
166,64,-1.61076
167,64,-1.70097
168,64,-1.79367
169,64,-1.88901
170,64,-1.98713
171,64,-2.08818
172,64,-2.19228
173,64,-2.29956
174,64,-2.41013
175,64,-2.5241
176,64,-2.64158
177,64,-2.76265
178,64,-2.88741
179,64,-3.01592
180,64,-3.14826
-180,65,-3.02018
-179,65,-3.15614
-178,65,-3.29597
-177,65,-3.43968
-176,65,-3.58727
-175,65,-3.73873
-174,65,-3.89403
-173,65,-4.05311
-172,65,-4.2159
-171,65,-4.38231
-170,65,-4.55222
-169,65,-4.7255
-168,65,-4.90197
-167,65,-5.08144
-166,65,-5.26372
-165,65,-5.44854
-164,65,-5.63566
-163,65,-5.82478
-162,65,-6.01561
-161,65,-6.20781
-160,65,-6.40105
-159,65,-6.59498
-158,65,-6.78926
-157,65,-6.98352
-156,65,-7.17744
-155,65,-7.37066
-154,65,-7.5629
-153,65,-7.75387
-152,65,-7.94333
-151,65,-8.13109
-150,65,-8.317
-149,65,-8.50098
-148,65,-8.68302
-147,65,-8.86315
-146,65,-9.0415
-145,65,-9.21827
-144,65,-9.39371
-143,65,-9.56817
-142,65,-9.74204
-141,65,-9.91581
-140,65,-10.09
-139,65,-10.2652
-138,65,-10.442
-137,65,-10.6211
-136,65,-10.8031
-135,65,-10.9889
-134,65,-11.1791
-133,65,-11.3745
-132,65,-11.5758
-131,65,-11.7838
-130,65,-11.9992
-129,65,-12.2227
-128,65,-12.4551
-127,65,-12.6969
-126,65,-12.9487
-125,65,-13.2113
-124,65,-13.4849
-123,65,-13.7701
-122,65,-14.0673
-121,65,-14.3765
-120,65,-14.698
